지역,측정소명,날짜,아황산가스 농도
춘천시,중앙로,2017-11-01,0.004
춘천시,석사동,2017-11-01,0.004
원주시,중앙동,2017-11-01,0.004
원주시,반곡동,2017-11-01,0.005
강릉시,옥천동,2017-11-01,0.004
동해시,천곡동,2017-11-01,0.004
삼척시,남양동,2017-11-01,0.004
평창군,평창읍,2017-11-01,0
춘천시,중앙로,2017-11-02,0.004
춘천시,석사동,2017-11-02,0.004
원주시,중앙동,2017-11-02,0.004
원주시,반곡동,2017-11-02,0.004
강릉시,옥천동,2017-11-02,0.004
동해시,천곡동,2017-11-02,0.004
삼척시,남양동,2017-11-02,0.004
평창군,평창읍,2017-11-02,0
춘천시,중앙로,2017-11-03,0.003
춘천시,석사동,2017-11-03,0.003
원주시,중앙동,2017-11-03,0.003
원주시,반곡동,2017-11-03,0.004
강릉시,옥천동,2017-11-03,0.003
동해시,천곡동,2017-11-03,0.003
삼척시,남양동,2017-11-03,0.003
평창군,평창읍,2017-11-03,0
춘천시,중앙로,2017-11-04,0.003
춘천시,석사동,2017-11-04,0.003
원주시,중앙동,2017-11-04,0.003
원주시,반곡동,2017-11-04,0.002
강릉시,옥천동,2017-11-04,0.003
동해시,천곡동,2017-11-04,0.003
삼척시,남양동,2017-11-04,0.003
평창군,평창읍,2017-11-04,0
춘천시,중앙로,2017-11-05,0.003
춘천시,석사동,2017-11-05,0.004
원주시,중앙동,2017-11-05,0.003
원주시,반곡동,2017-11-05,0.004
강릉시,옥천동,2017-11-05,0.003
동해시,천곡동,2017-11-05,0.004
삼척시,남양동,2017-11-05,0.003
평창군,평창읍,2017-11-05,0
춘천시,중앙로,2017-11-06,0.004
춘천시,석사동,2017-11-06,0.004
원주시,중앙동,2017-11-06,0.004
원주시,반곡동,2017-11-06,0.004
강릉시,옥천동,2017-11-06,0.003
동해시,천곡동,2017-11-06,0.004
삼척시,남양동,2017-11-06,0.005
평창군,평창읍,2017-11-06,0
춘천시,중앙로,2017-11-07,0.004
춘천시,석사동,2017-11-07,0.004
원주시,중앙동,2017-11-07,0.004
원주시,반곡동,2017-11-07,0.005
강릉시,옥천동,2017-11-07,0.003
동해시,천곡동,2017-11-07,0.008
삼척시,남양동,2017-11-07,0.006
평창군,평창읍,2017-11-07,0
춘천시,중앙로,2017-11-08,0.004
춘천시,석사동,2017-11-08,0.004
원주시,중앙동,2017-11-08,0.005
원주시,반곡동,2017-11-08,0.005
강릉시,옥천동,2017-11-08,0.004
동해시,천곡동,2017-11-08,0.003
삼척시,남양동,2017-11-08,0.004
평창군,평창읍,2017-11-08,0
춘천시,중앙로,2017-11-09,0.004
춘천시,석사동,2017-11-09,0.004
원주시,중앙동,2017-11-09,0.005
원주시,반곡동,2017-11-09,0.004
강릉시,옥천동,2017-11-09,0.003
동해시,천곡동,2017-11-09,0.003
삼척시,남양동,2017-11-09,0.003
평창군,평창읍,2017-11-09,0
춘천시,중앙로,2017-11-10,0.004
춘천시,석사동,2017-11-10,0.004
원주시,중앙동,2017-11-10,0.004
원주시,반곡동,2017-11-10,0.005
강릉시,옥천동,2017-11-10,0.003
동해시,천곡동,2017-11-10,0.003
삼척시,남양동,2017-11-10,0.004
평창군,평창읍,2017-11-10,0
춘천시,중앙로,2017-11-11,0.004
춘천시,석사동,2017-11-11,0.003
원주시,중앙동,2017-11-11,0.004
원주시,반곡동,2017-11-11,0.003
강릉시,옥천동,2017-11-11,0.003
동해시,천곡동,2017-11-11,0.003
삼척시,남양동,2017-11-11,0.003
평창군,평창읍,2017-11-11,0
춘천시,중앙로,2017-11-12,0.004
춘천시,석사동,2017-11-12,0.003
원주시,중앙동,2017-11-12,0.004
원주시,반곡동,2017-11-12,0.005
강릉시,옥천동,2017-11-12,0.003
동해시,천곡동,2017-11-12,0.004
삼척시,남양동,2017-11-12,0.004
평창군,평창읍,2017-11-12,0
춘천시,중앙로,2017-11-13,0.005
춘천시,석사동,2017-11-13,0.004
원주시,중앙동,2017-11-13,0.011
원주시,반곡동,2017-11-13,0.005
강릉시,옥천동,2017-11-13,0.003
동해시,천곡동,2017-11-13,0.004
삼척시,남양동,2017-11-13,0.004
평창군,평창읍,2017-11-13,0
춘천시,중앙로,2017-11-14,0.005
