지역,측정소명,날짜,아황산가스 농도
춘천시,중앙로,2017-01-01,0.005
춘천시,석사동,2017-01-01,0
원주시,중앙동,2017-01-01,0.009
원주시,반곡동,2017-01-01,0.009
강릉시,옥천동,2017-01-01,0.007
동해시,천곡동,2017-01-01,0.006
삼척시,남양동,2017-01-01,0.006
춘천시,중앙로,2017-01-02,0.006
춘천시,석사동,2017-01-02,0
원주시,중앙동,2017-01-02,0.009
원주시,반곡동,2017-01-02,0.007
강릉시,옥천동,2017-01-02,0.005
동해시,천곡동,2017-01-02,0.003
삼척시,남양동,2017-01-02,0.005
춘천시,중앙로,2017-01-03,0.004
춘천시,석사동,2017-01-03,0
원주시,중앙동,2017-01-03,0.008
원주시,반곡동,2017-01-03,0.007
강릉시,옥천동,2017-01-03,0.005
동해시,천곡동,2017-01-03,0.003
삼척시,남양동,2017-01-03,0.004
춘천시,중앙로,2017-01-04,0.005
춘천시,석사동,2017-01-04,0.004
원주시,중앙동,2017-01-04,0.008
원주시,반곡동,2017-01-04,0.008
강릉시,옥천동,2017-01-04,0.006
동해시,천곡동,2017-01-04,0.004
삼척시,남양동,2017-01-04,0.005
춘천시,중앙로,2017-01-05,0.005
춘천시,석사동,2017-01-05,0.003
원주시,중앙동,2017-01-05,0.007
원주시,반곡동,2017-01-05,0.007
강릉시,옥천동,2017-01-05,0.004
동해시,천곡동,2017-01-05,0.002
삼척시,남양동,2017-01-05,0.002
춘천시,중앙로,2017-01-06,0.005
춘천시,석사동,2017-01-06,0.004
원주시,중앙동,2017-01-06,0.008
원주시,반곡동,2017-01-06,0.006
강릉시,옥천동,2017-01-06,0.003
동해시,천곡동,2017-01-06,0.003
삼척시,남양동,2017-01-06,0.002
춘천시,중앙로,2017-01-07,0.004
춘천시,석사동,2017-01-07,0.004
원주시,중앙동,2017-01-07,0.006
원주시,반곡동,2017-01-07,0.009
강릉시,옥천동,2017-01-07,0.005
동해시,천곡동,2017-01-07,0.004
삼척시,남양동,2017-01-07,0.003
춘천시,중앙로,2017-01-08,0.006
춘천시,석사동,2017-01-08,0.005
원주시,중앙동,2017-01-08,0.008
원주시,반곡동,2017-01-08,0.008
강릉시,옥천동,2017-01-08,0.004
동해시,천곡동,2017-01-08,0.003
삼척시,남양동,2017-01-08,0.002
춘천시,중앙로,2017-01-09,0.004
춘천시,석사동,2017-01-09,0.005
원주시,중앙동,2017-01-09,0.005
원주시,반곡동,2017-01-09,0.004
강릉시,옥천동,2017-01-09,0.004
동해시,천곡동,2017-01-09,0.003
삼척시,남양동,2017-01-09,0.003
춘천시,중앙로,2017-01-10,0.004
춘천시,석사동,2017-01-10,0.005
원주시,중앙동,2017-01-10,0.005
원주시,반곡동,2017-01-10,0.004
강릉시,옥천동,2017-01-10,0.004
동해시,천곡동,2017-01-10,0.003
삼척시,남양동,2017-01-10,0.003
춘천시,중앙로,2017-01-11,0.004
춘천시,석사동,2017-01-11,0.005
원주시,중앙동,2017-01-11,0.007
원주시,반곡동,2017-01-11,0.005
강릉시,옥천동,2017-01-11,0.003
동해시,천곡동,2017-01-11,0.002
삼척시,남양동,2017-01-11,0.003
춘천시,중앙로,2017-01-12,0.004
춘천시,석사동,2017-01-12,0.005
원주시,중앙동,2017-01-12,0.006
원주시,반곡동,2017-01-12,0.005
강릉시,옥천동,2017-01-12,0.004
동해시,천곡동,2017-01-12,0.004
삼척시,남양동,2017-01-12,0.005
춘천시,중앙로,2017-01-13,0.003
춘천시,석사동,2017-01-13,0.004
원주시,중앙동,2017-01-13,0.006
원주시,반곡동,2017-01-13,0.003
강릉시,옥천동,2017-01-13,0.003
동해시,천곡동,2017-01-13,0.002
삼척시,남양동,2017-01-13,0.003
춘천시,중앙로,2017-01-14,0.004
춘천시,석사동,2017-01-14,0.005
원주시,중앙동,2017-01-14,0.005
원주시,반곡동,2017-01-14,0.003
강릉시,옥천동,2017-01-14,0.004
동해시,천곡동,2017-01-14,0.003
삼척시,남양동,2017-01-14,0.003
춘천시,중앙로,2017-01-15,0.004
춘천시,석사동,2017-01-15,0.005
원주시,중앙동,2017-01-15,0.006
원주시,반곡동,2017-01-15,0.007
강릉시,옥천동,2017-01-15,0.003
동해시,천곡동,2017-01-15,0.002
삼척시,남양동,2017-01-15,0.003
춘천시,중앙로,2017-01-16,0.005
춘천시,석사동,2017-01-16,0.006
원주시,중앙동,2017-01-16,0.007
원주시,반곡동,2017-01-16,0.007
강릉시,옥천동,2017-01-16,0.005
동해시,천곡동,2017-01-16,0.003
삼척시,남양동,2017-01-16,0.003
춘천시,중앙로,2017-01-17,0.006
춘천시,석사동,2017-01-17,0.006
원주시,중앙동,2017-01-17,0.010
원주시,반곡동,2017-01-17,0.010
강릉시,옥천동,2017-01-17,0.004
동해시,천곡동,2017-01-17,0.004
삼척시,남양동,2017-01-17,0.003
춘천시,중앙로,2017-01-18,0.007
춘천시,석사동,2017-01-18,0.008
원주시,중앙동,2017-01-18,0.010
원주시,반곡동,2017-01-18,0.012
강릉시,옥천동,2017-01-18,0.007
동해시,천곡동,2017-01-18,0.005
삼척시,남양동,2017-01-18,0.006
춘천시,중앙로,2017-01-19,0.006
춘천시,석사동,2017-01-19,0.002
원주시,중앙동,2017-01-19,0.009
원주시,반곡동,2017-01-19,0.008
강릉시,옥천동,2017-01-19,0.005
동해시,천곡동,2017-01-19,0.005
삼척시,남양동,2017-01-19,0.004
춘천시,중앙로,2017-01-20,0.005
춘천시,석사동,2017-01-20,0.001
원주시,중앙동,2017-01-20,0.008
원주시,반곡동,2017-01-20,0.006
강릉시,옥천동,2017-01-20,0.006
동해시,천곡동,2017-01-20,0.003
삼척시,남양동,2017-01-20,0.004
춘천시,중앙로,2017-01-21,0.004
춘천시,석사동,2017-01-21,0.003
원주시,중앙동,2017-01-21,0.006
원주시,반곡동,2017-01-21,0.007
강릉시,옥천동,2017-01-21,0.004
동해시,천곡동,2017-01-21,0.003
삼척시,남양동,2017-01-21,0.004
춘천시,중앙로,2017-01-22,0.004
춘천시,석사동,2017-01-22,0.003
원주시,중앙동,2017-01-22,0.005
원주시,반곡동,2017-01-22,0.004
강릉시,옥천동,2017-01-22,0.004
동해시,천곡동,2017-01-22,0.003
삼척시,남양동,2017-01-22,0.004
춘천시,중앙로,2017-01-23,0.004
춘천시,석사동,2017-01-23,0.004
원주시,중앙동,2017-01-23,0.007
원주시,반곡동,2017-01-23,0.007
강릉시,옥천동,2017-01-23,0.004
동해시,천곡동,2017-01-23,0.003
삼척시,남양동,2017-01-23,0.004
춘천시,중앙로,2017-01-24,0.004
춘천시,석사동,2017-01-24,0.003
원주시,중앙동,2017-01-24,0.006
원주시,반곡동,2017-01-24,0.008
강릉시,옥천동,2017-01-24,0.003
동해시,천곡동,2017-01-24,0.003
삼척시,남양동,2017-01-24,0.004
춘천시,중앙로,2017-01-25,0.005
춘천시,석사동,2017-01-25,0.004
원주시,중앙동,2017-01-25,0.007
원주시,반곡동,2017-01-25,0.008
강릉시,옥천동,2017-01-25,0.004
동해시,천곡동,2017-01-25,0.004
삼척시,남양동,2017-01-25,0.004
춘천시,중앙로,2017-01-26,0.006
춘천시,석사동,2017-01-26,0.004
원주시,중앙동,2017-01-26,0.010
원주시,반곡동,2017-01-26,0.010
강릉시,옥천동,2017-01-26,0.004
동해시,천곡동,2017-01-26,0.005
삼척시,남양동,2017-01-26,0.006
춘천시,중앙로,2017-01-27,0.003
춘천시,석사동,2017-01-27,0.003
원주시,중앙동,2017-01-27,0.006
원주시,반곡동,2017-01-27,0.004
강릉시,옥천동,2017-01-27,0.002
동해시,천곡동,2017-01-27,0.002
삼척시,남양동,2017-01-27,0.003
춘천시,중앙로,2017-01-28,0.004
춘천시,석사동,2017-01-28,0.004
원주시,중앙동,2017-01-28,0.007
원주시,반곡동,2017-01-28,0.008
강릉시,옥천동,2017-01-28,0.005
동해시,천곡동,2017-01-28,0.005
삼척시,남양동,2017-01-28,0.003
춘천시,중앙로,2017-01-29,0.005
춘천시,석사동,2017-01-29,0.004
원주시,중앙동,2017-01-29,0.009
원주시,반곡동,2017-01-29,0.010
강릉시,옥천동,2017-01-29,0.008
동해시,천곡동,2017-01-29,0.005
삼척시,남양동,2017-01-29,0.005
춘천시,중앙로,2017-01-30,0.004
춘천시,석사동,2017-01-30,0.003
원주시,중앙동,2017-01-30,0.005
원주시,반곡동,2017-01-30,0.004
강릉시,옥천동,2017-01-30,0.006
동해시,천곡동,2017-01-30,0.002
삼척시,남양동,2017-01-30,0.002
춘천시,중앙로,2017-01-31,0.003
춘천시,석사동,2017-01-31,0.003
원주시,중앙동,2017-01-31,0.006
원주시,반곡동,2017-01-31,0.005
강릉시,옥천동,2017-01-31,0.006
동해시,천곡동,2017-01-31,0.003
삼척시,남양동,2017-01-31,0.004
