지역,측정소명,날짜,아황산가스 농도
춘천시,중앙로,2017-04-01,0.003
춘천시,석사동,2017-04-01,0.002
원주시,중앙동,2017-04-01,0.002
원주시,반곡동,2017-04-01,0.002
강릉시,옥천동,2017-04-01,0.002
동해시,천곡동,2017-04-01,0.001
삼척시,남양동,2017-04-01,0.001
춘천시,중앙로,2017-04-02,0.003
춘천시,석사동,2017-04-02,0.002
원주시,중앙동,2017-04-02,0.003
원주시,반곡동,2017-04-02,0.002
강릉시,옥천동,2017-04-02,0.002
동해시,천곡동,2017-04-02,0.001
삼척시,남양동,2017-04-02,0.001
춘천시,중앙로,2017-04-03,0.004
춘천시,석사동,2017-04-03,0.003
원주시,중앙동,2017-04-03,0.005
원주시,반곡동,2017-04-03,0.004
강릉시,옥천동,2017-04-03,0.003
동해시,천곡동,2017-04-03,0.002
삼척시,남양동,2017-04-03,0.002
춘천시,중앙로,2017-04-04,0.005
춘천시,석사동,2017-04-04,0.004
원주시,중앙동,2017-04-04,0.005
원주시,반곡동,2017-04-04,0.005
강릉시,옥천동,2017-04-04,0.004
동해시,천곡동,2017-04-04,0.003
삼척시,남양동,2017-04-04,0.004
춘천시,중앙로,2017-04-05,0.004
춘천시,석사동,2017-04-05,0.002
원주시,중앙동,2017-04-05,0.005
원주시,반곡동,2017-04-05,0.004
강릉시,옥천동,2017-04-05,0.003
동해시,천곡동,2017-04-05,0.003
삼척시,남양동,2017-04-05,0.003
춘천시,중앙로,2017-04-06,0.003
춘천시,석사동,2017-04-06,0.001
원주시,중앙동,2017-04-06,0.002
원주시,반곡동,2017-04-06,0.001
강릉시,옥천동,2017-04-06,0.002
동해시,천곡동,2017-04-06,0.001
삼척시,남양동,2017-04-06,0.001
춘천시,중앙로,2017-04-07,0.003
춘천시,석사동,2017-04-07,0.001
원주시,중앙동,2017-04-07,0.003
원주시,반곡동,2017-04-07,0.002
강릉시,옥천동,2017-04-07,0.002
동해시,천곡동,2017-04-07,0.001
삼척시,남양동,2017-04-07,0.001
춘천시,중앙로,2017-04-08,0.003
춘천시,석사동,2017-04-08,0.002
원주시,중앙동,2017-04-08,0.004
원주시,반곡동,2017-04-08,0.004
강릉시,옥천동,2017-04-08,0.003
동해시,천곡동,2017-04-08,0.002
삼척시,남양동,2017-04-08,0.002
춘천시,중앙로,2017-04-09,0.002
춘천시,석사동,2017-04-09,0.001
원주시,중앙동,2017-04-09,0.002
원주시,반곡동,2017-04-09,0.002
강릉시,옥천동,2017-04-09,0.002
동해시,천곡동,2017-04-09,0.001
삼척시,남양동,2017-04-09,0.001
춘천시,중앙로,2017-04-10,0.002
