지역,측정소명,날짜,아황산가스 농도
춘천시,중앙로,2017-02-01,0.005
춘천시,석사동,2017-02-01,0.004
원주시,중앙동,2017-02-01,0.006
원주시,반곡동,2017-02-01,0.006
강릉시,옥천동,2017-02-01,0.004
동해시,천곡동,2017-02-01,0.003
삼척시,남양동,2017-02-01,0.004
춘천시,중앙로,2017-02-02,0.004
춘천시,석사동,2017-02-02,0.003
원주시,중앙동,2017-02-02,0.007
원주시,반곡동,2017-02-02,0.008
강릉시,옥천동,2017-02-02,0.003
동해시,천곡동,2017-02-02,0.002
삼척시,남양동,2017-02-02,0.003
춘천시,중앙로,2017-02-03,0.006
춘천시,석사동,2017-02-03,0.003
원주시,중앙동,2017-02-03,0.008
원주시,반곡동,2017-02-03,0.010
강릉시,옥천동,2017-02-03,0.003
동해시,천곡동,2017-02-03,0.003
삼척시,남양동,2017-02-03,0.004
춘천시,중앙로,2017-02-04,0.006
춘천시,석사동,2017-02-04,0.003
원주시,중앙동,2017-02-04,0.010
원주시,반곡동,2017-02-04,0.011
강릉시,옥천동,2017-02-04,0.008
동해시,천곡동,2017-02-04,0.005
삼척시,남양동,2017-02-04,0.005
춘천시,중앙로,2017-02-05,0.006
춘천시,석사동,2017-02-05,0.002
원주시,중앙동,2017-02-05,0.009
원주시,반곡동,2017-02-05,0.009
강릉시,옥천동,2017-02-05,0.005
동해시,천곡동,2017-02-05,0.002
삼척시,남양동,2017-02-05,0.004
춘천시,중앙로,2017-02-06,0.005
춘천시,석사동,2017-02-06,0.002
원주시,중앙동,2017-02-06,0.006
원주시,반곡동,2017-02-06,0.004
강릉시,옥천동,2017-02-06,0.005
동해시,천곡동,2017-02-06,0.003
삼척시,남양동,2017-02-06,0.003
춘천시,중앙로,2017-02-07,0.005
춘천시,석사동,2017-02-07,0.002
원주시,중앙동,2017-02-07,0.007
원주시,반곡동,2017-02-07,0.006
강릉시,옥천동,2017-02-07,0.004
동해시,천곡동,2017-02-07,0.003
삼척시,남양동,2017-02-07,0.004
춘천시,중앙로,2017-02-08,0.005
춘천시,석사동,2017-02-08,0.003
원주시,중앙동,2017-02-08,0.009
원주시,반곡동,2017-02-08,0.009
강릉시,옥천동,2017-02-08,0.004
동해시,천곡동,2017-02-08,0.004
삼척시,남양동,2017-02-08,0.005
춘천시,중앙로,2017-02-09,0.004
춘천시,석사동,2017-02-09,0.002
원주시,중앙동,2017-02-09,0.005
원주시,반곡동,2017-02-09,0.004
강릉시,옥천동,2017-02-09,0.003
동해시,천곡동,2017-02-09,0.002
삼척시,남양동,2017-02-09,0.003
춘천시,중앙로,2017-02-10,0.003
춘천시,석사동,2017-02-10,0.002
원주시,중앙동,2017-02-10,0.005
원주시,반곡동,2017-02-10,0.003
강릉시,옥천동,2017-02-10,0.003
동해시,천곡동,2017-02-10,0.002
삼척시,남양동,2017-02-10,0.003
춘천시,중앙로,2017-02-11,0.004
춘천시,석사동,2017-02-11,0.002
원주시,중앙동,2017-02-11,0.006
원주시,반곡동,2017-02-11,0.005
강릉시,옥천동,2017-02-11,0.002
동해시,천곡동,2017-02-11,0.002
삼척시,남양동,2017-02-11,0.003
춘천시,중앙로,2017-02-12,0.004
춘천시,석사동,2017-02-12,0.003
원주시,중앙동,2017-02-12,0.007
원주시,반곡동,2017-02-12,0.007
강릉시,옥천동,2017-02-12,0.003
동해시,천곡동,2017-02-12,0.002
삼척시,남양동,2017-02-12,0.004
춘천시,중앙로,2017-02-13,0.006
춘천시,석사동,2017-02-13,0.003
원주시,중앙동,2017-02-13,0.008
원주시,반곡동,2017-02-13,0.008
강릉시,옥천동,2017-02-13,0.005
동해시,천곡동,2017-02-13,0.003
삼척시,남양동,2017-02-13,0.005
춘천시,중앙로,2017-02-14,0.005
춘천시,석사동,2017-02-14,0.003
원주시,중앙동,2017-02-14,0.007
원주시,반곡동,2017-02-14,0.006
강릉시,옥천동,2017-02-14,0.005
동해시,천곡동,2017-02-14,0.003
삼척시,남양동,2017-02-14,0.004
춘천시,중앙로,2017-02-15,0.006
춘천시,석사동,2017-02-15,0.004
원주시,중앙동,2017-02-15,0.008
원주시,반곡동,2017-02-15,0.007
강릉시,옥천동,2017-02-15,0.005
동해시,천곡동,2017-02-15,0.005
삼척시,남양동,2017-02-15,0.006
춘천시,중앙로,2017-02-16,0.006
춘천시,석사동,2017-02-16,0.003
원주시,중앙동,2017-02-16,0.007
원주시,반곡동,2017-02-16,0.007
강릉시,옥천동,2017-02-16,0.004
동해시,천곡동,2017-02-16,0.005
삼척시,남양동,2017-02-16,0.005
춘천시,중앙로,2017-02-17,0.003
춘천시,석사동,2017-02-17,0.002
원주시,중앙동,2017-02-17,0.004
원주시,반곡동,2017-02-17,0.002
강릉시,옥천동,2017-02-17,0.003
동해시,천곡동,2017-02-17,0.001
삼척시,남양동,2017-02-17,0.002
춘천시,중앙로,2017-02-18,0.003
춘천시,석사동,2017-02-18,0.002
원주시,중앙동,2017-02-18,0.004
원주시,반곡동,2017-02-18,0.002
강릉시,옥천동,2017-02-18,0.003
동해시,천곡동,2017-02-18,0.001
삼척시,남양동,2017-02-18,0.002
춘천시,중앙로,2017-02-19,0.004
춘천시,석사동,2017-02-19,0.002
원주시,중앙동,2017-02-19,0.006
원주시,반곡동,2017-02-19,0.004
강릉시,옥천동,2017-02-19,0.005
동해시,천곡동,2017-02-19,0.004
삼척시,남양동,2017-02-19,0.004
춘천시,중앙로,2017-02-20,0.004
춘천시,석사동,2017-02-20,0.002
원주시,중앙동,2017-02-20,0.004
원주시,반곡동,2017-02-20,0.002
강릉시,옥천동,2017-02-20,0.005
동해시,천곡동,2017-02-20,0.002
삼척시,남양동,2017-02-20,0.002
춘천시,중앙로,2017-02-21,0.004
춘천시,석사동,2017-02-21,0.002
원주시,중앙동,2017-02-21,0.005
원주시,반곡동,2017-02-21,0.004
강릉시,옥천동,2017-02-21,0.004
동해시,천곡동,2017-02-21,0.002
삼척시,남양동,2017-02-21,0.002
춘천시,중앙로,2017-02-22,0.004
춘천시,석사동,2017-02-22,0.002
원주시,중앙동,2017-02-22,0.005
원주시,반곡동,2017-02-22,0.004
강릉시,옥천동,2017-02-22,0.006
동해시,천곡동,2017-02-22,0.004
삼척시,남양동,2017-02-22,0.003
춘천시,중앙로,2017-02-23,0.003
춘천시,석사동,2017-02-23,0.002
원주시,중앙동,2017-02-23,0.003
원주시,반곡동,2017-02-23,0.002
강릉시,옥천동,2017-02-23,0.005
동해시,천곡동,2017-02-23,0.001
삼척시,남양동,2017-02-23,0.002
춘천시,중앙로,2017-02-24,0.004
춘천시,석사동,2017-02-24,0.003
원주시,중앙동,2017-02-24,0.005
원주시,반곡동,2017-02-24,0.004
강릉시,옥천동,2017-02-24,0.003
동해시,천곡동,2017-02-24,0.002
삼척시,남양동,2017-02-24,0.002
춘천시,중앙로,2017-02-25,0.005
춘천시,석사동,2017-02-25,0.003
