지역,측정소명,날짜,아황산가스 농도
춘천시,중앙로,2018-01-01,0.004
춘천시,석사동,2018-01-01,0.004
원주시,중앙동,2018-01-01,0.007
원주시,반곡동,2018-01-01,0.007
강릉시,옥천동,2018-01-01,0.004
동해시,천곡동,2018-01-01,0.002
삼척시,남양동,2018-01-01,0.003
평창군,평창읍,2018-01-01,0.003
춘천시,중앙로,2018-01-02,0.004
춘천시,석사동,2018-01-02,0.003
원주시,중앙동,2018-01-02,0.006
원주시,반곡동,2018-01-02,0.006
강릉시,옥천동,2018-01-02,0.007
동해시,천곡동,2018-01-02,0.004
삼척시,남양동,2018-01-02,0.006
평창군,평창읍,2018-01-02,0.002
춘천시,중앙로,2018-01-03,0.004
춘천시,석사동,2018-01-03,0.003
원주시,중앙동,2018-01-03,0.007
원주시,반곡동,2018-01-03,0.005
강릉시,옥천동,2018-01-03,0.005
동해시,천곡동,2018-01-03,0.003
삼척시,남양동,2018-01-03,0.004
평창군,평창읍,2018-01-03,0.003
춘천시,중앙로,2018-01-04,0.004
춘천시,석사동,2018-01-04,0.002
원주시,중앙동,2018-01-04,0.005
원주시,반곡동,2018-01-04,0.005
강릉시,옥천동,2018-01-04,0.005
동해시,천곡동,2018-01-04,0.003
삼척시,남양동,2018-01-04,0.003
평창군,평창읍,2018-01-04,0.003
춘천시,중앙로,2018-01-05,0.005
춘천시,석사동,2018-01-05,0.002
원주시,중앙동,2018-01-05,0.006
원주시,반곡동,2018-01-05,0.006
강릉시,옥천동,2018-01-05,0.004
동해시,천곡동,2018-01-05,0.004
삼척시,남양동,2018-01-05,0.004
평창군,평창읍,2018-01-05,0.003
춘천시,중앙로,2018-01-06,0.004
춘천시,석사동,2018-01-06,0.003
원주시,중앙동,2018-01-06,0.006
원주시,반곡동,2018-01-06,0.007
강릉시,옥천동,2018-01-06,0.005
동해시,천곡동,2018-01-06,0.003
삼척시,남양동,2018-01-06,0.004
평창군,평창읍,2018-01-06,0.002
춘천시,중앙로,2018-01-07,0.005
춘천시,석사동,2018-01-07,0.003
원주시,중앙동,2018-01-07,0.009
원주시,반곡동,2018-01-07,0.007
강릉시,옥천동,2018-01-07,0.008
동해시,천곡동,2018-01-07,0.007
삼척시,남양동,2018-01-07,0.005
평창군,평창읍,2018-01-07,0.003
춘천시,중앙로,2018-01-08,0.005
춘천시,석사동,2018-01-08,0.004
원주시,중앙동,2018-01-08,0.009
원주시,반곡동,2018-01-08,0.007
강릉시,옥천동,2018-01-08,0.004
동해시,천곡동,2018-01-08,0.008
삼척시,남양동,2018-01-08,0.006
평창군,평창읍,2018-01-08,0.004
춘천시,중앙로,2018-01-09,0.003
춘천시,석사동,2018-01-09,0.003
원주시,중앙동,2018-01-09,0.004
원주시,반곡동,2018-01-09,0.003
강릉시,옥천동,2018-01-09,0.004
동해시,천곡동,2018-01-09,0.002
삼척시,남양동,2018-01-09,0.003
평창군,평창읍,2018-01-09,0.002
춘천시,중앙로,2018-01-10,0.003
춘천시,석사동,2018-01-10,0.003
원주시,중앙동,2018-01-10,0.005
