지역,측정소명,날짜,아황산가스 농도
춘천시,중앙로,2017-10-01,0.002
춘천시,석사동,2017-10-01,0.004
원주시,중앙동,2017-10-01,0.002
원주시,반곡동,2017-10-01,0.002
강릉시,옥천동,2017-10-01,0.003
동해시,천곡동,2017-10-01,0.002
삼척시,남양동,2017-10-01,0.003
춘천시,중앙로,2017-10-02,0.002
춘천시,석사동,2017-10-02,0.003
원주시,중앙동,2017-10-02,0.001
원주시,반곡동,2017-10-02,0.002
강릉시,옥천동,2017-10-02,0.002
동해시,천곡동,2017-10-02,0.001
삼척시,남양동,2017-10-02,0.002
춘천시,중앙로,2017-10-03,0.002
춘천시,석사동,2017-10-03,0.003
원주시,중앙동,2017-10-03,0.001
원주시,반곡동,2017-10-03,0.002
강릉시,옥천동,2017-10-03,0.002
동해시,천곡동,2017-10-03,0.001
삼척시,남양동,2017-10-03,0.002
춘천시,중앙로,2017-10-04,0.002
춘천시,석사동,2017-10-04,0.003
원주시,중앙동,2017-10-04,0.001
원주시,반곡동,2017-10-04,0.002
강릉시,옥천동,2017-10-04,0.002
동해시,천곡동,2017-10-04,0.001
삼척시,남양동,2017-10-04,0.002
춘천시,중앙로,2017-10-05,0.002
춘천시,석사동,2017-10-05,0.003
원주시,중앙동,2017-10-05,0.001
원주시,반곡동,2017-10-05,0.002
강릉시,옥천동,2017-10-05,0.002
동해시,천곡동,2017-10-05,0.002
삼척시,남양동,2017-10-05,0.002
춘천시,중앙로,2017-10-06,0.002
춘천시,석사동,2017-10-06,0.003
원주시,중앙동,2017-10-06,0.001
원주시,반곡동,2017-10-06,0.002
강릉시,옥천동,2017-10-06,0.002
동해시,천곡동,2017-10-06,0.002
삼척시,남양동,2017-10-06,0.002
춘천시,중앙로,2017-10-07,0.002
춘천시,석사동,2017-10-07,0.004
원주시,중앙동,2017-10-07,0.001
원주시,반곡동,2017-10-07,0.002
강릉시,옥천동,2017-10-07,0.002
동해시,천곡동,2017-10-07,0.001
삼척시,남양동,2017-10-07,0.002
춘천시,중앙로,2017-10-08,0.002
춘천시,석사동,2017-10-08,0.004
원주시,중앙동,2017-10-08,0.001
원주시,반곡동,2017-10-08,0
강릉시,옥천동,2017-10-08,0.002
동해시,천곡동,2017-10-08,0.002
삼척시,남양동,2017-10-08,0.002
춘천시,중앙로,2017-10-09,0.003
춘천시,석사동,2017-10-09,0.004
원주시,중앙동,2017-10-09,0.001
원주시,반곡동,2017-10-09,0
강릉시,옥천동,2017-10-09,0.003
동해시,천곡동,2017-10-09,0.002
삼척시,남양동,2017-10-09,0.002
춘천시,중앙로,2017-10-10,0.002
춘천시,석사동,2017-10-10,0.004
원주시,중앙동,2017-10-10,0.002
원주시,반곡동,2017-10-10,0.002
강릉시,옥천동,2017-10-10,0.002
동해시,천곡동,2017-10-10,0.002
삼척시,남양동,2017-10-10,0.002
춘천시,중앙로,2017-10-11,0.004
춘천시,석사동,2017-10-11,0.004
원주시,중앙동,2017-10-11,0.001
원주시,반곡동,2017-10-11,0.002
강릉시,옥천동,2017-10-11,0.002
