지역,측정소명,날짜,아황산가스 농도
춘천시,중앙로,2023-01-01,0.003
춘천시,석사동,2023-01-01,0.003
춘천시,신사우동,2023-01-01,0.003
양구군,양구읍,2023-01-01,0.002
원주시,중앙동,2023-01-01,0.007
원주시,반곡동,2023-01-01,0.004
원주시,문막읍,2023-01-01,0.004
원주시,지정면,2023-01-01,0.003
강릉시,주문진읍,2023-01-01,0.002
강릉시,옥천동,2023-01-01,0.003
동해시,천곡동,2023-01-01,0.002
삼척시,남양동,2023-01-01,0.003
평창군,평창읍,2023-01-01,0.002
정선군,정선읍,2023-01-01,0.003
횡성군,횡성읍,2023-01-01,0.003
고성군,상리,2023-01-01,0.002
양양군,양양읍,2023-01-01,0.002
속초시,금호동,2023-01-01,0.002
철원군,갈말읍,2023-01-01,0.004
홍천군,홍천읍,2023-01-01,0.002
영월군,영월읍,2023-01-01,0.003
화천군,화천읍,2023-01-01,0.002
태백시,황지동,2023-01-01,0.003
인제군,인제읍,2023-01-01,0.002
횡성군,우천면,2023-01-01,0.002
춘천시,중앙로,2023-01-02,0.003
춘천시,석사동,2023-01-02,0.003
춘천시,신사우동,2023-01-02,0.003
양구군,양구읍,2023-01-02,0.002
원주시,중앙동,2023-01-02,0.006
원주시,반곡동,2023-01-02,0.004
원주시,문막읍,2023-01-02,0.004
원주시,지정면,2023-01-02,0.002
강릉시,주문진읍,2023-01-02,0.003
강릉시,옥천동,2023-01-02,0.003
동해시,천곡동,2023-01-02,0.002
삼척시,남양동,2023-01-02,0.003
평창군,평창읍,2023-01-02,0.002
정선군,정선읍,2023-01-02,0.003
횡성군,횡성읍,2023-01-02,0.003
고성군,상리,2023-01-02,0.002
양양군,양양읍,2023-01-02,0.002
속초시,금호동,2023-01-02,0.002
철원군,갈말읍,2023-01-02,0.003
홍천군,홍천읍,2023-01-02,0.002
영월군,영월읍,2023-01-02,0.002
화천군,화천읍,2023-01-02,0.002
태백시,황지동,2023-01-02,0.003
인제군,인제읍,2023-01-02,0.002
횡성군,우천면,2023-01-02,0.002
춘천시,중앙로,2023-01-03,0.003
춘천시,석사동,2023-01-03,0.003
춘천시,신사우동,2023-01-03,0.003
양구군,양구읍,2023-01-03,0.002
원주시,중앙동,2023-01-03,0.006
원주시,반곡동,2023-01-03,0.004
원주시,문막읍,2023-01-03,0.003
원주시,지정면,2023-01-03,0.002
강릉시,주문진읍,2023-01-03,0.003
강릉시,옥천동,2023-01-03,0.002
동해시,천곡동,2023-01-03,0.008
삼척시,남양동,2023-01-03,0.002
평창군,평창읍,2023-01-03,0.002
정선군,정선읍,2023-01-03,0.003
횡성군,횡성읍,2023-01-03,0.003
고성군,상리,2023-01-03,0.002
양양군,양양읍,2023-01-03,0.002
속초시,금호동,2023-01-03,0.003
철원군,갈말읍,2023-01-03,0.003
홍천군,홍천읍,2023-01-03,0.002
영월군,영월읍,2023-01-03,0.002
화천군,화천읍,2023-01-03,0.002
태백시,황지동,2023-01-03,0.003
인제군,인제읍,2023-01-03,0.002
횡성군,우천면,2023-01-03,0.003
춘천시,중앙로,2023-01-04,0.003
춘천시,석사동,2023-01-04,0.005
춘천시,신사우동,2023-01-04,0.003
양구군,양구읍,2023-01-04,0.002
원주시,중앙동,2023-01-04,0.007
원주시,반곡동,2023-01-04,0.004
원주시,문막읍,2023-01-04,0.004
원주시,지정면,2023-01-04,0.002
강릉시,주문진읍,2023-01-04,0.012
강릉시,옥천동,2023-01-04,0.003
동해시,천곡동,2023-01-04,0.001
삼척시,남양동,2023-01-04,0.002
평창군,평창읍,2023-01-04,0.002
정선군,정선읍,2023-01-04,0.003
횡성군,횡성읍,2023-01-04,0.003
고성군,상리,2023-01-04,0.002
양양군,양양읍,2023-01-04,0.002
속초시,금호동,2023-01-04,0.006
철원군,갈말읍,2023-01-04,0.003
홍천군,홍천읍,2023-01-04,0.002
영월군,영월읍,2023-01-04,0.003
화천군,화천읍,2023-01-04,0.002
태백시,황지동,2023-01-04,0.003
인제군,인제읍,2023-01-04,0.002
횡성군,우천면,2023-01-04,0.002
춘천시,중앙로,2023-01-05,0.004
춘천시,석사동,2023-01-05,0.005
춘천시,신사우동,2023-01-05,0.003
양구군,양구읍,2023-01-05,0.002
원주시,중앙동,2023-01-05,0.007
원주시,반곡동,2023-01-05,0.004
원주시,문막읍,2023-01-05,0.004
원주시,지정면,2023-01-05,0.002
강릉시,주문진읍,2023-01-05,0.003
강릉시,옥천동,2023-01-05,0.010
동해시,천곡동,2023-01-05,0.002
삼척시,남양동,2023-01-05,0.003
평창군,평창읍,2023-01-05,0.002
정선군,정선읍,2023-01-05,0.003
횡성군,횡성읍,2023-01-05,0.009
고성군,상리,2023-01-05,0.002
양양군,양양읍,2023-01-05,0.003
속초시,금호동,2023-01-05,0.003
철원군,갈말읍,2023-01-05,0.004
홍천군,홍천읍,2023-01-05,0.002
영월군,영월읍,2023-01-05,0.003
화천군,화천읍,2023-01-05,0.003
태백시,황지동,2023-01-05,1.171
인제군,인제읍,2023-01-05,0.002
횡성군,우천면,2023-01-05,0.008
춘천시,중앙로,2023-01-06,0.004
춘천시,석사동,2023-01-06,0.004
춘천시,신사우동,2023-01-06,0.003
양구군,양구읍,2023-01-06,0.003
원주시,중앙동,2023-01-06,0.007
원주시,반곡동,2023-01-06,0.004
원주시,문막읍,2023-01-06,0.005
원주시,지정면,2023-01-06,0.002
강릉시,주문진읍,2023-01-06,0.004
강릉시,옥천동,2023-01-06,0.003
동해시,천곡동,2023-01-06,0.003
삼척시,남양동,2023-01-06,0.003
평창군,평창읍,2023-01-06,1.169
정선군,정선읍,2023-01-06,0.003
횡성군,횡성읍,2023-01-06,0.003
고성군,상리,2023-01-06,0.003
양양군,양양읍,2023-01-06,0.003
속초시,금호동,2023-01-06,0.004
철원군,갈말읍,2023-01-06,0.006
홍천군,홍천읍,2023-01-06,0.002
영월군,영월읍,2023-01-06,0.003
화천군,화천읍,2023-01-06,0.003
태백시,황지동,2023-01-06,0.005
인제군,인제읍,2023-01-06,0.002
횡성군,우천면,2023-01-06,0.002
춘천시,중앙로,2023-01-07,0.003
춘천시,석사동,2023-01-07,0.003
춘천시,신사우동,2023-01-07,0.003
양구군,양구읍,2023-01-07,0.002
원주시,중앙동,2023-01-07,0.007
원주시,반곡동,2023-01-07,0.004
원주시,문막읍,2023-01-07,0.005
원주시,지정면,2023-01-07,0.002
강릉시,주문진읍,2023-01-07,0.001
강릉시,옥천동,2023-01-07,0.003
동해시,천곡동,2023-01-07,0.002
삼척시,남양동,2023-01-07,0.002
평창군,평창읍,2023-01-07,0.002
정선군,정선읍,2023-01-07,0.003
횡성군,횡성읍,2023-01-07,0.003
고성군,상리,2023-01-07,0.002
양양군,양양읍,2023-01-07,0.002
속초시,금호동,2023-01-07,0.003
철원군,갈말읍,2023-01-07,0.003
홍천군,홍천읍,2023-01-07,0.002
영월군,영월읍,2023-01-07,0.003
화천군,화천읍,2023-01-07,0.003
태백시,황지동,2023-01-07,0.004
인제군,인제읍,2023-01-07,0.002
횡성군,우천면,2023-01-07,0.002
춘천시,중앙로,2023-01-08,0.003
춘천시,석사동,2023-01-08,0.003
춘천시,신사우동,2023-01-08,0.002
양구군,양구읍,2023-01-08,0.002
원주시,중앙동,2023-01-08,0.006
원주시,반곡동,2023-01-08,0.004
원주시,문막읍,2023-01-08,0.004
원주시,지정면,2023-01-08,0.002
강릉시,주문진읍,2023-01-08,0.003
강릉시,옥천동,2023-01-08,0.002
동해시,천곡동,2023-01-08,0.003
삼척시,남양동,2023-01-08,0.002
평창군,평창읍,2023-01-08,0.002
정선군,정선읍,2023-01-08,0.003
횡성군,횡성읍,2023-01-08,0.002
고성군,상리,2023-01-08,0.002
양양군,양양읍,2023-01-08,0.002
속초시,금호동,2023-01-08,0.004
철원군,갈말읍,2023-01-08,0.003
홍천군,홍천읍,2023-01-08,0.002
영월군,영월읍,2023-01-08,0.002
화천군,화천읍,2023-01-08,0.002
태백시,황지동,2023-01-08,0.004
인제군,인제읍,2023-01-08,0.002
횡성군,우천면,2023-01-08,0.002
춘천시,중앙로,2023-01-09,0.003
춘천시,석사동,2023-01-09,0.003
춘천시,신사우동,2023-01-09,0.003
양구군,양구읍,2023-01-09,0.002
원주시,중앙동,2023-01-09,0.018
원주시,반곡동,2023-01-09,0.004
원주시,문막읍,2023-01-09,0.005
원주시,지정면,2023-01-09,0.002
강릉시,주문진읍,2023-01-09,0.002
강릉시,옥천동,2023-01-09,0.005
동해시,천곡동,2023-01-09,0.002
삼척시,남양동,2023-01-09,0.003
평창군,평창읍,2023-01-09,0.002
정선군,정선읍,2023-01-09,0.004
횡성군,횡성읍,2023-01-09,0.003
고성군,상리,2023-01-09,0.002
양양군,양양읍,2023-01-09,0.002
속초시,금호동,2023-01-09,0.003
철원군,갈말읍,2023-01-09,0.003
홍천군,홍천읍,2023-01-09,0.002
영월군,영월읍,2023-01-09,0.003
화천군,화천읍,2023-01-09,0.003
태백시,황지동,2023-01-09,0.003
인제군,인제읍,2023-01-09,0.002
횡성군,우천면,2023-01-09,0.002
춘천시,중앙로,2023-01-10,0.003
춘천시,석사동,2023-01-10,0.003
춘천시,신사우동,2023-01-10,0.003
양구군,양구읍,2023-01-10,0.002
원주시,중앙동,2023-01-10,0.006
원주시,반곡동,2023-01-10,0.005
원주시,문막읍,2023-01-10,0.003
원주시,지정면,2023-01-10,0.002
강릉시,주문진읍,2023-01-10,0.003
강릉시,옥천동,2023-01-10,0.003
동해시,천곡동,2023-01-10,0.002
삼척시,남양동,2023-01-10,0.002
평창군,평창읍,2023-01-10,0.002
정선군,정선읍,2023-01-10,0.003
횡성군,횡성읍,2023-01-10,0.002
고성군,상리,2023-01-10,0.002
양양군,양양읍,2023-01-10,0.002
속초시,금호동,2023-01-10,0.005
철원군,갈말읍,2023-01-10,0.002
홍천군,홍천읍,2023-01-10,0.002
영월군,영월읍,2023-01-10,0.002
화천군,화천읍,2023-01-10,0.003
태백시,황지동,2023-01-10,0.005
인제군,인제읍,2023-01-10,0.002
횡성군,우천면,2023-01-10,0.002
춘천시,중앙로,2023-01-11,0.004
춘천시,석사동,2023-01-11,0.003
춘천시,신사우동,2023-01-11,0.003
양구군,양구읍,2023-01-11,0.002
원주시,중앙동,2023-01-11,0.007
원주시,반곡동,2023-01-11,0.004
원주시,문막읍,2023-01-11,0.004
원주시,지정면,2023-01-11,0.003
강릉시,주문진읍,2023-01-11,0.003
강릉시,옥천동,2023-01-11,0.003
동해시,천곡동,2023-01-11,0.003
삼척시,남양동,2023-01-11,0.002
평창군,평창읍,2023-01-11,0.002
정선군,정선읍,2023-01-11,0.002
횡성군,횡성읍,2023-01-11,0.003
고성군,상리,2023-01-11,0.002
양양군,양양읍,2023-01-11,0.002
속초시,금호동,2023-01-11,0.004
철원군,갈말읍,2023-01-11,0.001
홍천군,홍천읍,2023-01-11,0.002
영월군,영월읍,2023-01-11,0.002
화천군,화천읍,2023-01-11,0.004
태백시,황지동,2023-01-11,0.003
인제군,인제읍,2023-01-11,0.002
횡성군,우천면,2023-01-11,0.002
춘천시,중앙로,2023-01-12,0.004
춘천시,석사동,2023-01-12,0.004
춘천시,신사우동,2023-01-12,0.003
양구군,양구읍,2023-01-12,0.002
원주시,중앙동,2023-01-12,0.008
원주시,반곡동,2023-01-12,0.005
원주시,문막읍,2023-01-12,0.004
원주시,지정면,2023-01-12,0.003
강릉시,주문진읍,2023-01-12,0.004
강릉시,옥천동,2023-01-12,0.004
동해시,천곡동,2023-01-12,0.004
삼척시,남양동,2023-01-12,0.003
평창군,평창읍,2023-01-12,0.002
정선군,정선읍,2023-01-12,0.003
횡성군,횡성읍,2023-01-12,0.002
고성군,상리,2023-01-12,0.002
양양군,양양읍,2023-01-12,0.002
속초시,금호동,2023-01-12,0.005
철원군,갈말읍,2023-01-12,0.003
홍천군,홍천읍,2023-01-12,0.002
영월군,영월읍,2023-01-12,0.002
화천군,화천읍,2023-01-12,0.013
태백시,황지동,2023-01-12,0.006
인제군,인제읍,2023-01-12,0.002
횡성군,우천면,2023-01-12,0.002
춘천시,중앙로,2023-01-13,0.008
춘천시,석사동,2023-01-13,0.003
춘천시,신사우동,2023-01-13,0.017
양구군,양구읍,2023-01-13,0.002
원주시,중앙동,2023-01-13,0.007
원주시,반곡동,2023-01-13,0.006
원주시,문막읍,2023-01-13,0.004
원주시,지정면,2023-01-13,0.003
강릉시,주문진읍,2023-01-13,0.002
강릉시,옥천동,2023-01-13,0.004
동해시,천곡동,2023-01-13,0.002
삼척시,남양동,2023-01-13,0.003
평창군,평창읍,2023-01-13,0.002
정선군,정선읍,2023-01-13,0.003
횡성군,횡성읍,2023-01-13,0.003
고성군,상리,2023-01-13,0.002
양양군,양양읍,2023-01-13,0.002
속초시,금호동,2023-01-13,0.004
철원군,갈말읍,2023-01-13,0.003
홍천군,홍천읍,2023-01-13,0.002
영월군,영월읍,2023-01-13,0.003
화천군,화천읍,2023-01-13,0.003
태백시,황지동,2023-01-13,0.004
인제군,인제읍,2023-01-13,0.002
