지역,측정소명,날짜,아황산가스 농도
춘천시,중앙로,2023-04-01,0.002
춘천시,석사동,2023-04-01,0.002
춘천시,신사우동,2023-04-01,0.002
양구군,양구읍,2023-04-01,0.002
원주시,중앙동,2023-04-01,0.005
원주시,반곡동,2023-04-01,0.004
원주시,문막읍,2023-04-01,0.004
원주시,지정면,2023-04-01,0.002
강릉시,주문진읍,2023-04-01,0.001
강릉시,옥천동,2023-04-01,0.003
동해시,천곡동,2023-04-01,0.002
삼척시,남양동,2023-04-01,0.001
평창군,평창읍,2023-04-01,0.002
정선군,정선읍,2023-04-01,0.002
횡성군,횡성읍,2023-04-01,0.002
고성군,상리,2023-04-01,0.001
양양군,양양읍,2023-04-01,0.001
속초시,금호동,2023-04-01,0.002
철원군,갈말읍,2023-04-01,0.002
홍천군,홍천읍,2023-04-01,0.002
영월군,영월읍,2023-04-01,0.002
화천군,화천읍,2023-04-01,0.002
태백시,황지동,2023-04-01,0.003
인제군,인제읍,2023-04-01,0.002
횡성군,우천면,2023-04-01,0.002
춘천시,중앙로,2023-04-02,0.002
춘천시,석사동,2023-04-02,0.001
춘천시,신사우동,2023-04-02,0.002
양구군,양구읍,2023-04-02,0.002
원주시,중앙동,2023-04-02,0.004
원주시,반곡동,2023-04-02,0.003
원주시,문막읍,2023-04-02,0.003
원주시,지정면,2023-04-02,0.002
강릉시,주문진읍,2023-04-02,0.001
강릉시,옥천동,2023-04-02,0.002
동해시,천곡동,2023-04-02,0.001
삼척시,남양동,2023-04-02,0.001
평창군,평창읍,2023-04-02,0.002
정선군,정선읍,2023-04-02,0.002
횡성군,횡성읍,2023-04-02,0.002
고성군,상리,2023-04-02,0.001
양양군,양양읍,2023-04-02,0.001
속초시,금호동,2023-04-02,0.002
철원군,갈말읍,2023-04-02,0.002
홍천군,홍천읍,2023-04-02,0.002
영월군,영월읍,2023-04-02,0.002
화천군,화천읍,2023-04-02,0.002
태백시,황지동,2023-04-02,0.003
인제군,인제읍,2023-04-02,0.001
횡성군,우천면,2023-04-02,0.001
춘천시,중앙로,2023-04-03,0.002
춘천시,석사동,2023-04-03,0.002
춘천시,신사우동,2023-04-03,0.002
양구군,양구읍,2023-04-03,0.002
원주시,중앙동,2023-04-03,0.005
원주시,반곡동,2023-04-03,0.003
원주시,문막읍,2023-04-03,0.003
원주시,지정면,2023-04-03,0.002
강릉시,주문진읍,2023-04-03,0.001
강릉시,옥천동,2023-04-03,0.002
동해시,천곡동,2023-04-03,0.001
삼척시,남양동,2023-04-03,0.001
평창군,평창읍,2023-04-03,0.002
정선군,정선읍,2023-04-03,0.002
횡성군,횡성읍,2023-04-03,0.002
고성군,상리,2023-04-03,0.001
양양군,양양읍,2023-04-03,0.001
속초시,금호동,2023-04-03,0.002
철원군,갈말읍,2023-04-03,0.002
홍천군,홍천읍,2023-04-03,0.002
영월군,영월읍,2023-04-03,0.002
화천군,화천읍,2023-04-03,0.002
태백시,황지동,2023-04-03,0.003
인제군,인제읍,2023-04-03,0.001
횡성군,우천면,2023-04-03,0.001
춘천시,중앙로,2023-04-04,0.002
춘천시,석사동,2023-04-04,0.001
춘천시,신사우동,2023-04-04,0.002
양구군,양구읍,2023-04-04,0.002
원주시,중앙동,2023-04-04,0.005
원주시,반곡동,2023-04-04,0.003
원주시,문막읍,2023-04-04,0.003
원주시,지정면,2023-04-04,0.002
강릉시,주문진읍,2023-04-04,0.001
강릉시,옥천동,2023-04-04,0.003
동해시,천곡동,2023-04-04,0.001
삼척시,남양동,2023-04-04,0.001
평창군,평창읍,2023-04-04,0.002
정선군,정선읍,2023-04-04,0.002
횡성군,횡성읍,2023-04-04,0.010
고성군,상리,2023-04-04,0.001
양양군,양양읍,2023-04-04,0.001
속초시,금호동,2023-04-04,0.006
철원군,갈말읍,2023-04-04,0.002
홍천군,홍천읍,2023-04-04,0.002
영월군,영월읍,2023-04-04,0.002
화천군,화천읍,2023-04-04,0.002
태백시,황지동,2023-04-04,0.003
인제군,인제읍,2023-04-04,0.001
횡성군,우천면,2023-04-04,0.008
춘천시,중앙로,2023-04-05,0.002
춘천시,석사동,2023-04-05,0.001
춘천시,신사우동,2023-04-05,0.002
양구군,양구읍,2023-04-05,0.002
원주시,중앙동,2023-04-05,0.004
원주시,반곡동,2023-04-05,0.003
원주시,문막읍,2023-04-05,0.003
원주시,지정면,2023-04-05,0.002
강릉시,주문진읍,2023-04-05,0.001
강릉시,옥천동,2023-04-05,0.002
동해시,천곡동,2023-04-05,0.001
삼척시,남양동,2023-04-05,0.001
평창군,평창읍,2023-04-05,0.002
정선군,정선읍,2023-04-05,0.002
횡성군,횡성읍,2023-04-05,0.002
고성군,상리,2023-04-05,0.001
양양군,양양읍,2023-04-05,0.001
속초시,금호동,2023-04-05,0.002
철원군,갈말읍,2023-04-05,0.001
홍천군,홍천읍,2023-04-05,0.008
영월군,영월읍,2023-04-05,0.002
화천군,화천읍,2023-04-05,0.001
태백시,황지동,2023-04-05,0.002
인제군,인제읍,2023-04-05,0.001
횡성군,우천면,2023-04-05,0.001
춘천시,중앙로,2023-04-06,0.002
춘천시,석사동,2023-04-06,0.001
춘천시,신사우동,2023-04-06,0.001
양구군,양구읍,2023-04-06,0.002
원주시,중앙동,2023-04-06,0.004
원주시,반곡동,2023-04-06,0.003
원주시,문막읍,2023-04-06,0.003
원주시,지정면,2023-04-06,0.001
강릉시,주문진읍,2023-04-06,0.001
강릉시,옥천동,2023-04-06,0.002
동해시,천곡동,2023-04-06,0.008
삼척시,남양동,2023-04-06,0.020
평창군,평창읍,2023-04-06,0.001
정선군,정선읍,2023-04-06,0.002
횡성군,횡성읍,2023-04-06,0.001
고성군,상리,2023-04-06,0.001
양양군,양양읍,2023-04-06,0.001
속초시,금호동,2023-04-06,0.002
철원군,갈말읍,2023-04-06,0.001
홍천군,홍천읍,2023-04-06,0.002
영월군,영월읍,2023-04-06,0.002
화천군,화천읍,2023-04-06,0.001
태백시,황지동,2023-04-06,0.002
인제군,인제읍,2023-04-06,0.001
횡성군,우천면,2023-04-06,0.001
춘천시,중앙로,2023-04-07,0.002
춘천시,석사동,2023-04-07,0.001
춘천시,신사우동,2023-04-07,0.002
양구군,양구읍,2023-04-07,0.002
원주시,중앙동,2023-04-07,0.005
원주시,반곡동,2023-04-07,0.003
원주시,문막읍,2023-04-07,0.003
원주시,지정면,2023-04-07,0.002
강릉시,주문진읍,2023-04-07,0.001
강릉시,옥천동,2023-04-07,0.002
동해시,천곡동,2023-04-07,0.001
삼척시,남양동,2023-04-07,0.002
평창군,평창읍,2023-04-07,0.002
정선군,정선읍,2023-04-07,0.002
횡성군,횡성읍,2023-04-07,0.002
고성군,상리,2023-04-07,0.001
양양군,양양읍,2023-04-07,0.008
속초시,금호동,2023-04-07,0.002
철원군,갈말읍,2023-04-07,0.002
홍천군,홍천읍,2023-04-07,0.002
영월군,영월읍,2023-04-07,0.002
화천군,화천읍,2023-04-07,0.002
태백시,황지동,2023-04-07,0.002
인제군,인제읍,2023-04-07,0.001
횡성군,우천면,2023-04-07,0.001
춘천시,중앙로,2023-04-08,0.002
춘천시,석사동,2023-04-08,0.001
춘천시,신사우동,2023-04-08,0.002
양구군,양구읍,2023-04-08,0.002
원주시,중앙동,2023-04-08,0.005
원주시,반곡동,2023-04-08,0.003
원주시,문막읍,2023-04-08,0.003
원주시,지정면,2023-04-08,0.002
강릉시,주문진읍,2023-04-08,0.001
강릉시,옥천동,2023-04-08,0.002
동해시,천곡동,2023-04-08,0.001
삼척시,남양동,2023-04-08,0.002
평창군,평창읍,2023-04-08,0.001
정선군,정선읍,2023-04-08,0.002
횡성군,횡성읍,2023-04-08,0.002
고성군,상리,2023-04-08,0.002
양양군,양양읍,2023-04-08,0.001
속초시,금호동,2023-04-08,0.002
철원군,갈말읍,2023-04-08,0.001
홍천군,홍천읍,2023-04-08,0.002
영월군,영월읍,2023-04-08,0.002
화천군,화천읍,2023-04-08,0.002
태백시,황지동,2023-04-08,0.002
인제군,인제읍,2023-04-08,0.001
횡성군,우천면,2023-04-08,0.001
춘천시,중앙로,2023-04-09,0.002
춘천시,석사동,2023-04-09,0.002
춘천시,신사우동,2023-04-09,0.002
양구군,양구읍,2023-04-09,0.002
원주시,중앙동,2023-04-09,0.005
원주시,반곡동,2023-04-09,0.003
원주시,문막읍,2023-04-09,0.003
원주시,지정면,2023-04-09,0.002
강릉시,주문진읍,2023-04-09,0.002
강릉시,옥천동,2023-04-09,0.002
동해시,천곡동,2023-04-09,0.002
삼척시,남양동,2023-04-09,0.002
평창군,평창읍,2023-04-09,0.002
정선군,정선읍,2023-04-09,0.002
횡성군,횡성읍,2023-04-09,0.002
고성군,상리,2023-04-09,0.002
양양군,양양읍,2023-04-09,0.002
속초시,금호동,2023-04-09,0.002
철원군,갈말읍,2023-04-09,0.002
홍천군,홍천읍,2023-04-09,0.002
영월군,영월읍,2023-04-09,0.002
화천군,화천읍,2023-04-09,0.002
태백시,황지동,2023-04-09,0.002
인제군,인제읍,2023-04-09,0.001
횡성군,우천면,2023-04-09,0.001
춘천시,중앙로,2023-04-10,0.002
춘천시,석사동,2023-04-10,0.001
춘천시,신사우동,2023-04-10,0.002
양구군,양구읍,2023-04-10,0.002
원주시,중앙동,2023-04-10,0.005
원주시,반곡동,2023-04-10,0.003
원주시,문막읍,2023-04-10,0.003
원주시,지정면,2023-04-10,0.002
강릉시,주문진읍,2023-04-10,0.001
강릉시,옥천동,2023-04-10,0.002
동해시,천곡동,2023-04-10,0.001
삼척시,남양동,2023-04-10,0.002
평창군,평창읍,2023-04-10,0.002
정선군,정선읍,2023-04-10,0.002
횡성군,횡성읍,2023-04-10,0.002
고성군,상리,2023-04-10,0.002
양양군,양양읍,2023-04-10,0.002
속초시,금호동,2023-04-10,0.002
철원군,갈말읍,2023-04-10,0.002
홍천군,홍천읍,2023-04-10,0.002
영월군,영월읍,2023-04-10,0.002
화천군,화천읍,2023-04-10,0.002
태백시,황지동,2023-04-10,0.002
인제군,인제읍,2023-04-10,0.001
횡성군,우천면,2023-04-10,0.001
춘천시,중앙로,2023-04-11,0.002
춘천시,석사동,2023-04-11,0.001
춘천시,신사우동,2023-04-11,0.002
양구군,양구읍,2023-04-11,0.002
원주시,중앙동,2023-04-11,0.004
원주시,반곡동,2023-04-11,0.003
원주시,문막읍,2023-04-11,0.003
원주시,지정면,2023-04-11,0.002
강릉시,주문진읍,2023-04-11,0.001
강릉시,옥천동,2023-04-11,0.002
동해시,천곡동,2023-04-11,0.001
삼척시,남양동,2023-04-11,0.002
평창군,평창읍,2023-04-11,0.002
정선군,정선읍,2023-04-11,0.002
횡성군,횡성읍,2023-04-11,0.001
고성군,상리,2023-04-11,0.001
양양군,양양읍,2023-04-11,0.001
속초시,금호동,2023-04-11,0.002
철원군,갈말읍,2023-04-11,0.001
홍천군,홍천읍,2023-04-11,0.002
영월군,영월읍,2023-04-11,0.002
화천군,화천읍,2023-04-11,0.002
태백시,황지동,2023-04-11,0.002
인제군,인제읍,2023-04-11,0.001
횡성군,우천면,2023-04-11,0.001
춘천시,중앙로,2023-04-12,0.002
춘천시,석사동,2023-04-12,0.001
춘천시,신사우동,2023-04-12,0.002
양구군,양구읍,2023-04-12,0.002
원주시,중앙동,2023-04-12,0.004
원주시,반곡동,2023-04-12,0.008
원주시,문막읍,2023-04-12,0.007
원주시,지정면,2023-04-12,0.001
강릉시,주문진읍,2023-04-12,0.001
강릉시,옥천동,2023-04-12,0.002
동해시,천곡동,2023-04-12,0.001
삼척시,남양동,2023-04-12,0.002
평창군,평창읍,2023-04-12,12.838
정선군,정선읍,2023-04-12,1.169
횡성군,횡성읍,2023-04-12,0.001
고성군,상리,2023-04-12,0.001
양양군,양양읍,2023-04-12,0.001
속초시,금호동,2023-04-12,0.002
철원군,갈말읍,2023-04-12,0.001
홍천군,홍천읍,2023-04-12,0.002
영월군,영월읍,2023-04-12,0.002
화천군,화천읍,2023-04-12,0.002
태백시,황지동,2023-04-12,0.002
인제군,인제읍,2023-04-12,0.001
횡성군,우천면,2023-04-12,0.001
춘천시,중앙로,2023-04-13,0.002
춘천시,석사동,2023-04-13,0.001
춘천시,신사우동,2023-04-13,0.011
양구군,양구읍,2023-04-13,0.021
원주시,중앙동,2023-04-13,0.013
원주시,반곡동,2023-04-13,0.002
원주시,문막읍,2023-04-13,0.002
원주시,지정면,2023-04-13,0.025
강릉시,주문진읍,2023-04-13,0.006
강릉시,옥천동,2023-04-13,0.006
동해시,천곡동,2023-04-13,0.001
삼척시,남양동,2023-04-13,0.002
평창군,평창읍,2023-04-13,28.008
정선군,정선읍,2023-04-13,0.002
횡성군,횡성읍,2023-04-13,0.002
고성군,상리,2023-04-13,0.002
양양군,양양읍,2023-04-13,0.002
속초시,금호동,2023-04-13,0.002
철원군,갈말읍,2023-04-13,0.002
홍천군,홍천읍,2023-04-13,0.002
영월군,영월읍,2023-04-13,0.002
화천군,화천읍,2023-04-13,0.010
태백시,황지동,2023-04-13,14.005
인제군,인제읍,2023-04-13,0.001
횡성군,우천면,2023-04-13,0.001
춘천시,중앙로,2023-04-14,0.008
춘천시,석사동,2023-04-14,0.001
춘천시,신사우동,2023-04-14,0.002
양구군,양구읍,2023-04-14,0.002
원주시,중앙동,2023-04-14,0.003
원주시,반곡동,2023-04-14,0.003
원주시,문막읍,2023-04-14,0.002
원주시,지정면,2023-04-14,0.002
강릉시,주문진읍,2023-04-14,0.003
강릉시,옥천동,2023-04-14,0.002
동해시,천곡동,2023-04-14,0.002
삼척시,남양동,2023-04-14,0.002
평창군,평창읍,2023-04-14,10.505
정선군,정선읍,2023-04-14,0.002
