지역,측정소명,날짜,아황산가스 농도
춘천시,중앙로,2023-02-01,0.003
춘천시,석사동,2023-02-01,0.003
춘천시,신사우동,2023-02-01,0.003
양구군,양구읍,2023-02-01,0.002
원주시,중앙동,2023-02-01,0.007
원주시,반곡동,2023-02-01,0.005
원주시,문막읍,2023-02-01,0.004
원주시,지정면,2023-02-01,0.003
강릉시,주문진읍,2023-02-01,0.002
강릉시,옥천동,2023-02-01,0.004
동해시,천곡동,2023-02-01,0.008
삼척시,남양동,2023-02-01,0.009
평창군,평창읍,2023-02-01,0.002
정선군,정선읍,2023-02-01,0.003
횡성군,횡성읍,2023-02-01,0.003
고성군,상리,2023-02-01,0.002
양양군,양양읍,2023-02-01,0.008
속초시,금호동,2023-02-01,0.003
철원군,갈말읍,2023-02-01,0.003
홍천군,홍천읍,2023-02-01,0.003
영월군,영월읍,2023-02-01,0.003
화천군,화천읍,2023-02-01,0.002
태백시,황지동,2023-02-01,0.003
인제군,인제읍,2023-02-01,0.003
횡성군,우천면,2023-02-01,0.002
춘천시,중앙로,2023-02-02,0.003
춘천시,석사동,2023-02-02,0.002
춘천시,신사우동,2023-02-02,0.003
양구군,양구읍,2023-02-02,0.002
원주시,중앙동,2023-02-02,0.006
원주시,반곡동,2023-02-02,0.004
원주시,문막읍,2023-02-02,0.003
원주시,지정면,2023-02-02,0.002
강릉시,주문진읍,2023-02-02,0.008
강릉시,옥천동,2023-02-02,0.003
동해시,천곡동,2023-02-02,0.002
삼척시,남양동,2023-02-02,0.003
평창군,평창읍,2023-02-02,0.002
정선군,정선읍,2023-02-02,1.170
횡성군,횡성읍,2023-02-02,0.002
고성군,상리,2023-02-02,0.002
양양군,양양읍,2023-02-02,0.002
속초시,금호동,2023-02-02,0.004
철원군,갈말읍,2023-02-02,0.003
홍천군,홍천읍,2023-02-02,0.002
영월군,영월읍,2023-02-02,0.003
화천군,화천읍,2023-02-02,0.002
태백시,황지동,2023-02-02,1.170
인제군,인제읍,2023-02-02,0.002
횡성군,우천면,2023-02-02,0.002
춘천시,중앙로,2023-02-03,0.003
춘천시,석사동,2023-02-03,0.002
춘천시,신사우동,2023-02-03,0.003
양구군,양구읍,2023-02-03,0.002
원주시,중앙동,2023-02-03,0.006
원주시,반곡동,2023-02-03,0.004
원주시,문막읍,2023-02-03,0.004
원주시,지정면,2023-02-03,0.003
강릉시,주문진읍,2023-02-03,0.002
강릉시,옥천동,2023-02-03,0.010
동해시,천곡동,2023-02-03,0.002
삼척시,남양동,2023-02-03,0.003
평창군,평창읍,2023-02-03,1.169
정선군,정선읍,2023-02-03,0.003
횡성군,횡성읍,2023-02-03,0.003
고성군,상리,2023-02-03,0.002
양양군,양양읍,2023-02-03,0.002
속초시,금호동,2023-02-03,0.004
철원군,갈말읍,2023-02-03,0.003
홍천군,홍천읍,2023-02-03,0.002
영월군,영월읍,2023-02-03,0.003
화천군,화천읍,2023-02-03,0.002
태백시,황지동,2023-02-03,0.004
인제군,인제읍,2023-02-03,0.002
횡성군,우천면,2023-02-03,0.002
춘천시,중앙로,2023-02-04,0.003
춘천시,석사동,2023-02-04,0.003
춘천시,신사우동,2023-02-04,0.003
양구군,양구읍,2023-02-04,0.002
원주시,중앙동,2023-02-04,0.007
원주시,반곡동,2023-02-04,0.004
원주시,문막읍,2023-02-04,0.004
원주시,지정면,2023-02-04,0.003
강릉시,주문진읍,2023-02-04,0.003
강릉시,옥천동,2023-02-04,0.004
동해시,천곡동,2023-02-04,0.002
삼척시,남양동,2023-02-04,0.003
평창군,평창읍,2023-02-04,0.002
정선군,정선읍,2023-02-04,0.003
횡성군,횡성읍,2023-02-04,0.003
고성군,상리,2023-02-04,0.003
양양군,양양읍,2023-02-04,0.003
속초시,금호동,2023-02-04,0.003
철원군,갈말읍,2023-02-04,0.003
홍천군,홍천읍,2023-02-04,0.002
영월군,영월읍,2023-02-04,0.003
화천군,화천읍,2023-02-04,0.002
태백시,황지동,2023-02-04,0.003
인제군,인제읍,2023-02-04,0.002
횡성군,우천면,2023-02-04,0.002
춘천시,중앙로,2023-02-05,0.003
춘천시,석사동,2023-02-05,0.004
춘천시,신사우동,2023-02-05,0.003
양구군,양구읍,2023-02-05,0.002
원주시,중앙동,2023-02-05,0.006
원주시,반곡동,2023-02-05,0.004
원주시,문막읍,2023-02-05,0.003
원주시,지정면,2023-02-05,0.003
강릉시,주문진읍,2023-02-05,0.004
강릉시,옥천동,2023-02-05,0.004
동해시,천곡동,2023-02-05,0.003
삼척시,남양동,2023-02-05,0.003
평창군,평창읍,2023-02-05,0.002
정선군,정선읍,2023-02-05,0.003
횡성군,횡성읍,2023-02-05,0.003
고성군,상리,2023-02-05,0.003
양양군,양양읍,2023-02-05,0.003
속초시,금호동,2023-02-05,0.005
철원군,갈말읍,2023-02-05,0.004
홍천군,홍천읍,2023-02-05,0.002
영월군,영월읍,2023-02-05,0.003
화천군,화천읍,2023-02-05,0.002
태백시,황지동,2023-02-05,0.004
인제군,인제읍,2023-02-05,0.002
횡성군,우천면,2023-02-05,0.002
춘천시,중앙로,2023-02-06,0.004
춘천시,석사동,2023-02-06,0.003
춘천시,신사우동,2023-02-06,0.003
양구군,양구읍,2023-02-06,0.002
원주시,중앙동,2023-02-06,0.008
원주시,반곡동,2023-02-06,0.005
원주시,문막읍,2023-02-06,0.004
원주시,지정면,2023-02-06,0.003
강릉시,주문진읍,2023-02-06,0.006
강릉시,옥천동,2023-02-06,0.005
동해시,천곡동,2023-02-06,0.004
삼척시,남양동,2023-02-06,0.003
평창군,평창읍,2023-02-06,0.002
정선군,정선읍,2023-02-06,0.003
횡성군,횡성읍,2023-02-06,0.003
고성군,상리,2023-02-06,0.002
양양군,양양읍,2023-02-06,0.003
속초시,금호동,2023-02-06,0.007
철원군,갈말읍,2023-02-06,0.004
홍천군,홍천읍,2023-02-06,0.002
영월군,영월읍,2023-02-06,0.003
화천군,화천읍,2023-02-06,0.003
태백시,황지동,2023-02-06,0.004
인제군,인제읍,2023-02-06,0.002
횡성군,우천면,2023-02-06,0.002
춘천시,중앙로,2023-02-07,0.004
춘천시,석사동,2023-02-07,0.003
춘천시,신사우동,2023-02-07,0.003
양구군,양구읍,2023-02-07,0.002
원주시,중앙동,2023-02-07,0.007
원주시,반곡동,2023-02-07,0.005
원주시,문막읍,2023-02-07,0.003
원주시,지정면,2023-02-07,0.002
강릉시,주문진읍,2023-02-07,0.002
강릉시,옥천동,2023-02-07,0.005
동해시,천곡동,2023-02-07,0.003
삼척시,남양동,2023-02-07,0.003
평창군,평창읍,2023-02-07,0.002
정선군,정선읍,2023-02-07,0.003
횡성군,횡성읍,2023-02-07,0.003
고성군,상리,2023-02-07,0.001
양양군,양양읍,2023-02-07,0.002
속초시,금호동,2023-02-07,0.009
철원군,갈말읍,2023-02-07,0.003
홍천군,홍천읍,2023-02-07,0.002
영월군,영월읍,2023-02-07,0.003
화천군,화천읍,2023-02-07,0.002
태백시,황지동,2023-02-07,0.007
인제군,인제읍,2023-02-07,0.002
횡성군,우천면,2023-02-07,0.002
춘천시,중앙로,2023-02-08,0.004
춘천시,석사동,2023-02-08,0.003
춘천시,신사우동,2023-02-08,0.003
양구군,양구읍,2023-02-08,0.002
원주시,중앙동,2023-02-08,0.006
원주시,반곡동,2023-02-08,0.005
원주시,문막읍,2023-02-08,0.004
원주시,지정면,2023-02-08,0.002
강릉시,주문진읍,2023-02-08,0.003
강릉시,옥천동,2023-02-08,0.004
동해시,천곡동,2023-02-08,0.002
삼척시,남양동,2023-02-08,0.003
평창군,평창읍,2023-02-08,0.002
정선군,정선읍,2023-02-08,0.002
횡성군,횡성읍,2023-02-08,0.011
고성군,상리,2023-02-08,0.003
양양군,양양읍,2023-02-08,0.003
속초시,금호동,2023-02-08,0.006
철원군,갈말읍,2023-02-08,0.003
홍천군,홍천읍,2023-02-08,0.006
영월군,영월읍,2023-02-08,0.003
화천군,화천읍,2023-02-08,0.002
태백시,황지동,2023-02-08,0.004
인제군,인제읍,2023-02-08,0.002
횡성군,우천면,2023-02-08,0.008
춘천시,중앙로,2023-02-09,0.008
춘천시,석사동,2023-02-09,0.002
춘천시,신사우동,2023-02-09,0.003
양구군,양구읍,2023-02-09,0.002
원주시,중앙동,2023-02-09,0.006
원주시,반곡동,2023-02-09,0.005
원주시,문막읍,2023-02-09,0.004
원주시,지정면,2023-02-09,0.002
강릉시,주문진읍,2023-02-09,0.002
강릉시,옥천동,2023-02-09,0.003
동해시,천곡동,2023-02-09,0.002
삼척시,남양동,2023-02-09,0.002
평창군,평창읍,2023-02-09,0.002
정선군,정선읍,2023-02-09,0.003
횡성군,횡성읍,2023-02-09,0.003
고성군,상리,2023-02-09,0.002
양양군,양양읍,2023-02-09,0.002
속초시,금호동,2023-02-09,0.004
철원군,갈말읍,2023-02-09,0.006
홍천군,홍천읍,2023-02-09,0.002
영월군,영월읍,2023-02-09,1.169
화천군,화천읍,2023-02-09,0.015
태백시,황지동,2023-02-09,0.004
인제군,인제읍,2023-02-09,0.002
횡성군,우천면,2023-02-09,0.002
춘천시,중앙로,2023-02-10,0.003
춘천시,석사동,2023-02-10,0.002
춘천시,신사우동,2023-02-10,0.015
양구군,양구읍,2023-02-10,0.002
원주시,중앙동,2023-02-10,0.006
원주시,반곡동,2023-02-10,0.005
원주시,문막읍,2023-02-10,0.004
원주시,지정면,2023-02-10,0.002
강릉시,주문진읍,2023-02-10,0.001
강릉시,옥천동,2023-02-10,0.003
동해시,천곡동,2023-02-10,0.001
삼척시,남양동,2023-02-10,0.002
평창군,평창읍,2023-02-10,0.001
정선군,정선읍,2023-02-10,0.002
횡성군,횡성읍,2023-02-10,0.002
고성군,상리,2023-02-10,0.002
양양군,양양읍,2023-02-10,0.001
속초시,금호동,2023-02-10,0.003
철원군,갈말읍,2023-02-10,0.003
홍천군,홍천읍,2023-02-10,0.002
영월군,영월읍,2023-02-10,0.002
화천군,화천읍,2023-02-10,0.002
태백시,황지동,2023-02-10,0.004
인제군,인제읍,2023-02-10,0.001
횡성군,우천면,2023-02-10,0.002
춘천시,중앙로,2023-02-11,0.003
춘천시,석사동,2023-02-11,0.002
춘천시,신사우동,2023-02-11,0.002
양구군,양구읍,2023-02-11,0.002
원주시,중앙동,2023-02-11,0.005
원주시,반곡동,2023-02-11,0.004
원주시,문막읍,2023-02-11,0.003
원주시,지정면,2023-02-11,0.002
강릉시,주문진읍,2023-02-11,0.002
강릉시,옥천동,2023-02-11,0.004
동해시,천곡동,2023-02-11,0.002
삼척시,남양동,2023-02-11,0.002
평창군,평창읍,2023-02-11,0.001
정선군,정선읍,2023-02-11,0.002
횡성군,횡성읍,2023-02-11,0.002
고성군,상리,2023-02-11,0.002
양양군,양양읍,2023-02-11,0.002
속초시,금호동,2023-02-11,0.005
철원군,갈말읍,2023-02-11,0.003
홍천군,홍천읍,2023-02-11,0.002
영월군,영월읍,2023-02-11,0.002
화천군,화천읍,2023-02-11,0.002
태백시,황지동,2023-02-11,0.004
인제군,인제읍,2023-02-11,0.001
횡성군,우천면,2023-02-11,0.002
춘천시,중앙로,2023-02-12,0.003
춘천시,석사동,2023-02-12,0.002
춘천시,신사우동,2023-02-12,0.002
양구군,양구읍,2023-02-12,0.002
원주시,중앙동,2023-02-12,0.006
원주시,반곡동,2023-02-12,0.005
원주시,문막읍,2023-02-12,0.003
원주시,지정면,2023-02-12,0.002
강릉시,주문진읍,2023-02-12,0.002
강릉시,옥천동,2023-02-12,0.004
동해시,천곡동,2023-02-12,0.002
삼척시,남양동,2023-02-12,0.002
평창군,평창읍,2023-02-12,0.002
정선군,정선읍,2023-02-12,0.003
횡성군,횡성읍,2023-02-12,0.002
고성군,상리,2023-02-12,0.002
양양군,양양읍,2023-02-12,0.002
속초시,금호동,2023-02-12,0.004
철원군,갈말읍,2023-02-12,0.003
홍천군,홍천읍,2023-02-12,0.002
영월군,영월읍,2023-02-12,0.002
화천군,화천읍,2023-02-12,0.002
태백시,황지동,2023-02-12,0.006
인제군,인제읍,2023-02-12,0.001
횡성군,우천면,2023-02-12,0.002
춘천시,중앙로,2023-02-13,0.003
춘천시,석사동,2023-02-13,0.001
