지역,측정소명,날짜,아황산가스 농도
춘천시,중앙로,2018-11-01,0.004
춘천시,석사동,2018-11-01,0.003
원주시,중앙동,2018-11-01,0.002
원주시,반곡동,2018-11-01,0.003
원주시,문막읍,2018-11-01,0.003
강릉시,옥천동,2018-11-01,0.002
동해시,천곡동,2018-11-01,0.002
삼척시,남양동,2018-11-01,0.002
평창군,평창읍,2018-11-01,0.002
정선군,정선읍,2018-11-01,0.001
횡성군,횡성읍,2018-11-01,0
고성군,상리,2018-11-01,0
춘천시,중앙로,2018-11-02,0.003
춘천시,석사동,2018-11-02,0.003
원주시,중앙동,2018-11-02,5.606
원주시,반곡동,2018-11-02,0.003
원주시,문막읍,2018-11-02,0.002
강릉시,옥천동,2018-11-02,0.003
동해시,천곡동,2018-11-02,0.003
삼척시,남양동,2018-11-02,0.002
평창군,평창읍,2018-11-02,0.002
정선군,정선읍,2018-11-02,0.013
횡성군,횡성읍,2018-11-02,0
고성군,상리,2018-11-02,0
춘천시,중앙로,2018-11-03,0.002
춘천시,석사동,2018-11-03,0.003
원주시,중앙동,2018-11-03,0.009
원주시,반곡동,2018-11-03,0.003
원주시,문막읍,2018-11-03,0.003
강릉시,옥천동,2018-11-03,0.003
동해시,천곡동,2018-11-03,0.003
삼척시,남양동,2018-11-03,0.002
평창군,평창읍,2018-11-03,0.002
정선군,정선읍,2018-11-03,0.004
횡성군,횡성읍,2018-11-03,0
고성군,상리,2018-11-03,0
춘천시,중앙로,2018-11-04,0.002
춘천시,석사동,2018-11-04,0.003
원주시,중앙동,2018-11-04,0.004
원주시,반곡동,2018-11-04,0.003
원주시,문막읍,2018-11-04,0.002
강릉시,옥천동,2018-11-04,0.003
동해시,천곡동,2018-11-04,0.003
삼척시,남양동,2018-11-04,0.002
평창군,평창읍,2018-11-04,0.002
정선군,정선읍,2018-11-04,0.004
횡성군,횡성읍,2018-11-04,0
고성군,상리,2018-11-04,0
춘천시,중앙로,2018-11-05,0.002
춘천시,석사동,2018-11-05,0.002
원주시,중앙동,2018-11-05,0.002
원주시,반곡동,2018-11-05,0.004
원주시,문막읍,2018-11-05,0.003
강릉시,옥천동,2018-11-05,0.011
동해시,천곡동,2018-11-05,0.010
삼척시,남양동,2018-11-05,0.009
평창군,평창읍,2018-11-05,1.169
정선군,정선읍,2018-11-05,0.004
횡성군,횡성읍,2018-11-05,0
고성군,상리,2018-11-05,0
춘천시,중앙로,2018-11-06,0.002
춘천시,석사동,2018-11-06,0.002
원주시,중앙동,2018-11-06,0.005
원주시,반곡동,2018-11-06,0.003
원주시,문막읍,2018-11-06,0.003
강릉시,옥천동,2018-11-06,0.002
동해시,천곡동,2018-11-06,0.002
삼척시,남양동,2018-11-06,0.001
평창군,평창읍,2018-11-06,0.002
정선군,정선읍,2018-11-06,0.004
횡성군,횡성읍,2018-11-06,0
고성군,상리,2018-11-06,0
춘천시,중앙로,2018-11-07,0.002
춘천시,석사동,2018-11-07,0.002
원주시,중앙동,2018-11-07,0.003
원주시,반곡동,2018-11-07,0.003
원주시,문막읍,2018-11-07,0.002
강릉시,옥천동,2018-11-07,0.003
동해시,천곡동,2018-11-07,0.002
삼척시,남양동,2018-11-07,0.001
평창군,평창읍,2018-11-07,0.002
정선군,정선읍,2018-11-07,0.004
횡성군,횡성읍,2018-11-07,0
고성군,상리,2018-11-07,0
춘천시,중앙로,2018-11-08,0.001
춘천시,석사동,2018-11-08,0.002
원주시,중앙동,2018-11-08,0.003
원주시,반곡동,2018-11-08,0.002
원주시,문막읍,2018-11-08,0.002
강릉시,옥천동,2018-11-08,0.002
동해시,천곡동,2018-11-08,0.001
삼척시,남양동,2018-11-08,0.002
평창군,평창읍,2018-11-08,0.002
정선군,정선읍,2018-11-08,0.004
횡성군,횡성읍,2018-11-08,0
고성군,상리,2018-11-08,0
춘천시,중앙로,2018-11-09,0.002
춘천시,석사동,2018-11-09,0.003
원주시,중앙동,2018-11-09,0.003
원주시,반곡동,2018-11-09,0.002
원주시,문막읍,2018-11-09,0.003
강릉시,옥천동,2018-11-09,0.002
동해시,천곡동,2018-11-09,0.001
삼척시,남양동,2018-11-09,0.002
평창군,평창읍,2018-11-09,0.001
정선군,정선읍,2018-11-09,0.003
횡성군,횡성읍,2018-11-09,0
고성군,상리,2018-11-09,0
춘천시,중앙로,2018-11-10,0.003
춘천시,석사동,2018-11-10,0.005
원주시,중앙동,2018-11-10,0.005
원주시,반곡동,2018-11-10,0.004
원주시,문막읍,2018-11-10,0.003
강릉시,옥천동,2018-11-10,0.003
동해시,천곡동,2018-11-10,0.003
삼척시,남양동,2018-11-10,0.003
평창군,평창읍,2018-11-10,0.002
정선군,정선읍,2018-11-10,0.005
횡성군,횡성읍,2018-11-10,0
고성군,상리,2018-11-10,0
춘천시,중앙로,2018-11-11,0.002
춘천시,석사동,2018-11-11,0.003
원주시,중앙동,2018-11-11,0.003
원주시,반곡동,2018-11-11,0.003
원주시,문막읍,2018-11-11,0.003
강릉시,옥천동,2018-11-11,0.003
동해시,천곡동,2018-11-11,0.003
삼척시,남양동,2018-11-11,0.002
평창군,평창읍,2018-11-11,0.002
정선군,정선읍,2018-11-11,0.004
횡성군,횡성읍,2018-11-11,0
고성군,상리,2018-11-11,0
춘천시,중앙로,2018-11-12,0.002
춘천시,석사동,2018-11-12,0.004
원주시,중앙동,2018-11-12,0.003
원주시,반곡동,2018-11-12,0.002
원주시,문막읍,2018-11-12,0.002
강릉시,옥천동,2018-11-12,0.003
동해시,천곡동,2018-11-12,0.002
삼척시,남양동,2018-11-12,0.002
평창군,평창읍,2018-11-12,0.002
정선군,정선읍,2018-11-12,0.004
횡성군,횡성읍,2018-11-12,0
고성군,상리,2018-11-12,0
춘천시,중앙로,2018-11-13,0.002
춘천시,석사동,2018-11-13,0.004
원주시,중앙동,2018-11-13,0.004
원주시,반곡동,2018-11-13,0.004
원주시,문막읍,2018-11-13,0.002
강릉시,옥천동,2018-11-13,0.002
동해시,천곡동,2018-11-13,0.002
삼척시,남양동,2018-11-13,0.002
평창군,평창읍,2018-11-13,0.002
정선군,정선읍,2018-11-13,0.004
횡성군,횡성읍,2018-11-13,0
고성군,상리,2018-11-13,0
춘천시,중앙로,2018-11-14,0.002
춘천시,석사동,2018-11-14,0.002
원주시,중앙동,2018-11-14,0.003
원주시,반곡동,2018-11-14,0.003
원주시,문막읍,2018-11-14,0.002
강릉시,옥천동,2018-11-14,0.002
동해시,천곡동,2018-11-14,0.001
삼척시,남양동,2018-11-14,0.002
평창군,평창읍,2018-11-14,0.002
정선군,정선읍,2018-11-14,0.004
횡성군,횡성읍,2018-11-14,0
고성군,상리,2018-11-14,0
춘천시,중앙로,2018-11-15,0.003
춘천시,석사동,2018-11-15,0.002
원주시,중앙동,2018-11-15,0.001
원주시,반곡동,2018-11-15,0.003
원주시,문막읍,2018-11-15,0.002
강릉시,옥천동,2018-11-15,0.002
동해시,천곡동,2018-11-15,0.002
삼척시,남양동,2018-11-15,0.002
평창군,평창읍,2018-11-15,0.002
정선군,정선읍,2018-11-15,0.003
횡성군,횡성읍,2018-11-15,0
고성군,상리,2018-11-15,0
춘천시,중앙로,2018-11-16,0.003
춘천시,석사동,2018-11-16,0.003
원주시,중앙동,2018-11-16,0.001
원주시,반곡동,2018-11-16,0.004
원주시,문막읍,2018-11-16,0.003
강릉시,옥천동,2018-11-16,0.003
동해시,천곡동,2018-11-16,0.002
삼척시,남양동,2018-11-16,0.003
평창군,평창읍,2018-11-16,0.002
정선군,정선읍,2018-11-16,0.004
횡성군,횡성읍,2018-11-16,0
고성군,상리,2018-11-16,0
춘천시,중앙로,2018-11-17,0.003
춘천시,석사동,2018-11-17,0.003
원주시,중앙동,2018-11-17,0.001
원주시,반곡동,2018-11-17,0.003
원주시,문막읍,2018-11-17,0.002
강릉시,옥천동,2018-11-17,0.003
동해시,천곡동,2018-11-17,0.002
삼척시,남양동,2018-11-17,0.002
평창군,평창읍,2018-11-17,0.002
정선군,정선읍,2018-11-17,0.004
횡성군,횡성읍,2018-11-17,0
고성군,상리,2018-11-17,0
춘천시,중앙로,2018-11-18,0.003
춘천시,석사동,2018-11-18,0.004
원주시,중앙동,2018-11-18,0.002
원주시,반곡동,2018-11-18,0.003
원주시,문막읍,2018-11-18,0.003
강릉시,옥천동,2018-11-18,0.002
동해시,천곡동,2018-11-18,0.002
삼척시,남양동,2018-11-18,0.003
평창군,평창읍,2018-11-18,0.002
정선군,정선읍,2018-11-18,0.004
횡성군,횡성읍,2018-11-18,0
고성군,상리,2018-11-18,0
춘천시,중앙로,2018-11-19,0.004
춘천시,석사동,2018-11-19,0.004
원주시,중앙동,2018-11-19,0.002
원주시,반곡동,2018-11-19,0.004
원주시,문막읍,2018-11-19,0.003
강릉시,옥천동,2018-11-19,0.003
동해시,천곡동,2018-11-19,0.003
삼척시,남양동,2018-11-19,0.003
평창군,평창읍,2018-11-19,0.002
정선군,정선읍,2018-11-19,0.004
횡성군,횡성읍,2018-11-19,0
고성군,상리,2018-11-19,0
춘천시,중앙로,2018-11-20,0.004
춘천시,석사동,2018-11-20,0.004
원주시,중앙동,2018-11-20,0.004
원주시,반곡동,2018-11-20,0.004
원주시,문막읍,2018-11-20,0.003
강릉시,옥천동,2018-11-20,0.003
동해시,천곡동,2018-11-20,0.013
삼척시,남양동,2018-11-20,0.004
평창군,평창읍,2018-11-20,1.169
정선군,정선읍,2018-11-20,0.005
횡성군,횡성읍,2018-11-20,0
고성군,상리,2018-11-20,0
춘천시,중앙로,2018-11-21,0.004
춘천시,석사동,2018-11-21,0.003
원주시,중앙동,2018-11-21,0.003
원주시,반곡동,2018-11-21,0.004
원주시,문막읍,2018-11-21,0.003
강릉시,옥천동,2018-11-21,0.007
