지역,측정소명,날짜,아황산가스 농도
춘천시,중앙로,2018-05-01,0.002
춘천시,석사동,2018-05-01,0.004
원주시,중앙동,2018-05-01,0.002
원주시,반곡동,2018-05-01,0.003
강릉시,옥천동,2018-05-01,0.001
동해시,천곡동,2018-05-01,0.002
삼척시,남양동,2018-05-01,0.003
평창군,평창읍,2018-05-01,0.001
춘천시,중앙로,2018-05-02,0.002
춘천시,석사동,2018-05-02,0.003
원주시,중앙동,2018-05-02,0.002
원주시,반곡동,2018-05-02,0.002
강릉시,옥천동,2018-05-02,0.001
동해시,천곡동,2018-05-02,0.001
삼척시,남양동,2018-05-02,0.003
평창군,평창읍,2018-05-02,0.001
춘천시,중앙로,2018-05-03,0.002
춘천시,석사동,2018-05-03,0.003
원주시,중앙동,2018-05-03,0.002
원주시,반곡동,2018-05-03,0.002
강릉시,옥천동,2018-05-03,0.001
동해시,천곡동,2018-05-03,0.001
삼척시,남양동,2018-05-03,0.002
평창군,평창읍,2018-05-03,0.001
춘천시,중앙로,2018-05-04,0.003
춘천시,석사동,2018-05-04,0.004
원주시,중앙동,2018-05-04,0.003
원주시,반곡동,2018-05-04,0.003
강릉시,옥천동,2018-05-04,0.002
동해시,천곡동,2018-05-04,0.002
삼척시,남양동,2018-05-04,0.002
평창군,평창읍,2018-05-04,0.001
춘천시,중앙로,2018-05-05,0.004
춘천시,석사동,2018-05-05,0.006
원주시,중앙동,2018-05-05,0.003
원주시,반곡동,2018-05-05,0.003
강릉시,옥천동,2018-05-05,0.003
동해시,천곡동,2018-05-05,0.003
삼척시,남양동,2018-05-05,0.003
평창군,평창읍,2018-05-05,0.001
춘천시,중앙로,2018-05-06,0.002
춘천시,석사동,2018-05-06,0.004
원주시,중앙동,2018-05-06,0.002
원주시,반곡동,2018-05-06,0.002
강릉시,옥천동,2018-05-06,0.001
동해시,천곡동,2018-05-06,0.001
삼척시,남양동,2018-05-06,0.002
평창군,평창읍,2018-05-06,0.001
춘천시,중앙로,2018-05-07,0.002
춘천시,석사동,2018-05-07,0.003
원주시,중앙동,2018-05-07,0.002
원주시,반곡동,2018-05-07,0.002
강릉시,옥천동,2018-05-07,0.001
동해시,천곡동,2018-05-07,0.001
삼척시,남양동,2018-05-07,0.001
평창군,평창읍,2018-05-07,0.001
춘천시,중앙로,2018-05-08,0.002
춘천시,석사동,2018-05-08,0.003
원주시,중앙동,2018-05-08,0.002
원주시,반곡동,2018-05-08,0.002
강릉시,옥천동,2018-05-08,0.001
동해시,천곡동,2018-05-08,0.009
삼척시,남양동,2018-05-08,0.011
평창군,평창읍,2018-05-08,1.168
춘천시,중앙로,2018-05-09,0.001
춘천시,석사동,2018-05-09,0.003
원주시,중앙동,2018-05-09,0.002
원주시,반곡동,2018-05-09,0.002
강릉시,옥천동,2018-05-09,0.001
동해시,천곡동,2018-05-09,0.001
삼척시,남양동,2018-05-09,0.001
평창군,평창읍,2018-05-09,0.001
춘천시,중앙로,2018-05-10,0.003
춘천시,석사동,2018-05-10,0.004
원주시,중앙동,2018-05-10,0.003
원주시,반곡동,2018-05-10,0.003
강릉시,옥천동,2018-05-10,0.002
동해시,천곡동,2018-05-10,0.002
삼척시,남양동,2018-05-10,0.002
평창군,평창읍,2018-05-10,0.001
춘천시,중앙로,2018-05-11,0.003
춘천시,석사동,2018-05-11,0.003
원주시,중앙동,2018-05-11,0.003
원주시,반곡동,2018-05-11,0.002
강릉시,옥천동,2018-05-11,0.002
동해시,천곡동,2018-05-11,0.003
삼척시,남양동,2018-05-11,0.003
평창군,평창읍,2018-05-11,0.001
춘천시,중앙로,2018-05-12,0.003
춘천시,석사동,2018-05-12,0.003
원주시,중앙동,2018-05-12,0.002
원주시,반곡동,2018-05-12,0.002
강릉시,옥천동,2018-05-12,0.001
동해시,천곡동,2018-05-12,0.002
삼척시,남양동,2018-05-12,0.002
평창군,평창읍,2018-05-12,0.001
춘천시,중앙로,2018-05-13,0.003
춘천시,석사동,2018-05-13,0.003
원주시,중앙동,2018-05-13,0.002
원주시,반곡동,2018-05-13,0.002
강릉시,옥천동,2018-05-13,0.001
동해시,천곡동,2018-05-13,0.001
삼척시,남양동,2018-05-13,0.002
평창군,평창읍,2018-05-13,0.001
춘천시,중앙로,2018-05-14,0.003
춘천시,석사동,2018-05-14,0.003
원주시,중앙동,2018-05-14,0.002
원주시,반곡동,2018-05-14,0.002
강릉시,옥천동,2018-05-14,0.002
동해시,천곡동,2018-05-14,0.002
삼척시,남양동,2018-05-14,0.001
평창군,평창읍,2018-05-14,0.001
춘천시,중앙로,2018-05-15,0.003
춘천시,석사동,2018-05-15,0.003
원주시,중앙동,2018-05-15,0.001
원주시,반곡동,2018-05-15,0.001
강릉시,옥천동,2018-05-15,0.002
동해시,천곡동,2018-05-15,0.003
삼척시,남양동,2018-05-15,0.002
평창군,평창읍,2018-05-15,0.001
춘천시,중앙로,2018-05-16,0.003
춘천시,석사동,2018-05-16,0.003
원주시,중앙동,2018-05-16,0.002
원주시,반곡동,2018-05-16,0.001
강릉시,옥천동,2018-05-16,0.002
동해시,천곡동,2018-05-16,0.002
삼척시,남양동,2018-05-16,0.002
평창군,평창읍,2018-05-16,0.001
춘천시,중앙로,2018-05-17,0.003
춘천시,석사동,2018-05-17,0.003
원주시,중앙동,2018-05-17,0.002
원주시,반곡동,2018-05-17,0.002
강릉시,옥천동,2018-05-17,0.000
동해시,천곡동,2018-05-17,0.002
삼척시,남양동,2018-05-17,0.001
평창군,평창읍,2018-05-17,0.001
춘천시,중앙로,2018-05-18,0.003
춘천시,석사동,2018-05-18,0.003
원주시,중앙동,2018-05-18,0.002
원주시,반곡동,2018-05-18,0.002
강릉시,옥천동,2018-05-18,0.001
동해시,천곡동,2018-05-18,0.001
삼척시,남양동,2018-05-18,0.002
평창군,평창읍,2018-05-18,0.001
춘천시,중앙로,2018-05-19,0.003
춘천시,석사동,2018-05-19,0.003
원주시,중앙동,2018-05-19,0.003
원주시,반곡동,2018-05-19,0.002
강릉시,옥천동,2018-05-19,0.001
동해시,천곡동,2018-05-19,0.001
삼척시,남양동,2018-05-19,0.001
평창군,평창읍,2018-05-19,0.001
춘천시,중앙로,2018-05-20,0.003
춘천시,석사동,2018-05-20,0.003
원주시,중앙동,2018-05-20,0.002
원주시,반곡동,2018-05-20,0.002
강릉시,옥천동,2018-05-20,0.001
동해시,천곡동,2018-05-20,0.001
삼척시,남양동,2018-05-20,0.001
평창군,평창읍,2018-05-20,0.001
춘천시,중앙로,2018-05-21,0.003
춘천시,석사동,2018-05-21,0.003
원주시,중앙동,2018-05-21,0.002
원주시,반곡동,2018-05-21,0.002
강릉시,옥천동,2018-05-21,0.001
동해시,천곡동,2018-05-21,0.001
삼척시,남양동,2018-05-21,0.001
평창군,평창읍,2018-05-21,0.001
춘천시,중앙로,2018-05-22,0.003
춘천시,석사동,2018-05-22,0.004
원주시,중앙동,2018-05-22,0.002
