지역,측정소명,날짜,아황산가스 농도
춘천시,중앙로,2017-06-01,0.003
춘천시,석사동,2017-06-01,0.001
원주시,중앙동,2017-06-01,0.002
원주시,반곡동,2017-06-01,0.002
강릉시,옥천동,2017-06-01,0.002
동해시,천곡동,2017-06-01,0.002
삼척시,남양동,2017-06-01,0.003
춘천시,중앙로,2017-06-02,0.002
춘천시,석사동,2017-06-02,0.001
원주시,중앙동,2017-06-02,0.002
원주시,반곡동,2017-06-02,0.001
강릉시,옥천동,2017-06-02,0.001
동해시,천곡동,2017-06-02,0.002
삼척시,남양동,2017-06-02,0.002
춘천시,중앙로,2017-06-03,0.003
춘천시,석사동,2017-06-03,0.002
원주시,중앙동,2017-06-03,0.002
원주시,반곡동,2017-06-03,0.002
강릉시,옥천동,2017-06-03,0.001
동해시,천곡동,2017-06-03,0.002
삼척시,남양동,2017-06-03,0.002
춘천시,중앙로,2017-06-04,0.003
춘천시,석사동,2017-06-04,0.002
원주시,중앙동,2017-06-04,0.002
원주시,반곡동,2017-06-04,0.002
강릉시,옥천동,2017-06-04,0.002
동해시,천곡동,2017-06-04,0.003
삼척시,남양동,2017-06-04,0.003
춘천시,중앙로,2017-06-05,0.002
춘천시,석사동,2017-06-05,0.002
원주시,중앙동,2017-06-05,0.002
원주시,반곡동,2017-06-05,0.002
강릉시,옥천동,2017-06-05,0.001
동해시,천곡동,2017-06-05,0.002
삼척시,남양동,2017-06-05,0.002
춘천시,중앙로,2017-06-06,0.003
춘천시,석사동,2017-06-06,0
원주시,중앙동,2017-06-06,0.002
원주시,반곡동,2017-06-06,0.002
강릉시,옥천동,2017-06-06,0.002
동해시,천곡동,2017-06-06,0.002
삼척시,남양동,2017-06-06,0.002
춘천시,중앙로,2017-06-07,0.002
춘천시,석사동,2017-06-07,0.001
원주시,중앙동,2017-06-07,0.001
원주시,반곡동,2017-06-07,0.001
강릉시,옥천동,2017-06-07,0.001
동해시,천곡동,2017-06-07,0.002
삼척시,남양동,2017-06-07,0.002
춘천시,중앙로,2017-06-08,0.002
춘천시,석사동,2017-06-08,0.002
원주시,중앙동,2017-06-08,0.002
원주시,반곡동,2017-06-08,0.002
강릉시,옥천동,2017-06-08,0.001
동해시,천곡동,2017-06-08,0.002
삼척시,남양동,2017-06-08,0.003
춘천시,중앙로,2017-06-09,0.003
춘천시,석사동,2017-06-09,0.003
원주시,중앙동,2017-06-09,0.003
원주시,반곡동,2017-06-09,0.002
강릉시,옥천동,2017-06-09,0.002
동해시,천곡동,2017-06-09,0.002
삼척시,남양동,2017-06-09,0.003
춘천시,중앙로,2017-06-10,0.002
춘천시,석사동,2017-06-10,0.002
원주시,중앙동,2017-06-10,0.002
원주시,반곡동,2017-06-10,0.002
강릉시,옥천동,2017-06-10,0.001
동해시,천곡동,2017-06-10,0.002
삼척시,남양동,2017-06-10,0.003
춘천시,중앙로,2017-06-11,0.002
춘천시,석사동,2017-06-11,0.002
원주시,중앙동,2017-06-11,0.002
원주시,반곡동,2017-06-11,0.001
강릉시,옥천동,2017-06-11,0.001
동해시,천곡동,2017-06-11,0.002
삼척시,남양동,2017-06-11,0.002
춘천시,중앙로,2017-06-12,0.002
춘천시,석사동,2017-06-12,0.006
원주시,중앙동,2017-06-12,0.002
원주시,반곡동,2017-06-12,0.001
강릉시,옥천동,2017-06-12,0.001
동해시,천곡동,2017-06-12,0.002
삼척시,남양동,2017-06-12,0.002
춘천시,중앙로,2017-06-13,0.002
춘천시,석사동,2017-06-13,0.001
원주시,중앙동,2017-06-13,0.002
원주시,반곡동,2017-06-13,0.001
강릉시,옥천동,2017-06-13,0.002
동해시,천곡동,2017-06-13,0.002
삼척시,남양동,2017-06-13,0.002
춘천시,중앙로,2017-06-14,0.002
춘천시,석사동,2017-06-14,0.001
원주시,중앙동,2017-06-14,0.002
원주시,반곡동,2017-06-14,0.002
강릉시,옥천동,2017-06-14,0.001
동해시,천곡동,2017-06-14,0.002
삼척시,남양동,2017-06-14,0.002
춘천시,중앙로,2017-06-15,0.003
춘천시,석사동,2017-06-15,0.003
원주시,중앙동,2017-06-15,0.003
원주시,반곡동,2017-06-15,0.003
강릉시,옥천동,2017-06-15,0.002
동해시,천곡동,2017-06-15,0.002
삼척시,남양동,2017-06-15,0.002
춘천시,중앙로,2017-06-16,0.003
춘천시,석사동,2017-06-16,0.002
원주시,중앙동,2017-06-16,0.003
원주시,반곡동,2017-06-16,0.003
강릉시,옥천동,2017-06-16,0.001
동해시,천곡동,2017-06-16,0.001
삼척시,남양동,2017-06-16,0.001
춘천시,중앙로,2017-06-17,0.003
춘천시,석사동,2017-06-17,0.003
원주시,중앙동,2017-06-17,0.003
원주시,반곡동,2017-06-17,0.003
강릉시,옥천동,2017-06-17,0.001
동해시,천곡동,2017-06-17,0.001
삼척시,남양동,2017-06-17,0.002
춘천시,중앙로,2017-06-18,0.002
춘천시,석사동,2017-06-18,0.002
원주시,중앙동,2017-06-18,0.003
