지역,측정소명,날짜,아황산가스 농도
춘천시,중앙로,2017-12-01,0.002
춘천시,석사동,2017-12-01,0.003
원주시,중앙동,2017-12-01,0.005
원주시,반곡동,2017-12-01,0.003
강릉시,옥천동,2017-12-01,0.003
동해시,천곡동,2017-12-01,0.002
삼척시,남양동,2017-12-01,0.003
평창군,평창읍,2017-12-01,1.168
춘천시,중앙로,2017-12-02,0.003
춘천시,석사동,2017-12-02,0.003
원주시,중앙동,2017-12-02,0.006
원주시,반곡동,2017-12-02,0.006
강릉시,옥천동,2017-12-02,0.003
동해시,천곡동,2017-12-02,0.003
삼척시,남양동,2017-12-02,0.004
평창군,평창읍,2017-12-02,0.001
춘천시,중앙로,2017-12-03,0.004
춘천시,석사동,2017-12-03,0.003
원주시,중앙동,2017-12-03,0.005
원주시,반곡동,2017-12-03,0.005
강릉시,옥천동,2017-12-03,0.004
동해시,천곡동,2017-12-03,0.004
삼척시,남양동,2017-12-03,0.005
평창군,평창읍,2017-12-03,0.001
춘천시,중앙로,2017-12-04,0.003
춘천시,석사동,2017-12-04,0.003
원주시,중앙동,2017-12-04,0.004
원주시,반곡동,2017-12-04,0.002
강릉시,옥천동,2017-12-04,0.004
동해시,천곡동,2017-12-04,0.016
삼척시,남양동,2017-12-04,0.004
평창군,평창읍,2017-12-04,0.001
춘천시,중앙로,2017-12-05,0.002
춘천시,석사동,2017-12-05,0.004
원주시,중앙동,2017-12-05,0.005
원주시,반곡동,2017-12-05,0.002
강릉시,옥천동,2017-12-05,0.004
동해시,천곡동,2017-12-05,0.002
삼척시,남양동,2017-12-05,0.002
평창군,평창읍,2017-12-05,0.001
춘천시,중앙로,2017-12-06,0.003
춘천시,석사동,2017-12-06,0.003
원주시,중앙동,2017-12-06,0.005
원주시,반곡동,2017-12-06,0.004
강릉시,옥천동,2017-12-06,0.004
동해시,천곡동,2017-12-06,0.002
삼척시,남양동,2017-12-06,0.004
평창군,평창읍,2017-12-06,0.001
춘천시,중앙로,2017-12-07,0.004
춘천시,석사동,2017-12-07,0.003
원주시,중앙동,2017-12-07,0.005
원주시,반곡동,2017-12-07,0.003
강릉시,옥천동,2017-12-07,0.006
동해시,천곡동,2017-12-07,0.003
삼척시,남양동,2017-12-07,0.003
평창군,평창읍,2017-12-07,0.001
춘천시,중앙로,2017-12-08,0.004
춘천시,석사동,2017-12-08,0.002
원주시,중앙동,2017-12-08,0.006
원주시,반곡동,2017-12-08,0.003
강릉시,옥천동,2017-12-08,0.004
동해시,천곡동,2017-12-08,0.002
삼척시,남양동,2017-12-08,0.003
평창군,평창읍,2017-12-08,0.001
춘천시,중앙로,2017-12-09,0.004
춘천시,석사동,2017-12-09,0.003
원주시,중앙동,2017-12-09,0.006
원주시,반곡동,2017-12-09,0.005
강릉시,옥천동,2017-12-09,0.004
동해시,천곡동,2017-12-09,0.002
삼척시,남양동,2017-12-09,0.003
평창군,평창읍,2017-12-09,0.001
춘천시,중앙로,2017-12-10,0.004
춘천시,석사동,2017-12-10,0.004
원주시,중앙동,2017-12-10,0.005
원주시,반곡동,2017-12-10,0.004
강릉시,옥천동,2017-12-10,0.004
동해시,천곡동,2017-12-10,0.003
삼척시,남양동,2017-12-10,0.004
평창군,평창읍,2017-12-10,0.001
춘천시,중앙로,2017-12-11,0.002
춘천시,석사동,2017-12-11,0.002
원주시,중앙동,2017-12-11,0.003
원주시,반곡동,2017-12-11,0.001
강릉시,옥천동,2017-12-11,0.002
동해시,천곡동,2017-12-11,0.001
삼척시,남양동,2017-12-11,0.002
평창군,평창읍,2017-12-11,0.001
춘천시,중앙로,2017-12-12,0.003
춘천시,석사동,2017-12-12,0.003
원주시,중앙동,2017-12-12,0.004
원주시,반곡동,2017-12-12,0.002
강릉시,옥천동,2017-12-12,0.003
동해시,천곡동,2017-12-12,0.002
삼척시,남양동,2017-12-12,0.002
평창군,평창읍,2017-12-12,0.001
춘천시,중앙로,2017-12-13,0.004
춘천시,석사동,2017-12-13,0.003
원주시,중앙동,2017-12-13,0.005
원주시,반곡동,2017-12-13,0.006
강릉시,옥천동,2017-12-13,0.004
동해시,천곡동,2017-12-13,0.003
삼척시,남양동,2017-12-13,0.004
평창군,평창읍,2017-12-13,0.001
춘천시,중앙로,2017-12-14,0.004
춘천시,석사동,2017-12-14,0.002
원주시,중앙동,2017-12-14,0.006
원주시,반곡동,2017-12-14,0.006
강릉시,옥천동,2017-12-14,0.004
동해시,천곡동,2017-12-14,0.005
삼척시,남양동,2017-12-14,0.004
평창군,평창읍,2017-12-14,0.001
춘천시,중앙로,2017-12-15,0.005
춘천시,석사동,2017-12-15,0.003
원주시,중앙동,2017-12-15,0.007
원주시,반곡동,2017-12-15,0.008
강릉시,옥천동,2017-12-15,0.004
동해시,천곡동,2017-12-15,0.004
삼척시,남양동,2017-12-15,0.005
평창군,평창읍,2017-12-15,0.001
춘천시,중앙로,2017-12-16,0.004
춘천시,석사동,2017-12-16,0.004
원주시,중앙동,2017-12-16,0.007
원주시,반곡동,2017-12-16,0.004
강릉시,옥천동,2017-12-16,0.006
동해시,천곡동,2017-12-16,0.003
삼척시,남양동,2017-12-16,0.005
평창군,평창읍,2017-12-16,0.001
춘천시,중앙로,2017-12-17,0.004
