"		¡ˆ¡°π¯»£",¡ˆ¡°∏Ì,¿œΩ√,∆Ú±’«≥º”(m/s),√÷¥Î«≥º”(m/s),√÷¥Î«≥º”«≥«‚(deg),"	√÷¥Î«≥º”Ω√∞¢",√÷¥Îº¯∞£«≥º”(m/s),√÷¥Îº¯∞£«≥º”«≥«‚(deg),"	√÷¥Îº¯∞£«≥º”Ω√∞¢"
"		93",∫œ√·√µ,2017-10-30,1.2,4.5,230,16:01,6.2,250,16:01
"		93",∫œ√·√µ,2017-10-31,1.3,5.9,230,16:06,8.7,230,16:00
"		93",∫œ√·√µ,2017-11-01,1.1,4.4,230,13:50,6.8,270,13:13
"		93",∫œ√·√µ,2017-11-02,0.5,2,200,15:12,3.3,250,15:29
"		93",∫œ√·√µ,2017-11-03,1.4,5.2,250,15:05,7.7,270,15:04
"		93",∫œ√·√µ,2017-11-04,1.7,4.8,250,14:57,7.1,230,14:37
"		93",∫œ√·√µ,2017-11-05,0.9,4.1,230,17:03,5.8,230,16:55
"		93",∫œ√·√µ,2017-11-06,0.8,3.2,230,17:17,4.5,250,17:12
"		93",∫œ√·√µ,2017-11-07,0.6,1.7,50,14:08,3.5,270,12:49
"		93",∫œ√·√µ,2017-11-08,1.9,6.2,250,12:16,9.9,270,12:12
"		93",∫œ√·√µ,2017-11-09,0.7,2.2,70,17:17,6.1,320,22:39
"		93",∫œ√·√µ,2017-11-10,1.4,5.3,250,16:05,10.5,250,15:41
"		93",∫œ√·√µ,2017-11-11,1.6,5.2,320,0:07,10.8,290,0:16
"		93",∫œ√·√µ,2017-11-12,0.9,3,230,16:27,4.4,230,16:20
"		93",∫œ√·√µ,2017-11-13,0.8,2.5,340,21:48,4,340,21:45
"		93",∫œ√·√µ,2017-11-14,2.1,6.3,290,11:56,12.2,290,11:53
"		93",∫œ√·√µ,2017-11-15,2.5,7.3,250,10:40,14.3,270,10:38
"		93",∫œ√·√µ,2017-11-16,0.9,2.1,180,12:06,4.1,230,14:39
"		93",∫œ√·√µ,2017-11-17,0.6,2.5,250,7:01,6.6,70,23:35
"		93",∫œ√·√µ,2017-11-18,2.2,5.7,340,6:34,8.8,20,2:24
"		93",∫œ√·√µ,2017-11-19,1.5,4,250,17:12,7.3,270,13:42
"		93",∫œ√·√µ,2017-11-20,1,4,200,14:05,5.4,230,13:59
"		93",∫œ√·√µ,2017-11-21,0.9,2.6,200,13:04,4.3,180,13:00
"		93",∫œ√·√µ,2017-11-22,0.7,2.2,250,21:22,4.9,250,21:23
"		93",∫œ√·√µ,2017-11-23,1.9,6.6,250,12:55,10.6,230,12:54
"		93",∫œ√·√µ,2017-11-24,2,8,250,14:31,13.3,250,15:18
"		93",∫œ√·√µ,2017-11-25,0.6,2.2,340,12:01,3.5,290,11:12
"		93",∫œ√·√µ,2017-11-26,0.8,3.2,320,13:49,6.9,340,13:45
"		93",∫œ√·√µ,2017-11-27,0.7,1.8,160,11:28,3.2,270,13:13
"		93",∫œ√·√µ,2017-11-28,1,3.9,200,16:35,5.4,230,14:44
"		93",∫œ√·√µ,2017-11-29,1.5,5.8,340,6:53,9.1,290,6:51
"		93",∫œ√·√µ,2017-11-30,1.3,5.2,340,15:20,8.1,360,15:17
"		93",∫œ√·√µ,2017-12-01,1.2,4.3,250,15:13,7.2,270,15:21
"		93",∫œ√·√µ,2017-12-02,0.8,3.1,200,15:49,4.6,230,14:54
"		93",∫œ√·√µ,2017-12-03,0.5,1.6,180,5:29,2.5,200,5:28
"		93",∫œ√·√µ,2017-12-04,2.3,5.3,230,12:12,8.8,340,13:44
"		93",∫œ√·√µ,2017-12-05,1.8,5.7,250,15:45,8.8,270,15:30
"		93",∫œ√·√µ,2017-12-06,0.8,3.3,180,19:33,4.5,230,12:18
"		93",∫œ√·√µ,2017-12-07,1.4,5.9,340,16:06,9.4,320,15:44
"		93",∫œ√·√µ,2017-12-08,1.4,4.9,200,15:28,7.3,200,15:13
"		93",∫œ√·√µ,2017-12-09,0.8,3,200,16:13,4.6,320,12:06
"		93",∫œ√·√µ,2017-12-10,1.5,6.4,250,22:34,9.9,230,19:10
"		93",∫œ√·√µ,2017-12-11,3.5,7.2,250,14:02,12.8,230,14:42
"		93",∫œ√·√µ,2017-12-12,1,3.5,200,15:47,5.3,200,15:43
"		93",∫œ√·√µ,2017-12-13,0.7,2,200,13:10,3.5,320,7:36
"		93",∫œ√·√µ,2017-12-14,0.7,1.7,340,8:01,2.6,180,11:43
"		93",∫œ√·√µ,2017-12-15,0.5,1.8,320,4:00,2.7,320,5:37
"		93",∫œ√·√µ,2017-12-16,2.4,6.4,270,16:07,12.6,270,16:57
"		93",∫œ√·√µ,2017-12-17,0.9,3.9,250,15:39,6.6,250,15:44
"		93",∫œ√·√µ,2017-12-18,0.5,3.4,290,23:42,8,340,23:37
"		93",∫œ√·√µ,2017-12-19,1.8,4.4,250,15:34,6.3,250,14:56
"		93",∫œ√·√µ,2017-12-20,0.5,1.6,110,13:25,3.4,160,11:45
"		93",∫œ√·√µ,2017-12-21,0.7,1.7,50,17:11,2.4,50,15:41
"		93",∫œ√·√µ,2017-12-22,0.5,1.7,200,10:54,2.4,90,13:07
"		93",∫œ√·√µ,2017-12-23,0.7,3.4,230,14:19,5.3,230,14:29
"		93",∫œ√·√µ,2017-12-24,0.7,3.3,290,20:45,6.7,320,20:35
"		93",∫œ√·√µ,2017-12-25,1.7,4.1,250,16:12,6,180,15:29
"		93",∫œ√·√µ,2017-12-26,2.1,6.6,340,12:12,10.5,340,12:06
"		93",∫œ√·√µ,2017-12-27,1.2,3.7,180,14:39,6.8,200,13:55
"		93",∫œ√·√µ,2017-12-28,0.5,1.7,180,12:51,3.1,160,12:42
"		93",∫œ√·√µ,2017-12-29,0.7,2.7,200,15:44,4.3,200,15:05
"		93",∫œ√·√µ,2017-12-30,0.6,1.9,110,15:29,2.5,110,15:23
"		93",∫œ√·√µ,2017-12-31,1.4,5.1,290,13:42,8.9,270,14:08
"		93",∫œ√·√µ,2018-01-01,0.9,3.4,250,16:06,5.7,180,14:25
"		93",∫œ√·√µ,2018-01-02,1.1,4.2,320,13:44,8,340,13:40
"		93",∫œ√·√µ,2018-01-03,0.9,2.3,340,0:59,3.7,340,0:54
"		93",∫œ√·√µ,2018-01-04,0.6,2.4,180,12:56,3.4,180,12:49
"		93",∫œ√·√µ,2018-01-05,1,4.3,200,16:35,6,200,16:33
"		93",∫œ√·√µ,2018-01-06,0.7,1.8,180,13:06,3.8,230,14:08
"		93",∫œ√·√µ,2018-01-07,0.7,2.6,230,11:24,3.7,230,11:20
"		93",∫œ√·√µ,2018-01-08,1.4,5,200,18:00,8.8,270,23:57
"		93",∫œ√·√µ,2018-01-09,3.5,6.8,270,4:17,12.2,270,4:03
"		93",∫œ√·√µ,2018-01-10,2.4,8.4,250,13:03,13.8,250,13:04
"		93",∫œ√·√µ,2018-01-11,2,6.1,200,14:18,8.8,160,13:54
"		93",∫œ√·√µ,2018-01-12,1,2.6,230,11:43,4.3,230,11:35
"		93",∫œ√·√µ,2018-01-13,0.7,2.1,180,11:12,3.4,230,13:22
"		93",∫œ√·√µ,2018-01-14,0.6,1.9,320,18:29,2.9,340,14:04
"		93",∫œ√·√µ,2018-01-15,1.6,4.8,200,11:17,7.2,200,14:02
"		93",∫œ√·√µ,2018-01-16,0.6,1.9,160,3:24,3.2,160,3:17
"		93",∫œ√·√µ,2018-01-17,0.9,3.1,180,16:36,4.6,200,16:41
"		93",∫œ√·√µ,2018-01-18,1.1,3.8,230,16:54,5.4,230,16:54
"		93",∫œ√·√µ,2018-01-19,0.8,4.5,340,17:33,7,340,17:31
"		93",∫œ√·√µ,2018-01-20,0.9,3.9,200,14:30,6.1,200,14:15
"		93",∫œ√·√µ,2018-01-21,0.6,1.9,50,18:43,3.2,340,17:42
"		93",∫œ√·√µ,2018-01-22,0.7,3.5,340,20:48,5.3,340,20:40
"		93",∫œ√·√µ,2018-01-23,3.1,6.7,250,15:30,10.7,270,15:54
"		93",∫œ√·√µ,2018-01-24,2,5.2,340,11:45,10,340,9:24
"		93",∫œ√·√µ,2018-01-25,1.5,5.4,340,20:44,9.4,340,20:44
"		93",∫œ√·√µ,2018-01-26,1,2.2,180,12:52,4,180,13:53
"		93",∫œ√·√µ,2018-01-27,0.7,2.4,180,13:01,3.5,160,12:47
"		93",∫œ√·√µ,2018-01-28,1.7,6.6,250,17:39,10,250,17:31
"		93",∫œ√·√µ,2018-01-29,2.1,5.2,270,10:28,12,360,12:09
"		93",∫œ√·√µ,2018-01-30,1.3,5.3,200,15:27,8.1,200,16:52
"		93",∫œ√·√µ,2018-01-31,0.8,2.5,200,15:39,3.6,270,12:50
"		93",∫œ√·√µ,2018-02-01,0.7,1.8,160,13:06,2.9,200,13:44
"		93",∫œ√·√µ,2018-02-02,0.8,2.4,200,15:48,3.7,200,13:14
"		93",∫œ√·√µ,2018-02-03,2.5,6.1,250,14:50,10.7,250,14:42
"		93",∫œ√·√µ,2018-02-04,1.6,5,180,13:42,8.4,180,13:59
"		93",∫œ√·√µ,2018-02-05,2,6.1,250,13:45,9.5,200,13:39
"		93",∫œ√·√µ,2018-02-06,1.6,5.2,200,16:41,7.4,230,15:03
"		93",∫œ√·√µ,2018-02-07,1,3.4,200,17:05,5.5,180,16:43
"		93",∫œ√·√µ,2018-02-08,1.1,4,230,17:38,6.2,200,17:32
"		93",∫œ√·√µ,2018-02-09,0.7,1.7,50,19:03,2.8,200,12:08
"		93",∫œ√·√µ,2018-02-10,3,7.5,250,14:55,12.9,340,21:30
"		93",∫œ√·√µ,2018-02-11,2.8,7.4,250,10:50,12.5,250,11:03
"		93",∫œ√·√µ,2018-02-12,2.7,6.6,290,0:34,11.2,250,0:30
"		93",∫œ√·√µ,2018-02-13,2.5,7,200,13:00,9.4,230,12:54
"		93",∫œ√·√µ,2018-02-14,2.6,6,230,14:33,9.8,230,17:21
"		93",∫œ√·√µ,2018-02-15,1.6,5,200,15:50,7.3,200,15:43
"		93",∫œ√·√µ,2018-02-16,1.8,5.5,200,17:50,8,250,14:56
"		93",∫œ√·√µ,2018-02-17,2,6.5,270,16:12,9.2,270,16:11
"		93",∫œ√·√µ,2018-02-18,1,2.7,230,14:23,4.3,200,14:21
"		93",∫œ√·√µ,2018-02-19,0.7,2.5,200,14:35,4.7,110,13:21
"		93",∫œ√·√µ,2018-02-20,1.3,5.2,270,14:58,7.9,340,15:08
"		93",∫œ√·√µ,2018-02-21,1.4,6,340,15:33,7.8,360,15:29
"		93",∫œ√·√µ,2018-02-22,1.6,6.5,200,14:45,9.9,230,14:37
"		93",∫œ√·√µ,2018-02-23,0.9,3.7,180,1:59,6.3,200,1:58
"		93",∫œ√·√µ,2018-02-24,1.2,3,230,17:15,5.1,200,15:31
"		93",∫œ√·√µ,2018-02-25,1.1,4.6,200,16:29,7.1,230,16:25
"		93",∫œ√·√µ,2018-02-26,0.8,2.4,180,12:03,4,180,12:14
"		93",∫œ√·√µ,2018-02-27,0.4,1.7,180,22:34,2.6,200,22:27
"		93",∫œ√·√µ,2018-02-28,1.5,4.6,340,21:17,7.5,340,21:11
"		93",∫œ√·√µ,2018-03-01,3.5,8.8,250,12:12,13.5,250,11:55
"		93",∫œ√·√µ,2018-03-02,1.2,4,180,15:13,6.3,180,15:13
"		93",∫œ√·√µ,2018-03-03,0.9,3.5,250,16:31,6.2,230,16:44
"		93",∫œ√·√µ,2018-03-04,1.2,4.5,70,20:19,9.4,90,20:06
"		93",∫œ√·√µ,2018-03-05,2.7,6.7,50,11:22,11.9,70,16:15
"		93",∫œ√·√µ,2018-03-06,1.1,3.8,340,18:23,5.8,340,18:09
"		93",∫œ√·√µ,2018-03-07,1,3,110,20:30,4,110,20:29
"		93",∫œ√·√µ,2018-03-08,1.4,4.6,110,16:09,6,110,16:05
"		93",∫œ√·√µ,2018-03-09,1.9,4.7,70,1:58,7.3,90,1:58
"		93",∫œ√·√µ,2018-03-10,2,6,200,14:39,9,200,15:05
"		93",∫œ√·√µ,2018-03-11,1.6,5.4,270,13:39,8.4,270,13:32
"		93",∫œ√·√µ,2018-03-12,1.1,4.4,200,17:12,6.6,200,17:12
"		93",∫œ√·√µ,2018-03-13,1.7,6.1,230,16:43,9.4,270,16:43
"		93",∫œ√·√µ,2018-03-14,1.5,5.4,230,16:26,8.1,230,16:05
"		93",∫œ√·√µ,2018-03-15,1.7,5.5,50,20:59,9.6,90,20:02
"		93",∫œ√·√µ,2018-03-16,3.1,5.3,50,11:35,10,70,1:47
"		93",∫œ√·√µ,2018-03-17,1,2.3,160,13:31,4.1,200,14:20
"		93",∫œ√·√µ,2018-03-18,0.9,3.5,230,14:33,4.9,230,14:33
"		93",∫œ√·√µ,2018-03-19,2.7,6.2,50,10:40,11.8,50,10:02
"		93",∫œ√·√µ,2018-03-20,4.3,6.5,50,14:29,12.9,50,11:08
"		93",∫œ√·√µ,2018-03-21,2.7,5.5,50,1:39,11.8,20,1:37
"		93",∫œ√·√µ,2018-03-22,1.6,5.2,200,17:36,7.2,200,17:00
"		93",∫œ√·√µ,2018-03-23,1.6,5.2,200,16:59,7.4,230,15:38
"		93",∫œ√·√µ,2018-03-24,2,6,200,15:20,9.7,160,12:24
"		93",∫œ√·√µ,2018-03-25,1.6,6.1,230,16:18,9.8,250,16:24
"		93",∫œ√·√µ,2018-03-26,1.5,5.8,200,16:03,8.5,180,15:59
"		93",∫œ√·√µ,2018-03-27,1.9,5.5,200,14:43,8.4,200,13:08
"		93",∫œ√·√µ,2018-03-28,2.4,6.7,230,15:56,11.6,230,14:25
"		93",∫œ√·√µ,2018-03-29,1.2,3.8,250,17:35,6.4,180,14:34
"		93",∫œ√·√µ,2018-03-30,1.3,3.7,200,17:51,5.6,230,17:46
"		93",∫œ√·√µ,2018-03-31,2.3,6.4,200,13:49,9.1,200,13:59
"		93",∫œ√·√µ,2018-04-01,1.3,5,200,16:27,7.5,200,16:27
"		93",∫œ√·√µ,2018-04-02,1.7,5,180,13:57,7.1,200,14:09
"		93",∫œ√·√µ,2018-04-03,1.6,4.9,230,15:31,8.1,200,15:26
"		93",∫œ√·√µ,2018-04-04,2.7,6.1,50,13:32,9.6,50,12:39
"		93",∫œ√·√µ,2018-04-05,1,3.5,70,8:54,8,50,8:51
"		93",∫œ√·√µ,2018-04-06,3,8,230,14:20,13.2,250,15:53
"		93",∫œ√·√µ,2018-04-07,4.2,7.7,290,18:32,16.2,290,18:24
"		93",∫œ√·√µ,2018-04-08,1.5,5.7,200,11:03,9.2,250,12:40
"		93",∫œ√·√µ,2018-04-09,1,2.6,90,16:18,5.5,180,17:20
"		93",∫œ√·√µ,2018-04-10,2.9,8.7,230,20:11,13.1,200,19:59
"		93",∫œ√·√µ,2018-04-11,3.4,7.2,250,15:08,12.5,200,15:07
"		93",∫œ√·√µ,2018-04-12,2.7,7.4,270,14:15,14.7,290,12:02
"		93",∫œ√·√µ,2018-04-13,1.5,4.3,20,14:45,8.5,110,12:40
"		93",∫œ√·√µ,2018-04-14,1.1,4.6,340,17:12,6.9,340,17:10
"		93",∫œ√·√µ,2018-04-15,1.7,5.4,250,15:05,8.2,270,14:45
"		93",∫œ√·√µ,2018-04-16,1.1,3.1,160,14:59,5.5,200,12:22
"		93",∫œ√·√µ,2018-04-17,1.4,4.7,200,17:14,8.1,140,15:14
"		93",∫œ√·√µ,2018-04-18,1.7,5.1,200,15:24,7.4,200,14:47
"		93",∫œ√·√µ,2018-04-19,1.9,5.8,200,15:47,8.6,230,15:40
"		93",∫œ√·√µ,2018-04-20,1.3,4.3,230,18:19,6.3,200,16:56
"		93",∫œ√·√µ,2018-04-21,1.8,5.7,230,14:47,9.1,230,14:39
"		93",∫œ√·√µ,2018-04-22,2.4,6.7,50,15:46,12,50,14:24
"		93",∫œ√·√µ,2018-04-23,2.7,6.6,70,6:44,12.3,70,7:07
"		93",∫œ√·√µ,2018-04-24,2,3.9,70,10:53,7.2,50,10:48
"		93",∫œ√·√µ,2018-04-25,1,2.6,200,15:25,4.1,160,13:25
"		93",∫œ√·√µ,2018-04-26,2,6.3,200,16:46,9.3,200,15:57
"		93",∫œ√·√µ,2018-04-27,1.2,3.6,50,12:08,7.1,20,11:49
"		93",∫œ√·√µ,2018-04-28,2.2,6.7,200,15:41,10.1,200,15:50
"		93",∫œ√·√µ,2018-04-29,1.9,6.3,200,15:56,9.3,200,15:53
"		93",∫œ√·√µ,2018-04-30,1.2,3.8,200,17:49,5.6,230,16:05
"		93",∫œ√·√µ,2018-05-01,1.1,3.8,200,15:05,6.4,250,13:52
"		93",∫œ√·√µ,2018-05-02,1.7,6,340,21:41,11.6,340,21:25
"		93",∫œ√·√µ,2018-05-03,2.1,7.7,360,18:36,14.1,20,18:32
"		93",∫œ√·√µ,2018-05-04,3.1,8.3,250,12:13,14.2,250,12:12
"		93",∫œ√·√µ,2018-05-05,2.8,6.3,200,14:27,10.3,160,12:37
"		93",∫œ√·√µ,2018-05-06,1.2,3.5,70,17:05,5.1,90,16:51
"		93",∫œ√·√µ,2018-05-07,1.2,4.4,70,23:34,9.6,70,22:27
"		93",∫œ√·√µ,2018-05-08,3.5,6.6,70,15:35,10.8,90,8:23
"		93",∫œ√·√µ,2018-05-09,2.3,5.1,110,13:36,8.3,110,10:31
"		93",∫œ√·√µ,2018-05-10,1.9,5.6,230,17:55,8.7,200,15:41
"		93",∫œ√·√µ,2018-05-11,1.5,5.1,200,16:53,7.3,200,16:46
"		93",∫œ√·√µ,2018-05-12,0.7,2.3,70,7:38,3.4,70,7:31
"		93",∫œ√·√µ,2018-05-13,1.6,5,200,16:53,6.7,230,16:52
"		93",∫œ√·√µ,2018-05-14,1.5,4.9,200,16:30,7.3,200,15:48
"		93",∫œ√·√µ,2018-05-15,1,3.2,230,17:51,4.7,250,13:39
"		93",∫œ√·√µ,2018-05-16,0.7,3,230,17:35,5,230,17:10
"		93",∫œ√·√µ,2018-05-17,1.2,5.5,270,4:24,16.7,230,4:18
"		93",∫œ√·√µ,2018-05-18,2.2,5,70,17:51,7.7,110,20:27
"		93",∫œ√·√µ,2018-05-19,2.1,5.1,70,19:23,9.7,70,17:21
"		93",∫œ√·√µ,2018-05-20,2.2,5.1,50,12:19,12.1,90,17:37
"		93",∫œ√·√µ,2018-05-21,1.5,4,230,14:35,6.5,270,14:13
"		93",∫œ√·√µ,2018-05-22,1,3.8,230,13:47,5.9,270,13:16
"		93",∫œ√·√µ,2018-05-23,1.6,4.1,290,12:52,9,20,13:54
"		93",∫œ√·√µ,2018-05-24,2.1,6.8,200,15:38,10.4,180,13:54
"		93",∫œ√·√µ,2018-05-25,1.5,5,200,15:53,7.3,200,15:44
"		93",∫œ√·√µ,2018-05-26,1.2,4.3,200,18:12,6.7,200,18:25
"		93",∫œ√·√µ,2018-05-27,1.6,5,200,16:04,7.7,180,16:14
"		93",∫œ√·√µ,2018-05-28,1.3,4.5,230,17:00,6.5,250,16:14
"		93",∫œ√·√µ,2018-05-29,1.8,4.5,230,14:26,7.2,250,14:24
"		93",∫œ√·√µ,2018-05-30,2.2,6,200,13:41,8.7,200,14:45
"		93",∫œ√·√µ,2018-05-31,1.1,3.9,110,14:56,5.7,200,14:23
"		93",∫œ√·√µ,2018-06-01,1.2,3.7,200,17:44,5.5,200,17:41
"		93",∫œ√·√µ,2018-06-02,1.6,5.3,200,15:42,7.7,200,16:23
"		93",∫œ√·√µ,2018-06-03,1.3,5.1,200,16:41,7.4,230,16:50
"		93",∫œ√·√µ,2018-06-04,1.5,4.6,200,14:54,6.9,250,14:32
"		93",∫œ√·√µ,2018-06-05,1.5,4.3,200,13:00,7.5,270,14:49
"		93",∫œ√·√µ,2018-06-06,1.4,4.3,200,17:28,6.2,230,17:21
"		93",∫œ√·√µ,2018-06-07,1.3,4,250,17:42,6.2,230,18:24
"		93",∫œ√·√µ,2018-06-08,1.2,3.6,200,17:48,5.8,230,17:42
"		93",∫œ√·√µ,2018-06-09,2.4,5.9,50,16:24,9.3,50,16:30
"		93",∫œ√·√µ,2018-06-10,2.1,4.4,50,15:09,8.5,160,19:29
"		93",∫œ√·√µ,2018-06-11,2.1,4.2,50,11:46,7.1,90,8:25
"		93",∫œ√·√µ,2018-06-12,1.8,4.4,200,14:24,6.7,200,14:32
"		93",∫œ√·√µ,2018-06-13,1.3,4.1,180,12:32,6.2,200,12:28
"		93",∫œ√·√µ,2018-06-14,1.4,4,70,23:10,7.8,50,23:43
"		93",∫œ√·√µ,2018-06-15,2.7,5.5,50,13:49,9.4,70,17:54
"		93",∫œ√·√µ,2018-06-16,1.1,2.8,230,15:19,5.2,270,11:20
"		93",∫œ√·√µ,2018-06-17,0.8,2.8,200,15:17,4.4,200,15:31
"		93",∫œ√·√µ,2018-06-18,1.2,3.9,200,14:36,6.2,200,16:18
"		93",∫œ√·√µ,2018-06-19,1.6,4.7,200,16:20,6.6,200,15:02
"		93",∫œ√·√µ,2018-06-20,1.8,5.1,270,16:10,8.9,180,11:25
"		93",∫œ√·√µ,2018-06-21,1.9,5.1,250,11:57,10.3,270,12:49
"		93",∫œ√·√µ,2018-06-22,1.3,3.4,200,15:16,6.4,180,13:02
"		93",∫œ√·√µ,2018-06-23,1.4,4.9,250,15:26,7.3,250,15:18
"		93",∫œ√·√µ,2018-06-24,1.7,5.9,250,15:10,9.7,200,15:01
"		93",∫œ√·√µ,2018-06-25,1.2,4.5,200,16:28,6.2,230,16:42
"		93",∫œ√·√µ,2018-06-26,1.2,5,200,22:46,7.5,180,21:30
"		93",∫œ√·√µ,2018-06-27,2.2,5.8,200,0:51,9,250,0:44
"		93",∫œ√·√µ,2018-06-28,1.4,8.6,230,15:56,15.3,230,15:52
"		93",∫œ√·√µ,2018-06-29,1.2,4.3,230,15:11,6.5,200,15:29
"		93",∫œ√·√µ,2018-06-30,1,4.3,180,20:37,6.5,180,20:33
"		93",∫œ√·√µ,2018-07-01,0.7,2.5,230,10:43,4.1,270,12:39
"		93",∫œ√·√µ,2018-07-02,0.6,2.2,270,3:27,3.3,270,3:25
"		93",∫œ√·√µ,2018-07-03,1,4.1,200,13:24,6.6,180,13:16
"		93",∫œ√·√µ,2018-07-04,1.3,3.9,200,17:52,5.6,180,17:51
"		93",∫œ√·√µ,2018-07-05,1.2,3.5,50,12:45,6.3,90,14:05
"		93",∫œ√·√µ,2018-07-06,2.9,6.1,90,15:07,11,70,11:10
"		93",∫œ√·√µ,2018-07-07,3.4,6.7,90,13:43,9.7,90,12:50
"		93",∫œ√·√µ,2018-07-08,1.6,3.8,70,20:40,6.3,200,15:17
"		93",∫œ√·√µ,2018-07-09,0.7,2,250,6:44,3.3,50,1:03
"		93",∫œ√·√µ,2018-07-10,0.3,1.4,160,2:14,2.5,110,2:23
"		93",∫œ√·√µ,2018-07-11,0.6,1.9,340,11:44,3.4,270,4:29
"		93",∫œ√·√µ,2018-07-12,1.5,4.8,230,13:53,7,200,13:18
"		93",∫œ√·√µ,2018-07-13,1.9,4.5,200,10:51,6.7,200,15:47
"		93",∫œ√·√µ,2018-07-14,1.6,4.8,200,15:37,7.2,230,14:09
"		93",∫œ√·√µ,2018-07-15,1.3,4.2,200,17:49,5.8,200,17:42
"		93",∫œ√·√µ,2018-07-16,1.4,4.7,200,15:10,7.2,230,14:02
"		93",∫œ√·√µ,2018-07-17,1.4,5.2,200,14:55,7.9,200,14:47
"		93",∫œ√·√µ,2018-07-18,1.2,3.7,200,16:04,5.7,230,16:00
"		93",∫œ√·√µ,2018-07-19,1.1,3.4,200,16:25,5.5,340,10:40
"		93",∫œ√·√µ,2018-07-20,1.2,4,200,15:17,5.9,200,15:41
"		93",∫œ√·√µ,2018-07-21,1,3.1,200,16:05,4.6,230,16:02
"		93",∫œ√·√µ,2018-07-22,1.2,3.5,230,17:32,6.5,200,13:00
"		93",∫œ√·√µ,2018-07-23,0.9,2.4,250,15:44,4,180,12:25
"		93",∫œ√·√µ,2018-07-24,1.1,3.4,200,15:18,7,230,12:55
"		93",∫œ√·√µ,2018-07-25,1.3,3.7,250,16:01,5.6,270,13:30
"		93",∫œ√·√µ,2018-07-26,0.9,2.6,250,10:35,4.3,180,11:14
"		93",∫œ√·√µ,2018-07-27,1,2.9,270,15:29,4.4,270,15:23
"		93",∫œ√·√µ,2018-07-28,1.4,4.7,70,15:57,6.4,90,14:50
"		93",∫œ√·√µ,2018-07-29,2.1,4.8,70,14:13,8.7,70,14:12
"		93",∫œ√·√µ,2018-07-30,1.7,3.9,50,11:54,6.3,50,11:48
"		93",∫œ√·√µ,2018-07-31,0.9,2.6,250,14:49,4.7,290,11:29
"		93",∫œ√·√µ,2018-08-01,1.1,3.3,70,18:20,4.9,90,18:17
"		93",∫œ√·√µ,2018-08-02,0.9,2.4,230,11:40,4,200,11:36
"		93",∫œ√·√µ,2018-08-03,1,2.7,230,12:14,4.8,270,12:05
"		93",∫œ√·√µ,2018-08-04,1.5,4.4,250,16:59,6.7,250,13:48
"		93",∫œ√·√µ,2018-08-05,1.1,3.6,250,13:56,5.1,340,15:19
"		93",∫œ√·√µ,2018-08-06,1.5,4.4,90,12:37,6.2,50,20:31
"		93",∫œ√·√µ,2018-08-07,0.9,2.8,250,14:02,4.1,180,13:11
"		93",∫œ√·√µ,2018-08-08,1,5.7,230,14:37,7.6,200,14:37
"		93",∫œ√·√µ,2018-08-09,1.1,4,230,13:12,5.6,250,13:16
"		93",∫œ√·√µ,2018-08-10,1.3,4,70,17:36,6.5,90,17:29
"		93",∫œ√·√µ,2018-08-11,1.3,3.3,200,13:46,4.9,70,18:58
"		93",∫œ√·√µ,2018-08-12,0.9,3.3,250,16:21,4.7,270,13:32
"		93",∫œ√·√µ,2018-08-13,1,3.2,270,15:08,4.5,200,13:58
"		93",∫œ√·√µ,2018-08-14,1,3.8,340,19:04,5.4,340,18:47
"		93",∫œ√·√µ,2018-08-15,1.1,10.3,50,15:37,14.9,50,15:32
"		93",∫œ√·√µ,2018-08-16,2.3,5.3,50,16:31,9.1,70,16:04
"		93",∫œ√·√µ,2018-08-17,2.1,5,110,13:26,7.5,110,13:22
"		93",∫œ√·√µ,2018-08-18,0.9,2.7,250,14:26,4.8,250,14:23
"		93",∫œ√·√µ,2018-08-19,0.9,2.2,270,16:30,3,180,11:06
"		93",∫œ√·√µ,2018-08-20,1,4.3,180,23:28,6.5,200,23:26
"		93",∫œ√·√µ,2018-08-21,2.5,5.5,180,0:58,8.4,200,4:18
"		93",∫œ√·√µ,2018-08-22,1.2,3.8,70,20:57,6.2,20,20:17
"		93",∫œ√·√µ,2018-08-23,2.2,6.2,70,17:28,9.4,20,17:07
"		93",∫œ√·√µ,2018-08-24,1.8,6.4,340,9:20,9.3,340,9:19
"		93",∫œ√·√µ,2018-08-25,2.2,5,200,14:41,7.1,200,15:57
"		93",∫œ√·√µ,2018-08-26,1.1,3.7,180,15:16,5.4,230,15:40
"		93",∫œ√·√µ,2018-08-27,0.7,2.6,200,11:41,3.9,270,14:24
"		93",∫œ√·√µ,2018-08-28,1.1,4.7,270,21:58,7.2,270,21:54
"		93",∫œ√·√µ,2018-08-29,1.2,6,270,8:11,9.1,270,8:09
"		93",∫œ√·√µ,2018-08-30,1.4,4.4,200,12:26,5.7,230,11:29
"		93",∫œ√·√µ,2018-08-31,1.1,3.9,200,16:26,5.2,200,16:38
"		93",∫œ√·√µ,2018-09-01,1.9,4.8,70,21:03,7.2,50,16:46
"		93",∫œ√·√µ,2018-09-02,0.9,2.4,180,10:24,3.7,180,10:21
"		93",∫œ√·√µ,2018-09-03,0.6,3.1,320,17:54,5.4,360,17:53
"		93",∫œ√·√µ,2018-09-04,1.4,5.1,320,15:25,7.9,290,16:41
"		93",∫œ√·√µ,2018-09-05,2.1,5.7,250,13:46,8.5,250,14:18
