"		瘤痢锅龋",瘤痢疙,老矫,乞闭浅加(m/s),弥措浅加(m/s),弥措浅加浅氢(deg),"	弥措浅加矫阿",弥措鉴埃浅加(m/s),弥措鉴埃浅加浅氢(deg),"	弥措鉴埃浅加矫阿"
"		211",牢力,2018-05-10,2.4,5.3,160,15:01,11.4,160,16:17
"		211",牢力,2018-05-11,1.7,4.5,160,12:59,8.2,160,13:31
"		211",牢力,2018-05-12,1.1,2.6,180,15:08,3.9,360,9:04
"		211",牢力,2018-05-13,1.7,4.5,180,14:53,7.5,180,14:51
"		211",牢力,2018-05-14,1.6,4.7,160,13:02,8.9,160,12:59
"		211",牢力,2018-05-15,1.5,3.9,160,10:53,7,160,15:02
"		211",牢力,2018-05-16,2,5.1,160,13:10,10.7,160,12:18
"		211",牢力,2018-05-17,1.9,5.1,20,20:59,12.2,140,4:46
"		211",牢力,2018-05-18,4.1,6.3,20,18:03,10.9,360,18:15
"		211",牢力,2018-05-19,2.3,4.7,20,15:04,8.7,20,15:03
"		211",牢力,2018-05-20,2.4,5.5,20,10:15,11.3,20,10:56
"		211",牢力,2018-05-21,2,4.8,20,14:42,7.9,360,14:41
"		211",牢力,2018-05-22,1.3,4,160,14:58,7.9,180,14:42
"		211",牢力,2018-05-23,1.8,4.1,160,12:25,9.4,200,11:48
"		211",牢力,2018-05-24,3,6.7,160,16:42,16.6,180,16:06
"		211",牢力,2018-05-25,1.5,4.3,180,13:07,8,160,15:41
"		211",牢力,2018-05-26,1.6,3.3,200,14:57,6.2,140,17:06
"		211",牢力,2018-05-27,1.5,4.1,180,13:49,8.5,140,16:02
"		211",牢力,2018-05-28,1.3,3.4,160,14:33,6.2,180,17:12
"		211",牢力,2018-05-29,1.4,3.5,180,11:17,8.4,160,11:41
"		211",牢力,2018-05-30,1.9,5.2,160,13:27,10.7,160,13:27
"		211",牢力,2018-05-31,1.6,4.8,20,13:10,7.9,250,11:20
"		211",牢力,2018-06-01,1.3,3.4,180,14:16,6.9,230,13:09
"		211",牢力,2018-06-02,1.6,4.2,160,16:24,7.6,160,16:47
"		211",牢力,2018-06-03,1.4,4.3,180,14:46,8.2,160,17:59
"		211",牢力,2018-06-04,1.1,3.2,160,13:26,8.7,180,12:20
"		211",牢力,2018-06-05,1.1,4,160,13:22,7.3,230,13:03
"		211",牢力,2018-06-06,1.3,3.6,180,11:11,8.3,360,19:21
"		211",牢力,2018-06-07,1.2,3.3,180,10:03,6.3,110,12:45
"		211",牢力,2018-06-08,1.9,4.1,20,17:11,7,200,11:01
"		211",牢力,2018-06-09,2.5,4.7,360,12:43,8.5,360,16:56
"		211",牢力,2018-06-10,2.3,4.2,360,15:34,8,360,16:46
"		211",牢力,2018-06-11,2.5,4.3,360,10:07,7.5,360,10:00
"		211",牢力,2018-06-12,1.9,4.3,50,17:02,6.9,50,16:54
"		211",牢力,2018-06-13,2.1,4.4,70,16:28,8.6,70,16:26
"		211",牢力,2018-06-14,1.9,3.8,20,15:25,6.6,20,14:08
"		211",牢力,2018-06-15,1.7,3.6,110,12:24,7.2,360,1:40
"		211",牢力,2018-06-16,1.8,3.3,70,17:37,6.1,90,17:57
"		211",牢力,2018-06-17,1.1,2.9,160,13:44,6.1,140,13:09
"		211",牢力,2018-06-18,1.3,3.5,160,13:10,6.3,180,12:38
"		211",牢力,2018-06-19,1.7,4.3,180,16:52,7.8,160,16:59
"		211",牢力,2018-06-20,1.8,5.1,180,16:40,10.9,200,16:40
"		211",牢力,2018-06-21,1.8,4.1,200,11:30,8.6,180,16:29
"		211",牢力,2018-06-22,1.2,3.9,180,11:28,6.3,200,11:55
"		211",牢力,2018-06-23,1.6,5.1,180,15:19,12.8,180,11:52
"		211",牢力,2018-06-24,1.8,4.9,200,13:38,9.5,180,16:02
"		211",牢力,2018-06-25,1.2,3.7,160,13:10,6.7,180,14:47
"		211",牢力,2018-06-26,1.6,5.4,160,19:47,11.6,160,20:10
"		211",牢力,2018-06-27,3.3,5.7,160,1:12,11,140,2:57
"		211",牢力,2018-06-28,1.5,4.6,340,16:49,7.9,290,16:44
"		211",牢力,2018-06-29,1.5,3.7,160,13:02,6.4,180,14:10
"		211",牢力,2018-06-30,1,2.8,180,13:30,4.9,200,13:24
"		211",牢力,2018-07-01,1,3,50,12:21,5.5,50,12:07
"		211",牢力,2018-07-02,0.9,3.1,160,16:04,5,160,16:04
"		211",牢力,2018-07-03,1.3,3.4,20,21:20,6.2,20,21:19
"		211",牢力,2018-07-04,2.1,4.9,180,18:52,12.3,200,18:45
"		211",牢力,2018-07-05,2.3,4.8,360,19:09,8.9,360,19:01
"		211",牢力,2018-07-06,4.3,7,360,14:47,12.8,20,16:09
"		211",牢力,2018-07-07,3.6,5.5,20,16:51,9.8,360,1:03
"		211",牢力,2018-07-08,3,5.1,20,16:29,8.8,20,16:29
