"		瘤痢锅龋",瘤痢疙,老矫,乞闭浅加(m/s),弥措浅加(m/s),弥措浅加浅氢(deg),"	弥措浅加矫阿",弥措鉴埃浅加(m/s),弥措鉴埃浅加浅氢(deg),"	弥措鉴埃浅加矫阿"
"		114",盔林,2017-12-11,2.2,5.9,290,11:08,10.5,250,10:23
"		114",盔林,2017-12-12,1,2.6,250,13:29,4.9,320,12:27
"		114",盔林,2017-12-13,0.4,2,160,14:18,3,180,14:17
"		114",盔林,2017-12-14,0.3,1.3,50,7:07,2.5,360,14:18
"		114",盔林,2017-12-15,0.4,1.3,290,16:16,2.9,290,16:02
"		114",盔林,2017-12-16,1.7,3.7,270,14:53,9.8,290,14:44
"		114",盔林,2017-12-17,0.8,2.7,250,14:23,5.6,290,16:03
"		114",盔林,2017-12-18,0.5,1.6,360,5:36,4,320,5:32
"		114",盔林,2017-12-19,1,2.9,270,14:06,6.2,320,14:05
"		114",盔林,2017-12-20,0.4,1.5,50,8:37,2.5,20,8:32
"		114",盔林,2017-12-21,0.8,2.2,250,12:21,4.6,290,16:33
"		114",盔林,2017-12-22,0.5,1.5,20,12:29,2.9,50,6:34
"		114",盔林,2017-12-23,0.4,1.5,20,13:53,2.3,270,13:32
"		114",盔林,2017-12-24,0.9,3.8,250,17:46,7.3,270,17:45
"		114",盔林,2017-12-25,1.7,3.4,250,3:04,6.1,250,3:14
"		114",盔林,2017-12-26,1.7,4.5,250,16:06,8.9,230,12:19
"		114",盔林,2017-12-27,1.1,2.8,250,16:44,5.8,250,13:41
"		114",盔林,2017-12-28,0.6,1.6,50,4:08,2.5,50,6:53
"		114",盔林,2017-12-29,0.6,2.2,250,15:15,3.8,230,15:08
"		114",盔林,2017-12-30,0.5,1.5,50,3:09,3.2,250,15:05
"		114",盔林,2017-12-31,1.7,4.5,290,14:52,9.3,270,16:05
"		114",盔林,2018-01-01,0.6,2.9,290,15:43,5.3,320,15:37
"		114",盔林,2018-01-02,0.8,3,250,14:02,5.8,250,18:11
"		114",盔林,2018-01-03,0.6,2.3,230,13:29,4.2,200,13:25
"		114",盔林,2018-01-04,0.3,1.2,50,13:32,2.1,340,11:06
"		114",盔林,2018-01-05,0.9,3,250,18:24,5.3,250,18:04
"		114",盔林,2018-01-06,0.6,2.1,320,12:50,4.3,250,12:15
"		114",盔林,2018-01-07,0.4,1.6,250,12:22,3.1,270,12:14
"		114",盔林,2018-01-08,1,3.9,250,22:36,7.8,270,22:34
"		114",盔林,2018-01-09,2.2,4.3,250,16:30,7.9,270,5:59
"		114",盔林,2018-01-10,1.7,5.3,290,12:59,10.6,320,12:52
"		114",盔林,2018-01-11,1.3,3.3,290,13:06,6.8,250,16:37
"		114",盔林,2018-01-12,0.6,2,230,13:33,4,340,14:07
"		114",盔林,2018-01-13,0.4,1.5,20,5:45,2.5,20,5:43
"		114",盔林,2018-01-14,0.5,2.4,200,15:19,4.7,180,15:12
"		114",盔林,2018-01-15,1,2.9,250,9:02,6.4,270,12:09
"		114",盔林,2018-01-16,0.4,1.3,20,10:10,2.5,360,10:07
"		114",盔林,2018-01-17,0.7,2.3,290,13:52,3.9,290,13:57
"		114",盔林,2018-01-18,0.7,2.2,250,16:47,4.2,230,13:51
"		114",盔林,2018-01-19,0.7,2.1,230,15:01,4.1,200,14:53
"		114",盔林,2018-01-20,0.6,2.4,230,14:57,4.7,230,14:38
"		114",盔林,2018-01-21,0.4,2.1,250,16:31,3.5,250,16:25
"		114",盔林,2018-01-22,0.8,3.5,200,14:21,7.6,230,20:54
"		114",盔林,2018-01-23,2.3,4.6,290,10:11,11.3,250,13:56
"		114",盔林,2018-01-24,1.9,4.4,270,13:03,8.4,290,12:58
"		114",盔林,2018-01-25,1.4,3.3,290,15:19,6.2,320,15:14
"		114",盔林,2018-01-26,1.1,3.1,290,10:54,5.4,290,11:15
"		114",盔林,2018-01-27,0.5,1.8,20,1:05,2.9,270,12:27
"		114",盔林,2018-01-28,1.4,3.9,250,17:08,8.4,290,17:26
"		114",盔林,2018-01-29,1.4,5.1,290,12:49,8.9,290,12:37
"		114",盔林,2018-01-30,0.7,3.4,230,16:29,7.3,230,16:23
"		114",盔林,2018-01-31,0.8,2.4,320,12:05,4.4,340,12:34
"		114",盔林,2018-02-01,0.6,1.8,50,11:57,3.6,250,14:24
"		114",盔林,2018-02-02,0.6,1.7,50,9:27,3.1,20,13:19
"		114",盔林,2018-02-03,2.2,4.6,250,15:39,8.7,250,15:44
"		114",盔林,2018-02-04,1.3,3.5,230,14:40,7.1,290,15:10
"		114",盔林,2018-02-05,1.6,4.8,270,15:19,9.4,270,15:18
"		114",盔林,2018-02-06,1.3,3.3,270,15:27,6.4,290,15:26
"		114",盔林,2018-02-07,0.7,2.5,250,14:30,5.5,250,14:23
"		114",盔林,2018-02-08,0.4,2.2,270,15:40,4.6,250,15:33
"		114",盔林,2018-02-09,0.3,1.8,290,16:17,3.4,290,16:09
"		114",盔林,2018-02-10,1.7,4.4,250,14:36,8.3,250,15:31
"		114",盔林,2018-02-11,1.6,5,290,14:58,9.9,250,14:34
"		114",盔林,2018-02-12,1.6,4.1,250,14:15,9.6,230,18:47
"		114",盔林,2018-02-13,1.1,3.8,250,15:24,7.8,250,14:45
"		114",盔林,2018-02-14,1.4,3.6,250,14:11,6.9,250,16:52
"		114",盔林,2018-02-15,0.8,3,290,15:32,5.5,290,15:27
"		114",盔林,2018-02-16,0.9,3.4,230,17:02,7.1,230,17:00
"		114",盔林,2018-02-17,1.5,3.3,290,14:57,7,250,1:13
"		114",盔林,2018-02-18,0.4,1.9,20,3:06,3.2,20,2:59
"		114",盔林,2018-02-19,0.4,1.4,270,13:11,3.2,290,13:05
"		114",盔林,2018-02-20,1,3.1,250,16:07,6.6,230,13:47
"		114",盔林,2018-02-21,0.8,3.1,230,16:16,5.9,250,16:36
"		114",盔林,2018-02-22,0.9,3.9,250,13:04,7.6,270,15:22
"		114",盔林,2018-02-23,1.4,4.5,200,1:18,9.4,200,1:22
"		114",盔林,2018-02-24,1.2,4,250,0:27,7,230,0:22
"		114",盔林,2018-02-25,0.8,3,290,14:29,5.3,290,14:22
"		114",盔林,2018-02-26,0.6,2.7,230,16:01,4.7,230,15:57
"		114",盔林,2018-02-27,0.3,1.5,20,17:13,3,50,8:36
"		114",盔林,2018-02-28,1.7,4.8,20,18:09,9.6,50,18:52
"		114",盔林,2018-03-01,2.8,5.5,250,13:59,10.4,250,14:42
"		114",盔林,2018-03-02,0.8,2.4,290,14:46,4.6,290,14:24
"		114",盔林,2018-03-03,0.6,3.2,200,16:12,6.5,180,16:06
"		114",盔林,2018-03-04,1.1,4.1,360,22:07,6.7,360,22:00
"		114",盔林,2018-03-05,3.1,4.9,20,7:00,9.3,20,6:18
"		114",盔林,2018-03-06,0.7,2.6,110,21:59,4.2,140,21:56
"		114",盔林,2018-03-07,1.8,3.8,160,19:33,6.9,160,19:29
"		114",盔林,2018-03-08,0.6,2.6,20,14:40,4.3,290,15:59
"		114",盔林,2018-03-09,0.8,2.7,250,17:41,5.6,230,17:32
"		114",盔林,2018-03-10,1.2,3.6,290,14:25,6.5,290,13:20
"		114",盔林,2018-03-11,1.2,3.2,230,15:55,6.2,250,13:44
"		114",盔林,2018-03-12,0.8,3,290,16:00,5.5,290,16:11
"		114",盔林,2018-03-13,1.2,3.8,270,16:25,8.9,230,16:36
"		114",盔林,2018-03-14,0.9,4.1,230,15:10,7.4,290,15:58
"		114",盔林,2018-03-15,0.9,3.7,360,22:38,7.1,360,22:34
"		114",盔林,2018-03-16,2.3,3.9,20,16:32,7.2,360,16:23
"		114",盔林,2018-03-17,0.9,3.2,290,16:03,4.8,320,15:55
"		114",盔林,2018-03-18,0.7,2.6,290,15:54,4,290,16:50
"		114",盔林,2018-03-19,1.8,4.6,20,11:33,8.9,20,12:32
"		114",盔林,2018-03-20,3.2,5.8,20,15:47,9.7,50,15:50
"		114",盔林,2018-03-21,2.8,5.3,50,11:36,10.4,20,9:14
"		114",盔林,2018-03-22,1.2,3.4,250,18:37,5.6,250,17:10
"		114",盔林,2018-03-23,0.9,2.7,250,19:31,5.2,270,15:11
"		114",盔林,2018-03-24,1.1,3.1,230,16:45,6.3,250,18:42
"		114",盔林,2018-03-25,1,2.8,250,15:20,5.4,250,15:13
"		114",盔林,2018-03-26,0.8,3.3,250,16:05,6.3,250,17:07
"		114",盔林,2018-03-27,0.8,2.8,250,17:38,5.7,250,17:21
"		114",盔林,2018-03-28,1.1,3.9,270,14:25,7.1,290,14:25
"		114",盔林,2018-03-29,0.7,2.6,250,16:57,5.2,270,16:31
"		114",盔林,2018-03-30,1.8,4,160,9:57,9.7,230,15:18
"		114",盔林,2018-03-31,1.1,4,290,12:03,6.9,290,11:53
"		114",盔林,2018-04-01,0.8,2.2,290,13:28,4.7,230,16:18
"		114",盔林,2018-04-02,1,3.3,270,15:39,6.4,290,15:38
"		114",盔林,2018-04-03,1.2,3.7,290,14:55,7,250,15:50
"		114",盔林,2018-04-04,1.8,4.7,20,7:16,8.3,20,7:07
"		114",盔林,2018-04-05,1.5,4.4,160,16:12,9,160,16:12
"		114",盔林,2018-04-06,2.1,5.6,250,13:18,11.7,230,18:47
"		114",盔林,2018-04-07,3,6.1,250,18:29,11.6,250,18:23
"		114",盔林,2018-04-08,1.6,3.7,270,12:16,6.6,250,10:44
"		114",盔林,2018-04-09,0.9,2.4,290,13:06,4.3,250,12:25
"		114",盔林,2018-04-10,2.4,6.2,200,21:37,13,180,22:48
"		114",盔林,2018-04-11,2.9,6.6,250,0:23,14.1,270,0:45
"		114",盔林,2018-04-12,1.8,5.6,290,13:32,10.7,290,13:29
"		114",盔林,2018-04-13,1.5,4.5,140,20:39,8.7,180,21:15
"		114",盔林,2018-04-14,1.2,3.2,180,1:57,6.1,180,2:16
"		114",盔林,2018-04-15,2,4,250,15:32,7.9,250,15:23
"		114",盔林,2018-04-16,0.9,3,250,16:55,8.1,200,16:16
"		114",盔林,2018-04-17,1,3.1,270,14:29,5.9,250,19:26
"		114",盔林,2018-04-18,1,3,230,15:03,5.7,250,14:36
"		114",盔林,2018-04-19,1.2,3.3,270,15:54,6.3,290,12:50
"		114",盔林,2018-04-20,0.8,2.7,320,14:37,4.7,320,15:02
"		114",盔林,2018-04-21,1,3.5,290,13:11,7.1,270,13:35
"		114",盔林,2018-04-22,1.5,4.2,360,20:52,7.2,360,21:50
"		114",盔林,2018-04-23,1.9,4.4,70,2:11,7.2,70,2:06
"		114",盔林,2018-04-24,2.1,5.1,20,14:43,8.2,20,14:39
"		114",盔林,2018-04-25,0.7,3,250,16:02,4.6,250,15:57
"		114",盔林,2018-04-26,1,2.9,290,13:33,5.4,340,15:28
"		114",盔林,2018-04-27,0.9,2.5,250,17:55,4.4,320,16:32
"		114",盔林,2018-04-28,1.2,3.6,230,16:29,6.8,230,14:05
"		114",盔林,2018-04-29,1.1,2.9,270,13:04,5.9,290,16:40
"		114",盔林,2018-04-30,0.8,2.2,270,14:52,4.9,320,15:41
"		114",盔林,2018-05-01,1,4.1,230,12:54,8.4,250,12:48
"		114",盔林,2018-05-02,1.7,5,250,17:22,11,250,17:13
"		114",盔林,2018-05-03,1.7,4.9,290,14:54,11.7,270,13:49
"		114",盔林,2018-05-04,1.9,5.2,250,13:12,12.6,270,15:37
"		114",盔林,2018-05-05,1,3.1,250,17:40,6.4,270,17:53
"		114",盔林,2018-05-06,0.8,2.4,20,17:28,3.7,50,10:29
"		114",盔林,2018-05-07,0.8,2.1,360,1:22,3.4,340,12:56
"		114",盔林,2018-05-08,1.7,4.5,20,16:21,7.9,20,17:07
"		114",盔林,2018-05-09,1,2.9,50,16:56,6,20,13:36
"		114",盔林,2018-05-10,1.3,3.2,270,16:30,5.9,250,14:30
"		114",盔林,2018-05-11,1,3.1,290,13:16,5.3,290,13:18
"		114",盔林,2018-05-12,0.7,2.4,70,9:01,5.4,110,8:53
"		114",盔林,2018-05-13,1.2,3.6,250,12:03,6.3,290,13:33
"		114",盔林,2018-05-14,0.9,3.1,290,14:41,4.9,230,16:16
"		114",盔林,2018-05-15,0.8,2.6,290,15:48,4,290,15:44
"		114",盔林,2018-05-16,0.8,2.7,230,11:48,6.6,230,10:14
"		114",盔林,2018-05-17,0.9,3,140,10:35,6,200,16:47
"		114",盔林,2018-05-18,1.6,3.4,20,20:14,6.7,360,20:07
"		114",盔林,2018-05-19,1.6,3.1,90,17:39,6,160,9:27
"		114",盔林,2018-05-20,1.9,4.2,70,16:58,8.4,70,19:07
"		114",盔林,2018-05-21,1.4,4.5,180,14:12,8.1,200,13:49
"		114",盔林,2018-05-22,0.8,3.1,200,12:30,5.3,200,13:19
"		114",盔林,2018-05-23,1.2,3.2,250,14:12,5.7,230,17:41
"		114",盔林,2018-05-24,1.2,3.8,250,16:51,7.5,250,15:33
"		114",盔林,2018-05-25,0.9,2.7,290,13:33,4.4,290,13:31
"		114",盔林,2018-05-26,0.9,2.8,290,15:41,6.1,290,16:38
"		114",盔林,2018-05-27,0.9,2.3,230,15:09,4.5,270,15:17
"		114",盔林,2018-05-28,1.2,3.1,200,17:00,7,200,16:43
"		114",盔林,2018-05-29,1,5,320,21:01,13.1,320,20:54
"		114",盔林,2018-05-30,1.2,2.7,160,0:56,6.9,270,17:42
"		114",盔林,2018-05-31,0.9,1.9,320,14:39,4.3,50,17:06
"		114",盔林,2018-06-01,0.9,2.4,270,16:32,5.3,200,15:14
"		114",盔林,2018-06-02,1,2.5,250,13:57,5.4,290,13:48
"		114",盔林,2018-06-03,0.8,2.8,250,14:46,5.8,270,15:54
"		114",盔林,2018-06-04,1.1,2.9,290,12:10,5.6,320,14:34
"		114",盔林,2018-06-05,1.2,2.6,250,13:28,5.4,250,15:17
"		114",盔林,2018-06-06,1.1,2.7,270,14:53,5.1,290,15:09
"		114",盔林,2018-06-07,1,3.2,250,15:12,5.7,250,15:12
"		114",盔林,2018-06-08,1,2.7,290,14:47,4.9,290,6:45
"		114",盔林,2018-06-09,1.6,3.7,180,14:01,6.9,180,12:45
"		114",盔林,2018-06-10,1.3,2.8,90,17:31,5.9,110,17:24
"		114",盔林,2018-06-11,1.2,2.4,20,23:47,3.8,230,15:20
"		114",盔林,2018-06-12,1.3,2.9,290,13:25,5.1,200,15:35
"		114",盔林,2018-06-13,1.3,3.1,250,11:18,5.9,250,11:13
"		114",盔林,2018-06-14,2.5,4.1,160,2:10,7.2,160,3:38
"		114",盔林,2018-06-15,1.9,4.2,20,18:20,6.6,50,18:15
"		114",盔林,2018-06-16,1.2,2.6,20,1:39,4.8,250,15:18
"		114",盔林,2018-06-17,0.7,2.6,250,18:41,5,250,18:32
"		114",盔林,2018-06-18,1,2.9,250,14:49,5.8,270,14:42
"		114",盔林,2018-06-19,1.3,3.8,200,16:20,6.2,180,16:18
"		114",盔林,2018-06-20,1.4,3,250,15:51,5.5,290,17:24
"		114",盔林,2018-06-21,1.5,3.3,250,14:31,6.6,250,12:09
"		114",盔林,2018-06-22,1,2.4,250,17:08,4.4,230,17:32
"		114",盔林,2018-06-23,1.1,2.9,340,12:45,5.3,250,13:53
"		114",盔林,2018-06-24,1.2,2.9,250,15:44,5.6,250,15:53
"		114",盔林,2018-06-25,0.9,2.4,290,12:07,4.3,290,12:01
"		114",盔林,2018-06-26,1.4,5.1,200,18:17,9.8,250,22:03
"		114",盔林,2018-06-27,1.2,3.6,250,0:05,7.9,200,0:31
"		114",盔林,2018-06-28,0.9,3.3,20,18:39,6.5,50,18:19
"		114",盔林,2018-06-29,0.9,2.6,270,15:28,5.8,270,13:21
"		114",盔林,2018-06-30,1,3.3,160,22:52,6.4,200,22:50
"		114",盔林,2018-07-01,1.3,3.8,140,2:54,6.8,110,12:55
"		114",盔林,2018-07-02,1.2,3.6,140,14:51,7.3,160,16:13
"		114",盔林,2018-07-03,1.2,4.4,140,16:23,9.3,160,16:21
"		114",盔林,2018-07-04,1,2.9,250,16:28,4.9,250,18:44
"		114",盔林,2018-07-05,1.2,3.6,20,16:04,6.7,20,16:40
"		114",盔林,2018-07-06,2.1,4.1,20,16:33,7.3,70,15:26
"		114",盔林,2018-07-07,2,4.1,20,14:48,7.4,20,14:38
"		114",盔林,2018-07-08,1.8,3.2,140,16:47,5.8,160,20:17
"		114",盔林,2018-07-09,1.4,3.7,140,23:36,7.7,110,23:43
"		114",盔林,2018-07-10,0.8,2.8,140,1:22,6.6,90,1:37
"		114",盔林,2018-07-11,0.5,1.8,20,10:25,2.6,360,18:19
"		114",盔林,2018-07-12,0.9,2.7,250,13:42,5.1,290,12:58
"		114",盔林,2018-07-13,0.7,2.1,230,14:09,4.2,230,13:43
"		114",盔林,2018-07-14,0.8,2.7,230,17:26,4.2,230,17:19
"		114",盔林,2018-07-15,0.9,2.2,290,15:58,4.3,290,15:57
"		114",盔林,2018-07-16,0.9,2.5,290,14:41,5.4,290,14:35
"		114",盔林,2018-07-17,0.9,2.5,250,13:53,5.5,230,13:58
"		114",盔林,2018-07-18,1,2.3,250,13:23,5.1,250,14:18
"		114",盔林,2018-07-19,0.9,2.2,270,16:48,4.6,250,12:53
"		114",盔林,2018-07-20,1,2.7,290,15:40,5.4,230,13:48
"		114",盔林,2018-07-21,1,2.7,290,14:53,5.6,290,14:48
"		114",盔林,2018-07-22,1,2.4,230,16:00,4.8,250,14:29
"		114",盔林,2018-07-23,1,2.3,250,14:29,4.6,250,14:22
"		114",盔林,2018-07-24,1,2.6,290,15:51,4.8,250,15:42
"		114",盔林,2018-07-25,1.2,2.7,200,11:19,5.2,180,10:42
"		114",盔林,2018-07-26,1.2,2.9,270,11:52,5.1,340,14:28
"		114",盔林,2018-07-27,1.1,2.7,290,14:07,5.2,250,15:47
"		114",盔林,2018-07-28,1,3.2,180,14:43,6.9,110,14:36
"		114",盔林,2018-07-29,2.2,5.2,20,15:04,9.3,20,16:59
"		114",盔林,2018-07-30,1.3,3.4,90,11:03,6.2,50,15:23
"		114",盔林,2018-07-31,1.1,2.3,20,3:54,4,320,16:05
"		114",盔林,2018-08-01,1.2,3,250,16:35,5.3,160,21:50
"		114",盔林,2018-08-02,1.2,2.7,320,16:23,4.6,110,1:37
"		114",盔林,2018-08-03,1.2,2.7,250,15:36,5.1,250,15:06
"		114",盔林,2018-08-04,1.4,3.3,270,16:02,5.8,290,16:49
"		114",盔林,2018-08-05,1.3,3.2,250,14:58,6.1,250,15:07
"		114",盔林,2018-08-06,0.9,3.1,20,12:44,5.1,360,12:43
"		114",盔林,2018-08-07,1,2.5,20,0:07,3.9,290,17:31
"		114",盔林,2018-08-08,0.9,3.8,20,17:58,6.1,20,17:49
"		114",盔林,2018-08-09,1,2.7,230,15:15,5.6,250,13:59
"		114",盔林,2018-08-10,1.4,3.9,320,17:16,6.2,290,17:13
"		114",盔林,2018-08-11,1.3,3.1,180,18:36,6.3,180,18:28
"		114",盔林,2018-08-12,1.5,3.4,160,12:29,6.1,160,11:04
"		114",盔林,2018-08-13,0.9,2.3,270,11:43,5,340,11:41
"		114",盔林,2018-08-14,1,2.5,250,14:00,5.8,230,13:56
"		114",盔林,2018-08-15,1.5,3.7,20,17:28,7.6,20,17:20
"		114",盔林,2018-08-16,2.2,6.4,20,16:22,9.9,20,16:37
"		114",盔林,2018-08-17,1.8,3.9,70,13:33,7.4,90,14:20
"		114",盔林,2018-08-18,1.3,3.3,70,13:36,8.1,290,13:34
"		114",盔林,2018-08-19,1,2.4,50,12:00,4.9,320,17:28
"		114",盔林,2018-08-20,1.6,3.6,110,12:18,6.9,160,17:04
"		114",盔林,2018-08-21,1.6,5.3,200,11:49,8.1,200,11:42
"		114",盔林,2018-08-22,1.8,4.2,160,18:20,7.8,140,18:14
"		114",盔林,2018-08-23,1.9,4.2,90,16:52,7.8,20,23:45
"		114",盔林,2018-08-24,2.1,4.3,20,4:39,8.5,230,15:28
"		114",盔林,2018-08-25,1.5,3.3,230,12:53,6.6,180,15:42
"		114",盔林,2018-08-26,0.7,2.4,20,6:43,3.5,200,14:13
"		114",盔林,2018-08-27,0.5,2,20,13:28,3.5,360,13:23
"		114",盔林,2018-08-28,0.8,3.6,270,22:03,7.8,20,21:55
"		114",盔林,2018-08-29,1.2,4.4,200,12:16,7.8,180,12:13
"		114",盔林,2018-08-30,0.9,3.5,180,14:56,5.6,290,13:14
"		114",盔林,2018-08-31,1,2.6,250,17:14,4.6,230,16:26
"		114",盔林,2018-09-01,1.2,3,140,16:54,5.1,140,17:19
"		114",盔林,2018-09-02,1.6,3.7,160,17:11,7.4,180,17:03
"		114",盔林,2018-09-03,1.2,3.5,160,16:41,6.5,110,16:38
"		114",盔林,2018-09-04,1.3,3.5,250,14:21,7.4,290,18:10
"		114",盔林,2018-09-05,1.3,3.7,250,14:16,7.3,250,13:53
"		114",盔林,2018-09-06,1.2,4,230,23:36,6.5,250,23:29
"		114",盔林,2018-09-07,1.2,3.4,250,15:12,6.4,230,3:11
"		114",盔林,2018-09-08,0.7,1.9,20,12:46,4,50,12:37
"		114",盔林,2018-09-09,0.9,3.8,20,20:10,5.7,20,20:02
"		114",盔林,2018-09-10,1.1,2.6,20,0:18,5.1,340,15:02
"		114",盔林,2018-09-11,1.1,2.4,160,18:09,5.2,90,14:25
"		114",盔林,2018-09-12,1,2.6,180,14:14,6.1,180,13:45
"		114",盔林,2018-09-13,1,3.6,180,16:54,6.9,180,16:45
"		114",盔林,2018-09-14,0.9,2.5,360,14:48,4.8,90,17:34
"		114",盔林,2018-09-15,0.7,2.1,20,6:54,3.3,20,6:41
"		114",盔林,2018-09-16,0.7,2.4,250,16:37,4.4,250,16:35
"		114",盔林,2018-09-17,0.9,2.4,230,13:32,4.7,270,12:51
"		114",盔林,2018-09-18,0.9,2.3,230,13:08,4.7,200,14:43
"		114",盔林,2018-09-19,0.8,2.7,20,4:12,4.8,20,4:08
"		114",盔林,2018-09-20,1.1,2.6,180,0:11,5.9,160,0:18
"		114",盔林,2018-09-21,0.9,2,20,8:36,3.5,320,8:23
"		114",盔林,2018-09-22,1.2,3.3,250,11:39,6.4,230,11:35
"		114",盔林,2018-09-23,0.8,2.8,20,10:15,4,50,10:19
"		114",盔林,2018-09-24,0.9,3,230,14:15,5.6,180,14:08
"		114",盔林,2018-09-25,0.8,2.7,20,16:27,5.5,20,18:16
"		114",盔林,2018-09-26,0.9,2.5,360,11:30,4.2,50,11:31
"		114",盔林,2018-09-27,0.9,3.1,20,20:36,5.7,70,13:25
"		114",盔林,2018-09-28,0.6,1.7,20,2:32,3,360,2:29
"		114",盔林,2018-09-29,0.7,2.3,180,15:07,4.7,180,15:05
"		114",盔林,2018-09-30,1.1,3.9,250,15:18,7.5,270,14:20
"		114",盔林,2018-10-01,1.3,4.2,250,13:37,9.3,250,14:04
"		114",盔林,2018-10-02,0.7,2.2,290,12:53,4.1,230,12:47
"		114",盔林,2018-10-03,0.6,1.8,290,14:03,4,290,13:25
"		114",盔林,2018-10-04,0.9,2.9,90,17:34,5.3,90,15:46
"		114",盔林,2018-10-05,1,3.1,20,13:28,5.2,50,17:04
"		114",盔林,2018-10-06,1.8,5.4,20,5:53,9.4,20,5:47
"		114",盔林,2018-10-07,0.7,2.6,230,14:47,5.4,230,14:42
"		114",盔林,2018-10-08,0.6,2.2,20,14:20,4,70,13:27
"		114",盔林,2018-10-09,0.8,2.9,160,22:40,6.5,160,22:38
"		114",盔林,2018-10-10,1.7,4.2,230,12:07,9.2,230,12:42
"		114",盔林,2018-10-11,1.2,4.3,290,12:27,9.4,270,12:22
"		114",盔林,2018-10-12,0.7,2.5,320,14:50,4.2,290,13:54
"		114",盔林,2018-10-13,0.6,2.2,290,15:31,4.6,290,16:26
"		114",盔林,2018-10-14,0.6,2.2,290,15:02,4.1,250,15:32
"		114",盔林,2018-10-15,0.6,2.1,250,15:33,3.9,230,15:18
"		114",盔林,2018-10-16,0.6,2,230,16:55,3.1,270,15:08
"		114",盔林,2018-10-17,0.7,3.2,290,14:53,6.1,290,14:45
"		114",盔林,2018-10-18,0.5,2.8,90,14:33,4.7,70,14:24
"		114",盔林,2018-10-19,0.6,1.7,20,13:00,3.6,250,15:44
"		114",盔林,2018-10-20,0.6,1.9,320,14:04,4,290,14:03
"		114",盔林,2018-10-21,0.6,2.3,290,15:04,4.1,340,14:44
"		114",盔林,2018-10-22,0.5,2.3,290,13:19,4.1,270,13:23
"		114",盔林,2018-10-23,0.6,3.4,160,13:51,6.4,160,13:42
"		114",盔林,2018-10-24,0.6,2.8,200,15:30,4.4,200,15:25
"		114",盔林,2018-10-25,0.5,1.5,250,16:10,2.4,250,16:08
"		114",盔林,2018-10-26,1,3.5,270,23:04,6.9,270,23:02
"		114",盔林,2018-10-27,1.9,4.5,270,11:59,9.4,250,11:58
"		114",盔林,2018-10-28,0.8,3.7,20,11:27,5.8,200,14:55
"		114",盔林,2018-10-29,1.1,3.4,320,21:47,6,250,15:59
"		114",盔林,2018-10-30,0.7,2.6,250,13:28,5.1,250,13:34
"		114",盔林,2018-10-31,0.6,2.4,230,13:40,5.9,290,14:15
"		114",盔林,2018-11-01,0.5,1.9,290,13:10,3.5,290,13:08
"		114",盔林,2018-11-02,0.3,1.2,20,11:51,2.1,50,11:48
"		114",盔林,2018-11-03,0.4,1.4,200,13:49,3.2,290,15:40
"		114",盔林,2018-11-04,0.4,1.5,250,16:49,2.6,320,14:20
"		114",盔林,2018-11-05,0.4,1.8,290,13:27,3.6,290,14:37
"		114",盔林,2018-11-06,0.4,1.8,290,15:55,3.2,320,14:13
"		114",盔林,2018-11-07,0.3,1.3,70,10:45,2.5,20,21:43
"		114",盔林,2018-11-08,1.7,5.6,230,23:41,13.8,250,23:41
"		114",盔林,2018-11-09,2.4,5.6,250,1:30,11.3,230,1:13
"		114",盔林,2018-11-10,0.8,2.8,230,16:18,6.1,250,16:42
"		114",盔林,2018-11-11,0.2,1.9,270,17:36,3.9,290,17:27
"		114",盔林,2018-11-12,0.5,1.6,230,14:15,3.1,320,14:59
"		114",盔林,2018-11-13,0.4,2.1,250,13:58,3.8,250,13:53
"		114",盔林,2018-11-14,0.4,2,250,14:41,4.3,250,14:33
"		114",盔林,2018-11-15,0.4,2.1,290,14:04,3.9,290,13:58
"		114",盔林,2018-11-16,0.8,2.5,250,19:56,4.7,230,19:55
"		114",盔林,2018-11-17,0.6,2.5,250,15:46,4.1,250,2:43
"		114",盔林,2018-11-18,0.7,2.7,230,14:30,4.7,200,14:22
"		114",盔林,2018-11-19,0.5,2.1,290,13:56,4.1,290,13:56
"		114",盔林,2018-11-20,0.6,2.1,230,15:23,3.9,200,14:42
"		114",盔林,2018-11-21,0.6,2.3,20,16:39,4.2,20,16:51
"		114",盔林,2018-11-22,0.9,4.6,270,14:39,8,290,14:46
"		114",盔林,2018-11-23,0.7,1.9,160,12:25,3.7,250,14:56
"		114",盔林,2018-11-24,1.1,5.3,140,11:38,10.2,140,11:24
"		114",盔林,2018-11-25,0.6,2.2,20,11:52,3.3,290,16:30
"		114",盔林,2018-11-26,0.4,1.4,290,15:23,2.8,290,15:23
"		114",盔林,2018-11-27,0.3,1.4,50,8:34,3.4,340,8:17
"		114",盔林,2018-11-28,0.5,1.6,360,14:46,3,340,14:30
"		114",盔林,2018-11-29,0.5,1.7,290,2:34,2.5,20,2:02
"		114",盔林,2018-11-30,0.5,2.4,290,15:41,4.5,290,15:02
"		114",盔林,2018-12-01,0.5,1.5,320,14:24,2.6,20,2:27
"		114",盔林,2018-12-02,0.3,1.3,70,21:10,2.6,20,21:07
"		114",盔林,2018-12-03,0.3,1.3,290,2:19,2.8,180,5:46
"		114",盔林,2018-12-04,1.2,3.5,250,15:27,6.7,250,15:58
"		114",盔林,2018-12-05,0.6,1.9,250,0:14,3.3,20,10:47
