지역,측정소명,날짜,일산화탄소 농도
춘천시,중앙로,2017-02-01,0.9
춘천시,석사동,2017-02-01,1.7
원주시,중앙동,2017-02-01,0.9
원주시,반곡동,2017-02-01,0.9
강릉시,옥천동,2017-02-01,0.5
동해시,천곡동,2017-02-01,0.4
삼척시,남양동,2017-02-01,0.5
춘천시,중앙로,2017-02-02,0.7
춘천시,석사동,2017-02-02,1.2
원주시,중앙동,2017-02-02,1.0
원주시,반곡동,2017-02-02,0.9
강릉시,옥천동,2017-02-02,0.5
동해시,천곡동,2017-02-02,0.5
삼척시,남양동,2017-02-02,0.5
춘천시,중앙로,2017-02-03,1.2
춘천시,석사동,2017-02-03,1.0
원주시,중앙동,2017-02-03,1.1
원주시,반곡동,2017-02-03,1.3
강릉시,옥천동,2017-02-03,0.5
동해시,천곡동,2017-02-03,0.6
삼척시,남양동,2017-02-03,0.5
춘천시,중앙로,2017-02-04,1.4
춘천시,석사동,2017-02-04,1.3
원주시,중앙동,2017-02-04,1.7
원주시,반곡동,2017-02-04,1.7
강릉시,옥천동,2017-02-04,0.8
동해시,천곡동,2017-02-04,0.8
삼척시,남양동,2017-02-04,0.7
춘천시,중앙로,2017-02-05,1.2
춘천시,석사동,2017-02-05,1.1
원주시,중앙동,2017-02-05,1.5
원주시,반곡동,2017-02-05,1.4
강릉시,옥천동,2017-02-05,0.6
동해시,천곡동,2017-02-05,0.5
삼척시,남양동,2017-02-05,0.6
춘천시,중앙로,2017-02-06,0.7
춘천시,석사동,2017-02-06,0.7
원주시,중앙동,2017-02-06,0.9
원주시,반곡동,2017-02-06,0.5
강릉시,옥천동,2017-02-06,0.7
동해시,천곡동,2017-02-06,0.6
삼척시,남양동,2017-02-06,0.6
춘천시,중앙로,2017-02-07,0.9
춘천시,석사동,2017-02-07,0.8
원주시,중앙동,2017-02-07,1.1
원주시,반곡동,2017-02-07,0.9
강릉시,옥천동,2017-02-07,0.6
동해시,천곡동,2017-02-07,0.6
삼척시,남양동,2017-02-07,0.5
춘천시,중앙로,2017-02-08,0.8
춘천시,석사동,2017-02-08,0.7
원주시,중앙동,2017-02-08,1.1
원주시,반곡동,2017-02-08,1.1
강릉시,옥천동,2017-02-08,0.6
동해시,천곡동,2017-02-08,0.6
삼척시,남양동,2017-02-08,0.5
춘천시,중앙로,2017-02-09,0.5
춘천시,석사동,2017-02-09,0.3
원주시,중앙동,2017-02-09,0.6
원주시,반곡동,2017-02-09,0.4
강릉시,옥천동,2017-02-09,0.5
동해시,천곡동,2017-02-09,0.4
삼척시,남양동,2017-02-09,0.3
춘천시,중앙로,2017-02-10,0.4
춘천시,석사동,2017-02-10,0.3
원주시,중앙동,2017-02-10,0.6
원주시,반곡동,2017-02-10,0.4
강릉시,옥천동,2017-02-10,0.4
동해시,천곡동,2017-02-10,0.4
삼척시,남양동,2017-02-10,0.3
춘천시,중앙로,2017-02-11,0.6
춘천시,석사동,2017-02-11,0.6
원주시,중앙동,2017-02-11,0.8
원주시,반곡동,2017-02-11,0.7
강릉시,옥천동,2017-02-11,0.4
동해시,천곡동,2017-02-11,0.4
삼척시,남양동,2017-02-11,0.3
춘천시,중앙로,2017-02-12,0.7
춘천시,석사동,2017-02-12,0.8
원주시,중앙동,2017-02-12,0.9
원주시,반곡동,2017-02-12,0.8
강릉시,옥천동,2017-02-12,0.5
동해시,천곡동,2017-02-12,0.4
삼척시,남양동,2017-02-12,0.4
춘천시,중앙로,2017-02-13,0.9
춘천시,석사동,2017-02-13,1.0
원주시,중앙동,2017-02-13,1.1
원주시,반곡동,2017-02-13,1.0
강릉시,옥천동,2017-02-13,0.6
동해시,천곡동,2017-02-13,0.5
삼척시,남양동,2017-02-13,0.4
춘천시,중앙로,2017-02-14,1.0
춘천시,석사동,2017-02-14,1.1
원주시,중앙동,2017-02-14,0.9
원주시,반곡동,2017-02-14,0.8
강릉시,옥천동,2017-02-14,0.7
동해시,천곡동,2017-02-14,0.7
삼척시,남양동,2017-02-14,0.5
춘천시,중앙로,2017-02-15,1.1
춘천시,석사동,2017-02-15,1.3
원주시,중앙동,2017-02-15,0.9
원주시,반곡동,2017-02-15,0.9
강릉시,옥천동,2017-02-15,0.6
동해시,천곡동,2017-02-15,0.8
삼척시,남양동,2017-02-15,0.6
춘천시,중앙로,2017-02-16,1.1
춘천시,석사동,2017-02-16,1.2
원주시,중앙동,2017-02-16,0.8
원주시,반곡동,2017-02-16,0.9
강릉시,옥천동,2017-02-16,0.4
동해시,천곡동,2017-02-16,0.7
삼척시,남양동,2017-02-16,0.5
춘천시,중앙로,2017-02-17,0.4
춘천시,석사동,2017-02-17,0.6
원주시,중앙동,2017-02-17,0.4
원주시,반곡동,2017-02-17,0.2
강릉시,옥천동,2017-02-17,0.3
동해시,천곡동,2017-02-17,0.3
삼척시,남양동,2017-02-17,0.4
춘천시,중앙로,2017-02-18,0.3
춘천시,석사동,2017-02-18,0.4
원주시,중앙동,2017-02-18,0.3
원주시,반곡동,2017-02-18,0.2
강릉시,옥천동,2017-02-18,0.2
동해시,천곡동,2017-02-18,0.2
삼척시,남양동,2017-02-18,0.3
춘천시,중앙로,2017-02-19,0.6
춘천시,석사동,2017-02-19,0.7
원주시,중앙동,2017-02-19,0.6
원주시,반곡동,2017-02-19,0.5
강릉시,옥천동,2017-02-19,0.3
동해시,천곡동,2017-02-19,0.4
삼척시,남양동,2017-02-19,0.4
춘천시,중앙로,2017-02-20,0.6
춘천시,석사동,2017-02-20,0.7
원주시,중앙동,2017-02-20,0.5
원주시,반곡동,2017-02-20,0.4
강릉시,옥천동,2017-02-20,0.4
동해시,천곡동,2017-02-20,0.3
삼척시,남양동,2017-02-20,0.4
춘천시,중앙로,2017-02-21,0.5
춘천시,석사동,2017-02-21,0.8
원주시,중앙동,2017-02-21,0.7
원주시,반곡동,2017-02-21,0.6
강릉시,옥천동,2017-02-21,0.3
동해시,천곡동,2017-02-21,0.3
삼척시,남양동,2017-02-21,0.3
춘천시,중앙로,2017-02-22,0.8
춘천시,석사동,2017-02-22,1.1
원주시,중앙동,2017-02-22,0.7
원주시,반곡동,2017-02-22,0.7
강릉시,옥천동,2017-02-22,0.7
동해시,천곡동,2017-02-22,0.6
삼척시,남양동,2017-02-22,0.6
춘천시,중앙로,2017-02-23,0.4
춘천시,석사동,2017-02-23,0.8
원주시,중앙동,2017-02-23,0.5
원주시,반곡동,2017-02-23,0.3
강릉시,옥천동,2017-02-23,0.4
동해시,천곡동,2017-02-23,0.3
삼척시,남양동,2017-02-23,0.5
춘천시,중앙로,2017-02-24,0.5
춘천시,석사동,2017-02-24,0.9
원주시,중앙동,2017-02-24,0.5
원주시,반곡동,2017-02-24,0.4
강릉시,옥천동,2017-02-24,0.3
동해시,천곡동,2017-02-24,0.3
삼척시,남양동,2017-02-24,0.3
춘천시,중앙로,2017-02-25,0.6
춘천시,석사동,2017-02-25,1.1
원주시,중앙동,2017-02-25,0.7
원주시,반곡동,2017-02-25,0.7
강릉시,옥천동,2017-02-25,0.4
동해시,천곡동,2017-02-25,0.4
삼척시,남양동,2017-02-25,0.4
춘천시,중앙로,2017-02-26,0.7
춘천시,석사동,2017-02-26,1.3
원주시,중앙동,2017-02-26,0.8
원주시,반곡동,2017-02-26,0.9
강릉시,옥천동,2017-02-26,0.5
동해시,천곡동,2017-02-26,0.4
삼척시,남양동,2017-02-26,0.5
춘천시,중앙로,2017-02-27,0.7
춘천시,석사동,2017-02-27,1.2
원주시,중앙동,2017-02-27,0.9
원주시,반곡동,2017-02-27,0.9
강릉시,옥천동,2017-02-27,0.5
동해시,천곡동,2017-02-27,0.6
삼척시,남양동,2017-02-27,0.4
춘천시,중앙로,2017-02-28,0.8
춘천시,석사동,2017-02-28,1.4
원주시,중앙동,2017-02-28,0.9
원주시,반곡동,2017-02-28,0.8
강릉시,옥천동,2017-02-28,0.5
동해시,천곡동,2017-02-28,0.7
삼척시,남양동,2017-02-28,0.6
춘천시,중앙로,2017-02-29,0
춘천시,석사동,2017-02-29,0
원주시,중앙동,2017-02-29,0
원주시,반곡동,2017-02-29,0
강릉시,옥천동,2017-02-29,0
동해시,천곡동,2017-02-29,0
삼척시,남양동,2017-02-29,0
춘천시,중앙로,2017-02-30,0
춘천시,석사동,2017-02-30,0
원주시,중앙동,2017-02-30,0
원주시,반곡동,2017-02-30,0
강릉시,옥천동,2017-02-30,0
동해시,천곡동,2017-02-30,0
삼척시,남양동,2017-02-30,0
춘천시,중앙로,2017-02-31,0
춘천시,석사동,2017-02-31,0
원주시,중앙동,2017-02-31,0
원주시,반곡동,2017-02-31,0
강릉시,옥천동,2017-02-31,0
동해시,천곡동,2017-02-31,0
삼척시,남양동,2017-02-31,0
