지역,측정소명,날짜,일산화탄소 농도
춘천시,중앙로,2017-11-01,0.6
춘천시,석사동,2017-11-01,0.7
원주시,중앙동,2017-11-01,0.6
원주시,반곡동,2017-11-01,0.7
강릉시,옥천동,2017-11-01,0.5
동해시,천곡동,2017-11-01,0.8
삼척시,남양동,2017-11-01,0.4
평창군,평창읍,2017-11-01,0
춘천시,중앙로,2017-11-02,0.7
춘천시,석사동,2017-11-02,0.8
원주시,중앙동,2017-11-02,0.7
원주시,반곡동,2017-11-02,0.6
강릉시,옥천동,2017-11-02,0.7
동해시,천곡동,2017-11-02,0.8
삼척시,남양동,2017-11-02,0.5
평창군,평창읍,2017-11-02,0
춘천시,중앙로,2017-11-03,0.5
춘천시,석사동,2017-11-03,0.6
원주시,중앙동,2017-11-03,2.1
원주시,반곡동,2017-11-03,0.4
강릉시,옥천동,2017-11-03,0.7
동해시,천곡동,2017-11-03,0.7
삼척시,남양동,2017-11-03,0.5
평창군,평창읍,2017-11-03,0
춘천시,중앙로,2017-11-04,0.5
춘천시,석사동,2017-11-04,0.6
원주시,중앙동,2017-11-04,12.8
원주시,반곡동,2017-11-04,0.4
강릉시,옥천동,2017-11-04,0.6
동해시,천곡동,2017-11-04,0.7
삼척시,남양동,2017-11-04,0.5
평창군,평창읍,2017-11-04,0
춘천시,중앙로,2017-11-05,0.7
춘천시,석사동,2017-11-05,0.7
원주시,중앙동,2017-11-05,10.8
원주시,반곡동,2017-11-05,0.7
강릉시,옥천동,2017-11-05,0.6
동해시,천곡동,2017-11-05,0.8
삼척시,남양동,2017-11-05,0.4
평창군,평창읍,2017-11-05,0
춘천시,중앙로,2017-11-06,0.7
춘천시,석사동,2017-11-06,0.8
원주시,중앙동,2017-11-06,6.6
원주시,반곡동,2017-11-06,0.7
강릉시,옥천동,2017-11-06,0.6
동해시,천곡동,2017-11-06,0.8
삼척시,남양동,2017-11-06,0.6
평창군,평창읍,2017-11-06,0
춘천시,중앙로,2017-11-07,0.8
춘천시,석사동,2017-11-07,0.8
원주시,중앙동,2017-11-07,0.6
원주시,반곡동,2017-11-07,0.8
강릉시,옥천동,2017-11-07,0.4
동해시,천곡동,2017-11-07,1.1
삼척시,남양동,2017-11-07,0.7
평창군,평창읍,2017-11-07,0
춘천시,중앙로,2017-11-08,0.5
춘천시,석사동,2017-11-08,0.6
원주시,중앙동,2017-11-08,0.7
원주시,반곡동,2017-11-08,0.7
강릉시,옥천동,2017-11-08,0.4
동해시,천곡동,2017-11-08,0.3
삼척시,남양동,2017-11-08,0.4
평창군,평창읍,2017-11-08,0
춘천시,중앙로,2017-11-09,0.5
