지역,측정소명,날짜,일산화탄소 농도
춘천시,중앙로,2017-10-01,0.5
춘천시,석사동,2017-10-01,0.5
원주시,중앙동,2017-10-01,0.5
원주시,반곡동,2017-10-01,0.4
강릉시,옥천동,2017-10-01,0.4
동해시,천곡동,2017-10-01,0.6
삼척시,남양동,2017-10-01,0.3
춘천시,중앙로,2017-10-02,0.4
춘천시,석사동,2017-10-02,0.4
원주시,중앙동,2017-10-02,0.4
원주시,반곡동,2017-10-02,0.3
강릉시,옥천동,2017-10-02,0.4
동해시,천곡동,2017-10-02,0.7
삼척시,남양동,2017-10-02,0.4
춘천시,중앙로,2017-10-03,0.4
춘천시,석사동,2017-10-03,0.4
원주시,중앙동,2017-10-03,0.4
원주시,반곡동,2017-10-03,0.3
강릉시,옥천동,2017-10-03,0.4
동해시,천곡동,2017-10-03,0.6
삼척시,남양동,2017-10-03,0.3
춘천시,중앙로,2017-10-04,0.4
춘천시,석사동,2017-10-04,0.4
원주시,중앙동,2017-10-04,0.3
원주시,반곡동,2017-10-04,0.2
강릉시,옥천동,2017-10-04,0.4
동해시,천곡동,2017-10-04,0.6
삼척시,남양동,2017-10-04,0.2
춘천시,중앙로,2017-10-05,0.4
춘천시,석사동,2017-10-05,0.5
원주시,중앙동,2017-10-05,0.3
원주시,반곡동,2017-10-05,0.3
강릉시,옥천동,2017-10-05,0.5
동해시,천곡동,2017-10-05,0.6
삼척시,남양동,2017-10-05,0.2
춘천시,중앙로,2017-10-06,0.4
춘천시,석사동,2017-10-06,0.5
원주시,중앙동,2017-10-06,0.4
원주시,반곡동,2017-10-06,0.3
강릉시,옥천동,2017-10-06,0.5
동해시,천곡동,2017-10-06,0.7
삼척시,남양동,2017-10-06,0.3
춘천시,중앙로,2017-10-07,0.5
춘천시,석사동,2017-10-07,0.5
원주시,중앙동,2017-10-07,0.4
원주시,반곡동,2017-10-07,0.3
강릉시,옥천동,2017-10-07,0.5
동해시,천곡동,2017-10-07,0.7
삼척시,남양동,2017-10-07,0.4
춘천시,중앙로,2017-10-08,0.5
춘천시,석사동,2017-10-08,0.6
원주시,중앙동,2017-10-08,0.4
원주시,반곡동,2017-10-08,0
강릉시,옥천동,2017-10-08,0.7
동해시,천곡동,2017-10-08,0.9
삼척시,남양동,2017-10-08,0.3
춘천시,중앙로,2017-10-09,0.6
춘천시,석사동,2017-10-09,0.6
원주시,중앙동,2017-10-09,0.5
원주시,반곡동,2017-10-09,0
강릉시,옥천동,2017-10-09,0.7
동해시,천곡동,2017-10-09,1.0
삼척시,남양동,2017-10-09,0.5
춘천시,중앙로,2017-10-10,0.6
춘천시,석사동,2017-10-10,0.6
원주시,중앙동,2017-10-10,0.5
원주시,반곡동,2017-10-10,0.5
강릉시,옥천동,2017-10-10,0.6
동해시,천곡동,2017-10-10,0.7
삼척시,남양동,2017-10-10,0.5
춘천시,중앙로,2017-10-11,0.5
춘천시,석사동,2017-10-11,0.5
원주시,중앙동,2017-10-11,0.5
원주시,반곡동,2017-10-11,0.3
강릉시,옥천동,2017-10-11,0.4
동해시,천곡동,2017-10-11,0.3
삼척시,남양동,2017-10-11,0.4
춘천시,중앙로,2017-10-12,0.4
춘천시,석사동,2017-10-12,0.6
원주시,중앙동,2017-10-12,0.3
원주시,반곡동,2017-10-12,0.3
강릉시,옥천동,2017-10-12,0.4
동해시,천곡동,2017-10-12,0.4
삼척시,남양동,2017-10-12,0.5
춘천시,중앙로,2017-10-13,0.3
춘천시,석사동,2017-10-13,0.5
원주시,중앙동,2017-10-13,0.3
원주시,반곡동,2017-10-13,0.4
강릉시,옥천동,2017-10-13,0.4
동해시,천곡동,2017-10-13,0.4
삼척시,남양동,2017-10-13,0.4
춘천시,중앙로,2017-10-14,0.3
춘천시,석사동,2017-10-14,0.3
원주시,중앙동,2017-10-14,0.3
원주시,반곡동,2017-10-14,0.4
강릉시,옥천동,2017-10-14,0.4
동해시,천곡동,2017-10-14,0.5
삼척시,남양동,2017-10-14,0.4
춘천시,중앙로,2017-10-15,0.3
춘천시,석사동,2017-10-15,0.3
원주시,중앙동,2017-10-15,0.3
원주시,반곡동,2017-10-15,0.4
강릉시,옥천동,2017-10-15,0.4
동해시,천곡동,2017-10-15,0.5
삼척시,남양동,2017-10-15,0.4
춘천시,중앙로,2017-10-16,0.4
춘천시,석사동,2017-10-16,0.4
원주시,중앙동,2017-10-16,0.3
원주시,반곡동,2017-10-16,0.4
강릉시,옥천동,2017-10-16,0.5
동해시,천곡동,2017-10-16,0.6
삼척시,남양동,2017-10-16,0.4
춘천시,중앙로,2017-10-17,0.5
춘천시,석사동,2017-10-17,0.4
원주시,중앙동,2017-10-17,0.4
원주시,반곡동,2017-10-17,0.4
강릉시,옥천동,2017-10-17,0.5
동해시,천곡동,2017-10-17,0.6
삼척시,남양동,2017-10-17,0.5
춘천시,중앙로,2017-10-18,0.5
춘천시,석사동,2017-10-18,0.4
원주시,중앙동,2017-10-18,0.3
원주시,반곡동,2017-10-18,0.3
강릉시,옥천동,2017-10-18,0.6
동해시,천곡동,2017-10-18,0.6
삼척시,남양동,2017-10-18,0.5
춘천시,중앙로,2017-10-19,0.4
