지역,측정소명,날짜,일산화탄소 농도
춘천시,중앙로,2019-05-01,0.4
춘천시,석사동,2019-05-01,0.6
양구군,양구읍,2019-05-01,0.5
원주시,중앙동,2019-05-01,0.4
원주시,반곡동,2019-05-01,0.4
원주시,문막읍,2019-05-01,0.5
강릉시,옥천동,2019-05-01,0.3
동해시,천곡동,2019-05-01,1.0
삼척시,남양동,2019-05-01,0.5
평창군,평창읍,2019-05-01,0.4
정선군,정선읍,2019-05-01,0.5
횡성군,횡성읍,2019-05-01,0.7
고성군,상리,2019-05-01,0.8
양양군,양양읍,2019-05-01,0.5
속초시,금호동,2019-05-01,0.5
철원군,갈말읍,2019-05-01,0.5
홍천군,홍천읍,2019-05-01,0.5
영월군,영월읍,2019-05-01,0.6
화천군,화천읍,2019-05-01,0.6
태백시,황지동,2019-05-01,0.5
인제군,인제읍,2019-05-01,0.6
춘천시,중앙로,2019-05-02,0.3
춘천시,석사동,2019-05-02,0.5
양구군,양구읍,2019-05-02,0.4
원주시,중앙동,2019-05-02,0.3
원주시,반곡동,2019-05-02,0.4
원주시,문막읍,2019-05-02,0.4
강릉시,옥천동,2019-05-02,0.3
동해시,천곡동,2019-05-02,0.4
삼척시,남양동,2019-05-02,0.5
평창군,평창읍,2019-05-02,0.4
정선군,정선읍,2019-05-02,259.4
횡성군,횡성읍,2019-05-02,0.6
고성군,상리,2019-05-02,0.7
양양군,양양읍,2019-05-02,0.4
속초시,금호동,2019-05-02,0.5
철원군,갈말읍,2019-05-02,0.4
홍천군,홍천읍,2019-05-02,0.4
영월군,영월읍,2019-05-02,0.6
화천군,화천읍,2019-05-02,0.5
태백시,황지동,2019-05-02,130.0
인제군,인제읍,2019-05-02,0.6
춘천시,중앙로,2019-05-03,0.3
춘천시,석사동,2019-05-03,0.6
양구군,양구읍,2019-05-03,0.4
원주시,중앙동,2019-05-03,0.3
원주시,반곡동,2019-05-03,0.4
원주시,문막읍,2019-05-03,0.4
강릉시,옥천동,2019-05-03,0.3
동해시,천곡동,2019-05-03,0.3
삼척시,남양동,2019-05-03,0.3
평창군,평창읍,2019-05-03,0.3
정선군,정선읍,2019-05-03,0.3
횡성군,횡성읍,2019-05-03,0.6
고성군,상리,2019-05-03,0.7
양양군,양양읍,2019-05-03,0.4
속초시,금호동,2019-05-03,0.4
철원군,갈말읍,2019-05-03,0.5
홍천군,홍천읍,2019-05-03,0.5
영월군,영월읍,2019-05-03,0.5
화천군,화천읍,2019-05-03,0.5
태백시,황지동,2019-05-03,0.3
인제군,인제읍,2019-05-03,0.6
춘천시,중앙로,2019-05-04,0.5
춘천시,석사동,2019-05-04,0.8
양구군,양구읍,2019-05-04,0.6
원주시,중앙동,2019-05-04,0.5
원주시,반곡동,2019-05-04,0.6
원주시,문막읍,2019-05-04,0.6
강릉시,옥천동,2019-05-04,0.4
동해시,천곡동,2019-05-04,0.7
삼척시,남양동,2019-05-04,0.7
평창군,평창읍,2019-05-04,0.5
정선군,정선읍,2019-05-04,0.5
횡성군,횡성읍,2019-05-04,0.8
고성군,상리,2019-05-04,0.8
양양군,양양읍,2019-05-04,0.6
속초시,금호동,2019-05-04,0.4
철원군,갈말읍,2019-05-04,0.6
홍천군,홍천읍,2019-05-04,0.6
영월군,영월읍,2019-05-04,0.7
화천군,화천읍,2019-05-04,0.7
태백시,황지동,2019-05-04,0.4
인제군,인제읍,2019-05-04,0.8
춘천시,중앙로,2019-05-05,0.3
춘천시,석사동,2019-05-05,0.6
양구군,양구읍,2019-05-05,0.5
원주시,중앙동,2019-05-05,0.4
원주시,반곡동,2019-05-05,0.5
원주시,문막읍,2019-05-05,0.5
강릉시,옥천동,2019-05-05,0.4
동해시,천곡동,2019-05-05,0.9
삼척시,남양동,2019-05-05,0.6
평창군,평창읍,2019-05-05,0.4
정선군,정선읍,2019-05-05,0.4
횡성군,횡성읍,2019-05-05,0.7
고성군,상리,2019-05-05,0.7
양양군,양양읍,2019-05-05,0.5
속초시,금호동,2019-05-05,0.5
철원군,갈말읍,2019-05-05,0.5
홍천군,홍천읍,2019-05-05,0.5
영월군,영월읍,2019-05-05,0.6
화천군,화천읍,2019-05-05,0.6
태백시,황지동,2019-05-05,0.4
인제군,인제읍,2019-05-05,0.7
춘천시,중앙로,2019-05-06,0.2
춘천시,석사동,2019-05-06,0.5
양구군,양구읍,2019-05-06,0.4
원주시,중앙동,2019-05-06,0.2
원주시,반곡동,2019-05-06,0.3
원주시,문막읍,2019-05-06,0.4
강릉시,옥천동,2019-05-06,0.2
동해시,천곡동,2019-05-06,0.3
삼척시,남양동,2019-05-06,0.3
평창군,평창읍,2019-05-06,0.3
정선군,정선읍,2019-05-06,0.3
횡성군,횡성읍,2019-05-06,0.6
고성군,상리,2019-05-06,0.7
양양군,양양읍,2019-05-06,0.3
속초시,금호동,2019-05-06,0.3
철원군,갈말읍,2019-05-06,0.4
홍천군,홍천읍,2019-05-06,0.4
영월군,영월읍,2019-05-06,0.5
화천군,화천읍,2019-05-06,0.5
태백시,황지동,2019-05-06,0.2
인제군,인제읍,2019-05-06,0.6
춘천시,중앙로,2019-05-07,0.2
춘천시,석사동,2019-05-07,0.5
양구군,양구읍,2019-05-07,0.4
원주시,중앙동,2019-05-07,0.3
원주시,반곡동,2019-05-07,0.4
원주시,문막읍,2019-05-07,0.4
강릉시,옥천동,2019-05-07,0.3
동해시,천곡동,2019-05-07,0.3
삼척시,남양동,2019-05-07,0.3
평창군,평창읍,2019-05-07,0.3
정선군,정선읍,2019-05-07,0.3
횡성군,횡성읍,2019-05-07,0.6
고성군,상리,2019-05-07,0.7
양양군,양양읍,2019-05-07,0.3
속초시,금호동,2019-05-07,0.4
철원군,갈말읍,2019-05-07,0.4
홍천군,홍천읍,2019-05-07,0.4
영월군,영월읍,2019-05-07,0.5
화천군,화천읍,2019-05-07,0.5
태백시,황지동,2019-05-07,0.3
인제군,인제읍,2019-05-07,0.7
춘천시,중앙로,2019-05-08,0.4
춘천시,석사동,2019-05-08,0.6
양구군,양구읍,2019-05-08,0.5
원주시,중앙동,2019-05-08,0.3
원주시,반곡동,2019-05-08,0.5
원주시,문막읍,2019-05-08,0.7
강릉시,옥천동,2019-05-08,0.3
동해시,천곡동,2019-05-08,0.3
삼척시,남양동,2019-05-08,0.3
평창군,평창읍,2019-05-08,0.4
정선군,정선읍,2019-05-08,0.4
횡성군,횡성읍,2019-05-08,0.8
고성군,상리,2019-05-08,0.8
양양군,양양읍,2019-05-08,0.4
속초시,금호동,2019-05-08,0.4
철원군,갈말읍,2019-05-08,0.5
홍천군,홍천읍,2019-05-08,0.5
영월군,영월읍,2019-05-08,0.5
화천군,화천읍,2019-05-08,0.5
태백시,황지동,2019-05-08,0.3
인제군,인제읍,2019-05-08,0.8
춘천시,중앙로,2019-05-09,0.4
춘천시,석사동,2019-05-09,0.5
양구군,양구읍,2019-05-09,1.0
원주시,중앙동,2019-05-09,1.0
원주시,반곡동,2019-05-09,0.4
원주시,문막읍,2019-05-09,0.5
강릉시,옥천동,2019-05-09,0.3
동해시,천곡동,2019-05-09,0.3
삼척시,남양동,2019-05-09,0.3
평창군,평창읍,2019-05-09,130.1
정선군,정선읍,2019-05-09,0.4
횡성군,횡성읍,2019-05-09,0.8
고성군,상리,2019-05-09,0.8
양양군,양양읍,2019-05-09,0.5
속초시,금호동,2019-05-09,0.4
철원군,갈말읍,2019-05-09,0.5
