지역,측정소명,날짜,일산화탄소 농도
춘천시,중앙로,2019-12-01,0.5
춘천시,석사동,2019-12-01,0.7
양구군,양구읍,2019-12-01,0.9
원주시,중앙동,2019-12-01,0.6
원주시,반곡동,2019-12-01,0.9
원주시,문막읍,2019-12-01,0.6
강릉시,옥천동,2019-12-01,0.4
동해시,천곡동,2019-12-01,0.5
삼척시,남양동,2019-12-01,0.5
평창군,평창읍,2019-12-01,0.7
정선군,정선읍,2019-12-01,0.6
횡성군,횡성읍,2019-12-01,0.5
고성군,상리,2019-12-01,0.7
양양군,양양읍,2019-12-01,0.7
속초시,금호동,2019-12-01,0.6
철원군,갈말읍,2019-12-01,0.5
홍천군,홍천읍,2019-12-01,0.7
영월군,영월읍,2019-12-01,0.6
화천군,화천읍,2019-12-01,0.6
태백시,황지동,2019-12-01,0.5
인제군,인제읍,2019-12-01,0.5
춘천시,중앙로,2019-12-02,0.3
춘천시,석사동,2019-12-02,0.5
양구군,양구읍,2019-12-02,0.7
원주시,중앙동,2019-12-02,0.3
원주시,반곡동,2019-12-02,0.6
원주시,문막읍,2019-12-02,0.4
강릉시,옥천동,2019-12-02,0.3
동해시,천곡동,2019-12-02,0.3
삼척시,남양동,2019-12-02,0.4
평창군,평창읍,2019-12-02,0.3
정선군,정선읍,2019-12-02,259.4
횡성군,횡성읍,2019-12-02,0.3
고성군,상리,2019-12-02,0.4
양양군,양양읍,2019-12-02,0.6
속초시,금호동,2019-12-02,0.4
철원군,갈말읍,2019-12-02,0.4
홍천군,홍천읍,2019-12-02,0.4
영월군,영월읍,2019-12-02,0.3
화천군,화천읍,2019-12-02,0.5
태백시,황지동,2019-12-02,0.4
인제군,인제읍,2019-12-02,0.4
춘천시,중앙로,2019-12-03,0.4
춘천시,석사동,2019-12-03,0.6
양구군,양구읍,2019-12-03,0.8
원주시,중앙동,2019-12-03,0.5
원주시,반곡동,2019-12-03,0.7
원주시,문막읍,2019-12-03,0.5
강릉시,옥천동,2019-12-03,0.3
동해시,천곡동,2019-12-03,0.3
삼척시,남양동,2019-12-03,0.4
평창군,평창읍,2019-12-03,0.4
정선군,정선읍,2019-12-03,0.4
횡성군,횡성읍,2019-12-03,0.3
고성군,상리,2019-12-03,0.5
양양군,양양읍,2019-12-03,0.6
속초시,금호동,2019-12-03,0.4
철원군,갈말읍,2019-12-03,2.9
홍천군,홍천읍,2019-12-03,0.5
영월군,영월읍,2019-12-03,0.3
화천군,화천읍,2019-12-03,0.9
태백시,황지동,2019-12-03,129.9
인제군,인제읍,2019-12-03,0.4
춘천시,중앙로,2019-12-04,0.6
춘천시,석사동,2019-12-04,0.8
양구군,양구읍,2019-12-04,1.9
원주시,중앙동,2019-12-04,0.7
원주시,반곡동,2019-12-04,0.7
원주시,문막읍,2019-12-04,0.5
강릉시,옥천동,2019-12-04,5.5
동해시,천곡동,2019-12-04,0.4
삼척시,남양동,2019-12-04,0.4
평창군,평창읍,2019-12-04,0.4
정선군,정선읍,2019-12-04,0.5
횡성군,횡성읍,2019-12-04,0.3
고성군,상리,2019-12-04,0.5
양양군,양양읍,2019-12-04,0.6
속초시,금호동,2019-12-04,0.4
철원군,갈말읍,2019-12-04,0.8
홍천군,홍천읍,2019-12-04,1.4
영월군,영월읍,2019-12-04,0.3
화천군,화천읍,2019-12-04,0.6
태백시,황지동,2019-12-04,0.4
인제군,인제읍,2019-12-04,1.2
춘천시,중앙로,2019-12-05,0.3
춘천시,석사동,2019-12-05,0.6
양구군,양구읍,2019-12-05,0.3
원주시,중앙동,2019-12-05,0.4
원주시,반곡동,2019-12-05,0.6
원주시,문막읍,2019-12-05,0.4
강릉시,옥천동,2019-12-05,3.7
동해시,천곡동,2019-12-05,0.3
삼척시,남양동,2019-12-05,0.3
평창군,평창읍,2019-12-05,0.3
정선군,정선읍,2019-12-05,0.4
횡성군,횡성읍,2019-12-05,0.3
고성군,상리,2019-12-05,0.4
양양군,양양읍,2019-12-05,0.5
속초시,금호동,2019-12-05,0.3
철원군,갈말읍,2019-12-05,0.4
홍천군,홍천읍,2019-12-05,3.3
영월군,영월읍,2019-12-05,0.2
화천군,화천읍,2019-12-05,0.6
태백시,황지동,2019-12-05,0.4
인제군,인제읍,2019-12-05,0.2
춘천시,중앙로,2019-12-06,0.4
춘천시,석사동,2019-12-06,0.8
양구군,양구읍,2019-12-06,0.5
원주시,중앙동,2019-12-06,0.4
원주시,반곡동,2019-12-06,0.8
원주시,문막읍,2019-12-06,0.5
강릉시,옥천동,2019-12-06,0.2
동해시,천곡동,2019-12-06,0.4
삼척시,남양동,2019-12-06,0.3
평창군,평창읍,2019-12-06,0.3
정선군,정선읍,2019-12-06,0.5
횡성군,횡성읍,2019-12-06,0.4
고성군,상리,2019-12-06,0.5
양양군,양양읍,2019-12-06,0.6
속초시,금호동,2019-12-06,0.4
철원군,갈말읍,2019-12-06,0.5
홍천군,홍천읍,2019-12-06,0.5
영월군,영월읍,2019-12-06,0.2
화천군,화천읍,2019-12-06,0.7
태백시,황지동,2019-12-06,0.5
인제군,인제읍,2019-12-06,0.2
춘천시,중앙로,2019-12-07,0.6
춘천시,석사동,2019-12-07,1.0
양구군,양구읍,2019-12-07,0.6
원주시,중앙동,2019-12-07,0.6
원주시,반곡동,2019-12-07,1.2
원주시,문막읍,2019-12-07,0.6
강릉시,옥천동,2019-12-07,0.2
동해시,천곡동,2019-12-07,0.3
삼척시,남양동,2019-12-07,0.4
평창군,평창읍,2019-12-07,0.8
정선군,정선읍,2019-12-07,0.6
횡성군,횡성읍,2019-12-07,0.5
고성군,상리,2019-12-07,0.6
양양군,양양읍,2019-12-07,0.7
속초시,금호동,2019-12-07,0.4
철원군,갈말읍,2019-12-07,0.6
홍천군,홍천읍,2019-12-07,0.6
영월군,영월읍,2019-12-07,0.5
화천군,화천읍,2019-12-07,0.8
태백시,황지동,2019-12-07,0.5
인제군,인제읍,2019-12-07,0.4
춘천시,중앙로,2019-12-08,0.8
춘천시,석사동,2019-12-08,1.1
양구군,양구읍,2019-12-08,0.7
원주시,중앙동,2019-12-08,0.6
원주시,반곡동,2019-12-08,1.2
원주시,문막읍,2019-12-08,0.7
강릉시,옥천동,2019-12-08,0.3
동해시,천곡동,2019-12-08,0.5
삼척시,남양동,2019-12-08,0.3
평창군,평창읍,2019-12-08,0.8
정선군,정선읍,2019-12-08,0.8
횡성군,횡성읍,2019-12-08,0.6
고성군,상리,2019-12-08,0.6
양양군,양양읍,2019-12-08,0.7
속초시,금호동,2019-12-08,0.7
철원군,갈말읍,2019-12-08,0.6
홍천군,홍천읍,2019-12-08,0.7
영월군,영월읍,2019-12-08,0.8
화천군,화천읍,2019-12-08,0.9
태백시,황지동,2019-12-08,0.7
인제군,인제읍,2019-12-08,0.5
춘천시,중앙로,2019-12-09,0.9
춘천시,석사동,2019-12-09,1.3
양구군,양구읍,2019-12-09,0.8
원주시,중앙동,2019-12-09,0.9
원주시,반곡동,2019-12-09,1.3
원주시,문막읍,2019-12-09,0.8
강릉시,옥천동,2019-12-09,0.3
동해시,천곡동,2019-12-09,0.5
삼척시,남양동,2019-12-09,0.4
평창군,평창읍,2019-12-09,0.7
정선군,정선읍,2019-12-09,0.8
횡성군,횡성읍,2019-12-09,0.6
고성군,상리,2019-12-09,0.7
양양군,양양읍,2019-12-09,0.8
속초시,금호동,2019-12-09,0.8
철원군,갈말읍,2019-12-09,0.7
홍천군,홍천읍,2019-12-09,0.8
영월군,영월읍,2019-12-09,0.7
화천군,화천읍,2019-12-09,0.9
태백시,황지동,2019-12-09,0.6
인제군,인제읍,2019-12-09,0.5
춘천시,중앙로,2019-12-10,1.0
춘천시,석사동,2019-12-10,1.4
양구군,양구읍,2019-12-10,0.9
원주시,중앙동,2019-12-10,1.3
원주시,반곡동,2019-12-10,1.2
원주시,문막읍,2019-12-10,0.9
강릉시,옥천동,2019-12-10,0.5
동해시,천곡동,2019-12-10,1.3
삼척시,남양동,2019-12-10,0.6
평창군,평창읍,2019-12-10,1.4
정선군,정선읍,2019-12-10,0.8
횡성군,횡성읍,2019-12-10,1.4
고성군,상리,2019-12-10,0.8
양양군,양양읍,2019-12-10,1.0
속초시,금호동,2019-12-10,0.7
철원군,갈말읍,2019-12-10,0.8
홍천군,홍천읍,2019-12-10,1.0
영월군,영월읍,2019-12-10,0.7
화천군,화천읍,2019-12-10,1.0
태백시,황지동,2019-12-10,0.7
인제군,인제읍,2019-12-10,0.7
춘천시,중앙로,2019-12-11,0.8
춘천시,석사동,2019-12-11,0.9
양구군,양구읍,2019-12-11,0.6
원주시,중앙동,2019-12-11,0.7
원주시,반곡동,2019-12-11,1.0
원주시,문막읍,2019-12-11,0.7
강릉시,옥천동,2019-12-11,1.1
동해시,천곡동,2019-12-11,0.6
삼척시,남양동,2019-12-11,2.1
평창군,평창읍,2019-12-11,0.5
정선군,정선읍,2019-12-11,0.7
횡성군,횡성읍,2019-12-11,0.7
고성군,상리,2019-12-11,0.6
양양군,양양읍,2019-12-11,1.6
속초시,금호동,2019-12-11,0.5
철원군,갈말읍,2019-12-11,0.6
홍천군,홍천읍,2019-12-11,0.7
영월군,영월읍,2019-12-11,130.1
화천군,화천읍,2019-12-11,1.0
태백시,황지동,2019-12-11,0.5
인제군,인제읍,2019-12-11,0.6
춘천시,중앙로,2019-12-12,0.4
춘천시,석사동,2019-12-12,0.5
양구군,양구읍,2019-12-12,0.4
원주시,중앙동,2019-12-12,0.5
원주시,반곡동,2019-12-12,0.7
원주시,문막읍,2019-12-12,0.5
강릉시,옥천동,2019-12-12,0.4
동해시,천곡동,2019-12-12,0.3
삼척시,남양동,2019-12-12,0.3
평창군,평창읍,2019-12-12,0.2
정선군,정선읍,2019-12-12,0.4
횡성군,횡성읍,2019-12-12,0.5
고성군,상리,2019-12-12,0.2
양양군,양양읍,2019-12-12,0.2
속초시,금호동,2019-12-12,1.4
철원군,갈말읍,2019-12-12,0.4
홍천군,홍천읍,2019-12-12,0.4
영월군,영월읍,2019-12-12,0.2
화천군,화천읍,2019-12-12,0.8
태백시,황지동,2019-12-12,0.5
인제군,인제읍,2019-12-12,0.4
춘천시,중앙로,2019-12-13,0.6
춘천시,석사동,2019-12-13,0.6
양구군,양구읍,2019-12-13,0.5
원주시,중앙동,2019-12-13,0.5
