지역,측정소명,날짜,일산화탄소 농도
춘천시,석사동,2017-01-01,0
강릉시,옥천동,2017-01-01,0.5
동해시,천곡동,2017-01-01,0.5
삼척시,남양동,2017-01-01,0.6
춘천시,중앙로,2017-01-01,1.1
원주시,중앙동,2017-01-01,1.3
원주시,반곡동,2017-01-01,1.4
춘천시,석사동,2017-01-02,0
강릉시,옥천동,2017-01-02,0.5
동해시,천곡동,2017-01-02,0.4
삼척시,남양동,2017-01-02,0.6
춘천시,중앙로,2017-01-02,1.1
원주시,중앙동,2017-01-02,1.4
원주시,반곡동,2017-01-02,1.2
춘천시,석사동,2017-01-03,0
강릉시,옥천동,2017-01-03,0.6
동해시,천곡동,2017-01-03,0.4
삼척시,남양동,2017-01-03,0.7
춘천시,중앙로,2017-01-03,1.0
원주시,중앙동,2017-01-03,1.6
원주시,반곡동,2017-01-03,1.3
춘천시,석사동,2017-01-04,3.2
강릉시,옥천동,2017-01-04,0.7
동해시,천곡동,2017-01-04,0.5
삼척시,남양동,2017-01-04,0.7
춘천시,중앙로,2017-01-04,1.0
원주시,중앙동,2017-01-04,1.1
원주시,반곡동,2017-01-04,1.1
춘천시,석사동,2017-01-05,1.0
강릉시,옥천동,2017-01-05,0.6
동해시,천곡동,2017-01-05,0.4
삼척시,남양동,2017-01-05,0.5
춘천시,중앙로,2017-01-05,0.9
원주시,중앙동,2017-01-05,1.0
원주시,반곡동,2017-01-05,1.1
춘천시,석사동,2017-01-06,0.7
강릉시,옥천동,2017-01-06,0.5
동해시,천곡동,2017-01-06,0.5
삼척시,남양동,2017-01-06,0.3
춘천시,중앙로,2017-01-06,0.7
원주시,중앙동,2017-01-06,0.9
원주시,반곡동,2017-01-06,0.7
춘천시,석사동,2017-01-07,0.9
강릉시,옥천동,2017-01-07,0.6
동해시,천곡동,2017-01-07,0.7
삼척시,남양동,2017-01-07,0.4
춘천시,중앙로,2017-01-07,0.9
원주시,중앙동,2017-01-07,1.0
원주시,반곡동,2017-01-07,1.2
춘천시,석사동,2017-01-08,0.9
강릉시,옥천동,2017-01-08,0.6
동해시,천곡동,2017-01-08,0.5
삼척시,남양동,2017-01-08,0.5
춘천시,중앙로,2017-01-08,0.9
원주시,중앙동,2017-01-08,1.1
원주시,반곡동,2017-01-08,0.9
춘천시,석사동,2017-01-09,0.8
강릉시,옥천동,2017-01-09,0.7
동해시,천곡동,2017-01-09,0.5
삼척시,남양동,2017-01-09,0.6
춘천시,중앙로,2017-01-09,0.6
원주시,중앙동,2017-01-09,0.7
원주시,반곡동,2017-01-09,0.5
춘천시,석사동,2017-01-10,0.7
강릉시,옥천동,2017-01-10,0.5
동해시,천곡동,2017-01-10,0.4
삼척시,남양동,2017-01-10,0.3
춘천시,중앙로,2017-01-10,0.4
원주시,중앙동,2017-01-10,0.6
원주시,반곡동,2017-01-10,0.4
춘천시,석사동,2017-01-11,0.8
강릉시,옥천동,2017-01-11,0.5
동해시,천곡동,2017-01-11,0.3
삼척시,남양동,2017-01-11,0.3
춘천시,중앙로,2017-01-11,0.5
원주시,중앙동,2017-01-11,0.7
원주시,반곡동,2017-01-11,0.5
춘천시,석사동,2017-01-12,1.0
강릉시,옥천동,2017-01-12,0.6
동해시,천곡동,2017-01-12,0.5
삼척시,남양동,2017-01-12,0.6
춘천시,중앙로,2017-01-12,0.5
원주시,중앙동,2017-01-12,0.7
원주시,반곡동,2017-01-12,0.6
춘천시,석사동,2017-01-13,0.9
강릉시,옥천동,2017-01-13,0.5
동해시,천곡동,2017-01-13,0.3
삼척시,남양동,2017-01-13,0.3
춘천시,중앙로,2017-01-13,0.4
원주시,중앙동,2017-01-13,0.6
원주시,반곡동,2017-01-13,0.4
춘천시,석사동,2017-01-14,1.2
강릉시,옥천동,2017-01-14,0.6
동해시,천곡동,2017-01-14,0.3
삼척시,남양동,2017-01-14,0.2
춘천시,중앙로,2017-01-14,0.5
원주시,중앙동,2017-01-14,0.6
원주시,반곡동,2017-01-14,0.4
춘천시,석사동,2017-01-15,1.5
강릉시,옥천동,2017-01-15,0.6
동해시,천곡동,2017-01-15,0.4
삼척시,남양동,2017-01-15,0.3
춘천시,중앙로,2017-01-15,0.7
원주시,중앙동,2017-01-15,0.9
원주시,반곡동,2017-01-15,0.8
춘천시,석사동,2017-01-16,1.9
강릉시,옥천동,2017-01-16,0.7
동해시,천곡동,2017-01-16,0.5
삼척시,남양동,2017-01-16,0.3
춘천시,중앙로,2017-01-16,1.0
원주시,중앙동,2017-01-16,1.1
원주시,반곡동,2017-01-16,1.0
춘천시,석사동,2017-01-17,2.0
강릉시,옥천동,2017-01-17,0.7
동해시,천곡동,2017-01-17,0.6
삼척시,남양동,2017-01-17,0.3
춘천시,중앙로,2017-01-17,1.2
원주시,중앙동,2017-01-17,1.4
원주시,반곡동,2017-01-17,1.5
춘천시,석사동,2017-01-18,2.4
강릉시,옥천동,2017-01-18,0.8
동해시,천곡동,2017-01-18,0.6
삼척시,남양동,2017-01-18,0.6
춘천시,중앙로,2017-01-18,1.4
원주시,중앙동,2017-01-18,1.6
원주시,반곡동,2017-01-18,1.6
춘천시,석사동,2017-01-19,1.2
강릉시,옥천동,2017-01-19,0.6
동해시,천곡동,2017-01-19,0.7
삼척시,남양동,2017-01-19,0.6
춘천시,중앙로,2017-01-19,1.5
원주시,중앙동,2017-01-19,1.6
원주시,반곡동,2017-01-19,1.4
춘천시,석사동,2017-01-20,0.2
강릉시,옥천동,2017-01-20,0.7
동해시,천곡동,2017-01-20,0.5
삼척시,남양동,2017-01-20,0.6
춘천시,중앙로,2017-01-20,0.8
원주시,중앙동,2017-01-20,0.9
원주시,반곡동,2017-01-20,0.7
춘천시,석사동,2017-01-21,0.8
강릉시,옥천동,2017-01-21,0.4
동해시,천곡동,2017-01-21,0.5
삼척시,남양동,2017-01-21,0.4
춘천시,중앙로,2017-01-21,0.6
원주시,중앙동,2017-01-21,0.8
원주시,반곡동,2017-01-21,0.9
춘천시,석사동,2017-01-22,0.6
강릉시,옥천동,2017-01-22,0.4
동해시,천곡동,2017-01-22,0.4
삼척시,남양동,2017-01-22,0.4
춘천시,중앙로,2017-01-22,0.3
원주시,중앙동,2017-01-22,0.4
원주시,반곡동,2017-01-22,0.3
춘천시,석사동,2017-01-23,1.0
강릉시,옥천동,2017-01-23,0.5
동해시,천곡동,2017-01-23,0.4
삼척시,남양동,2017-01-23,0.4
춘천시,중앙로,2017-01-23,0.6
원주시,중앙동,2017-01-23,0.8
원주시,반곡동,2017-01-23,0.8
춘천시,석사동,2017-01-24,1.1
강릉시,옥천동,2017-01-24,0.4
동해시,천곡동,2017-01-24,0.5
삼척시,남양동,2017-01-24,0.4
춘천시,중앙로,2017-01-24,0.7
원주시,중앙동,2017-01-24,0.9
원주시,반곡동,2017-01-24,1.0
춘천시,석사동,2017-01-25,1.3
강릉시,옥천동,2017-01-25,0.5
동해시,천곡동,2017-01-25,0.6
삼척시,남양동,2017-01-25,0.5
춘천시,중앙로,2017-01-25,0.9
원주시,중앙동,2017-01-25,1.0
원주시,반곡동,2017-01-25,1.2
춘천시,석사동,2017-01-26,1.4
강릉시,옥천동,2017-01-26,0.5
동해시,천곡동,2017-01-26,0.6
삼척시,남양동,2017-01-26,0.6
춘천시,중앙로,2017-01-26,1.0
원주시,중앙동,2017-01-26,1.3
원주시,반곡동,2017-01-26,1.4
춘천시,석사동,2017-01-27,1.1
강릉시,옥천동,2017-01-27,0.4
동해시,천곡동,2017-01-27,0.4
삼척시,남양동,2017-01-27,0.5
춘천시,중앙로,2017-01-27,0.4
원주시,중앙동,2017-01-27,0.7
원주시,반곡동,2017-01-27,0.4
춘천시,석사동,2017-01-28,1.4
강릉시,옥천동,2017-01-28,0.6
동해시,천곡동,2017-01-28,0.7
삼척시,남양동,2017-01-28,0.5
춘천시,중앙로,2017-01-28,0.7
원주시,중앙동,2017-01-28,0.9
원주시,반곡동,2017-01-28,0.9
춘천시,석사동,2017-01-29,1.6
강릉시,옥천동,2017-01-29,0.9
동해시,천곡동,2017-01-29,0.9
삼척시,남양동,2017-01-29,0.8
춘천시,중앙로,2017-01-29,1.0
원주시,중앙동,2017-01-29,1.3
원주시,반곡동,2017-01-29,1.3
춘천시,석사동,2017-01-30,1.4
강릉시,옥천동,2017-01-30,0.7
동해시,천곡동,2017-01-30,0.6
삼척시,남양동,2017-01-30,0.7
춘천시,중앙로,2017-01-30,0.6
원주시,중앙동,2017-01-30,0.7
원주시,반곡동,2017-01-30,0.5
춘천시,석사동,2017-01-31,1.7
강릉시,옥천동,2017-01-31,0.6
동해시,천곡동,2017-01-31,0.7
삼척시,남양동,2017-01-31,0.6
춘천시,중앙로,2017-01-31,0.8
원주시,중앙동,2017-01-31,1.0
원주시,반곡동,2017-01-31,0.8
