지역,측정소명,날짜,일산화탄소 농도
춘천시,중앙로,2018-11-01,0.5
춘천시,석사동,2018-11-01,0.7
원주시,중앙동,2018-11-01,0.4
원주시,반곡동,2018-11-01,0.7
원주시,문막읍,2018-11-01,0.5
강릉시,옥천동,2018-11-01,0.2
동해시,천곡동,2018-11-01,0.4
삼척시,남양동,2018-11-01,0.2
평창군,평창읍,2018-11-01,0.6
정선군,정선읍,2018-11-01,-0.2
횡성군,횡성읍,2018-11-01,0
고성군,상리,2018-11-01,0
춘천시,중앙로,2018-11-02,0.6
춘천시,석사동,2018-11-02,0.7
원주시,중앙동,2018-11-02,622.0
원주시,반곡동,2018-11-02,0.8
원주시,문막읍,2018-11-02,0.5
강릉시,옥천동,2018-11-02,0.2
동해시,천곡동,2018-11-02,0.4
삼척시,남양동,2018-11-02,0.3
평창군,평창읍,2018-11-02,0.6
정선군,정선읍,2018-11-02,1.9
횡성군,횡성읍,2018-11-02,0
고성군,상리,2018-11-02,0
춘천시,중앙로,2018-11-03,0.6
춘천시,석사동,2018-11-03,0.6
원주시,중앙동,2018-11-03,0.2
원주시,반곡동,2018-11-03,0.8
원주시,문막읍,2018-11-03,0.5
강릉시,옥천동,2018-11-03,0.2
동해시,천곡동,2018-11-03,0.5
삼척시,남양동,2018-11-03,0.3
평창군,평창읍,2018-11-03,0.6
정선군,정선읍,2018-11-03,0.4
횡성군,횡성읍,2018-11-03,0
고성군,상리,2018-11-03,0
춘천시,중앙로,2018-11-04,0.6
춘천시,석사동,2018-11-04,0.6
원주시,중앙동,2018-11-04,0.2
원주시,반곡동,2018-11-04,0.8
원주시,문막읍,2018-11-04,0.6
강릉시,옥천동,2018-11-04,0.2
동해시,천곡동,2018-11-04,0.6
삼척시,남양동,2018-11-04,0.3
평창군,평창읍,2018-11-04,0.6
정선군,정선읍,2018-11-04,0.5
횡성군,횡성읍,2018-11-04,0
고성군,상리,2018-11-04,0
춘천시,중앙로,2018-11-05,0.7
춘천시,석사동,2018-11-05,0.7
원주시,중앙동,2018-11-05,0.3
원주시,반곡동,2018-11-05,0.8
원주시,문막읍,2018-11-05,0.6
강릉시,옥천동,2018-11-05,1.0
동해시,천곡동,2018-11-05,1.2
삼척시,남양동,2018-11-05,1.1
평창군,평창읍,2018-11-05,130.1
정선군,정선읍,2018-11-05,0.5
횡성군,횡성읍,2018-11-05,0
고성군,상리,2018-11-05,0
춘천시,중앙로,2018-11-06,0.7
춘천시,석사동,2018-11-06,0.8
원주시,중앙동,2018-11-06,1.0
원주시,반곡동,2018-11-06,0.8
원주시,문막읍,2018-11-06,0.6
강릉시,옥천동,2018-11-06,0.3
동해시,천곡동,2018-11-06,0.4
삼척시,남양동,2018-11-06,0.4
평창군,평창읍,2018-11-06,0.6
정선군,정선읍,2018-11-06,0.4
횡성군,횡성읍,2018-11-06,0
고성군,상리,2018-11-06,0
춘천시,중앙로,2018-11-07,0.6
춘천시,석사동,2018-11-07,0.7
원주시,중앙동,2018-11-07,0.6
원주시,반곡동,2018-11-07,0.8
원주시,문막읍,2018-11-07,0.6
강릉시,옥천동,2018-11-07,0.2
동해시,천곡동,2018-11-07,0.6
삼척시,남양동,2018-11-07,0.4
평창군,평창읍,2018-11-07,0.6
정선군,정선읍,2018-11-07,0.5
횡성군,횡성읍,2018-11-07,0
고성군,상리,2018-11-07,0
춘천시,중앙로,2018-11-08,0.4
춘천시,석사동,2018-11-08,0.5
원주시,중앙동,2018-11-08,0.3
원주시,반곡동,2018-11-08,0.4
원주시,문막읍,2018-11-08,0.4
강릉시,옥천동,2018-11-08,0.2
동해시,천곡동,2018-11-08,0.6
삼척시,남양동,2018-11-08,0.6
평창군,평창읍,2018-11-08,0.5
정선군,정선읍,2018-11-08,0.5
횡성군,횡성읍,2018-11-08,0
고성군,상리,2018-11-08,0
춘천시,중앙로,2018-11-09,0.4
춘천시,석사동,2018-11-09,0.5
원주시,중앙동,2018-11-09,0.4
원주시,반곡동,2018-11-09,0.5
원주시,문막읍,2018-11-09,0.5
강릉시,옥천동,2018-11-09,0.2
동해시,천곡동,2018-11-09,0.4
삼척시,남양동,2018-11-09,0.4
평창군,평창읍,2018-11-09,0.5
정선군,정선읍,2018-11-09,0.4
횡성군,횡성읍,2018-11-09,0
고성군,상리,2018-11-09,0
춘천시,중앙로,2018-11-10,0.6
춘천시,석사동,2018-11-10,0.7
원주시,중앙동,2018-11-10,0.6
원주시,반곡동,2018-11-10,0.7
원주시,문막읍,2018-11-10,0.6
강릉시,옥천동,2018-11-10,0.4
동해시,천곡동,2018-11-10,0.6
삼척시,남양동,2018-11-10,0.5
평창군,평창읍,2018-11-10,0.6
정선군,정선읍,2018-11-10,0.5
횡성군,횡성읍,2018-11-10,0
고성군,상리,2018-11-10,0
춘천시,중앙로,2018-11-11,0.7
춘천시,석사동,2018-11-11,0.9
원주시,중앙동,2018-11-11,0.6
원주시,반곡동,2018-11-11,0.8
원주시,문막읍,2018-11-11,0.6
강릉시,옥천동,2018-11-11,0.2
동해시,천곡동,2018-11-11,0.5
삼척시,남양동,2018-11-11,0.4
평창군,평창읍,2018-11-11,0.7
정선군,정선읍,2018-11-11,0.4
횡성군,횡성읍,2018-11-11,0
고성군,상리,2018-11-11,0
춘천시,중앙로,2018-11-12,0.5
춘천시,석사동,2018-11-12,0.6
원주시,중앙동,2018-11-12,0.5
원주시,반곡동,2018-11-12,0.7
원주시,문막읍,2018-11-12,0.5
강릉시,옥천동,2018-11-12,0.2
동해시,천곡동,2018-11-12,0.3
삼척시,남양동,2018-11-12,0.5
평창군,평창읍,2018-11-12,0.6
정선군,정선읍,2018-11-12,0.4
횡성군,횡성읍,2018-11-12,0
고성군,상리,2018-11-12,0
춘천시,중앙로,2018-11-13,0.5
춘천시,석사동,2018-11-13,0.7
원주시,중앙동,2018-11-13,0.5
원주시,반곡동,2018-11-13,0.8
원주시,문막읍,2018-11-13,0.5
강릉시,옥천동,2018-11-13,0.1
동해시,천곡동,2018-11-13,0.3
삼척시,남양동,2018-11-13,0.3
평창군,평창읍,2018-11-13,0.4
정선군,정선읍,2018-11-13,0.3
횡성군,횡성읍,2018-11-13,0
고성군,상리,2018-11-13,0
춘천시,중앙로,2018-11-14,0.5
춘천시,석사동,2018-11-14,0.3
원주시,중앙동,2018-11-14,0.4
원주시,반곡동,2018-11-14,0.8
원주시,문막읍,2018-11-14,0.5
강릉시,옥천동,2018-11-14,0.2
동해시,천곡동,2018-11-14,0.3
삼척시,남양동,2018-11-14,0.4
평창군,평창읍,2018-11-14,0.4
정선군,정선읍,2018-11-14,0.3
횡성군,횡성읍,2018-11-14,0
고성군,상리,2018-11-14,0
춘천시,중앙로,2018-11-15,0.6
춘천시,석사동,2018-11-15,0.3
원주시,중앙동,2018-11-15,0.4
원주시,반곡동,2018-11-15,0.8
원주시,문막읍,2018-11-15,0.5
강릉시,옥천동,2018-11-15,0.2
동해시,천곡동,2018-11-15,0.9
삼척시,남양동,2018-11-15,0.3
평창군,평창읍,2018-11-15,0.5
정선군,정선읍,2018-11-15,0.4
횡성군,횡성읍,2018-11-15,0
고성군,상리,2018-11-15,0
춘천시,중앙로,2018-11-16,0.6
춘천시,석사동,2018-11-16,0.6
원주시,중앙동,2018-11-16,0.5
원주시,반곡동,2018-11-16,0.9
원주시,문막읍,2018-11-16,0.6
강릉시,옥천동,2018-11-16,0.4
동해시,천곡동,2018-11-16,0.5
삼척시,남양동,2018-11-16,0.4
평창군,평창읍,2018-11-16,0.6
정선군,정선읍,2018-11-16,0.5
횡성군,횡성읍,2018-11-16,0
고성군,상리,2018-11-16,0
춘천시,중앙로,2018-11-17,0.7
춘천시,석사동,2018-11-17,0.7
원주시,중앙동,2018-11-17,0.5
원주시,반곡동,2018-11-17,0.8
원주시,문막읍,2018-11-17,0.6
강릉시,옥천동,2018-11-17,0.3
동해시,천곡동,2018-11-17,0.5
삼척시,남양동,2018-11-17,0.4
평창군,평창읍,2018-11-17,0.7
정선군,정선읍,2018-11-17,0.5
횡성군,횡성읍,2018-11-17,0
고성군,상리,2018-11-17,0
춘천시,중앙로,2018-11-18,0.7
춘천시,석사동,2018-11-18,0.6
원주시,중앙동,2018-11-18,0.5
원주시,반곡동,2018-11-18,0.9
원주시,문막읍,2018-11-18,0.6
강릉시,옥천동,2018-11-18,0.2
동해시,천곡동,2018-11-18,0.4
삼척시,남양동,2018-11-18,0.4
평창군,평창읍,2018-11-18,0.6
정선군,정선읍,2018-11-18,0.5
횡성군,횡성읍,2018-11-18,0
고성군,상리,2018-11-18,0
춘천시,중앙로,2018-11-19,0.8
춘천시,석사동,2018-11-19,0.7
원주시,중앙동,2018-11-19,0.6
원주시,반곡동,2018-11-19,1.0
원주시,문막읍,2018-11-19,0.7
강릉시,옥천동,2018-11-19,0.3
동해시,천곡동,2018-11-19,0.5
삼척시,남양동,2018-11-19,0.4
평창군,평창읍,2018-11-19,0.6
정선군,정선읍,2018-11-19,0.5
횡성군,횡성읍,2018-11-19,0
고성군,상리,2018-11-19,0
춘천시,중앙로,2018-11-20,0.6
춘천시,석사동,2018-11-20,0.6
원주시,중앙동,2018-11-20,0.8
원주시,반곡동,2018-11-20,0.9
원주시,문막읍,2018-11-20,0.6
강릉시,옥천동,2018-11-20,0.3
동해시,천곡동,2018-11-20,1.4
삼척시,남양동,2018-11-20,0.5
평창군,평창읍,2018-11-20,130.2
정선군,정선읍,2018-11-20,0.5
횡성군,횡성읍,2018-11-20,0
고성군,상리,2018-11-20,0
춘천시,중앙로,2018-11-21,0.4
춘천시,석사동,2018-11-21,0.5
원주시,중앙동,2018-11-21,0.5
원주시,반곡동,2018-11-21,0.8
원주시,문막읍,2018-11-21,0.5
강릉시,옥천동,2018-11-21,0.9
동해시,천곡동,2018-11-21,0.5
삼척시,남양동,2018-11-21,0.4
평창군,평창읍,2018-11-21,0.6
정선군,정선읍,2018-11-21,0.4
횡성군,횡성읍,2018-11-21,0
고성군,상리,2018-11-21,0
춘천시,중앙로,2018-11-22,0.4
춘천시,석사동,2018-11-22,0.4
원주시,중앙동,2018-11-22,0.4
원주시,반곡동,2018-11-22,0.5
원주시,문막읍,2018-11-22,0.4
강릉시,옥천동,2018-11-22,0.2
동해시,천곡동,2018-11-22,0.2
삼척시,남양동,2018-11-22,0.3
평창군,평창읍,2018-11-22,0.4
정선군,정선읍,2018-11-22,0.2
횡성군,횡성읍,2018-11-22,0
고성군,상리,2018-11-22,0
춘천시,중앙로,2018-11-23,0.5
춘천시,석사동,2018-11-23,0.6
원주시,중앙동,2018-11-23,0.5
원주시,반곡동,2018-11-23,0.7
원주시,문막읍,2018-11-23,0.5
강릉시,옥천동,2018-11-23,0.2
동해시,천곡동,2018-11-23,0.3
삼척시,남양동,2018-11-23,0.3
평창군,평창읍,2018-11-23,0.5
