지역,측정소명,날짜,일산화탄소 농도
춘천시,중앙로,2017-12-01,0.7
춘천시,석사동,2017-12-01,0.4
원주시,중앙동,2017-12-01,0.7
원주시,반곡동,2017-12-01,0.4
강릉시,옥천동,2017-12-01,0.4
동해시,천곡동,2017-12-01,0.3
삼척시,남양동,2017-12-01,0.3
평창군,평창읍,2017-12-01,130.2
춘천시,중앙로,2017-12-02,1.1
춘천시,석사동,2017-12-02,0.7
원주시,중앙동,2017-12-02,0.9
원주시,반곡동,2017-12-02,0.8
강릉시,옥천동,2017-12-02,0.5
동해시,천곡동,2017-12-02,0.4
삼척시,남양동,2017-12-02,0.4
평창군,평창읍,2017-12-02,0.9
춘천시,중앙로,2017-12-03,1.1
춘천시,석사동,2017-12-03,0.8
원주시,중앙동,2017-12-03,1.2
원주시,반곡동,2017-12-03,1.1
강릉시,옥천동,2017-12-03,0.6
동해시,천곡동,2017-12-03,0.6
삼척시,남양동,2017-12-03,0.6
평창군,평창읍,2017-12-03,1.0
춘천시,중앙로,2017-12-04,0.9
춘천시,석사동,2017-12-04,0.4
원주시,중앙동,2017-12-04,0.9
원주시,반곡동,2017-12-04,0.6
강릉시,옥천동,2017-12-04,0.5
동해시,천곡동,2017-12-04,0.8
삼척시,남양동,2017-12-04,0.6
평창군,평창읍,2017-12-04,0.8
춘천시,중앙로,2017-12-05,0.5
춘천시,석사동,2017-12-05,0.4
원주시,중앙동,2017-12-05,0.7
원주시,반곡동,2017-12-05,0.4
강릉시,옥천동,2017-12-05,0.3
동해시,천곡동,2017-12-05,0.2
삼척시,남양동,2017-12-05,0.3
평창군,평창읍,2017-12-05,0.6
춘천시,중앙로,2017-12-06,0.4
춘천시,석사동,2017-12-06,0.5
원주시,중앙동,2017-12-06,0.7
원주시,반곡동,2017-12-06,0.6
강릉시,옥천동,2017-12-06,0.5
동해시,천곡동,2017-12-06,0.4
삼척시,남양동,2017-12-06,0.4
평창군,평창읍,2017-12-06,0.8
춘천시,중앙로,2017-12-07,0.5
춘천시,석사동,2017-12-07,0.5
원주시,중앙동,2017-12-07,0.7
원주시,반곡동,2017-12-07,0.6
강릉시,옥천동,2017-12-07,0.6
동해시,천곡동,2017-12-07,0.5
삼척시,남양동,2017-12-07,0.5
평창군,평창읍,2017-12-07,0.9
춘천시,중앙로,2017-12-08,0.5
춘천시,석사동,2017-12-08,0.5
원주시,중앙동,2017-12-08,0.6
원주시,반곡동,2017-12-08,0.5
강릉시,옥천동,2017-12-08,0.5
동해시,천곡동,2017-12-08,0.4
