지역,측정소명,날짜,일산화탄소 농도
춘천시,중앙로,2018-03-01,0.5
춘천시,석사동,2018-03-01,0.6
원주시,중앙동,2018-03-01,0.7
원주시,반곡동,2018-03-01,0.5
강릉시,옥천동,2018-03-01,0.4
동해시,천곡동,2018-03-01,0.4
삼척시,남양동,2018-03-01,0.5
평창군,평창읍,2018-03-01,0.2
춘천시,중앙로,2018-03-02,0.6
춘천시,석사동,2018-03-02,0.7
원주시,중앙동,2018-03-02,0.8
원주시,반곡동,2018-03-02,0.6
강릉시,옥천동,2018-03-02,0.4
동해시,천곡동,2018-03-02,0.5
삼척시,남양동,2018-03-02,0.5
평창군,평창읍,2018-03-02,0.3
춘천시,중앙로,2018-03-03,0.7
춘천시,석사동,2018-03-03,0.9
원주시,중앙동,2018-03-03,0.8
원주시,반곡동,2018-03-03,0.8
강릉시,옥천동,2018-03-03,0.4
동해시,천곡동,2018-03-03,0.7
삼척시,남양동,2018-03-03,0.5
평창군,평창읍,2018-03-03,0.3
춘천시,중앙로,2018-03-04,0.6
춘천시,석사동,2018-03-04,0.8
원주시,중앙동,2018-03-04,1.0
원주시,반곡동,2018-03-04,1.0
강릉시,옥천동,2018-03-04,0.4
동해시,천곡동,2018-03-04,0.4
삼척시,남양동,2018-03-04,0.5
평창군,평창읍,2018-03-04,0.4
춘천시,중앙로,2018-03-05,0.5
춘천시,석사동,2018-03-05,0.5
원주시,중앙동,2018-03-05,0.5
원주시,반곡동,2018-03-05,0.4
강릉시,옥천동,2018-03-05,0.4
동해시,천곡동,2018-03-05,0.4
삼척시,남양동,2018-03-05,0.4
평창군,평창읍,2018-03-05,0.1
춘천시,중앙로,2018-03-06,0.5
춘천시,석사동,2018-03-06,0.5
원주시,중앙동,2018-03-06,0.7
원주시,반곡동,2018-03-06,0.5
강릉시,옥천동,2018-03-06,0.4
동해시,천곡동,2018-03-06,0.6
삼척시,남양동,2018-03-06,0.4
평창군,평창읍,2018-03-06,259.3
춘천시,중앙로,2018-03-07,0.4
춘천시,석사동,2018-03-07,0.4
원주시,중앙동,2018-03-07,0.4
원주시,반곡동,2018-03-07,0.2
강릉시,옥천동,2018-03-07,0.4
동해시,천곡동,2018-03-07,0.8
삼척시,남양동,2018-03-07,0.4
평창군,평창읍,2018-03-07,0.6
춘천시,중앙로,2018-03-08,0.4
춘천시,석사동,2018-03-08,0.3
원주시,중앙동,2018-03-08,0.4
원주시,반곡동,2018-03-08,0.5
강릉시,옥천동,2018-03-08,0.4
동해시,천곡동,2018-03-08,0.3
삼척시,남양동,2018-03-08,0.4
평창군,평창읍,2018-03-08,0.6
춘천시,중앙로,2018-03-09,0.4
춘천시,석사동,2018-03-09,0.4
원주시,중앙동,2018-03-09,0.7
원주시,반곡동,2018-03-09,0.6
강릉시,옥천동,2018-03-09,0.4
동해시,천곡동,2018-03-09,0.3
삼척시,남양동,2018-03-09,0.3
평창군,평창읍,2018-03-09,0.7
춘천시,중앙로,2018-03-10,0.5
춘천시,석사동,2018-03-10,0.6
원주시,중앙동,2018-03-10,0.7
원주시,반곡동,2018-03-10,0.7
강릉시,옥천동,2018-03-10,0.5
동해시,천곡동,2018-03-10,0.6
삼척시,남양동,2018-03-10,0.6
평창군,평창읍,2018-03-10,0.8
춘천시,중앙로,2018-03-11,0.5
춘천시,석사동,2018-03-11,0.5
원주시,중앙동,2018-03-11,0.5
원주시,반곡동,2018-03-11,0.4
강릉시,옥천동,2018-03-11,0.4
동해시,천곡동,2018-03-11,0.4
삼척시,남양동,2018-03-11,0.3
평창군,평창읍,2018-03-11,0.8
춘천시,중앙로,2018-03-12,0.7
춘천시,석사동,2018-03-12,0.8
원주시,중앙동,2018-03-12,0.7
원주시,반곡동,2018-03-12,0.8
강릉시,옥천동,2018-03-12,0.7
동해시,천곡동,2018-03-12,0.7
삼척시,남양동,2018-03-12,0.5
평창군,평창읍,2018-03-12,0.8
춘천시,중앙로,2018-03-13,0.7
춘천시,석사동,2018-03-13,0.8
원주시,중앙동,2018-03-13,0.8
원주시,반곡동,2018-03-13,0.7
강릉시,옥천동,2018-03-13,0.2
동해시,천곡동,2018-03-13,0.4
삼척시,남양동,2018-03-13,0.2
평창군,평창읍,2018-03-13,0.8
춘천시,중앙로,2018-03-14,0.5
춘천시,석사동,2018-03-14,0.7
원주시,중앙동,2018-03-14,0.8
원주시,반곡동,2018-03-14,0.7
강릉시,옥천동,2018-03-14,0.2
동해시,천곡동,2018-03-14,0.4
삼척시,남양동,2018-03-14,0.4
평창군,평창읍,2018-03-14,0.7
춘천시,중앙로,2018-03-15,0.4
춘천시,석사동,2018-03-15,0.6
