지역,측정소명,날짜,일산화탄소 농도
춘천시,중앙로,2017-07-01,0.2
춘천시,석사동,2017-07-01,0.6
원주시,중앙동,2017-07-01,0.5
원주시,반곡동,2017-07-01,0.3
강릉시,옥천동,2017-07-01,0.2
동해시,천곡동,2017-07-01,0.3
삼척시,남양동,2017-07-01,0.2
춘천시,중앙로,2017-07-02,0.1
춘천시,석사동,2017-07-02,0.6
원주시,중앙동,2017-07-02,0.3
원주시,반곡동,2017-07-02,0.1
강릉시,옥천동,2017-07-02,0.1
동해시,천곡동,2017-07-02,0.2
삼척시,남양동,2017-07-02,0.2
춘천시,중앙로,2017-07-03,0.1
춘천시,석사동,2017-07-03,0.5
원주시,중앙동,2017-07-03,0.4
원주시,반곡동,2017-07-03,0.1
강릉시,옥천동,2017-07-03,0.1
동해시,천곡동,2017-07-03,0.2
삼척시,남양동,2017-07-03,0.1
춘천시,중앙로,2017-07-04,0.2
춘천시,석사동,2017-07-04,0.2
원주시,중앙동,2017-07-04,0.4
원주시,반곡동,2017-07-04,0.1
강릉시,옥천동,2017-07-04,0.1
동해시,천곡동,2017-07-04,0.1
삼척시,남양동,2017-07-04,0.1
춘천시,중앙로,2017-07-05,0.1
춘천시,석사동,2017-07-05,0.2
원주시,중앙동,2017-07-05,0.4
원주시,반곡동,2017-07-05,0.2
강릉시,옥천동,2017-07-05,0.1
동해시,천곡동,2017-07-05,0.2
삼척시,남양동,2017-07-05,0.1
춘천시,중앙로,2017-07-06,0.1
춘천시,석사동,2017-07-06,0.2
원주시,중앙동,2017-07-06,0.4
원주시,반곡동,2017-07-06,0.3
강릉시,옥천동,2017-07-06,0.2
동해시,천곡동,2017-07-06,0.3
삼척시,남양동,2017-07-06,0.2
춘천시,중앙로,2017-07-07,0.2
춘천시,석사동,2017-07-07,0.3
원주시,중앙동,2017-07-07,0.4
원주시,반곡동,2017-07-07,0.2
강릉시,옥천동,2017-07-07,0.3
동해시,천곡동,2017-07-07,0.5
삼척시,남양동,2017-07-07,0.3
춘천시,중앙로,2017-07-08,0.3
춘천시,석사동,2017-07-08,0.3
원주시,중앙동,2017-07-08,0.4
원주시,반곡동,2017-07-08,0.2
강릉시,옥천동,2017-07-08,0.3
동해시,천곡동,2017-07-08,0.6
삼척시,남양동,2017-07-08,0.4
춘천시,중앙로,2017-07-09,0.3
춘천시,석사동,2017-07-09,0.3
원주시,중앙동,2017-07-09,0.4
원주시,반곡동,2017-07-09,0.2
강릉시,옥천동,2017-07-09,0.2
동해시,천곡동,2017-07-09,0.6
삼척시,남양동,2017-07-09,0.4
춘천시,중앙로,2017-07-10,0.2
춘천시,석사동,2017-07-10,0.3
원주시,중앙동,2017-07-10,0.4
원주시,반곡동,2017-07-10,0.2
강릉시,옥천동,2017-07-10,0.2
동해시,천곡동,2017-07-10,0.6
삼척시,남양동,2017-07-10,0.4
춘천시,중앙로,2017-07-11,0.2
춘천시,석사동,2017-07-11,0.4
원주시,중앙동,2017-07-11,0.4
원주시,반곡동,2017-07-11,0.2
강릉시,옥천동,2017-07-11,0.1
동해시,천곡동,2017-07-11,0.3
삼척시,남양동,2017-07-11,0.3
춘천시,중앙로,2017-07-12,0.3
춘천시,석사동,2017-07-12,0.6
원주시,중앙동,2017-07-12,0.6
원주시,반곡동,2017-07-12,0.4
강릉시,옥천동,2017-07-12,0.2
동해시,천곡동,2017-07-12,0.4
삼척시,남양동,2017-07-12,0.4
춘천시,중앙로,2017-07-13,0.3
춘천시,석사동,2017-07-13,0.7
원주시,중앙동,2017-07-13,0.5
원주시,반곡동,2017-07-13,0.3
강릉시,옥천동,2017-07-13,0.1
동해시,천곡동,2017-07-13,0.4
삼척시,남양동,2017-07-13,0.3
춘천시,중앙로,2017-07-14,0.3
춘천시,석사동,2017-07-14,0.7
원주시,중앙동,2017-07-14,0.5
원주시,반곡동,2017-07-14,0.1
강릉시,옥천동,2017-07-14,0.3
동해시,천곡동,2017-07-14,0.5
삼척시,남양동,2017-07-14,0.5
춘천시,중앙로,2017-07-15,0.2
춘천시,석사동,2017-07-15,0.6
원주시,중앙동,2017-07-15,0.4
원주시,반곡동,2017-07-15,0.3
강릉시,옥천동,2017-07-15,0.3
동해시,천곡동,2017-07-15,0.5
삼척시,남양동,2017-07-15,0.4
춘천시,중앙로,2017-07-16,0.2
춘천시,석사동,2017-07-16,0.6
원주시,중앙동,2017-07-16,0.4
원주시,반곡동,2017-07-16,0.2
강릉시,옥천동,2017-07-16,0.2
동해시,천곡동,2017-07-16,0.5
삼척시,남양동,2017-07-16,0.3
춘천시,중앙로,2017-07-17,0.2
춘천시,석사동,2017-07-17,0.7
원주시,중앙동,2017-07-17,0.4
원주시,반곡동,2017-07-17,0.2
강릉시,옥천동,2017-07-17,0.2
동해시,천곡동,2017-07-17,0.4
삼척시,남양동,2017-07-17,0.3
춘천시,중앙로,2017-07-18,0.2
춘천시,석사동,2017-07-18,0.8
원주시,중앙동,2017-07-18,0.4
원주시,반곡동,2017-07-18,0.2
강릉시,옥천동,2017-07-18,0.3
동해시,천곡동,2017-07-18,0.4
삼척시,남양동,2017-07-18,0.4
춘천시,중앙로,2017-07-19,0.2
춘천시,석사동,2017-07-19,0.7
원주시,중앙동,2017-07-19,0.5
원주시,반곡동,2017-07-19,0.2
강릉시,옥천동,2017-07-19,0.3
동해시,천곡동,2017-07-19,0.4
삼척시,남양동,2017-07-19,0.4
춘천시,중앙로,2017-07-20,0.2
춘천시,석사동,2017-07-20,0.6
원주시,중앙동,2017-07-20,0.5
원주시,반곡동,2017-07-20,0.3
강릉시,옥천동,2017-07-20,0.4
동해시,천곡동,2017-07-20,0.6
삼척시,남양동,2017-07-20,0.5
춘천시,중앙로,2017-07-21,0.3
춘천시,석사동,2017-07-21,0.7
원주시,중앙동,2017-07-21,0.6
원주시,반곡동,2017-07-21,0.3
강릉시,옥천동,2017-07-21,0.3
동해시,천곡동,2017-07-21,0.5
삼척시,남양동,2017-07-21,0.4
춘천시,중앙로,2017-07-22,0.3
춘천시,석사동,2017-07-22,0.7
원주시,중앙동,2017-07-22,0.6
원주시,반곡동,2017-07-22,0.3
강릉시,옥천동,2017-07-22,0.2
동해시,천곡동,2017-07-22,0.3
삼척시,남양동,2017-07-22,0.2
춘천시,중앙로,2017-07-23,0.2
춘천시,석사동,2017-07-23,0.8
원주시,중앙동,2017-07-23,0.6
원주시,반곡동,2017-07-23,0.3
강릉시,옥천동,2017-07-23,0.2
동해시,천곡동,2017-07-23,0.4
삼척시,남양동,2017-07-23,0.1
춘천시,중앙로,2017-07-24,0.3
춘천시,석사동,2017-07-24,0.7
원주시,중앙동,2017-07-24,0.7
원주시,반곡동,2017-07-24,0.4
강릉시,옥천동,2017-07-24,0.3
동해시,천곡동,2017-07-24,0.3
삼척시,남양동,2017-07-24,0.1
춘천시,중앙로,2017-07-25,0.3
춘천시,석사동,2017-07-25,0.3
원주시,중앙동,2017-07-25,0.5
원주시,반곡동,2017-07-25,0.2
강릉시,옥천동,2017-07-25,0.3
동해시,천곡동,2017-07-25,0.4
삼척시,남양동,2017-07-25,0.3
춘천시,중앙로,2017-07-26,0.2
춘천시,석사동,2017-07-26,0.2
원주시,중앙동,2017-07-26,0.3
원주시,반곡동,2017-07-26,0.2
강릉시,옥천동,2017-07-26,0.2
동해시,천곡동,2017-07-26,0.3
삼척시,남양동,2017-07-26,0.2
춘천시,중앙로,2017-07-27,0.2
춘천시,석사동,2017-07-27,0.3
원주시,중앙동,2017-07-27,0.3
원주시,반곡동,2017-07-27,0.2
강릉시,옥천동,2017-07-27,0.3
동해시,천곡동,2017-07-27,0.4
삼척시,남양동,2017-07-27,0.2
춘천시,중앙로,2017-07-28,0.2
춘천시,석사동,2017-07-28,0.4
원주시,중앙동,2017-07-28,0.4
원주시,반곡동,2017-07-28,0.3
강릉시,옥천동,2017-07-28,0.3
동해시,천곡동,2017-07-28,0.5
삼척시,남양동,2017-07-28,0.5
춘천시,중앙로,2017-07-29,0.1
춘천시,석사동,2017-07-29,0.4
원주시,중앙동,2017-07-29,0.4
원주시,반곡동,2017-07-29,0.3
강릉시,옥천동,2017-07-29,0.3
동해시,천곡동,2017-07-29,0.4
삼척시,남양동,2017-07-29,0.4
춘천시,중앙로,2017-07-30,0.1
춘천시,석사동,2017-07-30,0.5
원주시,중앙동,2017-07-30,0.3
원주시,반곡동,2017-07-30,0.2
강릉시,옥천동,2017-07-30,0.4
동해시,천곡동,2017-07-30,0.4
삼척시,남양동,2017-07-30,0.2
춘천시,중앙로,2017-07-31,0.2
춘천시,석사동,2017-07-31,0.6
원주시,중앙동,2017-07-31,0.4
원주시,반곡동,2017-07-31,0.3
강릉시,옥천동,2017-07-31,0.2
동해시,천곡동,2017-07-31,0.3
삼척시,남양동,2017-07-31,0.2
