지역,측정소명,날짜,일산화탄소 농도
춘천시,중앙로,2021-06-01,0.3
춘천시,석사동,2021-06-01,0.4
춘천시,신사우동,2021-06-01,0.5
양구군,양구읍,2021-06-01,0.5
원주시,중앙동,2021-06-01,0.4
원주시,반곡동,2021-06-01,0.4
원주시,문막읍,2021-06-01,0.4
강릉시,옥천동,2021-06-01,1.5
동해시,천곡동,2021-06-01,0.5
삼척시,남양동,2021-06-01,0.4
평창군,평창읍,2021-06-01,0.5
정선군,정선읍,2021-06-01,0.5
횡성군,횡성읍,2021-06-01,0.4
고성군,상리,2021-06-01,0.5
양양군,양양읍,2021-06-01,0.7
속초시,금호동,2021-06-01,0.4
철원군,갈말읍,2021-06-01,1.2
홍천군,홍천읍,2021-06-01,0.4
영월군,영월읍,2021-06-01,0.6
화천군,화천읍,2021-06-01,0.3
태백시,황지동,2021-06-01,0.3
인제군,인제읍,2021-06-01,0.2
춘천시,중앙로,2021-06-02,0.3
춘천시,석사동,2021-06-02,0.3
춘천시,신사우동,2021-06-02,0.6
양구군,양구읍,2021-06-02,0.5
원주시,중앙동,2021-06-02,0.4
원주시,반곡동,2021-06-02,0.3
원주시,문막읍,2021-06-02,0.4
강릉시,옥천동,2021-06-02,0.4
동해시,천곡동,2021-06-02,0.6
삼척시,남양동,2021-06-02,0.4
평창군,평창읍,2021-06-02,0.5
정선군,정선읍,2021-06-02,129.9
횡성군,횡성읍,2021-06-02,0.3
고성군,상리,2021-06-02,0.5
양양군,양양읍,2021-06-02,0.6
속초시,금호동,2021-06-02,0.4
철원군,갈말읍,2021-06-02,0.4
홍천군,홍천읍,2021-06-02,0.5
영월군,영월읍,2021-06-02,0.5
화천군,화천읍,2021-06-02,0.3
태백시,황지동,2021-06-02,129.8
인제군,인제읍,2021-06-02,0.1
춘천시,중앙로,2021-06-03,0.3
춘천시,석사동,2021-06-03,0.3
춘천시,신사우동,2021-06-03,0.7
양구군,양구읍,2021-06-03,0.5
원주시,중앙동,2021-06-03,0.4
원주시,반곡동,2021-06-03,0.4
원주시,문막읍,2021-06-03,0.4
강릉시,옥천동,2021-06-03,0.4
동해시,천곡동,2021-06-03,0.6
삼척시,남양동,2021-06-03,0.5
평창군,평창읍,2021-06-03,259.4
정선군,정선읍,2021-06-03,0.4
횡성군,횡성읍,2021-06-03,0.3
고성군,상리,2021-06-03,0.5
양양군,양양읍,2021-06-03,0.7
속초시,금호동,2021-06-03,0.4
철원군,갈말읍,2021-06-03,0.4
홍천군,홍천읍,2021-06-03,0.4
영월군,영월읍,2021-06-03,0.5
화천군,화천읍,2021-06-03,0.4
태백시,황지동,2021-06-03,0.2
인제군,인제읍,2021-06-03,0.2
춘천시,중앙로,2021-06-04,0.3
춘천시,석사동,2021-06-04,0.2
춘천시,신사우동,2021-06-04,0.6
양구군,양구읍,2021-06-04,0.4
원주시,중앙동,2021-06-04,0.3
원주시,반곡동,2021-06-04,0.3
원주시,문막읍,2021-06-04,0.3
강릉시,옥천동,2021-06-04,0.4
동해시,천곡동,2021-06-04,0.4
삼척시,남양동,2021-06-04,0.4
평창군,평창읍,2021-06-04,0.3
정선군,정선읍,2021-06-04,0.3
횡성군,횡성읍,2021-06-04,0.2
고성군,상리,2021-06-04,0.4
양양군,양양읍,2021-06-04,0.5
속초시,금호동,2021-06-04,0.3
철원군,갈말읍,2021-06-04,0.4
홍천군,홍천읍,2021-06-04,0.4
영월군,영월읍,2021-06-04,0.5
화천군,화천읍,2021-06-04,0.3
태백시,황지동,2021-06-04,0.2
인제군,인제읍,2021-06-04,0.1
춘천시,중앙로,2021-06-05,0.3
춘천시,석사동,2021-06-05,0.3
춘천시,신사우동,2021-06-05,0.6
양구군,양구읍,2021-06-05,0.5
원주시,중앙동,2021-06-05,0.4
원주시,반곡동,2021-06-05,0.4
원주시,문막읍,2021-06-05,0.4
강릉시,옥천동,2021-06-05,0.4
동해시,천곡동,2021-06-05,0.4
삼척시,남양동,2021-06-05,0.3
평창군,평창읍,2021-06-05,0.4
정선군,정선읍,2021-06-05,0.5
횡성군,횡성읍,2021-06-05,0.3
고성군,상리,2021-06-05,0.5
양양군,양양읍,2021-06-05,0.6
속초시,금호동,2021-06-05,0.4
철원군,갈말읍,2021-06-05,0.5
홍천군,홍천읍,2021-06-05,0.5
영월군,영월읍,2021-06-05,0.5
화천군,화천읍,2021-06-05,0.3
태백시,황지동,2021-06-05,0.3
인제군,인제읍,2021-06-05,0.1
춘천시,중앙로,2021-06-06,0.3
춘천시,석사동,2021-06-06,0.3
춘천시,신사우동,2021-06-06,0.7
양구군,양구읍,2021-06-06,0.5
원주시,중앙동,2021-06-06,0.4
원주시,반곡동,2021-06-06,0.4
원주시,문막읍,2021-06-06,0.4
강릉시,옥천동,2021-06-06,0.4
동해시,천곡동,2021-06-06,0.5
삼척시,남양동,2021-06-06,0.4
평창군,평창읍,2021-06-06,0.4
정선군,정선읍,2021-06-06,0.5
횡성군,횡성읍,2021-06-06,0.4
고성군,상리,2021-06-06,0.5
양양군,양양읍,2021-06-06,0.7
속초시,금호동,2021-06-06,0.5
철원군,갈말읍,2021-06-06,0.5
홍천군,홍천읍,2021-06-06,0.5
영월군,영월읍,2021-06-06,0.6
화천군,화천읍,2021-06-06,0.3
태백시,황지동,2021-06-06,0.3
인제군,인제읍,2021-06-06,0.1
춘천시,중앙로,2021-06-07,0.3
춘천시,석사동,2021-06-07,0.3
춘천시,신사우동,2021-06-07,0.6
양구군,양구읍,2021-06-07,0.6
원주시,중앙동,2021-06-07,0.4
원주시,반곡동,2021-06-07,0.4
원주시,문막읍,2021-06-07,0.4
강릉시,옥천동,2021-06-07,0.4
동해시,천곡동,2021-06-07,0.5
삼척시,남양동,2021-06-07,0.4
평창군,평창읍,2021-06-07,0.5
정선군,정선읍,2021-06-07,0.5
횡성군,횡성읍,2021-06-07,0.3
고성군,상리,2021-06-07,0.5
양양군,양양읍,2021-06-07,0.7
속초시,금호동,2021-06-07,0.4
철원군,갈말읍,2021-06-07,0.5
홍천군,홍천읍,2021-06-07,0.5
영월군,영월읍,2021-06-07,0.6
화천군,화천읍,2021-06-07,0.4
태백시,황지동,2021-06-07,0.3
인제군,인제읍,2021-06-07,0.1
춘천시,중앙로,2021-06-08,0.3
춘천시,석사동,2021-06-08,0.3
춘천시,신사우동,2021-06-08,0.5
양구군,양구읍,2021-06-08,1.2
원주시,중앙동,2021-06-08,0.3
원주시,반곡동,2021-06-08,0.3
원주시,문막읍,2021-06-08,0.3
강릉시,옥천동,2021-06-08,0.4
동해시,천곡동,2021-06-08,1.2
삼척시,남양동,2021-06-08,0.4
평창군,평창읍,2021-06-08,0.3
정선군,정선읍,2021-06-08,0.5
횡성군,횡성읍,2021-06-08,0.3
고성군,상리,2021-06-08,0.5
양양군,양양읍,2021-06-08,0.9
속초시,금호동,2021-06-08,0.4
철원군,갈말읍,2021-06-08,0.4
홍천군,홍천읍,2021-06-08,0.4
영월군,영월읍,2021-06-08,130.1
화천군,화천읍,2021-06-08,0.9
태백시,황지동,2021-06-08,0.3
인제군,인제읍,2021-06-08,0.3
춘천시,중앙로,2021-06-09,0.3
춘천시,석사동,2021-06-09,0.2
춘천시,신사우동,2021-06-09,1.5
양구군,양구읍,2021-06-09,0.4
원주시,중앙동,2021-06-09,0.4
원주시,반곡동,2021-06-09,0.3
원주시,문막읍,2021-06-09,0.3
강릉시,옥천동,2021-06-09,0.4
동해시,천곡동,2021-06-09,0.4
삼척시,남양동,2021-06-09,0.4
평창군,평창읍,2021-06-09,0.3
정선군,정선읍,2021-06-09,0.5
횡성군,횡성읍,2021-06-09,0.3
고성군,상리,2021-06-09,0.4
양양군,양양읍,2021-06-09,0.5
속초시,금호동,2021-06-09,0.4
철원군,갈말읍,2021-06-09,1.7
홍천군,홍천읍,2021-06-09,0.4
영월군,영월읍,2021-06-09,0.6
화천군,화천읍,2021-06-09,0.3
태백시,황지동,2021-06-09,0.2
인제군,인제읍,2021-06-09,0.7
춘천시,중앙로,2021-06-10,0.4
춘천시,석사동,2021-06-10,0.3
춘천시,신사우동,2021-06-10,0.4
양구군,양구읍,2021-06-10,0.5
원주시,중앙동,2021-06-10,0.4
원주시,반곡동,2021-06-10,0.4
원주시,문막읍,2021-06-10,0.4
강릉시,옥천동,2021-06-10,0.4
동해시,천곡동,2021-06-10,0.5
삼척시,남양동,2021-06-10,0.5
평창군,평창읍,2021-06-10,0.3
정선군,정선읍,2021-06-10,0.5
횡성군,횡성읍,2021-06-10,0.4
고성군,상리,2021-06-10,0.4
양양군,양양읍,2021-06-10,0.5
속초시,금호동,2021-06-10,0.4
철원군,갈말읍,2021-06-10,0.4
홍천군,홍천읍,2021-06-10,0.4
영월군,영월읍,2021-06-10,0.6
화천군,화천읍,2021-06-10,0.3
태백시,황지동,2021-06-10,0.2
인제군,인제읍,2021-06-10,0.6
춘천시,중앙로,2021-06-11,0.3
춘천시,석사동,2021-06-11,0.2
춘천시,신사우동,2021-06-11,0.3
양구군,양구읍,2021-06-11,0.4
원주시,중앙동,2021-06-11,0.4
원주시,반곡동,2021-06-11,0.3
원주시,문막읍,2021-06-11,0.3
강릉시,옥천동,2021-06-11,0.3
동해시,천곡동,2021-06-11,0.4
삼척시,남양동,2021-06-11,0.4
평창군,평창읍,2021-06-11,0.3
정선군,정선읍,2021-06-11,0.5
횡성군,횡성읍,2021-06-11,0.4
고성군,상리,2021-06-11,0.3
양양군,양양읍,2021-06-11,0.5
속초시,금호동,2021-06-11,0.3
철원군,갈말읍,2021-06-11,0.4
홍천군,홍천읍,2021-06-11,0.4
영월군,영월읍,2021-06-11,0.5
화천군,화천읍,2021-06-11,0.2
태백시,황지동,2021-06-11,0.2
인제군,인제읍,2021-06-11,0.5
춘천시,중앙로,2021-06-12,0.3
춘천시,석사동,2021-06-12,0.2
춘천시,신사우동,2021-06-12,0.3
양구군,양구읍,2021-06-12,0.4
원주시,중앙동,2021-06-12,0.4
원주시,반곡동,2021-06-12,0.3
원주시,문막읍,2021-06-12,0.4
강릉시,옥천동,2021-06-12,0.3
동해시,천곡동,2021-06-12,0.4
삼척시,남양동,2021-06-12,0.3
평창군,평창읍,2021-06-12,0.3
정선군,정선읍,2021-06-12,0.5
횡성군,횡성읍,2021-06-12,0.3
고성군,상리,2021-06-12,0.3
양양군,양양읍,2021-06-12,0.4
속초시,금호동,2021-06-12,0.4
철원군,갈말읍,2021-06-12,0.4
홍천군,홍천읍,2021-06-12,0.4
영월군,영월읍,2021-06-12,0.6
화천군,화천읍,2021-06-12,0.2
태백시,황지동,2021-06-12,0.5
인제군,인제읍,2021-06-12,0.4
춘천시,중앙로,2021-06-13,0.3
춘천시,석사동,2021-06-13,0.2
춘천시,신사우동,2021-06-13,0.3
양구군,양구읍,2021-06-13,0.3
원주시,중앙동,2021-06-13,0.4
원주시,반곡동,2021-06-13,0.3
원주시,문막읍,2021-06-13,0.4
강릉시,옥천동,2021-06-13,0.3
동해시,천곡동,2021-06-13,0.5
삼척시,남양동,2021-06-13,0.4
평창군,평창읍,2021-06-13,0.3
정선군,정선읍,2021-06-13,0.4
횡성군,횡성읍,2021-06-13,0.4
고성군,상리,2021-06-13,0.4
양양군,양양읍,2021-06-13,0.5
속초시,금호동,2021-06-13,0.4
철원군,갈말읍,2021-06-13,0.4
홍천군,홍천읍,2021-06-13,0.4
영월군,영월읍,2021-06-13,0.6
화천군,화천읍,2021-06-13,0.2
태백시,황지동,2021-06-13,0.5
인제군,인제읍,2021-06-13,0.2
춘천시,중앙로,2021-06-14,0.3
춘천시,석사동,2021-06-14,0.2
춘천시,신사우동,2021-06-14,0.2
양구군,양구읍,2021-06-14,0.4
원주시,중앙동,2021-06-14,0.5
원주시,반곡동,2021-06-14,0.4
원주시,문막읍,2021-06-14,0.4
강릉시,옥천동,2021-06-14,0.2
동해시,천곡동,2021-06-14,0.3
삼척시,남양동,2021-06-14,0.4
평창군,평창읍,2021-06-14,129.8
정선군,정선읍,2021-06-14,0.4
횡성군,횡성읍,2021-06-14,0.3
고성군,상리,2021-06-14,0.3
양양군,양양읍,2021-06-14,0.5
속초시,금호동,2021-06-14,0.3
철원군,갈말읍,2021-06-14,0.4
홍천군,홍천읍,2021-06-14,0.8
영월군,영월읍,2021-06-14,0.5
화천군,화천읍,2021-06-14,0.2
태백시,황지동,2021-06-14,0.5
인제군,인제읍,2021-06-14,0.4
춘천시,중앙로,2021-06-15,0.3
춘천시,석사동,2021-06-15,0.1
춘천시,신사우동,2021-06-15,0.3
양구군,양구읍,2021-06-15,0.4
원주시,중앙동,2021-06-15,0.4
원주시,반곡동,2021-06-15,0.4
원주시,문막읍,2021-06-15,0.4
강릉시,옥천동,2021-06-15,0.2
동해시,천곡동,2021-06-15,0.2
삼척시,남양동,2021-06-15,0.3
평창군,평창읍,2021-06-15,0.3
정선군,정선읍,2021-06-15,0.4
횡성군,횡성읍,2021-06-15,0.4
고성군,상리,2021-06-15,0.3
양양군,양양읍,2021-06-15,0.5
속초시,금호동,2021-06-15,0.7
철원군,갈말읍,2021-06-15,0.4
홍천군,홍천읍,2021-06-15,0.3
영월군,영월읍,2021-06-15,0.5
화천군,화천읍,2021-06-15,0.3
태백시,황지동,2021-06-15,129.8
인제군,인제읍,2021-06-15,0.5
춘천시,중앙로,2021-06-16,0.2
춘천시,석사동,2021-06-16,0.1
춘천시,신사우동,2021-06-16,0.2
양구군,양구읍,2021-06-16,0.4
원주시,중앙동,2021-06-16,0.4
원주시,반곡동,2021-06-16,0.2
원주시,문막읍,2021-06-16,0.3
강릉시,옥천동,2021-06-16,0.8
동해시,천곡동,2021-06-16,0.2
삼척시,남양동,2021-06-16,0.2
평창군,평창읍,2021-06-16,0.2
정선군,정선읍,2021-06-16,0.3
횡성군,횡성읍,2021-06-16,0.3
고성군,상리,2021-06-16,0.3
양양군,양양읍,2021-06-16,0.5
속초시,금호동,2021-06-16,0.3
철원군,갈말읍,2021-06-16,0.3
홍천군,홍천읍,2021-06-16,0.3
영월군,영월읍,2021-06-16,0.4
화천군,화천읍,2021-06-16,0.2
태백시,황지동,2021-06-16,0.4
인제군,인제읍,2021-06-16,0.4
춘천시,중앙로,2021-06-17,0.2
춘천시,석사동,2021-06-17,0.1
춘천시,신사우동,2021-06-17,0.2
양구군,양구읍,2021-06-17,0.3
원주시,중앙동,2021-06-17,0.5
원주시,반곡동,2021-06-17,0.3
원주시,문막읍,2021-06-17,0.3
강릉시,옥천동,2021-06-17,0.4
동해시,천곡동,2021-06-17,0.3
삼척시,남양동,2021-06-17,0.3
평창군,평창읍,2021-06-17,0.3
정선군,정선읍,2021-06-17,0.3
횡성군,횡성읍,2021-06-17,0.3
고성군,상리,2021-06-17,0.3
양양군,양양읍,2021-06-17,0.5
속초시,금호동,2021-06-17,0.4
철원군,갈말읍,2021-06-17,1.9
홍천군,홍천읍,2021-06-17,0.3
영월군,영월읍,2021-06-17,259.4
화천군,화천읍,2021-06-17,0.2
태백시,황지동,2021-06-17,0.4
인제군,인제읍,2021-06-17,0.3
춘천시,중앙로,2021-06-18,0.3
춘천시,석사동,2021-06-18,0.2
춘천시,신사우동,2021-06-18,0.4
양구군,양구읍,2021-06-18,0.5
원주시,중앙동,2021-06-18,0.5
원주시,반곡동,2021-06-18,0.3
원주시,문막읍,2021-06-18,0.3
강릉시,옥천동,2021-06-18,0.4
동해시,천곡동,2021-06-18,0.7
삼척시,남양동,2021-06-18,0.3
평창군,평창읍,2021-06-18,0.3
정선군,정선읍,2021-06-18,0.4
횡성군,횡성읍,2021-06-18,0.4
고성군,상리,2021-06-18,0.4
양양군,양양읍,2021-06-18,0.5
속초시,금호동,2021-06-18,0.4
철원군,갈말읍,2021-06-18,0.4
홍천군,홍천읍,2021-06-18,0.4
영월군,영월읍,2021-06-18,0.4
화천군,화천읍,2021-06-18,0.3
태백시,황지동,2021-06-18,0.3
인제군,인제읍,2021-06-18,0.4
춘천시,중앙로,2021-06-19,0.4
춘천시,석사동,2021-06-19,0.2
춘천시,신사우동,2021-06-19,0.4
양구군,양구읍,2021-06-19,0.4
원주시,중앙동,2021-06-19,0.7
원주시,반곡동,2021-06-19,0.4
원주시,문막읍,2021-06-19,0.5
강릉시,옥천동,2021-06-19,0.4
동해시,천곡동,2021-06-19,0.3
삼척시,남양동,2021-06-19,0.3
평창군,평창읍,2021-06-19,0.3
정선군,정선읍,2021-06-19,0.4
횡성군,횡성읍,2021-06-19,0.4
고성군,상리,2021-06-19,0.3
양양군,양양읍,2021-06-19,0.5
속초시,금호동,2021-06-19,0.3
철원군,갈말읍,2021-06-19,0.4
홍천군,홍천읍,2021-06-19,0.4
영월군,영월읍,2021-06-19,0.5
화천군,화천읍,2021-06-19,0.2
태백시,황지동,2021-06-19,0.5
인제군,인제읍,2021-06-19,0.6
춘천시,중앙로,2021-06-20,0.4
춘천시,석사동,2021-06-20,0.3
춘천시,신사우동,2021-06-20,0.4
양구군,양구읍,2021-06-20,0.5
원주시,중앙동,2021-06-20,0.7
원주시,반곡동,2021-06-20,0.4
원주시,문막읍,2021-06-20,0.5
강릉시,옥천동,2021-06-20,0.4
동해시,천곡동,2021-06-20,0.4
삼척시,남양동,2021-06-20,0.3
평창군,평창읍,2021-06-20,0.4
정선군,정선읍,2021-06-20,0.4
횡성군,횡성읍,2021-06-20,0.5
고성군,상리,2021-06-20,0.4
양양군,양양읍,2021-06-20,0.6
속초시,금호동,2021-06-20,0.4
철원군,갈말읍,2021-06-20,0.5
홍천군,홍천읍,2021-06-20,0.5
영월군,영월읍,2021-06-20,0.5
화천군,화천읍,2021-06-20,0.3
태백시,황지동,2021-06-20,0.5
인제군,인제읍,2021-06-20,0.5
춘천시,중앙로,2021-06-21,0.4
춘천시,석사동,2021-06-21,0.2
춘천시,신사우동,2021-06-21,0.4
양구군,양구읍,2021-06-21,0.4
원주시,중앙동,2021-06-21,0.6
원주시,반곡동,2021-06-21,0.4
원주시,문막읍,2021-06-21,0.4
강릉시,옥천동,2021-06-21,0.3
동해시,천곡동,2021-06-21,0.3
삼척시,남양동,2021-06-21,0.3
평창군,평창읍,2021-06-21,0.3
정선군,정선읍,2021-06-21,0.4
횡성군,횡성읍,2021-06-21,0.5
고성군,상리,2021-06-21,0.3
양양군,양양읍,2021-06-21,0.6
속초시,금호동,2021-06-21,0.3
철원군,갈말읍,2021-06-21,0.4
홍천군,홍천읍,2021-06-21,0.4
영월군,영월읍,2021-06-21,0.5
화천군,화천읍,2021-06-21,0.3
태백시,황지동,2021-06-21,0.5
인제군,인제읍,2021-06-21,0.5
춘천시,중앙로,2021-06-22,0.3
춘천시,석사동,2021-06-22,0.1
춘천시,신사우동,2021-06-22,0.2
양구군,양구읍,2021-06-22,0.3
원주시,중앙동,2021-06-22,0.5
원주시,반곡동,2021-06-22,0.3
