지역,측정소명,날짜,일산화탄소 농도
춘천시,중앙로,2019-10-01,0.4
춘천시,석사동,2019-10-01,0.5
양구군,양구읍,2019-10-01,0.5
원주시,중앙동,2019-10-01,0.4
원주시,반곡동,2019-10-01,0.5
원주시,문막읍,2019-10-01,0.4
강릉시,옥천동,2019-10-01,0.4
동해시,천곡동,2019-10-01,0.6
삼척시,남양동,2019-10-01,0.4
평창군,평창읍,2019-10-01,0.3
정선군,정선읍,2019-10-01,0.4
횡성군,횡성읍,2019-10-01,0.5
고성군,상리,2019-10-01,0.4
양양군,양양읍,2019-10-01,0.5
속초시,금호동,2019-10-01,0.4
철원군,갈말읍,2019-10-01,0.4
홍천군,홍천읍,2019-10-01,0.4
영월군,영월읍,2019-10-01,0.7
화천군,화천읍,2019-10-01,0.6
태백시,황지동,2019-10-01,0.4
인제군,인제읍,2019-10-01,0.5
춘천시,중앙로,2019-10-02,0.4
춘천시,석사동,2019-10-02,0.5
양구군,양구읍,2019-10-02,0.5
원주시,중앙동,2019-10-02,0.3
원주시,반곡동,2019-10-02,0.4
원주시,문막읍,2019-10-02,0.4
강릉시,옥천동,2019-10-02,0.3
동해시,천곡동,2019-10-02,0.5
삼척시,남양동,2019-10-02,0.3
평창군,평창읍,2019-10-02,0.2
정선군,정선읍,2019-10-02,0.4
횡성군,횡성읍,2019-10-02,0.4
고성군,상리,2019-10-02,0.5
양양군,양양읍,2019-10-02,0.5
속초시,금호동,2019-10-02,0.4
철원군,갈말읍,2019-10-02,0.3
홍천군,홍천읍,2019-10-02,0.4
영월군,영월읍,2019-10-02,0.6
화천군,화천읍,2019-10-02,0.6
태백시,황지동,2019-10-02,0.3
인제군,인제읍,2019-10-02,0.6
춘천시,중앙로,2019-10-03,0.2
춘천시,석사동,2019-10-03,0.4
양구군,양구읍,2019-10-03,0.4
원주시,중앙동,2019-10-03,0.3
원주시,반곡동,2019-10-03,0.3
원주시,문막읍,2019-10-03,0.2
강릉시,옥천동,2019-10-03,0.2
동해시,천곡동,2019-10-03,0.2
삼척시,남양동,2019-10-03,0.2
평창군,평창읍,2019-10-03,0.3
정선군,정선읍,2019-10-03,0.3
횡성군,횡성읍,2019-10-03,0.3
고성군,상리,2019-10-03,0.3
양양군,양양읍,2019-10-03,0.4
속초시,금호동,2019-10-03,0.3
철원군,갈말읍,2019-10-03,0.2
홍천군,홍천읍,2019-10-03,0.3
영월군,영월읍,2019-10-03,0.6
화천군,화천읍,2019-10-03,0.5
태백시,황지동,2019-10-03,0.2
인제군,인제읍,2019-10-03,0.5
춘천시,중앙로,2019-10-04,0.3
춘천시,석사동,2019-10-04,0.4
양구군,양구읍,2019-10-04,0.4
원주시,중앙동,2019-10-04,0.3
원주시,반곡동,2019-10-04,0.4
원주시,문막읍,2019-10-04,0.3
강릉시,옥천동,2019-10-04,0.3
동해시,천곡동,2019-10-04,0.3
삼척시,남양동,2019-10-04,0.3
평창군,평창읍,2019-10-04,0.4
정선군,정선읍,2019-10-04,0.4
횡성군,횡성읍,2019-10-04,0.4
고성군,상리,2019-10-04,0.4
양양군,양양읍,2019-10-04,0.5
속초시,금호동,2019-10-04,0.4
철원군,갈말읍,2019-10-04,0.3
홍천군,홍천읍,2019-10-04,0.3
영월군,영월읍,2019-10-04,0.6
화천군,화천읍,2019-10-04,0.6
태백시,황지동,2019-10-04,0.4
인제군,인제읍,2019-10-04,0.5
춘천시,중앙로,2019-10-05,0.3
춘천시,석사동,2019-10-05,0.5
양구군,양구읍,2019-10-05,0.4
원주시,중앙동,2019-10-05,0.4
원주시,반곡동,2019-10-05,0.5
원주시,문막읍,2019-10-05,0.5
강릉시,옥천동,2019-10-05,0.2
동해시,천곡동,2019-10-05,0.3
삼척시,남양동,2019-10-05,0.3
평창군,평창읍,2019-10-05,0.5
정선군,정선읍,2019-10-05,0.4
횡성군,횡성읍,2019-10-05,0.5
고성군,상리,2019-10-05,0.3
양양군,양양읍,2019-10-05,0.4
속초시,금호동,2019-10-05,0.3
철원군,갈말읍,2019-10-05,0.3
홍천군,홍천읍,2019-10-05,0.4
영월군,영월읍,2019-10-05,0.6
화천군,화천읍,2019-10-05,0.6
태백시,황지동,2019-10-05,0.2
인제군,인제읍,2019-10-05,0.5
춘천시,중앙로,2019-10-06,0.2
춘천시,석사동,2019-10-06,0.4
양구군,양구읍,2019-10-06,0.3
원주시,중앙동,2019-10-06,0.2
원주시,반곡동,2019-10-06,0.4
원주시,문막읍,2019-10-06,0.3
강릉시,옥천동,2019-10-06,0.2
동해시,천곡동,2019-10-06,0.3
삼척시,남양동,2019-10-06,0.3
평창군,평창읍,2019-10-06,0.5
정선군,정선읍,2019-10-06,0.2
횡성군,횡성읍,2019-10-06,0.3
고성군,상리,2019-10-06,0.3
양양군,양양읍,2019-10-06,0.4
속초시,금호동,2019-10-06,0.4
철원군,갈말읍,2019-10-06,0.2
홍천군,홍천읍,2019-10-06,0.3
영월군,영월읍,2019-10-06,0.4
화천군,화천읍,2019-10-06,0.5
태백시,황지동,2019-10-06,0.2
인제군,인제읍,2019-10-06,0.4
춘천시,중앙로,2019-10-07,0.3
춘천시,석사동,2019-10-07,0.4
양구군,양구읍,2019-10-07,1.1
원주시,중앙동,2019-10-07,0.2
원주시,반곡동,2019-10-07,0.4
원주시,문막읍,2019-10-07,0.3
강릉시,옥천동,2019-10-07,0.3
동해시,천곡동,2019-10-07,0.6
삼척시,남양동,2019-10-07,0.3
평창군,평창읍,2019-10-07,0.5
정선군,정선읍,2019-10-07,0.3
횡성군,횡성읍,2019-10-07,0.7
고성군,상리,2019-10-07,0.4
양양군,양양읍,2019-10-07,0.4
속초시,금호동,2019-10-07,0.4
철원군,갈말읍,2019-10-07,0.2
홍천군,홍천읍,2019-10-07,0.3
영월군,영월읍,2019-10-07,0.5
화천군,화천읍,2019-10-07,1.1
태백시,황지동,2019-10-07,0.3
인제군,인제읍,2019-10-07,0.8
춘천시,중앙로,2019-10-08,0.3
춘천시,석사동,2019-10-08,0.4
양구군,양구읍,2019-10-08,0.3
원주시,중앙동,2019-10-08,0.3
원주시,반곡동,2019-10-08,0.4
원주시,문막읍,2019-10-08,0.4
강릉시,옥천동,2019-10-08,0.3
동해시,천곡동,2019-10-08,0.4
삼척시,남양동,2019-10-08,0.3
평창군,평창읍,2019-10-08,0.6
정선군,정선읍,2019-10-08,0.3
횡성군,횡성읍,2019-10-08,0.3
고성군,상리,2019-10-08,0.3
양양군,양양읍,2019-10-08,1.0
속초시,금호동,2019-10-08,0.4
철원군,갈말읍,2019-10-08,0.3
홍천군,홍천읍,2019-10-08,0.4
영월군,영월읍,2019-10-08,259.4
화천군,화천읍,2019-10-08,0.3
태백시,황지동,2019-10-08,0.3
인제군,인제읍,2019-10-08,0.2
춘천시,중앙로,2019-10-09,0.3
춘천시,석사동,2019-10-09,0.5
양구군,양구읍,2019-10-09,0.4
원주시,중앙동,2019-10-09,0.3
원주시,반곡동,2019-10-09,0.4
원주시,문막읍,2019-10-09,0.3
강릉시,옥천동,2019-10-09,0.3
동해시,천곡동,2019-10-09,0.4
삼척시,남양동,2019-10-09,0.2
평창군,평창읍,2019-10-09,0.6
정선군,정선읍,2019-10-09,0.3
횡성군,횡성읍,2019-10-09,0.3
고성군,상리,2019-10-09,0.3
양양군,양양읍,2019-10-09,0.2
속초시,금호동,2019-10-09,0.4
철원군,갈말읍,2019-10-09,0.3
홍천군,홍천읍,2019-10-09,0.3
영월군,영월읍,2019-10-09,0.5
화천군,화천읍,2019-10-09,0.3
태백시,황지동,2019-10-09,0.3
인제군,인제읍,2019-10-09,0.2
춘천시,중앙로,2019-10-10,0.4
춘천시,석사동,2019-10-10,0.5
양구군,양구읍,2019-10-10,0.4
원주시,중앙동,2019-10-10,0.4
원주시,반곡동,2019-10-10,0.6
원주시,문막읍,2019-10-10,0.4
강릉시,옥천동,2019-10-10,0.3
동해시,천곡동,2019-10-10,0.6
삼척시,남양동,2019-10-10,0.4
평창군,평창읍,2019-10-10,0.6
정선군,정선읍,2019-10-10,0.3
횡성군,횡성읍,2019-10-10,0.4
고성군,상리,2019-10-10,0.3
양양군,양양읍,2019-10-10,0.3
속초시,금호동,2019-10-10,0.5
철원군,갈말읍,2019-10-10,0.3
홍천군,홍천읍,2019-10-10,0.4
영월군,영월읍,2019-10-10,0.6
화천군,화천읍,2019-10-10,0.4
태백시,황지동,2019-10-10,0.4
인제군,인제읍,2019-10-10,0.3
춘천시,중앙로,2019-10-11,0.3
춘천시,석사동,2019-10-11,0.5
양구군,양구읍,2019-10-11,0.4
원주시,중앙동,2019-10-11,0.3
원주시,반곡동,2019-10-11,0.5
원주시,문막읍,2019-10-11,0.4
강릉시,옥천동,2019-10-11,1.0
동해시,천곡동,2019-10-11,0.4
삼척시,남양동,2019-10-11,0.3
평창군,평창읍,2019-10-11,0.6
정선군,정선읍,2019-10-11,0.3
횡성군,횡성읍,2019-10-11,0.4
고성군,상리,2019-10-11,0.3
양양군,양양읍,2019-10-11,0.4
속초시,금호동,2019-10-11,0.5
철원군,갈말읍,2019-10-11,0.3
홍천군,홍천읍,2019-10-11,0.4
영월군,영월읍,2019-10-11,0.6
화천군,화천읍,2019-10-11,0.4
태백시,황지동,2019-10-11,0.4
인제군,인제읍,2019-10-11,0.3
춘천시,중앙로,2019-10-12,0.2
춘천시,석사동,2019-10-12,0.4
양구군,양구읍,2019-10-12,0.3
원주시,중앙동,2019-10-12,0.2
원주시,반곡동,2019-10-12,0.4
원주시,문막읍,2019-10-12,0.3
강릉시,옥천동,2019-10-12,0.2
동해시,천곡동,2019-10-12,0.2
삼척시,남양동,2019-10-12,0.2
평창군,평창읍,2019-10-12,0.5
정선군,정선읍,2019-10-12,0.3
횡성군,횡성읍,2019-10-12,0.3
고성군,상리,2019-10-12,0.3
양양군,양양읍,2019-10-12,0.3
속초시,금호동,2019-10-12,0.3
철원군,갈말읍,2019-10-12,0.2
홍천군,홍천읍,2019-10-12,0.4
영월군,영월읍,2019-10-12,0.4
화천군,화천읍,2019-10-12,0.3
태백시,황지동,2019-10-12,0.2
인제군,인제읍,2019-10-12,0.2
춘천시,중앙로,2019-10-13,0.2
춘천시,석사동,2019-10-13,0.5
양구군,양구읍,2019-10-13,0.3
원주시,중앙동,2019-10-13,0.2
원주시,반곡동,2019-10-13,0.4
원주시,문막읍,2019-10-13,0.3
강릉시,옥천동,2019-10-13,0.1
동해시,천곡동,2019-10-13,0.3
삼척시,남양동,2019-10-13,0.2
평창군,평창읍,2019-10-13,0.5
정선군,정선읍,2019-10-13,0.3
횡성군,횡성읍,2019-10-13,0.3
고성군,상리,2019-10-13,0.2
양양군,양양읍,2019-10-13,0.3
속초시,금호동,2019-10-13,0.3
철원군,갈말읍,2019-10-13,0.2
홍천군,홍천읍,2019-10-13,0.3
영월군,영월읍,2019-10-13,0.3
화천군,화천읍,2019-10-13,0.3
태백시,황지동,2019-10-13,0.2
인제군,인제읍,2019-10-13,0.3
춘천시,중앙로,2019-10-14,0.3
춘천시,석사동,2019-10-14,0.6
양구군,양구읍,2019-10-14,0.4
원주시,중앙동,2019-10-14,0.3
원주시,반곡동,2019-10-14,0.5
원주시,문막읍,2019-10-14,0.4
강릉시,옥천동,2019-10-14,0.2
동해시,천곡동,2019-10-14,0.4
삼척시,남양동,2019-10-14,0.3
평창군,평창읍,2019-10-14,0.6
정선군,정선읍,2019-10-14,259.3
횡성군,횡성읍,2019-10-14,0.4
고성군,상리,2019-10-14,0.3
양양군,양양읍,2019-10-14,0.4
속초시,금호동,2019-10-14,0.4
철원군,갈말읍,2019-10-14,0.3
홍천군,홍천읍,2019-10-14,0.4
영월군,영월읍,2019-10-14,0.5
화천군,화천읍,2019-10-14,0.4
태백시,황지동,2019-10-14,129.8
인제군,인제읍,2019-10-14,0.3
춘천시,중앙로,2019-10-15,0.2
춘천시,석사동,2019-10-15,0.5
양구군,양구읍,2019-10-15,0.3
원주시,중앙동,2019-10-15,0.2
원주시,반곡동,2019-10-15,0.5
원주시,문막읍,2019-10-15,0.4
강릉시,옥천동,2019-10-15,0.2
동해시,천곡동,2019-10-15,0.3
삼척시,남양동,2019-10-15,0.3
평창군,평창읍,2019-10-15,0.5
정선군,정선읍,2019-10-15,0.2
횡성군,횡성읍,2019-10-15,0.3
고성군,상리,2019-10-15,0.3
양양군,양양읍,2019-10-15,0.3
속초시,금호동,2019-10-15,0.4
철원군,갈말읍,2019-10-15,0.2
홍천군,홍천읍,2019-10-15,0.4
영월군,영월읍,2019-10-15,0.3
화천군,화천읍,2019-10-15,0.4
태백시,황지동,2019-10-15,0.2
인제군,인제읍,2019-10-15,0.3
춘천시,중앙로,2019-10-16,0.3
춘천시,석사동,2019-10-16,0.6
양구군,양구읍,2019-10-16,0.4
원주시,중앙동,2019-10-16,0.2
원주시,반곡동,2019-10-16,0.5
원주시,문막읍,2019-10-16,0.4
