지역,측정소명,날짜,일산화탄소 농도
춘천시,중앙로,2018-09-01,0.2
춘천시,석사동,2018-09-01,0.3
원주시,중앙동,2018-09-01,0.1
원주시,반곡동,2018-09-01,0.3
원주시,문막읍,2018-09-01,0
강릉시,옥천동,2018-09-01,0.2
동해시,천곡동,2018-09-01,0.3
삼척시,남양동,2018-09-01,0.3
평창군,평창읍,2018-09-01,0.3
춘천시,중앙로,2018-09-02,0.2
춘천시,석사동,2018-09-02,0.3
원주시,중앙동,2018-09-02,0.1
원주시,반곡동,2018-09-02,0.2
원주시,문막읍,2018-09-02,0
강릉시,옥천동,2018-09-02,0.2
동해시,천곡동,2018-09-02,0.2
삼척시,남양동,2018-09-02,0.1
평창군,평창읍,2018-09-02,0.3
춘천시,중앙로,2018-09-03,0.3
춘천시,석사동,2018-09-03,0.4
원주시,중앙동,2018-09-03,0.2
원주시,반곡동,2018-09-03,0.3
원주시,문막읍,2018-09-03,0
강릉시,옥천동,2018-09-03,0.2
동해시,천곡동,2018-09-03,0.3
삼척시,남양동,2018-09-03,0.3
평창군,평창읍,2018-09-03,0.3
춘천시,중앙로,2018-09-04,0.2
춘천시,석사동,2018-09-04,0.3
원주시,중앙동,2018-09-04,0.1
원주시,반곡동,2018-09-04,0.2
원주시,문막읍,2018-09-04,0
강릉시,옥천동,2018-09-04,0.2
동해시,천곡동,2018-09-04,0.3
삼척시,남양동,2018-09-04,0.3
평창군,평창읍,2018-09-04,129.8
춘천시,중앙로,2018-09-05,0.2
춘천시,석사동,2018-09-05,0.3
원주시,중앙동,2018-09-05,0.2
원주시,반곡동,2018-09-05,0.2
원주시,문막읍,2018-09-05,0
강릉시,옥천동,2018-09-05,0.2
동해시,천곡동,2018-09-05,0.4
삼척시,남양동,2018-09-05,0.5
평창군,평창읍,2018-09-05,0.4
춘천시,중앙로,2018-09-06,0.3
춘천시,석사동,2018-09-06,0.4
원주시,중앙동,2018-09-06,0.3
원주시,반곡동,2018-09-06,0.3
원주시,문막읍,2018-09-06,0
강릉시,옥천동,2018-09-06,0.3
동해시,천곡동,2018-09-06,0.4
삼척시,남양동,2018-09-06,0.3
평창군,평창읍,2018-09-06,0.4
춘천시,중앙로,2018-09-07,0.3
춘천시,석사동,2018-09-07,0.3
원주시,중앙동,2018-09-07,0.2
원주시,반곡동,2018-09-07,0.2
원주시,문막읍,2018-09-07,0
강릉시,옥천동,2018-09-07,0.3
동해시,천곡동,2018-09-07,0.4
삼척시,남양동,2018-09-07,0.3
평창군,평창읍,2018-09-07,0.4
춘천시,중앙로,2018-09-08,0.2
춘천시,석사동,2018-09-08,0.3
원주시,중앙동,2018-09-08,0.2
원주시,반곡동,2018-09-08,0.2
원주시,문막읍,2018-09-08,0
강릉시,옥천동,2018-09-08,0.2
동해시,천곡동,2018-09-08,0.3
삼척시,남양동,2018-09-08,0.2
평창군,평창읍,2018-09-08,0.3
춘천시,중앙로,2018-09-09,0.2
춘천시,석사동,2018-09-09,0.3
원주시,중앙동,2018-09-09,0.2
원주시,반곡동,2018-09-09,0.2
원주시,문막읍,2018-09-09,0
강릉시,옥천동,2018-09-09,0.2
동해시,천곡동,2018-09-09,0.2
삼척시,남양동,2018-09-09,0.2
평창군,평창읍,2018-09-09,0.4
춘천시,중앙로,2018-09-10,0.3
춘천시,석사동,2018-09-10,0.2
원주시,중앙동,2018-09-10,0.1
원주시,반곡동,2018-09-10,0.1
원주시,문막읍,2018-09-10,0
강릉시,옥천동,2018-09-10,0.2
동해시,천곡동,2018-09-10,0.2
삼척시,남양동,2018-09-10,0.2
평창군,평창읍,2018-09-10,0.3
춘천시,중앙로,2018-09-11,0.3
춘천시,석사동,2018-09-11,0.2
원주시,중앙동,2018-09-11,0.2
원주시,반곡동,2018-09-11,0.1
원주시,문막읍,2018-09-11,0
강릉시,옥천동,2018-09-11,0.2
동해시,천곡동,2018-09-11,0.2
삼척시,남양동,2018-09-11,0.2
평창군,평창읍,2018-09-11,0.4
춘천시,중앙로,2018-09-12,0.2
춘천시,석사동,2018-09-12,0.2
원주시,중앙동,2018-09-12,0.2
원주시,반곡동,2018-09-12,0.2
원주시,문막읍,2018-09-12,0
강릉시,옥천동,2018-09-12,0.2
동해시,천곡동,2018-09-12,0.3
삼척시,남양동,2018-09-12,0.2
평창군,평창읍,2018-09-12,0.3
춘천시,중앙로,2018-09-13,0.2
춘천시,석사동,2018-09-13,0.2
원주시,중앙동,2018-09-13,0.3
원주시,반곡동,2018-09-13,0.2
원주시,문막읍,2018-09-13,0
강릉시,옥천동,2018-09-13,0.3
동해시,천곡동,2018-09-13,0.4
삼척시,남양동,2018-09-13,0.2
평창군,평창읍,2018-09-13,0.3
춘천시,중앙로,2018-09-14,0.2
춘천시,석사동,2018-09-14,0.2
원주시,중앙동,2018-09-14,0.2
원주시,반곡동,2018-09-14,0.2
원주시,문막읍,2018-09-14,0
강릉시,옥천동,2018-09-14,0.3
동해시,천곡동,2018-09-14,0.4
삼척시,남양동,2018-09-14,0.3
평창군,평창읍,2018-09-14,0.3
춘천시,중앙로,2018-09-15,0.2
춘천시,석사동,2018-09-15,0.2
원주시,중앙동,2018-09-15,0.2
원주시,반곡동,2018-09-15,0.1
원주시,문막읍,2018-09-15,0
강릉시,옥천동,2018-09-15,0.3
동해시,천곡동,2018-09-15,0.4
삼척시,남양동,2018-09-15,0.2
평창군,평창읍,2018-09-15,0.2
춘천시,중앙로,2018-09-16,0.3
춘천시,석사동,2018-09-16,0.3
원주시,중앙동,2018-09-16,0.2
원주시,반곡동,2018-09-16,0.2
원주시,문막읍,2018-09-16,0
강릉시,옥천동,2018-09-16,0.3
동해시,천곡동,2018-09-16,0.5
삼척시,남양동,2018-09-16,0.3
평창군,평창읍,2018-09-16,0.3
춘천시,중앙로,2018-09-17,0.3
춘천시,석사동,2018-09-17,0.4
원주시,중앙동,2018-09-17,0.2
원주시,반곡동,2018-09-17,0.2
원주시,문막읍,2018-09-17,0
강릉시,옥천동,2018-09-17,0.3
동해시,천곡동,2018-09-17,0.5
삼척시,남양동,2018-09-17,0.4
평창군,평창읍,2018-09-17,0.4
춘천시,중앙로,2018-09-18,0.3
춘천시,석사동,2018-09-18,0.4
원주시,중앙동,2018-09-18,0.3
원주시,반곡동,2018-09-18,0.3
원주시,문막읍,2018-09-18,0
강릉시,옥천동,2018-09-18,0.3
동해시,천곡동,2018-09-18,0.4
삼척시,남양동,2018-09-18,0.3
평창군,평창읍,2018-09-18,129.8
춘천시,중앙로,2018-09-19,0.3
춘천시,석사동,2018-09-19,0.6
원주시,중앙동,2018-09-19,0.4
원주시,반곡동,2018-09-19,0.5
원주시,문막읍,2018-09-19,0
강릉시,옥천동,2018-09-19,0.3
동해시,천곡동,2018-09-19,1.0
삼척시,남양동,2018-09-19,1.2
평창군,평창읍,2018-09-19,0.4
춘천시,중앙로,2018-09-20,0.3
춘천시,석사동,2018-09-20,0.6
원주시,중앙동,2018-09-20,0.2
원주시,반곡동,2018-09-20,0.3
원주시,문막읍,2018-09-20,0
강릉시,옥천동,2018-09-20,0.3
동해시,천곡동,2018-09-20,0.4
삼척시,남양동,2018-09-20,0.3
평창군,평창읍,2018-09-20,0.3
춘천시,중앙로,2018-09-21,0.2
춘천시,석사동,2018-09-21,0.6
원주시,중앙동,2018-09-21,0.2
원주시,반곡동,2018-09-21,0.2
원주시,문막읍,2018-09-21,0
강릉시,옥천동,2018-09-21,0.2
동해시,천곡동,2018-09-21,0.3
삼척시,남양동,2018-09-21,0.3
평창군,평창읍,2018-09-21,0.3
춘천시,중앙로,2018-09-22,0.3
춘천시,석사동,2018-09-22,0.7
원주시,중앙동,2018-09-22,0.2
원주시,반곡동,2018-09-22,0.3
원주시,문막읍,2018-09-22,0
강릉시,옥천동,2018-09-22,0.3
동해시,천곡동,2018-09-22,0.4
삼척시,남양동,2018-09-22,0.2
평창군,평창읍,2018-09-22,0.4
춘천시,중앙로,2018-09-23,0.3
춘천시,석사동,2018-09-23,0.7
원주시,중앙동,2018-09-23,0.2
원주시,반곡동,2018-09-23,0.4
원주시,문막읍,2018-09-23,0
강릉시,옥천동,2018-09-23,0.3
동해시,천곡동,2018-09-23,0.4
삼척시,남양동,2018-09-23,0.4
평창군,평창읍,2018-09-23,0.4
춘천시,중앙로,2018-09-24,0.2
춘천시,석사동,2018-09-24,0.7
원주시,중앙동,2018-09-24,0.2
원주시,반곡동,2018-09-24,0.3
원주시,문막읍,2018-09-24,0
강릉시,옥천동,2018-09-24,0.2
동해시,천곡동,2018-09-24,0.3
삼척시,남양동,2018-09-24,0.2
평창군,평창읍,2018-09-24,0.4
춘천시,중앙로,2018-09-25,0.3
춘천시,석사동,2018-09-25,0.6
원주시,중앙동,2018-09-25,0.2
원주시,반곡동,2018-09-25,0.3
원주시,문막읍,2018-09-25,0
강릉시,옥천동,2018-09-25,0.2
동해시,천곡동,2018-09-25,0.2
삼척시,남양동,2018-09-25,0.2
평창군,평창읍,2018-09-25,0.3
춘천시,중앙로,2018-09-26,0.3
춘천시,석사동,2018-09-26,0.7
원주시,중앙동,2018-09-26,0.2
원주시,반곡동,2018-09-26,0.3
원주시,문막읍,2018-09-26,0
강릉시,옥천동,2018-09-26,0.2
동해시,천곡동,2018-09-26,0.1
삼척시,남양동,2018-09-26,0.2
평창군,평창읍,2018-09-26,0.3
춘천시,중앙로,2018-09-27,0.2
춘천시,석사동,2018-09-27,0.7
원주시,중앙동,2018-09-27,0.2
원주시,반곡동,2018-09-27,0.3
원주시,문막읍,2018-09-27,0.3
강릉시,옥천동,2018-09-27,0.2
동해시,천곡동,2018-09-27,0.1
삼척시,남양동,2018-09-27,0.2
평창군,평창읍,2018-09-27,0.3
춘천시,중앙로,2018-09-28,0.2
춘천시,석사동,2018-09-28,0.8
원주시,중앙동,2018-09-28,0.2
원주시,반곡동,2018-09-28,0.3
원주시,문막읍,2018-09-28,0.3
강릉시,옥천동,2018-09-28,0.2
동해시,천곡동,2018-09-28,0.2
삼척시,남양동,2018-09-28,0.2
평창군,평창읍,2018-09-28,0.3
춘천시,중앙로,2018-09-29,0.2
춘천시,석사동,2018-09-29,0.8
원주시,중앙동,2018-09-29,0.3
원주시,반곡동,2018-09-29,0.3
원주시,문막읍,2018-09-29,0.3
강릉시,옥천동,2018-09-29,0.2
동해시,천곡동,2018-09-29,0.1
삼척시,남양동,2018-09-29,0.3
평창군,평창읍,2018-09-29,0.3
춘천시,중앙로,2018-09-30,0.2
춘천시,석사동,2018-09-30,0.7
원주시,중앙동,2018-09-30,0.2
원주시,반곡동,2018-09-30,0.3
원주시,문막읍,2018-09-30,0.4
강릉시,옥천동,2018-09-30,0.2
동해시,천곡동,2018-09-30,0.1
삼척시,남양동,2018-09-30,0.2
평창군,평창읍,2018-09-30,0.3
춘천시,중앙로,2018-09-31,0
춘천시,석사동,2018-09-31,0
원주시,중앙동,2018-09-31,0
원주시,반곡동,2018-09-31,0
원주시,문막읍,2018-09-31,0
