ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ Áö¸é¿Âµµ(¡ÆC)
105,°­¸ª,2022-06-26,25.5
105,°­¸ª,2022-06-27,26.4
105,°­¸ª,2022-06-28,27.1
105,°­¸ª,2022-06-29,26.9
105,°­¸ª,2022-06-30,24.6
105,°­¸ª,2022-07-01,30.3
105,°­¸ª,2022-07-02,30.3
105,°­¸ª,2022-07-03,31.1
105,°­¸ª,2022-07-04,29.1
105,°­¸ª,2022-07-05,29.9
105,°­¸ª,2022-07-06,27.6
105,°­¸ª,2022-07-07,29.7
105,°­¸ª,2022-07-08,32.7
105,°­¸ª,2022-07-09,29.9
105,°­¸ª,2022-07-10,27.1
105,°­¸ª,2022-07-11,24.8
105,°­¸ª,2022-07-12,25.2
105,°­¸ª,2022-07-13,24.5
105,°­¸ª,2022-07-14,24.3
105,°­¸ª,2022-07-15,27.7
105,°­¸ª,2022-07-16,25.5
105,°­¸ª,2022-07-17,26.9
105,°­¸ª,2022-07-18,28.0
105,°­¸ª,2022-07-19,26.9
105,°­¸ª,2022-07-20,27.1
105,°­¸ª,2022-07-21,24.0
105,°­¸ª,2022-07-22,25.0
105,°­¸ª,2022-07-23,25.8
105,°­¸ª,2022-07-24,27.4
105,°­¸ª,2022-07-25,27.1
105,°­¸ª,2022-07-26,25.5
105,°­¸ª,2022-07-27,26.8
105,°­¸ª,2022-07-28,27.0
105,°­¸ª,2022-07-29,26.5
105,°­¸ª,2022-07-30,27.1
105,°­¸ª,2022-07-31,26.2
105,°­¸ª,2022-08-01,27.3
105,°­¸ª,2022-08-02,28.6
105,°­¸ª,2022-08-03,27.6
105,°­¸ª,2022-08-04,29.1
105,°­¸ª,2022-08-05,30.9
105,°­¸ª,2022-08-06,30.8
105,°­¸ª,2022-08-07,30.9
105,°­¸ª,2022-08-08,26.2
105,°­¸ª,2022-08-09,25.9
105,°­¸ª,2022-08-10,24.7
105,°­¸ª,2022-08-11,25.1
105,°­¸ª,2022-08-12,28.1
105,°­¸ª,2022-08-13,25.9
105,°­¸ª,2022-08-14,27.4
105,°­¸ª,2022-08-15,27.1
105,°­¸ª,2022-08-16,28.1
105,°­¸ª,2022-08-17,26.2
105,°­¸ª,2022-08-18,26.4
105,°­¸ª,2022-08-19,24.6
105,°­¸ª,2022-08-20,24.4
105,°­¸ª,2022-08-21,27.0
105,°­¸ª,2022-08-22,27.3
105,°­¸ª,2022-08-23,24.7
105,°­¸ª,2022-08-24,23.9
105,°­¸ª,2022-08-25,24.0
105,°­¸ª,2022-08-26,28.4
105,°­¸ª,2022-08-27,26.3
105,°­¸ª,2022-08-28,26.0
105,°­¸ª,2022-08-29,21.9
105,°­¸ª,2022-08-30,20.8
105,°­¸ª,2022-08-31,21.0
105,°­¸ª,2022-09-01,23.4
105,°­¸ª,2022-09-02,23.2
105,°­¸ª,2022-09-03,23.8
105,°­¸ª,2022-09-04,22.8
105,°­¸ª,2022-09-05,21.7
105,°­¸ª,2022-09-06,21.9
105,°­¸ª,2022-09-07,21.8
105,°­¸ª,2022-09-08,23.4
105,°­¸ª,2022-09-09,25.5
105,°­¸ª,2022-09-10,23.1
105,°­¸ª,2022-09-11,25.0
105,°­¸ª,2022-09-12,26.7
105,°­¸ª,2022-09-13,23.9
105,°­¸ª,2022-09-14,25.2
105,°­¸ª,2022-09-15,24.0
105,°­¸ª,2022-09-16,26.4
105,°­¸ª,2022-09-17,27.9
105,°­¸ª,2022-09-18,24.0
105,°­¸ª,2022-09-19,21.1
105,°­¸ª,2022-09-20,17.2
105,°­¸ª,2022-09-21,18.4
105,°­¸ª,2022-09-22,18.5
105,°­¸ª,2022-09-23,19.5
105,°­¸ª,2022-09-24,19.8
105,°­¸ª,2022-09-25,19.5
105,°­¸ª,2022-09-26,21.1
105,°­¸ª,2022-09-27,21.1
105,°­¸ª,2022-09-28,19.3
105,°­¸ª,2022-09-29,22.5
105,°­¸ª,2022-09-30,23.1
105,°­¸ª,2022-10-01,23.7
105,°­¸ª,2022-10-02,19.4
105,°­¸ª,2022-10-03,20.2
105,°­¸ª,2022-10-04,18.8
105,°­¸ª,2022-10-05,15.5
105,°­¸ª,2022-10-06,15.1
105,°­¸ª,2022-10-07,14.6
105,°­¸ª,2022-10-08,15.1
105,°­¸ª,2022-10-09,14.9
105,°­¸ª,2022-10-10,12.9
105,°­¸ª,2022-10-11,13.4
105,°­¸ª,2022-10-12,14.8
105,°­¸ª,2022-10-13,16.0
105,°­¸ª,2022-10-14,16.6
105,°­¸ª,2022-10-15,18.3
105,°­¸ª,2022-10-16,16.9
105,°­¸ª,2022-10-17,14.3
105,°­¸ª,2022-10-18,12.3
105,°­¸ª,2022-10-19,12.4
105,°­¸ª,2022-10-20,14.4
105,°­¸ª,2022-10-21,14.1
105,°­¸ª,2022-10-22,17.4
105,°­¸ª,2022-10-23,12.7
105,°­¸ª,2022-10-24,10.1
105,°­¸ª,2022-10-25,10.6
105,°­¸ª,2022-10-26,12.2
105,°­¸ª,2022-10-27,13.5
105,°­¸ª,2022-10-28,13.2
105,°­¸ª,2022-10-29,12.9
105,°­¸ª,2022-10-30,13.3
105,°­¸ª,2022-10-31,13.2
105,°­¸ª,2022-11-01,13.6
105,°­¸ª,2022-11-02,12.2
105,°­¸ª,2022-11-03,11.0
105,°­¸ª,2022-11-04,8.5
105,°­¸ª,2022-11-05,7.5
105,°­¸ª,2022-11-06,9.0
105,°­¸ª,2022-11-07,10.2
105,°­¸ª,2022-11-08,10.7
105,°­¸ª,2022-11-09,10.8
105,°­¸ª,2022-11-10,12.3
105,°­¸ª,2022-11-11,13.9
105,°­¸ª,2022-11-12,15.4
105,°­¸ª,2022-11-13,13.1
105,°­¸ª,2022-11-14,11.5
105,°­¸ª,2022-11-15,8.6
105,°­¸ª,2022-11-16,8.9
105,°­¸ª,2022-11-17,9.3
105,°­¸ª,2022-11-18,9.9
105,°­¸ª,2022-11-19,10.2
105,°­¸ª,2022-11-20,10.9
105,°­¸ª,2022-11-21,10.3
105,°­¸ª,2022-11-22,10.5
105,°­¸ª,2022-11-23,11.7
105,°­¸ª,2022-11-24,9.9
105,°­¸ª,2022-11-25,10.3
105,°­¸ª,2022-11-26,8.8
105,°­¸ª,2022-11-27,6.5
105,°­¸ª,2022-11-28,8.1
105,°­¸ª,2022-11-29,9.8
105,°­¸ª,2022-11-30,2.1
105,°­¸ª,2022-12-01,0.8
105,°­¸ª,2022-12-02,0.4
105,°­¸ª,2022-12-03,2.4
105,°­¸ª,2022-12-04,1.8
105,°­¸ª,2022-12-05,1.7
105,°­¸ª,2022-12-06,1.1
105,°­¸ª,2022-12-07,2.9
105,°­¸ª,2022-12-08,3.3
105,°­¸ª,2022-12-09,3.6
105,°­¸ª,2022-12-10,3.7
105,°­¸ª,2022-12-11,4.0
105,°­¸ª,2022-12-12,4.2
105,°­¸ª,2022-12-13,3.2
105,°­¸ª,2022-12-14,-1.0
105,°­¸ª,2022-12-15,-0.6
105,°­¸ª,2022-12-16,0.6
105,°­¸ª,2022-12-17,-0.8
105,°­¸ª,2022-12-18,-3.0
105,°­¸ª,2022-12-19,-1.9
105,°­¸ª,2022-12-20,-0.4
105,°­¸ª,2022-12-21,1.1
105,°­¸ª,2022-12-22,-1.1
105,°­¸ª,2022-12-23,-4.2
105,°­¸ª,2022-12-24,-0.9
105,°­¸ª,2022-12-25,0.4
105,°­¸ª,2022-12-26,-0.2
105,°­¸ª,2022-12-27,1.0
105,°­¸ª,2022-12-28,0.9
105,°­¸ª,2022-12-29,-0.1
105,°­¸ª,2022-12-30,0.5
105,°­¸ª,2022-12-31,0.4
105,°­¸ª,2023-01-01,1.8
105,°­¸ª,2023-01-02,0.9
105,°­¸ª,2023-01-03,0.4
105,°­¸ª,2023-01-04,0.7
105,°­¸ª,2023-01-05,1.2
105,°­¸ª,2023-01-06,2.0
105,°­¸ª,2023-01-07,2.5
105,°­¸ª,2023-01-08,3.2
105,°­¸ª,2023-01-09,4.3
105,°­¸ª,2023-01-10,4.2
105,°­¸ª,2023-01-11,5.6
105,°­¸ª,2023-01-12,7.1
105,°­¸ª,2023-01-13,6.8
105,°­¸ª,2023-01-14,5.5
105,°­¸ª,2023-01-15,0.8
105,°­¸ª,2023-01-16,1.8
105,°­¸ª,2023-01-17,-0.3
105,°­¸ª,2023-01-18,0.6
105,°­¸ª,2023-01-19,0.5
105,°­¸ª,2023-01-20,1.2
105,°­¸ª,2023-01-21,-0.5
105,°­¸ª,2023-01-22,0.1
105,°­¸ª,2023-01-23,1.8
105,°­¸ª,2023-01-24,-4.2
105,°­¸ª,2023-01-25,-6.3
105,°­¸ª,2023-01-26,-2.4
105,°­¸ª,2023-01-30,3.1
105,°­¸ª,2023-01-31,0.9
105,°­¸ª,2023-02-01,1.9
105,°­¸ª,2023-02-02,0.2
105,°­¸ª,2023-02-03,0.6
105,°­¸ª,2023-02-04,1.7
105,°­¸ª,2023-02-05,2.1
105,°­¸ª,2023-02-06,2.5
105,°­¸ª,2023-02-07,1.9
105,°­¸ª,2023-02-08,2.4
105,°­¸ª,2023-02-09,2.2
105,°­¸ª,2023-02-10,2.5
105,°­¸ª,2023-02-11,3.2
105,°­¸ª,2023-02-12,3.6
105,°­¸ª,2023-02-13,2.8
105,°­¸ª,2023-02-14,2.3
105,°­¸ª,2023-02-15,0.7
105,°­¸ª,2023-02-16,1.0
105,°­¸ª,2023-02-17,4.0
105,°­¸ª,2023-02-18,4.1
105,°­¸ª,2023-02-19,5.6
105,°­¸ª,2023-02-20,3.6
105,°­¸ª,2023-02-21,3.2
105,°­¸ª,2023-02-22,3.3
105,°­¸ª,2023-02-23,5.5
105,°­¸ª,2023-02-24,4.2
105,°­¸ª,2023-02-25,2.6
105,°­¸ª,2023-02-26,4.5
105,°­¸ª,2023-02-27,5.5
105,°­¸ª,2023-02-28,6.3
105,°­¸ª,2023-03-01,5.7
105,°­¸ª,2023-03-02,5.4
105,°­¸ª,2023-03-03,6.3
105,°­¸ª,2023-03-04,8.1
105,°­¸ª,2023-03-05,8.4
105,°­¸ª,2023-03-06,9.4
105,°­¸ª,2023-03-07,12.0
105,°­¸ª,2023-03-08,11.0
105,°­¸ª,2023-03-09,10.7
105,°­¸ª,2023-03-10,12.3
105,°­¸ª,2023-03-11,11.7
105,°­¸ª,2023-03-12,9.1
105,°­¸ª,2023-03-13,5.5
105,°­¸ª,2023-03-14,8.2
105,°­¸ª,2023-03-15,11.1
105,°­¸ª,2023-03-16,10.7
105,°­¸ª,2023-03-17,8.0
105,°­¸ª,2023-03-18,10.8
105,°­¸ª,2023-03-19,11.8
105,°­¸ª,2023-03-20,12.9
105,°­¸ª,2023-03-21,15.3
105,°­¸ª,2023-03-22,15.8
105,°­¸ª,2023-03-23,11.2
105,°­¸ª,2023-03-24,8.2
105,°­¸ª,2023-03-25,8.8
105,°­¸ª,2023-03-26,7.9
105,°­¸ª,2023-03-27,10.8
105,°­¸ª,2023-03-28,12.0
105,°­¸ª,2023-03-29,14.2
105,°­¸ª,2023-03-30,17.6
105,°­¸ª,2023-03-31,17.6
105,°­¸ª,2023-04-01,16.6
105,°­¸ª,2023-04-02,16.2
105,°­¸ª,2023-04-03,16.4
105,°­¸ª,2023-04-04,15.7
105,°­¸ª,2023-04-05,13.8
105,°­¸ª,2023-04-06,13.3
105,°­¸ª,2023-04-07,13.8
105,°­¸ª,2023-04-08,12.1
105,°­¸ª,2023-04-09,14.1
105,°­¸ª,2023-04-10,15.9
105,°­¸ª,2023-04-11,16.2
105,°­¸ª,2023-04-12,14.2
105,°­¸ª,2023-04-13,13.4
105,°­¸ª,2023-04-14,15.7
105,°­¸ª,2023-04-15,11.5
105,°­¸ª,2023-04-16,11.7
105,°­¸ª,2023-04-17,12.1
105,°­¸ª,2023-04-18,15.2
105,°­¸ª,2023-04-19,16.9
105,°­¸ª,2023-04-20,19.0
105,°­¸ª,2023-04-21,16.4
105,°­¸ª,2023-04-22,15.1
105,°­¸ª,2023-04-23,16.3
105,°­¸ª,2023-04-24,15.4
105,°­¸ª,2023-04-25,12.2
105,°­¸ª,2023-04-26,12.7
105,°­¸ª,2023-04-27,17.6
105,°­¸ª,2023-04-28,19.9
105,°­¸ª,2023-04-29,17.6
105,°­¸ª,2023-04-30,17.8
105,°­¸ª,2023-05-01,16.7
105,°­¸ª,2023-05-02,20.7
105,°­¸ª,2023-05-03,23.5
105,°­¸ª,2023-05-04,24.1
105,°­¸ª,2023-05-05,18.7
105,°­¸ª,2023-05-06,12.1
105,°­¸ª,2023-05-07,13.1
105,°­¸ª,2023-05-08,15.7
105,°­¸ª,2023-05-09,18.4
105,°­¸ª,2023-05-10,18.9
105,°­¸ª,2023-05-11,20.0
105,°­¸ª,2023-05-12,22.6
105,°­¸ª,2023-05-13,22.2
105,°­¸ª,2023-05-14,23.4
105,°­¸ª,2023-05-15,26.9
105,°­¸ª,2023-05-16,31.8
105,°­¸ª,2023-05-17,29.4
105,°­¸ª,2023-05-18,22.5
105,°­¸ª,2023-05-19,18.1
105,°­¸ª,2023-05-20,26.3
105,°­¸ª,2023-05-21,26.2
105,°­¸ª,2023-05-22,23.6
105,°­¸ª,2023-05-23,24.6
105,°­¸ª,2023-05-24,26.0
105,°­¸ª,2023-05-25,29.2
105,°­¸ª,2023-05-26,27.5
105,°­¸ª,2023-05-27,22.8
105,°­¸ª,2023-05-28,19.7
105,°­¸ª,2023-05-29,21.6
105,°­¸ª,2023-05-30,21.8
105,°­¸ª,2023-05-31,24.6
105,°­¸ª,2023-06-01,24.7
105,°­¸ª,2023-06-02,28.5
105,°­¸ª,2023-06-03,30.0
105,°­¸ª,2023-06-04,27.6
105,°­¸ª,2023-06-05,31.5
105,°­¸ª,2023-06-06,29.7
105,°­¸ª,2023-06-07,31.5
105,°­¸ª,2023-06-08,28.2
105,°­¸ª,2023-06-09,24.9
105,°­¸ª,2023-06-10,23.5
105,°­¸ª,2023-06-11,23.1
105,°­¸ª,2023-06-12,22.8
105,°­¸ª,2023-06-13,24.9
105,°­¸ª,2023-06-14,22.9
105,°­¸ª,2023-06-15,23.1
105,°­¸ª,2023-06-16,29.8
105,°­¸ª,2023-06-17,33.2
105,°­¸ª,2023-06-18,33.1
105,°­¸ª,2023-06-19,31.0
105,°­¸ª,2023-06-20,26.1
105,°­¸ª,2023-06-21,21.1
105,°­¸ª,2023-06-22,24.5
105,°­¸ª,2023-06-23,24.8
105,°­¸ª,2023-06-24,26.8
105,°­¸ª,2023-06-25,28.3
105,°­¸ª,2023-06-26,23.2
105,°­¸ª,2023-06-27,27.4
105,°­¸ª,2023-06-28,29.2
105,°­¸ª,2023-06-29,24.6
105,°­¸ª,2023-06-30,22.6
105,°­¸ª,2023-07-01,28.4
105,°­¸ª,2023-07-02,28.7
105,°­¸ª,2023-07-03,27.9
105,°­¸ª,2023-07-04,27.7
105,°­¸ª,2023-07-05,28.9
105,°­¸ª,2023-07-06,27.1
105,°­¸ª,2023-07-07,25.6
105,°­¸ª,2023-07-08,28.0
105,°­¸ª,2023-07-09,24.1
105,°­¸ª,2023-07-10,27.1
105,°­¸ª,2023-07-11,24.6
105,°­¸ª,2023-07-12,26.8
105,°­¸ª,2023-07-13,25.0
105,°­¸ª,2023-07-14,26.7
105,°­¸ª,2023-07-15,25.1
105,°­¸ª,2023-07-16,24.4
105,°­¸ª,2023-07-17,27.6
105,°­¸ª,2023-07-18,25.2
105,°­¸ª,2023-07-19,26.9
105,°­¸ª,2023-07-20,28.4
105,°­¸ª,2023-07-21,28.2
105,°­¸ª,2023-07-22,30.2
105,°­¸ª,2023-07-23,25.9
105,°­¸ª,2023-07-24,27.5
105,°­¸ª,2023-07-25,28.4
105,°­¸ª,2023-07-26,32.2
105,°­¸ª,2023-07-27,32.5
105,°­¸ª,2023-07-28,35.0
105,°­¸ª,2023-07-29,35.7
105,°­¸ª,2023-07-30,35.3
105,°­¸ª,2023-07-31,34.8
105,°­¸ª,2023-08-01,35.5
105,°­¸ª,2023-08-02,37.4
105,°­¸ª,2023-08-03,39.8
105,°­¸ª,2023-08-04,40.1
105,°­¸ª,2023-08-05,42.9
105,°­¸ª,2023-08-06,32.3
105,°­¸ª,2023-08-07,19.7
105,°­¸ª,2023-08-08,24.4
105,°­¸ª,2023-08-09,22.8
105,°­¸ª,2023-08-10,22.1
105,°­¸ª,2023-08-11,27.0
105,°­¸ª,2023-08-12,25.0
105,°­¸ª,2023-08-13,26.0
105,°­¸ª,2023-08-14,26.0
105,°­¸ª,2023-08-15,24.2
105,°­¸ª,2023-08-16,26.2
105,°­¸ª,2023-08-17,27.0
105,°­¸ª,2023-08-18,26.8
105,°­¸ª,2023-08-19,27.9
105,°­¸ª,2023-08-20,27.6
105,°­¸ª,2023-08-21,29.5
105,°­¸ª,2023-08-22,29.9
105,°­¸ª,2023-08-23,27.9
105,°­¸ª,2023-08-24,24.3
105,°­¸ª,2023-08-25,27.8
105,°­¸ª,2023-08-26,26.8
105,°­¸ª,2023-08-27,25.8
105,°­¸ª,2023-08-28,23.0
105,°­¸ª,2023-08-29,25.4
105,°­¸ª,2023-08-30,24.1
105,°­¸ª,2023-08-31,25.8
105,°­¸ª,2023-09-01,24.8
105,°­¸ª,2023-09-02,25.6
105,°­¸ª,2023-09-03,24.7
105,°­¸ª,2023-09-04,25.1
105,°­¸ª,2023-09-05,26.3
105,°­¸ª,2023-09-06,25.0
105,°­¸ª,2023-09-07,25.2
105,°­¸ª,2023-09-08,25.2
105,°­¸ª,2023-09-09,25.0
105,°­¸ª,2023-09-10,26.0
105,°­¸ª,2023-09-11,26.3
105,°­¸ª,2023-09-12,28.8
105,°­¸ª,2023-09-13,22.7
105,°­¸ª,2023-09-14,21.6
105,°­¸ª,2023-09-15,22.3
105,°­¸ª,2023-09-16,23.1
105,°­¸ª,2023-09-17,23.4
105,°­¸ª,2023-09-18,26.4
105,°­¸ª,2023-09-19,24.6
105,°­¸ª,2023-09-20,21.4
105,°­¸ª,2023-09-21,19.8
105,°­¸ª,2023-09-22,21.0
105,°­¸ª,2023-09-23,19.6
105,°­¸ª,2023-09-24,21.5
105,°­¸ª,2023-09-25,21.4
105,°­¸ª,2023-09-26,21.1
105,°­¸ª,2023-09-27,21.4
105,°­¸ª,2023-09-28,23.4
105,°­¸ª,2023-09-29,21.1
105,°­¸ª,2023-09-30,21.7
105,°­¸ª,2023-10-01,22.3
105,°­¸ª,2023-10-02,20.5
105,°­¸ª,2023-10-03,17.6
105,°­¸ª,2023-10-04,19.8
105,°­¸ª,2023-10-05,19.3
105,°­¸ª,2023-10-06,18.6
105,°­¸ª,2023-10-07,18.4
105,°­¸ª,2023-10-08,16.8
105,°­¸ª,2023-10-09,18.1
105,°­¸ª,2023-10-10,20.4
105,°­¸ª,2023-10-11,18.0
105,°­¸ª,2023-10-12,18.7
105,°­¸ª,2023-10-13,17.8
105,°­¸ª,2023-10-14,16.6
105,°­¸ª,2023-10-15,20.2
105,°­¸ª,2023-10-16,16.5
105,°­¸ª,2023-10-17,19.1
105,°­¸ª,2023-10-18,16.9
105,°­¸ª,2023-10-19,16.7
105,°­¸ª,2023-10-20,17.9
105,°­¸ª,2023-10-21,11.6
105,°­¸ª,2023-10-22,16.1
105,°­¸ª,2023-10-23,18.9
105,°­¸ª,2023-10-24,19.9
105,°­¸ª,2023-10-25,20.2
105,°­¸ª,2023-10-26,20.7
105,°­¸ª,2023-10-27,12.5
105,°­¸ª,2023-10-28,12.5
105,°­¸ª,2023-10-29,15.5
105,°­¸ª,2023-10-30,16.6
105,°­¸ª,2023-10-31,18.7
105,°­¸ª,2023-11-01,20.0
105,°­¸ª,2023-11-02,22.0
105,°­¸ª,2023-11-03,20.5
105,°­¸ª,2023-11-04,15.0
105,°­¸ª,2023-11-05,16.0
105,°­¸ª,2023-11-06,16.9
105,°­¸ª,2023-11-07,11.3
105,°­¸ª,2023-11-08,12.7
105,°­¸ª,2023-11-09,14.0
105,°­¸ª,2023-11-10,12.2
105,°­¸ª,2023-11-11,8.0
105,°­¸ª,2023-11-12,6.9
105,°­¸ª,2023-11-13,7.8
105,°­¸ª,2023-11-14,8.9
105,°­¸ª,2023-11-15,9.8
105,°­¸ª,2023-11-16,8.5
105,°­¸ª,2023-11-17,6.0
105,°­¸ª,2023-11-18,3.9
105,°­¸ª,2023-11-19,8.3
105,°­¸ª,2023-11-20,8.3
105,°­¸ª,2023-11-21,13.8
105,°­¸ª,2023-11-22,15.4
105,°­¸ª,2023-11-23,14.4
105,°­¸ª,2023-11-24,4.4
105,°­¸ª,2023-11-25,2.5
105,°­¸ª,2023-11-26,7.2
105,°­¸ª,2023-11-27,8.7
105,°­¸ª,2023-11-28,5.3
105,°­¸ª,2023-11-29,3.4
105,°­¸ª,2023-11-30,0.4
105,°­¸ª,2023-12-01,1.8
105,°­¸ª,2023-12-02,3.8
105,°­¸ª,2023-12-03,3.5
105,°­¸ª,2023-12-04,5.3
105,°­¸ª,2023-12-05,6.4
105,°­¸ª,2023-12-06,6.9
105,°­¸ª,2023-12-07,4.6
105,°­¸ª,2023-12-08,7.1
105,°­¸ª,2023-12-09,12.0
105,°­¸ª,2023-12-10,9.0
105,°­¸ª,2023-12-11,8.8
105,°­¸ª,2023-12-12,5.8
105,°­¸ª,2023-12-13,5.4
105,°­¸ª,2023-12-14,7.0
105,°­¸ª,2023-12-15,2.5
105,°­¸ª,2023-12-16,3.1
105,°­¸ª,2023-12-17,-2.4
105,°­¸ª,2023-12-18,-2.6
105,°­¸ª,2023-12-19,-0.7
105,°­¸ª,2023-12-20,-2.1
105,°­¸ª,2023-12-21,-4.7
105,°­¸ª,2023-12-22,-5.2
105,°­¸ª,2023-12-23,-3.6
105,°­¸ª,2023-12-24,-1.6
105,°­¸ª,2023-12-25,-0.9
105,°­¸ª,2023-12-26,-0.4
105,°­¸ª,2023-12-27,0.1
105,°­¸ª,2023-12-28,0.2
105,°­¸ª,2023-12-29,0.5
105,°­¸ª,2023-12-30,0.0
105,°­¸ª,2023-12-31,1.0
105,°­¸ª,2024-01-01,1.7
