ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ Áö¸é¿Âµµ(¡ÆC)
104,ºÏ°­¸ª,2017-04-19,14.2
104,ºÏ°­¸ª,2017-04-20,15.8
104,ºÏ°­¸ª,2017-04-21,16.3
104,ºÏ°­¸ª,2017-04-22,18.0
104,ºÏ°­¸ª,2017-04-23,18.7
104,ºÏ°­¸ª,2017-04-24,20.3
104,ºÏ°­¸ª,2017-04-25,19.6
104,ºÏ°­¸ª,2017-04-26,19.1
104,ºÏ°­¸ª,2017-04-27,17.8
104,ºÏ°­¸ª,2017-04-28,18.8
104,ºÏ°­¸ª,2017-04-29,21.8
104,ºÏ°­¸ª,2017-04-30,23.1
104,ºÏ°­¸ª,2017-05-01,22.8
104,ºÏ°­¸ª,2017-05-02,21.9
104,ºÏ°­¸ª,2017-05-03,23.4
104,ºÏ°­¸ª,2017-05-04,24.6
104,ºÏ°­¸ª,2017-05-05,26.8
104,ºÏ°­¸ª,2017-05-06,24.6
104,ºÏ°­¸ª,2017-05-07,24.4
104,ºÏ°­¸ª,2017-05-08,26.6
104,ºÏ°­¸ª,2017-05-09,19.0
104,ºÏ°­¸ª,2017-05-10,17.8
104,ºÏ°­¸ª,2017-05-11,22.8
104,ºÏ°­¸ª,2017-05-12,21.4
104,ºÏ°­¸ª,2017-05-13,18.4
104,ºÏ°­¸ª,2017-05-14,20.2
104,ºÏ°­¸ª,2017-05-15,22.8
104,ºÏ°­¸ª,2017-05-16,21.6
104,ºÏ°­¸ª,2017-05-17,24.4
104,ºÏ°­¸ª,2017-05-18,27.0
104,ºÏ°­¸ª,2017-05-19,31.4
104,ºÏ°­¸ª,2017-05-20,30.8
104,ºÏ°­¸ª,2017-05-21,30.6
104,ºÏ°­¸ª,2017-05-22,29.7
104,ºÏ°­¸ª,2017-05-23,25.7
104,ºÏ°­¸ª,2017-05-24,23.0
104,ºÏ°­¸ª,2017-05-25,21.8
104,ºÏ°­¸ª,2017-05-26,18.2
104,ºÏ°­¸ª,2017-05-27,24.3
104,ºÏ°­¸ª,2017-05-28,25.9
104,ºÏ°­¸ª,2017-05-29,28.7
104,ºÏ°­¸ª,2017-05-30,25.4
104,ºÏ°­¸ª,2017-05-31,27.9
104,ºÏ°­¸ª,2017-06-01,22.7
104,ºÏ°­¸ª,2017-06-02,22.0
104,ºÏ°­¸ª,2017-06-03,23.4
104,ºÏ°­¸ª,2017-06-04,25.0
104,ºÏ°­¸ª,2017-06-05,25.4
104,ºÏ°­¸ª,2017-06-06,20.0
104,ºÏ°­¸ª,2017-06-07,19.2
104,ºÏ°­¸ª,2017-06-08,25.7
104,ºÏ°­¸ª,2017-06-09,25.2
104,ºÏ°­¸ª,2017-06-10,27.9
104,ºÏ°­¸ª,2017-06-11,26.1
104,ºÏ°­¸ª,2017-06-12,27.0
104,ºÏ°­¸ª,2017-06-13,22.9
104,ºÏ°­¸ª,2017-06-14,27.5
104,ºÏ°­¸ª,2017-06-15,30.9
104,ºÏ°­¸ª,2017-06-16,28.5
104,ºÏ°­¸ª,2017-06-17,31.0
104,ºÏ°­¸ª,2017-06-18,32.0
104,ºÏ°­¸ª,2017-06-19,30.8
104,ºÏ°­¸ª,2017-06-20,31.6
104,ºÏ°­¸ª,2017-06-21,27.5
104,ºÏ°­¸ª,2017-06-22,33.3
104,ºÏ°­¸ª,2017-06-23,32.9
104,ºÏ°­¸ª,2017-06-24,27.8
104,ºÏ°­¸ª,2017-06-25,24.3
104,ºÏ°­¸ª,2017-06-26,25.9
104,ºÏ°­¸ª,2017-06-27,29.3
104,ºÏ°­¸ª,2017-06-28,31.7
104,ºÏ°­¸ª,2017-06-29,30.0
104,ºÏ°­¸ª,2017-06-30,33.0
104,ºÏ°­¸ª,2017-07-01,32.2
104,ºÏ°­¸ª,2017-07-02,24.5
104,ºÏ°­¸ª,2017-07-03,25.6
104,ºÏ°­¸ª,2017-07-04,25.6
104,ºÏ°­¸ª,2017-07-05,27.7
104,ºÏ°­¸ª,2017-07-06,28.6
104,ºÏ°­¸ª,2017-07-07,27.2
104,ºÏ°­¸ª,2017-07-08,26.7
104,ºÏ°­¸ª,2017-07-09,29.7
104,ºÏ°­¸ª,2017-07-10,26.4
104,ºÏ°­¸ª,2017-07-11,29.3
104,ºÏ°­¸ª,2017-07-12,29.9
104,ºÏ°­¸ª,2017-07-13,30.5
104,ºÏ°­¸ª,2017-07-14,31.3
104,ºÏ°­¸ª,2017-07-15,27.7
104,ºÏ°­¸ª,2017-07-16,28.0
104,ºÏ°­¸ª,2017-07-17,30.3
104,ºÏ°­¸ª,2017-07-18,31.0
104,ºÏ°­¸ª,2017-07-19,32.0
104,ºÏ°­¸ª,2017-07-20,33.3
104,ºÏ°­¸ª,2017-07-21,31.0
104,ºÏ°­¸ª,2017-07-22,26.4
104,ºÏ°­¸ª,2017-07-23,24.8
104,ºÏ°­¸ª,2017-07-24,25.5
104,ºÏ°­¸ª,2017-07-25,26.9
104,ºÏ°­¸ª,2017-07-26,28.7
104,ºÏ°­¸ª,2017-07-27,26.2
104,ºÏ°­¸ª,2017-07-28,25.9
104,ºÏ°­¸ª,2017-07-29,24.7
104,ºÏ°­¸ª,2017-07-30,28.6
104,ºÏ°­¸ª,2017-07-31,25.8
104,ºÏ°­¸ª,2017-08-01,26.2
104,ºÏ°­¸ª,2017-08-02,28.1
104,ºÏ°­¸ª,2017-08-03,27.5
104,ºÏ°­¸ª,2017-08-04,29.3
104,ºÏ°­¸ª,2017-08-05,29.9
104,ºÏ°­¸ª,2017-08-06,29.2
104,ºÏ°­¸ª,2017-08-07,29.8
104,ºÏ°­¸ª,2017-08-08,29.4
104,ºÏ°­¸ª,2017-08-09,25.9
104,ºÏ°­¸ª,2017-08-10,25.3
104,ºÏ°­¸ª,2017-08-11,25.7
104,ºÏ°­¸ª,2017-08-12,25.8
104,ºÏ°­¸ª,2017-08-13,25.5
104,ºÏ°­¸ª,2017-08-14,23.3
104,ºÏ°­¸ª,2017-08-15,23.1
104,ºÏ°­¸ª,2017-08-16,22.6
104,ºÏ°­¸ª,2017-08-17,22.9
104,ºÏ°­¸ª,2017-08-18,25.4
104,ºÏ°­¸ª,2017-08-19,23.6
104,ºÏ°­¸ª,2017-08-20,23.6
104,ºÏ°­¸ª,2017-08-21,26.2
104,ºÏ°­¸ª,2017-08-22,28.2
104,ºÏ°­¸ª,2017-08-23,25.3
104,ºÏ°­¸ª,2017-08-24,24.8
104,ºÏ°­¸ª,2017-08-25,25.9
104,ºÏ°­¸ª,2017-08-26,24.2
104,ºÏ°­¸ª,2017-08-27,23.6
104,ºÏ°­¸ª,2017-08-28,24.3
104,ºÏ°­¸ª,2017-08-29,23.9
104,ºÏ°­¸ª,2017-08-30,21.4
104,ºÏ°­¸ª,2017-08-31,22.9
104,ºÏ°­¸ª,2017-09-01,25.1
104,ºÏ°­¸ª,2017-09-02,25.3
104,ºÏ°­¸ª,2017-09-03,25.1
104,ºÏ°­¸ª,2017-09-04,25.9
104,ºÏ°­¸ª,2017-09-05,21.3
104,ºÏ°­¸ª,2017-09-06,22.1
104,ºÏ°­¸ª,2017-09-07,28.3
104,ºÏ°­¸ª,2017-09-08,28.3
104,ºÏ°­¸ª,2017-09-09,27.9
104,ºÏ°­¸ª,2017-09-10,27.6
104,ºÏ°­¸ª,2017-09-11,18.5
104,ºÏ°­¸ª,2017-09-12,27.2
104,ºÏ°­¸ª,2017-09-13,22.6
104,ºÏ°­¸ª,2017-09-14,23.7
104,ºÏ°­¸ª,2017-09-15,23.4
104,ºÏ°­¸ª,2017-09-16,21.6
104,ºÏ°­¸ª,2017-09-17,18.4
104,ºÏ°­¸ª,2017-09-18,25.9
104,ºÏ°­¸ª,2017-09-19,25.5
104,ºÏ°­¸ª,2017-09-20,23.6
104,ºÏ°­¸ª,2017-09-21,24.7
104,ºÏ°­¸ª,2017-09-22,24.1
104,ºÏ°­¸ª,2017-09-23,24.2
104,ºÏ°­¸ª,2017-09-24,25.7
104,ºÏ°­¸ª,2017-09-25,26.3
104,ºÏ°­¸ª,2017-09-26,26.2
104,ºÏ°­¸ª,2017-09-27,19.9
104,ºÏ°­¸ª,2017-09-28,24.3
104,ºÏ°­¸ª,2017-09-29,21.8
104,ºÏ°­¸ª,2017-09-30,22.8
104,ºÏ°­¸ª,2017-10-01,18.0
104,ºÏ°­¸ª,2017-10-02,17.8
104,ºÏ°­¸ª,2017-10-03,14.7
104,ºÏ°­¸ª,2017-10-04,16.2
104,ºÏ°­¸ª,2017-10-05,17.8
104,ºÏ°­¸ª,2017-10-06,15.0
104,ºÏ°­¸ª,2017-10-07,17.9
104,ºÏ°­¸ª,2017-10-08,20.1
104,ºÏ°­¸ª,2017-10-09,23.4
104,ºÏ°­¸ª,2017-10-10,18.6
104,ºÏ°­¸ª,2017-10-11,17.8
104,ºÏ°­¸ª,2017-10-12,13.8
104,ºÏ°­¸ª,2017-10-13,12.6
104,ºÏ°­¸ª,2017-10-14,15.7
104,ºÏ°­¸ª,2017-10-15,15.8
104,ºÏ°­¸ª,2017-10-16,17.6
104,ºÏ°­¸ª,2017-10-17,16.0
104,ºÏ°­¸ª,2017-10-18,14.3
104,ºÏ°­¸ª,2017-10-19,16.1
104,ºÏ°­¸ª,2017-10-20,16.9
104,ºÏ°­¸ª,2017-10-21,17.1
104,ºÏ°­¸ª,2017-10-22,13.9
104,ºÏ°­¸ª,2017-10-23,14.0
104,ºÏ°­¸ª,2017-10-24,13.1
104,ºÏ°­¸ª,2017-10-25,15.0
104,ºÏ°­¸ª,2017-10-26,15.0
104,ºÏ°­¸ª,2017-10-27,16.7
104,ºÏ°­¸ª,2017-10-28,17.6
104,ºÏ°­¸ª,2017-10-29,13.4
104,ºÏ°­¸ª,2017-10-30,11.5
104,ºÏ°­¸ª,2017-10-31,12.2
104,ºÏ°­¸ª,2017-11-01,13.4
104,ºÏ°­¸ª,2017-11-02,13.0
104,ºÏ°­¸ª,2017-11-03,12.4
104,ºÏ°­¸ª,2017-11-04,9.6
104,ºÏ°­¸ª,2017-11-05,10.3
104,ºÏ°­¸ª,2017-11-06,13.0
104,ºÏ°­¸ª,2017-11-07,14.8
104,ºÏ°­¸ª,2017-11-08,14.8
104,ºÏ°­¸ª,2017-11-09,11.3
104,ºÏ°­¸ª,2017-11-10,13.2
104,ºÏ°­¸ª,2017-11-11,8.7
104,ºÏ°­¸ª,2017-11-12,8.6
104,ºÏ°­¸ª,2017-11-13,10.4
104,ºÏ°­¸ª,2017-11-14,10.5
104,ºÏ°­¸ª,2017-11-15,3.5
104,ºÏ°­¸ª,2017-11-16,2.2
104,ºÏ°­¸ª,2017-11-17,5.6
104,ºÏ°­¸ª,2017-11-18,2.5
104,ºÏ°­¸ª,2017-11-19,0.7
104,ºÏ°­¸ª,2017-11-20,0.8
104,ºÏ°­¸ª,2017-11-21,3.0
104,ºÏ°­¸ª,2017-11-22,6.3
104,ºÏ°­¸ª,2017-11-23,2.8
104,ºÏ°­¸ª,2017-11-24,0.3
104,ºÏ°­¸ª,2017-11-25,3.9
104,ºÏ°­¸ª,2017-11-26,4.0
104,ºÏ°­¸ª,2017-11-27,4.2
104,ºÏ°­¸ª,2017-11-28,10.2
104,ºÏ°­¸ª,2017-11-29,8.0
104,ºÏ°­¸ª,2017-11-30,3.7
104,ºÏ°­¸ª,2017-12-01,-1.7
104,ºÏ°­¸ª,2017-12-02,1.1
104,ºÏ°­¸ª,2017-12-03,4.9
104,ºÏ°­¸ª,2017-12-04,1.9
104,ºÏ°­¸ª,2017-12-05,-3.5
104,ºÏ°­¸ª,2017-12-06,1.6
104,ºÏ°­¸ª,2017-12-07,-0.2
104,ºÏ°­¸ª,2017-12-08,0.5
104,ºÏ°­¸ª,2017-12-09,1.5
104,ºÏ°­¸ª,2017-12-10,2.2
104,ºÏ°­¸ª,2017-12-11,-3.7
104,ºÏ°­¸ª,2017-12-12,-5.4
104,ºÏ°­¸ª,2017-12-13,-3.3
104,ºÏ°­¸ª,2017-12-14,-1.4
104,ºÏ°­¸ª,2017-12-15,0.5
104,ºÏ°­¸ª,2017-12-16,-3.2
104,ºÏ°­¸ª,2017-12-17,-4.7
104,ºÏ°­¸ª,2017-12-18,-1.2
104,ºÏ°­¸ª,2017-12-19,-1.0
104,ºÏ°­¸ª,2017-12-20,1.3
104,ºÏ°­¸ª,2017-12-21,1.0
104,ºÏ°­¸ª,2017-12-22,2.6
104,ºÏ°­¸ª,2017-12-23,4.2
104,ºÏ°­¸ª,2017-12-24,3.0
104,ºÏ°­¸ª,2017-12-25,-0.1
104,ºÏ°­¸ª,2017-12-26,-2.3
104,ºÏ°­¸ª,2017-12-27,-2.6
104,ºÏ°­¸ª,2017-12-28,-1.8
104,ºÏ°­¸ª,2017-12-29,2.5
104,ºÏ°­¸ª,2017-12-30,2.9
104,ºÏ°­¸ª,2017-12-31,1.5
104,ºÏ°­¸ª,2018-01-01,-2.3
104,ºÏ°­¸ª,2018-01-02,-0.7
104,ºÏ°­¸ª,2018-01-03,-2.9
104,ºÏ°­¸ª,2018-01-04,-0.6
104,ºÏ°­¸ª,2018-01-05,-0.1
104,ºÏ°­¸ª,2018-01-06,0.3
104,ºÏ°­¸ª,2018-01-07,0.6
104,ºÏ°­¸ª,2018-01-08,4.0
104,ºÏ°­¸ª,2018-01-09,-1.6
104,ºÏ°­¸ª,2018-01-10,-4.8
104,ºÏ°­¸ª,2018-01-11,-7.1
104,ºÏ°­¸ª,2018-01-12,-6.4
104,ºÏ°­¸ª,2018-01-13,-2.2
104,ºÏ°­¸ª,2018-01-14,2.3
104,ºÏ°­¸ª,2018-01-15,6.1
104,ºÏ°­¸ª,2018-01-16,4.7
104,ºÏ°­¸ª,2018-01-17,3.7
104,ºÏ°­¸ª,2018-01-18,1.9
104,ºÏ°­¸ª,2018-01-19,1.5
104,ºÏ°­¸ª,2018-01-20,1.9
104,ºÏ°­¸ª,2018-01-21,0.6
104,ºÏ°­¸ª,2018-01-22,3.0
104,ºÏ°­¸ª,2018-01-23,-4.9
104,ºÏ°­¸ª,2018-01-24,-10.8
104,ºÏ°­¸ª,2018-01-25,-7.3
104,ºÏ°­¸ª,2018-01-26,-7.5
104,ºÏ°­¸ª,2018-01-27,-3.0
104,ºÏ°­¸ª,2018-01-28,-0.1
104,ºÏ°­¸ª,2018-01-29,-4.7
104,ºÏ°­¸ª,2018-01-30,-3.9
104,ºÏ°­¸ª,2018-01-31,-0.3
104,ºÏ°­¸ª,2018-02-01,-0.8
104,ºÏ°­¸ª,2018-02-02,-3.2
104,ºÏ°­¸ª,2018-02-03,-2.7
104,ºÏ°­¸ª,2018-02-04,-5.2
104,ºÏ°­¸ª,2018-02-05,-7.1
104,ºÏ°­¸ª,2018-02-06,-4.9
104,ºÏ°­¸ª,2018-02-07,-3.7
104,ºÏ°­¸ª,2018-02-08,-2.0
104,ºÏ°­¸ª,2018-02-09,0.5
104,ºÏ°­¸ª,2018-02-10,2.3
104,ºÏ°­¸ª,2018-02-11,-1.9
104,ºÏ°­¸ª,2018-02-12,-2.7
104,ºÏ°­¸ª,2018-02-13,-0.5
104,ºÏ°­¸ª,2018-02-14,2.5
104,ºÏ°­¸ª,2018-02-15,2.0
104,ºÏ°­¸ª,2018-02-16,1.0
104,ºÏ°­¸ª,2018-02-17,1.0
104,ºÏ°­¸ª,2018-02-18,1.3
104,ºÏ°­¸ª,2018-02-19,1.3
104,ºÏ°­¸ª,2018-02-20,2.1
104,ºÏ°­¸ª,2018-02-21,0.4
104,ºÏ°­¸ª,2018-02-22,1.7
104,ºÏ°­¸ª,2018-02-23,3.6
104,ºÏ°­¸ª,2018-02-24,0.5
104,ºÏ°­¸ª,2018-02-25,2.4
104,ºÏ°­¸ª,2018-02-26,3.4
104,ºÏ°­¸ª,2018-02-27,3.1
104,ºÏ°­¸ª,2018-02-28,4.3
104,ºÏ°­¸ª,2018-03-01,3.5
104,ºÏ°­¸ª,2018-03-02,2.6
104,ºÏ°­¸ª,2018-03-03,5.8
104,ºÏ°­¸ª,2018-03-04,8.9
104,ºÏ°­¸ª,2018-03-05,0.4
104,ºÏ°­¸ª,2018-03-06,2.0
104,ºÏ°­¸ª,2018-03-07,3.5
104,ºÏ°­¸ª,2018-03-08,0.7
104,ºÏ°­¸ª,2018-03-09,2.0
104,ºÏ°­¸ª,2018-03-10,4.7
104,ºÏ°­¸ª,2018-03-11,6.2
104,ºÏ°­¸ª,2018-03-12,6.2
104,ºÏ°­¸ª,2018-03-13,11.1
104,ºÏ°­¸ª,2018-03-14,13.8
104,ºÏ°­¸ª,2018-03-15,12.7
104,ºÏ°­¸ª,2018-03-16,3.8
104,ºÏ°­¸ª,2018-03-17,5.3
104,ºÏ°­¸ª,2018-03-18,7.0
104,ºÏ°­¸ª,2018-03-19,6.4
104,ºÏ°­¸ª,2018-03-20,3.2
104,ºÏ°­¸ª,2018-03-21,1.5
104,ºÏ°­¸ª,2018-03-22,6.2
104,ºÏ°­¸ª,2018-03-23,7.5
104,ºÏ°­¸ª,2018-03-24,9.9
104,ºÏ°­¸ª,2018-03-25,13.0
104,ºÏ°­¸ª,2018-03-26,14.6
104,ºÏ°­¸ª,2018-03-27,15.5
104,ºÏ°­¸ª,2018-03-28,15.0
104,ºÏ°­¸ª,2018-03-29,14.0
104,ºÏ°­¸ª,2018-03-30,11.9
104,ºÏ°­¸ª,2018-03-31,15.8
104,ºÏ°­¸ª,2018-04-01,15.7
104,ºÏ°­¸ª,2018-04-02,19.1
104,ºÏ°­¸ª,2018-04-03,19.0
104,ºÏ°­¸ª,2018-04-04,8.4
104,ºÏ°­¸ª,2018-04-05,7.2
104,ºÏ°­¸ª,2018-04-06,9.0
104,ºÏ°­¸ª,2018-04-07,5.7
104,ºÏ°­¸ª,2018-04-08,6.4
104,ºÏ°­¸ª,2018-04-09,10.6
104,ºÏ°­¸ª,2018-04-10,11.1
104,ºÏ°­¸ª,2018-04-11,15.2
104,ºÏ°­¸ª,2018-04-12,14.0
104,ºÏ°­¸ª,2018-04-13,13.4
104,ºÏ°­¸ª,2018-04-14,9.0
104,ºÏ°­¸ª,2018-04-15,12.9
104,ºÏ°­¸ª,2018-04-16,13.6
104,ºÏ°­¸ª,2018-04-17,13.5
104,ºÏ°­¸ª,2018-04-18,16.0
104,ºÏ°­¸ª,2018-04-19,17.6
104,ºÏ°­¸ª,2018-04-20,19.8
104,ºÏ°­¸ª,2018-04-21,21.6
104,ºÏ°­¸ª,2018-04-22,15.2
104,ºÏ°­¸ª,2018-04-23,9.9
104,ºÏ°­¸ª,2018-04-24,9.1
104,ºÏ°­¸ª,2018-04-25,13.3
104,ºÏ°­¸ª,2018-04-26,16.1
104,ºÏ°­¸ª,2018-04-27,15.1
104,ºÏ°­¸ª,2018-04-28,17.8
104,ºÏ°­¸ª,2018-04-29,19.4
104,ºÏ°­¸ª,2018-04-30,19.9
104,ºÏ°­¸ª,2018-05-01,18.3
104,ºÏ°­¸ª,2018-05-02,13.2
104,ºÏ°­¸ª,2018-05-03,10.6
104,ºÏ°­¸ª,2018-05-04,14.5
104,ºÏ°­¸ª,2018-05-05,17.8
104,ºÏ°­¸ª,2018-05-06,16.0
104,ºÏ°­¸ª,2018-05-07,17.4
104,ºÏ°­¸ª,2018-05-08,12.4
104,ºÏ°­¸ª,2018-05-09,12.0
104,ºÏ°­¸ª,2018-05-10,17.2
104,ºÏ°­¸ª,2018-05-11,20.0
104,ºÏ°­¸ª,2018-05-12,15.9
104,ºÏ°­¸ª,2018-05-13,21.5
104,ºÏ°­¸ª,2018-05-14,22.8
104,ºÏ°­¸ª,2018-05-15,25.1
104,ºÏ°­¸ª,2018-05-16,21.4
104,ºÏ°­¸ª,2018-05-17,21.3
104,ºÏ°­¸ª,2018-05-18,12.6
104,ºÏ°­¸ª,2018-05-19,18.5
104,ºÏ°­¸ª,2018-05-20,16.4
104,ºÏ°­¸ª,2018-05-21,18.9
104,ºÏ°­¸ª,2018-05-22,18.5
104,ºÏ°­¸ª,2018-05-23,21.7
104,ºÏ°­¸ª,2018-05-24,21.1
104,ºÏ°­¸ª,2018-05-25,23.5
104,ºÏ°­¸ª,2018-05-26,22.8
104,ºÏ°­¸ª,2018-05-27,18.9
104,ºÏ°­¸ª,2018-05-28,22.9
104,ºÏ°­¸ª,2018-05-29,22.1
104,ºÏ°­¸ª,2018-05-30,23.7
104,ºÏ°­¸ª,2018-05-31,24.7
104,ºÏ°­¸ª,2018-06-01,27.3
104,ºÏ°­¸ª,2018-06-02,29.3
104,ºÏ°­¸ª,2018-06-03,28.7
104,ºÏ°­¸ª,2018-06-04,28.0
104,ºÏ°­¸ª,2018-06-05,29.0
104,ºÏ°­¸ª,2018-06-06,30.4
104,ºÏ°­¸ª,2018-06-07,31.3
104,ºÏ°­¸ª,2018-06-08,30.9
104,ºÏ°­¸ª,2018-06-09,23.8
104,ºÏ°­¸ª,2018-06-10,21.3
104,ºÏ°­¸ª,2018-06-11,18.5
104,ºÏ°­¸ª,2018-06-12,24.6
104,ºÏ°­¸ª,2018-06-13,22.0
104,ºÏ°­¸ª,2018-06-14,21.1
104,ºÏ°­¸ª,2018-06-15,23.8
104,ºÏ°­¸ª,2018-06-16,24.4
104,ºÏ°­¸ª,2018-06-17,25.1
104,ºÏ°­¸ª,2018-06-18,28.6
104,ºÏ°­¸ª,2018-06-19,26.0
104,ºÏ°­¸ª,2018-06-20,29.7
104,ºÏ°­¸ª,2018-06-21,30.5
104,ºÏ°­¸ª,2018-06-22,31.2
104,ºÏ°­¸ª,2018-06-23,32.2
104,ºÏ°­¸ª,2018-06-24,33.9
104,ºÏ°­¸ª,2018-06-25,32.1
104,ºÏ°­¸ª,2018-06-26,22.8
104,ºÏ°­¸ª,2018-06-27,27.0
104,ºÏ°­¸ª,2018-06-28,25.4
104,ºÏ°­¸ª,2018-06-29,27.8
104,ºÏ°­¸ª,2018-06-30,25.1
104,ºÏ°­¸ª,2018-07-01,22.8
104,ºÏ°­¸ª,2018-07-02,22.3
104,ºÏ°­¸ª,2018-07-03,26.1
104,ºÏ°­¸ª,2018-07-04,23.9
