지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2023-07-01,22
춘천시,석사동,2023-07-01,26
춘천시,신사우동,2023-07-01,19
양구군,양구읍,2023-07-01,15
원주시,중앙동,2023-07-01,42
원주시,반곡동,2023-07-01,37
원주시,문막읍,2023-07-01,33
원주시,지정면,2023-07-01,34
강릉시,주문진읍,2023-07-01,23
강릉시,옥천동,2023-07-01,30
동해시,천곡동,2023-07-01,38
삼척시,남양동,2023-07-01,27
평창군,평창읍,2023-07-01,7
정선군,정선읍,2023-07-01,13
횡성군,횡성읍,2023-07-01,23
고성군,상리,2023-07-01,29
양양군,양양읍,2023-07-01,19
속초시,금호동,2023-07-01,33
철원군,갈말읍,2023-07-01,24
홍천군,홍천읍,2023-07-01,17
영월군,영월읍,2023-07-01,21
화천군,화천읍,2023-07-01,20
태백시,황지동,2023-07-01,6
인제군,인제읍,2023-07-01,16
횡성군,우천면,2023-07-01,24
춘천시,중앙로,2023-07-02,31
춘천시,석사동,2023-07-02,26
춘천시,신사우동,2023-07-02,24
양구군,양구읍,2023-07-02,18
원주시,중앙동,2023-07-02,44
원주시,반곡동,2023-07-02,38
원주시,문막읍,2023-07-02,33
원주시,지정면,2023-07-02,41
강릉시,주문진읍,2023-07-02,25
강릉시,옥천동,2023-07-02,29
동해시,천곡동,2023-07-02,35
삼척시,남양동,2023-07-02,32
평창군,평창읍,2023-07-02,10
정선군,정선읍,2023-07-02,26
횡성군,횡성읍,2023-07-02,24
고성군,상리,2023-07-02,26
양양군,양양읍,2023-07-02,24
속초시,금호동,2023-07-02,36
철원군,갈말읍,2023-07-02,26
홍천군,홍천읍,2023-07-02,24
영월군,영월읍,2023-07-02,33
화천군,화천읍,2023-07-02,22
태백시,황지동,2023-07-02,21
인제군,인제읍,2023-07-02,26
횡성군,우천면,2023-07-02,30
춘천시,중앙로,2023-07-03,33
춘천시,석사동,2023-07-03,30
춘천시,신사우동,2023-07-03,24
양구군,양구읍,2023-07-03,19
원주시,중앙동,2023-07-03,43
원주시,반곡동,2023-07-03,40
원주시,문막읍,2023-07-03,34
원주시,지정면,2023-07-03,39
강릉시,주문진읍,2023-07-03,25
강릉시,옥천동,2023-07-03,32
