지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2020-03-01,32
춘천시,석사동,2020-03-01,35
춘천시,신사우동,2020-03-01,0
양구군,양구읍,2020-03-01,28
원주시,중앙동,2020-03-01,24
원주시,반곡동,2020-03-01,34
원주시,문막읍,2020-03-01,30
강릉시,옥천동,2020-03-01,25
동해시,천곡동,2020-03-01,28
삼척시,남양동,2020-03-01,25
평창군,평창읍,2020-03-01,34
정선군,정선읍,2020-03-01,35
횡성군,횡성읍,2020-03-01,35
고성군,상리,2020-03-01,21
양양군,양양읍,2020-03-01,22
속초시,금호동,2020-03-01,30
철원군,갈말읍,2020-03-01,36
홍천군,홍천읍,2020-03-01,40
영월군,영월읍,2020-03-01,38
화천군,화천읍,2020-03-01,26
태백시,황지동,2020-03-01,32
인제군,인제읍,2020-03-01,20
춘천시,중앙로,2020-03-02,36
춘천시,석사동,2020-03-02,42
춘천시,신사우동,2020-03-02,0
양구군,양구읍,2020-03-02,31
원주시,중앙동,2020-03-02,30
원주시,반곡동,2020-03-02,41
원주시,문막읍,2020-03-02,37
강릉시,옥천동,2020-03-02,20
동해시,천곡동,2020-03-02,17
삼척시,남양동,2020-03-02,19
평창군,평창읍,2020-03-02,39
정선군,정선읍,2020-03-02,34
횡성군,횡성읍,2020-03-02,44
고성군,상리,2020-03-02,20
양양군,양양읍,2020-03-02,19
속초시,금호동,2020-03-02,22
철원군,갈말읍,2020-03-02,34
홍천군,홍천읍,2020-03-02,49
영월군,영월읍,2020-03-02,44
화천군,화천읍,2020-03-02,32
태백시,황지동,2020-03-02,27
인제군,인제읍,2020-03-02,28
춘천시,중앙로,2020-03-03,34
춘천시,석사동,2020-03-03,43
춘천시,신사우동,2020-03-03,0
양구군,양구읍,2020-03-03,36
원주시,중앙동,2020-03-03,149
원주시,반곡동,2020-03-03,42
원주시,문막읍,2020-03-03,39
강릉시,옥천동,2020-03-03,22
동해시,천곡동,2020-03-03,20
삼척시,남양동,2020-03-03,17
평창군,평창읍,2020-03-03,33
정선군,정선읍,2020-03-03,26
횡성군,횡성읍,2020-03-03,40
고성군,상리,2020-03-03,17
양양군,양양읍,2020-03-03,18
속초시,금호동,2020-03-03,26
철원군,갈말읍,2020-03-03,37
홍천군,홍천읍,2020-03-03,53
영월군,영월읍,2020-03-03,36
화천군,화천읍,2020-03-03,31
태백시,황지동,2020-03-03,23
인제군,인제읍,2020-03-03,25
춘천시,중앙로,2020-03-04,43
춘천시,석사동,2020-03-04,44
춘천시,신사우동,2020-03-04,0
양구군,양구읍,2020-03-04,40
원주시,중앙동,2020-03-04,70
원주시,반곡동,2020-03-04,43
원주시,문막읍,2020-03-04,41
강릉시,옥천동,2020-03-04,34
동해시,천곡동,2020-03-04,27
삼척시,남양동,2020-03-04,29
평창군,평창읍,2020-03-04,47
정선군,정선읍,2020-03-04,46
횡성군,횡성읍,2020-03-04,46
고성군,상리,2020-03-04,33
양양군,양양읍,2020-03-04,32
