지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2022-04-01,13
춘천시,석사동,2022-04-01,14
춘천시,신사우동,2022-04-01,15
양구군,양구읍,2022-04-01,12
원주시,중앙동,2022-04-01,53
원주시,반곡동,2022-04-01,16
원주시,문막읍,2022-04-01,16
원주시,지정면,2022-04-01,14
강릉시,주문진읍,2022-04-01,18
강릉시,옥천동,2022-04-01,20
동해시,천곡동,2022-04-01,17
삼척시,남양동,2022-04-01,15
평창군,평창읍,2022-04-01,14
정선군,정선읍,2022-04-01,16
횡성군,횡성읍,2022-04-01,15
고성군,상리,2022-04-01,13
양양군,양양읍,2022-04-01,15
속초시,금호동,2022-04-01,15
철원군,갈말읍,2022-04-01,13
홍천군,홍천읍,2022-04-01,13
영월군,영월읍,2022-04-01,12
화천군,화천읍,2022-04-01,13
태백시,황지동,2022-04-01,15
인제군,인제읍,2022-04-01,13
춘천시,중앙로,2022-04-02,27
춘천시,석사동,2022-04-02,24
춘천시,신사우동,2022-04-02,27
양구군,양구읍,2022-04-02,19
원주시,중앙동,2022-04-02,24
원주시,반곡동,2022-04-02,27
원주시,문막읍,2022-04-02,25
원주시,지정면,2022-04-02,26
강릉시,주문진읍,2022-04-02,28
강릉시,옥천동,2022-04-02,27
동해시,천곡동,2022-04-02,24
삼척시,남양동,2022-04-02,20
평창군,평창읍,2022-04-02,21
정선군,정선읍,2022-04-02,22
횡성군,횡성읍,2022-04-02,26
고성군,상리,2022-04-02,19
양양군,양양읍,2022-04-02,20
속초시,금호동,2022-04-02,22
철원군,갈말읍,2022-04-02,28
홍천군,홍천읍,2022-04-02,26
영월군,영월읍,2022-04-02,20
화천군,화천읍,2022-04-02,25
태백시,황지동,2022-04-02,18
인제군,인제읍,2022-04-02,20
춘천시,중앙로,2022-04-03,30
춘천시,석사동,2022-04-03,28
춘천시,신사우동,2022-04-03,34
양구군,양구읍,2022-04-03,23
원주시,중앙동,2022-04-03,36
원주시,반곡동,2022-04-03,42
원주시,문막읍,2022-04-03,37
원주시,지정면,2022-04-03,38
강릉시,주문진읍,2022-04-03,34
강릉시,옥천동,2022-04-03,31
동해시,천곡동,2022-04-03,28
삼척시,남양동,2022-04-03,23
평창군,평창읍,2022-04-03,31
정선군,정선읍,2022-04-03,29
횡성군,횡성읍,2022-04-03,36
고성군,상리,2022-04-03,26
양양군,양양읍,2022-04-03,26
속초시,금호동,2022-04-03,31
철원군,갈말읍,2022-04-03,36
홍천군,홍천읍,2022-04-03,28
영월군,영월읍,2022-04-03,28
화천군,화천읍,2022-04-03,30
태백시,황지동,2022-04-03,26
인제군,인제읍,2022-04-03,25
춘천시,중앙로,2022-04-04,41
춘천시,석사동,2022-04-04,37
춘천시,신사우동,2022-04-04,44
양구군,양구읍,2022-04-04,30
원주시,중앙동,2022-04-04,48
원주시,반곡동,2022-04-04,50
원주시,문막읍,2022-04-04,46
원주시,지정면,2022-04-04,48
강릉시,주문진읍,2022-04-04,-297
강릉시,옥천동,2022-04-04,40
동해시,천곡동,2022-04-04,33
삼척시,남양동,2022-04-04,29
평창군,평창읍,2022-04-04,41
정선군,정선읍,2022-04-04,-296
횡성군,횡성읍,2022-04-04,47
고성군,상리,2022-04-04,34
양양군,양양읍,2022-04-04,32
속초시,금호동,2022-04-04,34
철원군,갈말읍,2022-04-04,49
홍천군,홍천읍,2022-04-04,40
영월군,영월읍,2022-04-04,37
화천군,화천읍,2022-04-04,41
태백시,황지동,2022-04-04,31
인제군,인제읍,2022-04-04,33
춘천시,중앙로,2022-04-05,41
춘천시,석사동,2022-04-05,34
춘천시,신사우동,2022-04-05,48
양구군,양구읍,2022-04-05,34
원주시,중앙동,2022-04-05,48
원주시,반곡동,2022-04-05,55
원주시,문막읍,2022-04-05,46
원주시,지정면,2022-04-05,49
강릉시,주문진읍,2022-04-05,34
강릉시,옥천동,2022-04-05,119
동해시,천곡동,2022-04-05,29
삼척시,남양동,2022-04-05,25
평창군,평창읍,2022-04-05,124
정선군,정선읍,2022-04-05,48
횡성군,횡성읍,2022-04-05,47
고성군,상리,2022-04-05,30
양양군,양양읍,2022-04-05,32
속초시,금호동,2022-04-05,33
철원군,갈말읍,2022-04-05,45
홍천군,홍천읍,2022-04-05,43
영월군,영월읍,2022-04-05,41
화천군,화천읍,2022-04-05,43
태백시,황지동,2022-04-05,-391
인제군,인제읍,2022-04-05,40
춘천시,중앙로,2022-04-06,38
춘천시,석사동,2022-04-06,33
춘천시,신사우동,2022-04-06,41
양구군,양구읍,2022-04-06,30
원주시,중앙동,2022-04-06,48
원주시,반곡동,2022-04-06,48
원주시,문막읍,2022-04-06,45
