지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2022-05-01,35
춘천시,석사동,2022-05-01,33
춘천시,신사우동,2022-05-01,38
양구군,양구읍,2022-05-01,28
원주시,중앙동,2022-05-01,47
원주시,반곡동,2022-05-01,44
원주시,문막읍,2022-05-01,38
원주시,지정면,2022-05-01,41
강릉시,주문진읍,2022-05-01,61
강릉시,옥천동,2022-05-01,45
동해시,천곡동,2022-05-01,47
삼척시,남양동,2022-05-01,43
평창군,평창읍,2022-05-01,38
정선군,정선읍,2022-05-01,47
횡성군,횡성읍,2022-05-01,41
고성군,상리,2022-05-01,48
양양군,양양읍,2022-05-01,45
속초시,금호동,2022-05-01,63
철원군,갈말읍,2022-05-01,43
홍천군,홍천읍,2022-05-01,35
영월군,영월읍,2022-05-01,39
화천군,화천읍,2022-05-01,36
태백시,황지동,2022-05-01,40
인제군,인제읍,2022-05-01,39
춘천시,중앙로,2022-05-02,32
춘천시,석사동,2022-05-02,28
춘천시,신사우동,2022-05-02,31
양구군,양구읍,2022-05-02,19
원주시,중앙동,2022-05-02,38
원주시,반곡동,2022-05-02,43
원주시,문막읍,2022-05-02,40
원주시,지정면,2022-05-02,37
강릉시,주문진읍,2022-05-02,23
강릉시,옥천동,2022-05-02,24
동해시,천곡동,2022-05-02,26
삼척시,남양동,2022-05-02,24
평창군,평창읍,2022-05-02,27
정선군,정선읍,2022-05-02,30
횡성군,횡성읍,2022-05-02,32
고성군,상리,2022-05-02,16
양양군,양양읍,2022-05-02,19
속초시,금호동,2022-05-02,19
철원군,갈말읍,2022-05-02,35
홍천군,홍천읍,2022-05-02,30
영월군,영월읍,2022-05-02,28
화천군,화천읍,2022-05-02,31
태백시,황지동,2022-05-02,25
인제군,인제읍,2022-05-02,21
춘천시,중앙로,2022-05-03,28
춘천시,석사동,2022-05-03,27
춘천시,신사우동,2022-05-03,30
양구군,양구읍,2022-05-03,23
원주시,중앙동,2022-05-03,32
원주시,반곡동,2022-05-03,38
원주시,문막읍,2022-05-03,34
원주시,지정면,2022-05-03,33
강릉시,주문진읍,2022-05-03,30
강릉시,옥천동,2022-05-03,34
동해시,천곡동,2022-05-03,32
삼척시,남양동,2022-05-03,24
평창군,평창읍,2022-05-03,26
