지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2019-03-01,103
춘천시,석사동,2019-03-01,114
양구군,양구읍,2019-03-01,87
원주시,중앙동,2019-03-01,128
원주시,반곡동,2019-03-01,120
원주시,문막읍,2019-03-01,101
강릉시,옥천동,2019-03-01,76
동해시,천곡동,2019-03-01,81
삼척시,남양동,2019-03-01,79
평창군,평창읍,2019-03-01,101
정선군,정선읍,2019-03-01,90
횡성군,횡성읍,2019-03-01,133
고성군,상리,2019-03-01,62
양양군,양양읍,2019-03-01,61
속초시,금호동,2019-03-01,71
철원군,갈말읍,2019-03-01,84
홍천군,홍천읍,2019-03-01,103
영월군,영월읍,2019-03-01,111
화천군,화천읍,2019-03-01,80
태백시,황지동,2019-03-01,93
춘천시,중앙로,2019-03-02,91
춘천시,석사동,2019-03-02,100
양구군,양구읍,2019-03-02,63
원주시,중앙동,2019-03-02,158
원주시,반곡동,2019-03-02,111
원주시,문막읍,2019-03-02,93
강릉시,옥천동,2019-03-02,69
동해시,천곡동,2019-03-02,69
삼척시,남양동,2019-03-02,68
평창군,평창읍,2019-03-02,83
정선군,정선읍,2019-03-02,62
횡성군,횡성읍,2019-03-02,108
고성군,상리,2019-03-02,52
양양군,양양읍,2019-03-02,51
속초시,금호동,2019-03-02,63
철원군,갈말읍,2019-03-02,80
홍천군,홍천읍,2019-03-02,84
영월군,영월읍,2019-03-02,87
화천군,화천읍,2019-03-02,63
태백시,황지동,2019-03-02,69
춘천시,중앙로,2019-03-03,74
춘천시,석사동,2019-03-03,77
양구군,양구읍,2019-03-03,52
원주시,중앙동,2019-03-03,96
원주시,반곡동,2019-03-03,91
원주시,문막읍,2019-03-03,75
강릉시,옥천동,2019-03-03,62
동해시,천곡동,2019-03-03,53
삼척시,남양동,2019-03-03,51
평창군,평창읍,2019-03-03,62
정선군,정선읍,2019-03-03,133
횡성군,횡성읍,2019-03-03,81
고성군,상리,2019-03-03,56
양양군,양양읍,2019-03-03,52
속초시,금호동,2019-03-03,64
철원군,갈말읍,2019-03-03,67
홍천군,홍천읍,2019-03-03,61
영월군,영월읍,2019-03-03,67
화천군,화천읍,2019-03-03,49
태백시,황지동,2019-03-03,58
춘천시,중앙로,2019-03-04,80
춘천시,석사동,2019-03-04,82
양구군,양구읍,2019-03-04,54
원주시,중앙동,2019-03-04,114
원주시,반곡동,2019-03-04,106
원주시,문막읍,2019-03-04,90
강릉시,옥천동,2019-03-04,44
동해시,천곡동,2019-03-04,36
삼척시,남양동,2019-03-04,37
평창군,평창읍,2019-03-04,57
정선군,정선읍,2019-03-04,40
횡성군,횡성읍,2019-03-04,102
고성군,상리,2019-03-04,63
양양군,양양읍,2019-03-04,51
속초시,금호동,2019-03-04,58
철원군,갈말읍,2019-03-04,95
홍천군,홍천읍,2019-03-04,71
영월군,영월읍,2019-03-04,63
화천군,화천읍,2019-03-04,53
태백시,황지동,2019-03-04,42
춘천시,중앙로,2019-03-05,185
춘천시,석사동,2019-03-05,213
양구군,양구읍,2019-03-05,146
원주시,중앙동,2019-03-05,219
원주시,반곡동,2019-03-05,173
원주시,문막읍,2019-03-05,149
강릉시,옥천동,2019-03-05,138
동해시,천곡동,2019-03-05,123
삼척시,남양동,2019-03-05,117
평창군,평창읍,2019-03-05,147
정선군,정선읍,2019-03-05,113
횡성군,횡성읍,2019-03-05,204
고성군,상리,2019-03-05,136
양양군,양양읍,2019-03-05,138
속초시,금호동,2019-03-05,130
철원군,갈말읍,2019-03-05,198
홍천군,홍천읍,2019-03-05,168
영월군,영월읍,2019-03-05,149
화천군,화천읍,2019-03-05,157
태백시,황지동,2019-03-05,126
춘천시,중앙로,2019-03-06,162
춘천시,석사동,2019-03-06,168
양구군,양구읍,2019-03-06,130
원주시,중앙동,2019-03-06,170
원주시,반곡동,2019-03-06,155
원주시,문막읍,2019-03-06,130
강릉시,옥천동,2019-03-06,123
동해시,천곡동,2019-03-06,101
삼척시,남양동,2019-03-06,98
평창군,평창읍,2019-03-06,154
정선군,정선읍,2019-03-06,131
횡성군,횡성읍,2019-03-06,196
고성군,상리,2019-03-06,111
양양군,양양읍,2019-03-06,83
속초시,금호동,2019-03-06,112
철원군,갈말읍,2019-03-06,126
홍천군,홍천읍,2019-03-06,173
영월군,영월읍,2019-03-06,166
화천군,화천읍,2019-03-06,131
태백시,황지동,2019-03-06,112
춘천시,중앙로,2019-03-07,51
춘천시,석사동,2019-03-07,55
양구군,양구읍,2019-03-07,42
원주시,중앙동,2019-03-07,95
원주시,반곡동,2019-03-07,87
원주시,문막읍,2019-03-07,75
강릉시,옥천동,2019-03-07,45
동해시,천곡동,2019-03-07,46
삼척시,남양동,2019-03-07,41
평창군,평창읍,2019-03-07,63
정선군,정선읍,2019-03-07,35
횡성군,횡성읍,2019-03-07,90
고성군,상리,2019-03-07,41
양양군,양양읍,2019-03-07,23
속초시,금호동,2019-03-07,86
철원군,갈말읍,2019-03-07,48
홍천군,홍천읍,2019-03-07,78
영월군,영월읍,2019-03-07,66
화천군,화천읍,2019-03-07,43
태백시,황지동,2019-03-07,32
춘천시,중앙로,2019-03-08,64
춘천시,석사동,2019-03-08,68
양구군,양구읍,2019-03-08,63
원주시,중앙동,2019-03-08,71
원주시,반곡동,2019-03-08,67
원주시,문막읍,2019-03-08,50
강릉시,옥천동,2019-03-08,56
동해시,천곡동,2019-03-08,59
삼척시,남양동,2019-03-08,54
평창군,평창읍,2019-03-08,58
정선군,정선읍,2019-03-08,44
횡성군,횡성읍,2019-03-08,69
고성군,상리,2019-03-08,44
양양군,양양읍,2019-03-08,45
속초시,금호동,2019-03-08,53
철원군,갈말읍,2019-03-08,61
홍천군,홍천읍,2019-03-08,64
영월군,영월읍,2019-03-08,69
화천군,화천읍,2019-03-08,60
태백시,황지동,2019-03-08,52
춘천시,중앙로,2019-03-09,43
춘천시,석사동,2019-03-09,51
양구군,양구읍,2019-03-09,39
원주시,중앙동,2019-03-09,61
원주시,반곡동,2019-03-09,61
원주시,문막읍,2019-03-09,44
강릉시,옥천동,2019-03-09,15
동해시,천곡동,2019-03-09,30
삼척시,남양동,2019-03-09,22
평창군,평창읍,2019-03-09,48
정선군,정선읍,2019-03-09,32
횡성군,횡성읍,2019-03-09,52
고성군,상리,2019-03-09,21
양양군,양양읍,2019-03-09,14
속초시,금호동,2019-03-09,22
철원군,갈말읍,2019-03-09,36
홍천군,홍천읍,2019-03-09,55
영월군,영월읍,2019-03-09,51
화천군,화천읍,2019-03-09,37
태백시,황지동,2019-03-09,24
춘천시,중앙로,2019-03-10,54
춘천시,석사동,2019-03-10,53
양구군,양구읍,2019-03-10,52
원주시,중앙동,2019-03-10,97
원주시,반곡동,2019-03-10,58
원주시,문막읍,2019-03-10,41
강릉시,옥천동,2019-03-10,42
동해시,천곡동,2019-03-10,39
삼척시,남양동,2019-03-10,39
평창군,평창읍,2019-03-10,46
정선군,정선읍,2019-03-10,28
횡성군,횡성읍,2019-03-10,49
고성군,상리,2019-03-10,47
양양군,양양읍,2019-03-10,45
속초시,금호동,2019-03-10,48
철원군,갈말읍,2019-03-10,58
홍천군,홍천읍,2019-03-10,57
영월군,영월읍,2019-03-10,36
화천군,화천읍,2019-03-10,53
태백시,황지동,2019-03-10,21
춘천시,중앙로,2019-03-11,76
춘천시,석사동,2019-03-11,68
양구군,양구읍,2019-03-11,60
원주시,중앙동,2019-03-11,70
원주시,반곡동,2019-03-11,64
원주시,문막읍,2019-03-11,52
강릉시,옥천동,2019-03-11,55
동해시,천곡동,2019-03-11,56
삼척시,남양동,2019-03-11,50
평창군,평창읍,2019-03-11,56
정선군,정선읍,2019-03-11,47
횡성군,횡성읍,2019-03-11,74
고성군,상리,2019-03-11,49
양양군,양양읍,2019-03-11,53
속초시,금호동,2019-03-11,58
철원군,갈말읍,2019-03-11,61
홍천군,홍천읍,2019-03-11,63
영월군,영월읍,2019-03-11,53
화천군,화천읍,2019-03-11,70
태백시,황지동,2019-03-11,46
춘천시,중앙로,2019-03-12,78
춘천시,석사동,2019-03-12,77
양구군,양구읍,2019-03-12,65
원주시,중앙동,2019-03-12,92
원주시,반곡동,2019-03-12,86
원주시,문막읍,2019-03-12,64
강릉시,옥천동,2019-03-12,66
동해시,천곡동,2019-03-12,61
삼척시,남양동,2019-03-12,58
평창군,평창읍,2019-03-12,75
정선군,정선읍,2019-03-12,61
횡성군,횡성읍,2019-03-12,93
고성군,상리,2019-03-12,65
양양군,양양읍,2019-03-12,63
속초시,금호동,2019-03-12,65
철원군,갈말읍,2019-03-12,83
홍천군,홍천읍,2019-03-12,85
영월군,영월읍,2019-03-12,78
화천군,화천읍,2019-03-12,69
태백시,황지동,2019-03-12,-778
춘천시,중앙로,2019-03-13,45
춘천시,석사동,2019-03-13,47
양구군,양구읍,2019-03-13,44
원주시,중앙동,2019-03-13,99
원주시,반곡동,2019-03-13,59
원주시,문막읍,2019-03-13,36
강릉시,옥천동,2019-03-13,50
동해시,천곡동,2019-03-13,48
삼척시,남양동,2019-03-13,44
평창군,평창읍,2019-03-13,58
정선군,정선읍,2019-03-13,50
횡성군,횡성읍,2019-03-13,51
고성군,상리,2019-03-13,49
양양군,양양읍,2019-03-13,43
속초시,금호동,2019-03-13,58
철원군,갈말읍,2019-03-13,46
홍천군,홍천읍,2019-03-13,54
영월군,영월읍,2019-03-13,54
화천군,화천읍,2019-03-13,40
태백시,황지동,2019-03-13,45
춘천시,중앙로,2019-03-14,37
춘천시,석사동,2019-03-14,39
양구군,양구읍,2019-03-14,29
원주시,중앙동,2019-03-14,46
원주시,반곡동,2019-03-14,46
원주시,문막읍,2019-03-14,30
강릉시,옥천동,2019-03-14,27
동해시,천곡동,2019-03-14,29
삼척시,남양동,2019-03-14,29
평창군,평창읍,2019-03-14,-962
정선군,정선읍,2019-03-14,30
횡성군,횡성읍,2019-03-14,40
고성군,상리,2019-03-14,30
양양군,양양읍,2019-03-14,27
속초시,금호동,2019-03-14,31
철원군,갈말읍,2019-03-14,34
홍천군,홍천읍,2019-03-14,35
영월군,영월읍,2019-03-14,37
화천군,화천읍,2019-03-14,30
태백시,황지동,2019-03-14,31
춘천시,중앙로,2019-03-15,37
춘천시,석사동,2019-03-15,36
양구군,양구읍,2019-03-15,40
원주시,중앙동,2019-03-15,101
원주시,반곡동,2019-03-15,57
원주시,문막읍,2019-03-15,40
강릉시,옥천동,2019-03-15,44
동해시,천곡동,2019-03-15,37
삼척시,남양동,2019-03-15,39
평창군,평창읍,2019-03-15,44
정선군,정선읍,2019-03-15,35
횡성군,횡성읍,2019-03-15,45
고성군,상리,2019-03-15,35
양양군,양양읍,2019-03-15,36
속초시,금호동,2019-03-15,40
철원군,갈말읍,2019-03-15,37
홍천군,홍천읍,2019-03-15,40
영월군,영월읍,2019-03-15,-824
화천군,화천읍,2019-03-15,43
태백시,황지동,2019-03-15,39
춘천시,중앙로,2019-03-16,30
춘천시,석사동,2019-03-16,30
양구군,양구읍,2019-03-16,36
원주시,중앙동,2019-03-16,46
원주시,반곡동,2019-03-16,43
원주시,문막읍,2019-03-16,29
강릉시,옥천동,2019-03-16,21
동해시,천곡동,2019-03-16,24
삼척시,남양동,2019-03-16,25
평창군,평창읍,2019-03-16,34
정선군,정선읍,2019-03-16,21
횡성군,횡성읍,2019-03-16,44
고성군,상리,2019-03-16,23
양양군,양양읍,2019-03-16,24
속초시,금호동,2019-03-16,27
철원군,갈말읍,2019-03-16,35
홍천군,홍천읍,2019-03-16,35
영월군,영월읍,2019-03-16,-4140
화천군,화천읍,2019-03-16,33
태백시,황지동,2019-03-16,25
춘천시,중앙로,2019-03-17,41
춘천시,석사동,2019-03-17,42
양구군,양구읍,2019-03-17,38
원주시,중앙동,2019-03-17,45
원주시,반곡동,2019-03-17,44
원주시,문막읍,2019-03-17,28
강릉시,옥천동,2019-03-17,30
동해시,천곡동,2019-03-17,30
삼척시,남양동,2019-03-17,29
평창군,평창읍,2019-03-17,38
정선군,정선읍,2019-03-17,29
횡성군,횡성읍,2019-03-17,39
고성군,상리,2019-03-17,33
양양군,양양읍,2019-03-17,30
속초시,금호동,2019-03-17,33
철원군,갈말읍,2019-03-17,38
홍천군,홍천읍,2019-03-17,33
영월군,영월읍,2019-03-17,41
화천군,화천읍,2019-03-17,34
태백시,황지동,2019-03-17,30
춘천시,중앙로,2019-03-18,45
춘천시,석사동,2019-03-18,48
양구군,양구읍,2019-03-18,41
원주시,중앙동,2019-03-18,51
원주시,반곡동,2019-03-18,49
원주시,문막읍,2019-03-18,34
강릉시,옥천동,2019-03-18,27
동해시,천곡동,2019-03-18,27
삼척시,남양동,2019-03-18,21
평창군,평창읍,2019-03-18,37
정선군,정선읍,2019-03-18,30
횡성군,횡성읍,2019-03-18,46
고성군,상리,2019-03-18,32
양양군,양양읍,2019-03-18,29
속초시,금호동,2019-03-18,34
철원군,갈말읍,2019-03-18,34
홍천군,홍천읍,2019-03-18,42
영월군,영월읍,2019-03-18,37
화천군,화천읍,2019-03-18,40
태백시,황지동,2019-03-18,21
춘천시,중앙로,2019-03-19,69
춘천시,석사동,2019-03-19,70
양구군,양구읍,2019-03-19,66
원주시,중앙동,2019-03-19,87
원주시,반곡동,2019-03-19,77
원주시,문막읍,2019-03-19,58
강릉시,옥천동,2019-03-19,64
동해시,천곡동,2019-03-19,60
삼척시,남양동,2019-03-19,55
평창군,평창읍,2019-03-19,63
정선군,정선읍,2019-03-19,52
횡성군,횡성읍,2019-03-19,74
고성군,상리,2019-03-19,66
양양군,양양읍,2019-03-19,62
속초시,금호동,2019-03-19,70
철원군,갈말읍,2019-03-19,59
홍천군,홍천읍,2019-03-19,67
영월군,영월읍,2019-03-19,64
화천군,화천읍,2019-03-19,48
태백시,황지동,2019-03-19,72
춘천시,중앙로,2019-03-20,111
춘천시,석사동,2019-03-20,111
양구군,양구읍,2019-03-20,101
원주시,중앙동,2019-03-20,108
원주시,반곡동,2019-03-20,98
원주시,문막읍,2019-03-20,78
강릉시,옥천동,2019-03-20,80
동해시,천곡동,2019-03-20,80
삼척시,남양동,2019-03-20,78
평창군,평창읍,2019-03-20,82
정선군,정선읍,2019-03-20,72
횡성군,횡성읍,2019-03-20,98
고성군,상리,2019-03-20,75
양양군,양양읍,2019-03-20,77
속초시,금호동,2019-03-20,78
철원군,갈말읍,2019-03-20,186
홍천군,홍천읍,2019-03-20,84
영월군,영월읍,2019-03-20,82
화천군,화천읍,2019-03-20,96
태백시,황지동,2019-03-20,81
춘천시,중앙로,2019-03-21,31
춘천시,석사동,2019-03-21,29
양구군,양구읍,2019-03-21,29
원주시,중앙동,2019-03-21,80
원주시,반곡동,2019-03-21,31
원주시,문막읍,2019-03-21,26
강릉시,옥천동,2019-03-21,25
동해시,천곡동,2019-03-21,25
삼척시,남양동,2019-03-21,27
평창군,평창읍,2019-03-21,31
