0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,-71,21,24,19,26,-13,-273,-291,15,17,18,21,10,18,-244,-203,9,10,16,30,-51,-43,13,14,11,12,7,7,29,35,27,-
춘천시,중앙로,63,25,31,22,18,16,19,21,17,21,24,27,36,20,17,22,9,7,21,31,29,10,15,13,9,14,7,9,51,44,23,-
춘천시,신사우동,50,20,21,17,14,14,17,15,14,19,21,24,24,16,17,10,10,8,18,29,23,10,12,13,9,9,6,6,33,33,22,-
양구군,양구읍,38,15,18,17,12,12,12,12,10,13,13,15,18,10,8,13,8,7,12,20,15,8,8,9,7,9,6,6,24,24,18,-
원주시,중앙동,85,28,34,23,58,20,21,28,23,28,31,38,42,63,8,90,11,12,14,70,27,12,11,13,10,13,6,9,37,50,24,-
원주시,반곡동,64,23,30,22,26,18,18,18,16,23,31,35,39,22,10,11,11,14,18,34,30,10,14,15,12,13,7,10,38,48,25,-
원주시,문막읍,58,22,27,21,16,17,17,16,14,21,27,32,32,20,9,12,12,16,20,33,26,8,10,12,10,12,7,11,34,43,22,-
원주시,지정면,66,24,31,24,23,18,19,18,15,24,28,34,36,27,11,11,13,16,25,37,32,11,14,13,12,14,8,10,39,49,27,-
강릉시,주문진읍,49,21,27,23,21,18,21,18,12,12,10,12,27,15,11,9,7,7,14,30,23,17,13,18,12,11,6,5,21,27,23,-
강릉시,옥천동,47,15,20,21,15,14,15,15,11,10,10,10,22,11,7,6,5,5,13,21,18,11,9,13,11,8,4,3,19,24,102,-
동해시,천곡동,48,26,27,22,23,19,18,17,13,13,10,13,28,15,6,9,11,13,19,23,17,11,15,14,10,10,7,8,20,27,21,-
삼척시,남양동,49,22,23,21,21,20,18,17,13,12,11,13,28,16,8,9,12,11,16,22,23,12,13,14,11,12,6,9,19,30,24,-
평창군,평창읍,-2410,16,22,15,12,14,-6244,-6242,15,17,15,17,-393,15,-5829,-4995,10,12,15,29,-812,14,15,17,15,16,7,7,26,42,28,-
정선군,정선읍,-77,11,17,10,8,8,-401,18,15,14,15,19,27,16,10,13,10,15,14,30,-812,12,12,17,13,16,7,6,25,40,28,-
횡성군,횡성읍,45,17,21,15,11,11,11,13,13,16,19,23,26,12,6,8,8,11,18,23,18,9,11,12,9,11,5,7,28,37,22,-
고성군,상리,48,43,28,20,26,21,19,17,15,14,11,13,24,10,10,12,7,6,14,24,14,10,17,15,7,10,5,4,20,22,19,-
양양군,양양읍,39,17,23,20,18,17,18,16,12,13,9,10,26,9,8,10,5,6,9,18,14,8,11,14,8,7,4,3,22,21,16,-
속초시,금호동,80,27,31,29,26,188,23,25,19,19,16,14,32,21,17,15,12,9,20,33,26,18,23,24,15,14,10,8,30,32,28,-
철원군,갈말읍,62,25,23,19,18,19,21,21,17,22,31,30,31,22,10,13,11,11,21,37,22,11,14,16,11,12,12,11,50,33,24,-
홍천군,홍천읍,71,19,22,18,183,16,17,17,15,24,22,25,31,17,12,12,10,10,18,31,23,13,13,13,11,13,6,7,31,39,25,-
영월군,영월읍,-120,22,20,16,14,-822,13,14,12,11,14,16,26,16,7,7,9,12,14,27,21,-825,14,16,11,13,6,9,26,42,23,-
화천군,화천읍,53,22,22,18,17,17,18,16,15,20,22,24,24,15,12,17,10,8,19,30,22,10,15,14,9,12,8,8,30,34,20,-
태백시,황지동,-86,8,11,6,4,4,7,-820,14,13,17,17,26,13,5,5,7,8,11,27,19,-405,12,14,12,12,6,8,22,36,25,-
인제군,인제읍,46,17,24,19,14,15,17,15,14,14,14,20,23,14,8,10,7,7,15,27,19,10,10,12,9,10,6,6,28,33,21,-
