지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2017-02-01,47
춘천시,석사동,2017-02-01,42
원주시,중앙동,2017-02-01,67
원주시,반곡동,2017-02-01,65
강릉시,옥천동,2017-02-01,36
동해시,천곡동,2017-02-01,29
삼척시,남양동,2017-02-01,29
춘천시,중앙로,2017-02-02,44
춘천시,석사동,2017-02-02,44
원주시,중앙동,2017-02-02,59
원주시,반곡동,2017-02-02,56
강릉시,옥천동,2017-02-02,38
동해시,천곡동,2017-02-02,28
삼척시,남양동,2017-02-02,29
춘천시,중앙로,2017-02-03,69
춘천시,석사동,2017-02-03,71
원주시,중앙동,2017-02-03,85
원주시,반곡동,2017-02-03,90
강릉시,옥천동,2017-02-03,41
동해시,천곡동,2017-02-03,31
삼척시,남양동,2017-02-03,30
춘천시,중앙로,2017-02-04,110
춘천시,석사동,2017-02-04,118
원주시,중앙동,2017-02-04,148
원주시,반곡동,2017-02-04,142
강릉시,옥천동,2017-02-04,72
동해시,천곡동,2017-02-04,46
삼척시,남양동,2017-02-04,46
춘천시,중앙로,2017-02-05,82
춘천시,석사동,2017-02-05,87
원주시,중앙동,2017-02-05,112
원주시,반곡동,2017-02-05,108
강릉시,옥천동,2017-02-05,41
동해시,천곡동,2017-02-05,21
삼척시,남양동,2017-02-05,21
춘천시,중앙로,2017-02-06,55
춘천시,석사동,2017-02-06,57
원주시,중앙동,2017-02-06,64
원주시,반곡동,2017-02-06,66
강릉시,옥천동,2017-02-06,66
동해시,천곡동,2017-02-06,47
삼척시,남양동,2017-02-06,49
춘천시,중앙로,2017-02-07,54
춘천시,석사동,2017-02-07,56
원주시,중앙동,2017-02-07,81
원주시,반곡동,2017-02-07,75
강릉시,옥천동,2017-02-07,53
동해시,천곡동,2017-02-07,27
삼척시,남양동,2017-02-07,30
춘천시,중앙로,2017-02-08,65
춘천시,석사동,2017-02-08,65
원주시,중앙동,2017-02-08,92
원주시,반곡동,2017-02-08,92
강릉시,옥천동,2017-02-08,58
동해시,천곡동,2017-02-08,36
삼척시,남양동,2017-02-08,39
춘천시,중앙로,2017-02-09,64
춘천시,석사동,2017-02-09,58
원주시,중앙동,2017-02-09,60
원주시,반곡동,2017-02-09,61
강릉시,옥천동,2017-02-09,68
동해시,천곡동,2017-02-09,50
삼척시,남양동,2017-02-09,51
춘천시,중앙로,2017-02-10,41
춘천시,석사동,2017-02-10,39
원주시,중앙동,2017-02-10,45
원주시,반곡동,2017-02-10,46
강릉시,옥천동,2017-02-10,51
동해시,천곡동,2017-02-10,37
삼척시,남양동,2017-02-10,35
춘천시,중앙로,2017-02-11,42
춘천시,석사동,2017-02-11,46
원주시,중앙동,2017-02-11,48
원주시,반곡동,2017-02-11,49
강릉시,옥천동,2017-02-11,40
동해시,천곡동,2017-02-11,28
삼척시,남양동,2017-02-11,30
춘천시,중앙로,2017-02-12,42
춘천시,석사동,2017-02-12,42
원주시,중앙동,2017-02-12,52
원주시,반곡동,2017-02-12,51
강릉시,옥천동,2017-02-12,39
동해시,천곡동,2017-02-12,26
삼척시,남양동,2017-02-12,27
춘천시,중앙로,2017-02-13,58
춘천시,석사동,2017-02-13,57
원주시,중앙동,2017-02-13,66
원주시,반곡동,2017-02-13,65
강릉시,옥천동,2017-02-13,50
동해시,천곡동,2017-02-13,33
삼척시,남양동,2017-02-13,35
춘천시,중앙로,2017-02-14,65
춘천시,석사동,2017-02-14,68
원주시,중앙동,2017-02-14,89
원주시,반곡동,2017-02-14,86
강릉시,옥천동,2017-02-14,64
동해시,천곡동,2017-02-14,34
삼척시,남양동,2017-02-14,37
춘천시,중앙로,2017-02-15,73
춘천시,석사동,2017-02-15,72
원주시,중앙동,2017-02-15,91
원주시,반곡동,2017-02-15,84
강릉시,옥천동,2017-02-15,72
동해시,천곡동,2017-02-15,61
삼척시,남양동,2017-02-15,65
춘천시,중앙로,2017-02-16,75
춘천시,석사동,2017-02-16,69
원주시,중앙동,2017-02-16,80
원주시,반곡동,2017-02-16,81
강릉시,옥천동,2017-02-16,105
동해시,천곡동,2017-02-16,70
삼척시,남양동,2017-02-16,74
춘천시,중앙로,2017-02-17,45
춘천시,석사동,2017-02-17,43
원주시,중앙동,2017-02-17,50
원주시,반곡동,2017-02-17,47
강릉시,옥천동,2017-02-17,47
동해시,천곡동,2017-02-17,28
삼척시,남양동,2017-02-17,33
춘천시,중앙로,2017-02-18,41
춘천시,석사동,2017-02-18,41
원주시,중앙동,2017-02-18,40
원주시,반곡동,2017-02-18,42
강릉시,옥천동,2017-02-18,42
동해시,천곡동,2017-02-18,29
삼척시,남양동,2017-02-18,34
춘천시,중앙로,2017-02-19,53
춘천시,석사동,2017-02-19,54
원주시,중앙동,2017-02-19,65
원주시,반곡동,2017-02-19,61
강릉시,옥천동,2017-02-19,57
동해시,천곡동,2017-02-19,47
삼척시,남양동,2017-02-19,46
춘천시,중앙로,2017-02-20,53
춘천시,석사동,2017-02-20,50
원주시,중앙동,2017-02-20,54
원주시,반곡동,2017-02-20,48
강릉시,옥천동,2017-02-20,52
동해시,천곡동,2017-02-20,39
삼척시,남양동,2017-02-20,46
춘천시,중앙로,2017-02-21,48
춘천시,석사동,2017-02-21,55
원주시,중앙동,2017-02-21,67
원주시,반곡동,2017-02-21,59
강릉시,옥천동,2017-02-21,42
동해시,천곡동,2017-02-21,30
삼척시,남양동,2017-02-21,25
춘천시,중앙로,2017-02-22,47
춘천시,석사동,2017-02-22,51
원주시,중앙동,2017-02-22,54
원주시,반곡동,2017-02-22,50
강릉시,옥천동,2017-02-22,59
동해시,천곡동,2017-02-22,34
삼척시,남양동,2017-02-22,32
춘천시,중앙로,2017-02-23,37
춘천시,석사동,2017-02-23,36
원주시,중앙동,2017-02-23,45
원주시,반곡동,2017-02-23,40
강릉시,옥천동,2017-02-23,34
동해시,천곡동,2017-02-23,25
삼척시,남양동,2017-02-23,32
춘천시,중앙로,2017-02-24,40
춘천시,석사동,2017-02-24,38
원주시,중앙동,2017-02-24,46
원주시,반곡동,2017-02-24,44
강릉시,옥천동,2017-02-24,38
동해시,천곡동,2017-02-24,27
삼척시,남양동,2017-02-24,29
춘천시,중앙로,2017-02-25,46
춘천시,석사동,2017-02-25,47
원주시,중앙동,2017-02-25,60
원주시,반곡동,2017-02-25,51
강릉시,옥천동,2017-02-25,42
동해시,천곡동,2017-02-25,33
삼척시,남양동,2017-02-25,33
춘천시,중앙로,2017-02-26,48
춘천시,석사동,2017-02-26,74
원주시,중앙동,2017-02-26,66
원주시,반곡동,2017-02-26,60
강릉시,옥천동,2017-02-26,43
동해시,천곡동,2017-02-26,28
삼척시,남양동,2017-02-26,31
춘천시,중앙로,2017-02-27,49
춘천시,석사동,2017-02-27,51
원주시,중앙동,2017-02-27,81
원주시,반곡동,2017-02-27,72
강릉시,옥천동,2017-02-27,44
동해시,천곡동,2017-02-27,31
삼척시,남양동,2017-02-27,25
춘천시,중앙로,2017-02-28,64
춘천시,석사동,2017-02-28,66
원주시,중앙동,2017-02-28,80
원주시,반곡동,2017-02-28,70
강릉시,옥천동,2017-02-28,60
동해시,천곡동,2017-02-28,91
삼척시,남양동,2017-02-28,52
춘천시,중앙로,2017-02-29,0
춘천시,석사동,2017-02-29,0
원주시,중앙동,2017-02-29,0
원주시,반곡동,2017-02-29,0
강릉시,옥천동,2017-02-29,0
동해시,천곡동,2017-02-29,0
삼척시,남양동,2017-02-29,0
춘천시,중앙로,2017-02-30,0
춘천시,석사동,2017-02-30,0
원주시,중앙동,2017-02-30,0
원주시,반곡동,2017-02-30,0
강릉시,옥천동,2017-02-30,0
동해시,천곡동,2017-02-30,0
삼척시,남양동,2017-02-30,0
춘천시,중앙로,2017-02-31,0
춘천시,석사동,2017-02-31,0
원주시,중앙동,2017-02-31,0
원주시,반곡동,2017-02-31,0
강릉시,옥천동,2017-02-31,0
동해시,천곡동,2017-02-31,0
삼척시,남양동,2017-02-31,0
