지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2019-07-01,38
춘천시,석사동,2019-07-01,36
양구군,양구읍,2019-07-01,38
원주시,중앙동,2019-07-01,58
원주시,반곡동,2019-07-01,55
원주시,문막읍,2019-07-01,38
강릉시,옥천동,2019-07-01,38
동해시,천곡동,2019-07-01,39
삼척시,남양동,2019-07-01,40
평창군,평창읍,2019-07-01,47
정선군,정선읍,2019-07-01,48
횡성군,횡성읍,2019-07-01,49
고성군,상리,2019-07-01,27
양양군,양양읍,2019-07-01,32
속초시,금호동,2019-07-01,32
철원군,갈말읍,2019-07-01,40
홍천군,홍천읍,2019-07-01,33
영월군,영월읍,2019-07-01,45
화천군,화천읍,2019-07-01,29
태백시,황지동,2019-07-01,43
인제군,인제읍,2019-07-01,35
춘천시,중앙로,2019-07-02,32
춘천시,석사동,2019-07-02,29
양구군,양구읍,2019-07-02,29
원주시,중앙동,2019-07-02,41
원주시,반곡동,2019-07-02,44
원주시,문막읍,2019-07-02,31
강릉시,옥천동,2019-07-02,30
동해시,천곡동,2019-07-02,29
삼척시,남양동,2019-07-02,26
평창군,평창읍,2019-07-02,36
정선군,정선읍,2019-07-02,35
횡성군,횡성읍,2019-07-02,35
고성군,상리,2019-07-02,22
양양군,양양읍,2019-07-02,26
속초시,금호동,2019-07-02,26
철원군,갈말읍,2019-07-02,33
홍천군,홍천읍,2019-07-02,23
영월군,영월읍,2019-07-02,41
화천군,화천읍,2019-07-02,25
태백시,황지동,2019-07-02,39
인제군,인제읍,2019-07-02,28
춘천시,중앙로,2019-07-03,32
춘천시,석사동,2019-07-03,35
양구군,양구읍,2019-07-03,28
원주시,중앙동,2019-07-03,47
원주시,반곡동,2019-07-03,46
원주시,문막읍,2019-07-03,33
강릉시,옥천동,2019-07-03,38
동해시,천곡동,2019-07-03,39
삼척시,남양동,2019-07-03,35
평창군,평창읍,2019-07-03,41
정선군,정선읍,2019-07-03,37
횡성군,횡성읍,2019-07-03,37
고성군,상리,2019-07-03,28
양양군,양양읍,2019-07-03,32
속초시,금호동,2019-07-03,34
철원군,갈말읍,2019-07-03,31
홍천군,홍천읍,2019-07-03,27
영월군,영월읍,2019-07-03,43
화천군,화천읍,2019-07-03,24
태백시,황지동,2019-07-03,42
인제군,인제읍,2019-07-03,27
춘천시,중앙로,2019-07-04,35
춘천시,석사동,2019-07-04,33
양구군,양구읍,2019-07-04,29
원주시,중앙동,2019-07-04,48
원주시,반곡동,2019-07-04,47
원주시,문막읍,2019-07-04,36
강릉시,옥천동,2019-07-04,33
동해시,천곡동,2019-07-04,38
삼척시,남양동,2019-07-04,35
평창군,평창읍,2019-07-04,38
정선군,정선읍,2019-07-04,34
횡성군,횡성읍,2019-07-04,38
고성군,상리,2019-07-04,30
양양군,양양읍,2019-07-04,32
속초시,금호동,2019-07-04,34
철원군,갈말읍,2019-07-04,32
홍천군,홍천읍,2019-07-04,28
영월군,영월읍,2019-07-04,36
화천군,화천읍,2019-07-04,28
태백시,황지동,2019-07-04,39
인제군,인제읍,2019-07-04,27
춘천시,중앙로,2019-07-05,33
춘천시,석사동,2019-07-05,33
양구군,양구읍,2019-07-05,32
원주시,중앙동,2019-07-05,44
원주시,반곡동,2019-07-05,46
원주시,문막읍,2019-07-05,30
강릉시,옥천동,2019-07-05,43
동해시,천곡동,2019-07-05,47
삼척시,남양동,2019-07-05,45
평창군,평창읍,2019-07-05,39
정선군,정선읍,2019-07-05,37
횡성군,횡성읍,2019-07-05,37
고성군,상리,2019-07-05,33
양양군,양양읍,2019-07-05,37
속초시,금호동,2019-07-05,38
철원군,갈말읍,2019-07-05,28
홍천군,홍천읍,2019-07-05,25
영월군,영월읍,2019-07-05,41
화천군,화천읍,2019-07-05,24
태백시,황지동,2019-07-05,45
인제군,인제읍,2019-07-05,34
춘천시,중앙로,2019-07-06,34
춘천시,석사동,2019-07-06,32
양구군,양구읍,2019-07-06,29
원주시,중앙동,2019-07-06,39
원주시,반곡동,2019-07-06,41
원주시,문막읍,2019-07-06,28
강릉시,옥천동,2019-07-06,42
동해시,천곡동,2019-07-06,36
삼척시,남양동,2019-07-06,40
평창군,평창읍,2019-07-06,36
정선군,정선읍,2019-07-06,36
횡성군,횡성읍,2019-07-06,36
고성군,상리,2019-07-06,35
양양군,양양읍,2019-07-06,39
속초시,금호동,2019-07-06,40
철원군,갈말읍,2019-07-06,27
홍천군,홍천읍,2019-07-06,23
영월군,영월읍,2019-07-06,37
화천군,화천읍,2019-07-06,25
태백시,황지동,2019-07-06,48
인제군,인제읍,2019-07-06,37
춘천시,중앙로,2019-07-07,20
춘천시,석사동,2019-07-07,18
양구군,양구읍,2019-07-07,19
원주시,중앙동,2019-07-07,28
원주시,반곡동,2019-07-07,28
원주시,문막읍,2019-07-07,19
강릉시,옥천동,2019-07-07,27
동해시,천곡동,2019-07-07,20
삼척시,남양동,2019-07-07,19
평창군,평창읍,2019-07-07,24
정선군,정선읍,2019-07-07,24
횡성군,횡성읍,2019-07-07,19
고성군,상리,2019-07-07,21
양양군,양양읍,2019-07-07,22
속초시,금호동,2019-07-07,23
철원군,갈말읍,2019-07-07,19
홍천군,홍천읍,2019-07-07,13
영월군,영월읍,2019-07-07,24
화천군,화천읍,2019-07-07,21
태백시,황지동,2019-07-07,32
인제군,인제읍,2019-07-07,24
춘천시,중앙로,2019-07-08,14
춘천시,석사동,2019-07-08,11
양구군,양구읍,2019-07-08,13
원주시,중앙동,2019-07-08,23
원주시,반곡동,2019-07-08,21
원주시,문막읍,2019-07-08,12
강릉시,옥천동,2019-07-08,24
동해시,천곡동,2019-07-08,17
삼척시,남양동,2019-07-08,16
평창군,평창읍,2019-07-08,19
정선군,정선읍,2019-07-08,16
횡성군,횡성읍,2019-07-08,15
고성군,상리,2019-07-08,13
양양군,양양읍,2019-07-08,15
속초시,금호동,2019-07-08,15
철원군,갈말읍,2019-07-08,15
홍천군,홍천읍,2019-07-08,6
영월군,영월읍,2019-07-08,19
화천군,화천읍,2019-07-08,13
태백시,황지동,2019-07-08,22
인제군,인제읍,2019-07-08,14
춘천시,중앙로,2019-07-09,13
춘천시,석사동,2019-07-09,12
양구군,양구읍,2019-07-09,14
