지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2019-11-01,134
춘천시,석사동,2019-11-01,122
양구군,양구읍,2019-11-01,92
원주시,중앙동,2019-11-01,122
원주시,반곡동,2019-11-01,124
원주시,문막읍,2019-11-01,88
강릉시,옥천동,2019-11-01,0
동해시,천곡동,2019-11-01,79
삼척시,남양동,2019-11-01,80
평창군,평창읍,2019-11-01,95
정선군,정선읍,2019-11-01,128
횡성군,횡성읍,2019-11-01,106
고성군,상리,2019-11-01,90
양양군,양양읍,2019-11-01,94
속초시,금호동,2019-11-01,91
철원군,갈말읍,2019-11-01,108
홍천군,홍천읍,2019-11-01,85
영월군,영월읍,2019-11-01,92
화천군,화천읍,2019-11-01,79
태백시,황지동,2019-11-01,109
인제군,인제읍,2019-11-01,93
춘천시,중앙로,2019-11-02,88
춘천시,석사동,2019-11-02,82
양구군,양구읍,2019-11-02,67
원주시,중앙동,2019-11-02,86
원주시,반곡동,2019-11-02,89
원주시,문막읍,2019-11-02,69
강릉시,옥천동,2019-11-02,0
동해시,천곡동,2019-11-02,58
삼척시,남양동,2019-11-02,50
평창군,평창읍,2019-11-02,79
정선군,정선읍,2019-11-02,66
횡성군,횡성읍,2019-11-02,88
고성군,상리,2019-11-02,62
양양군,양양읍,2019-11-02,63
속초시,금호동,2019-11-02,64
철원군,갈말읍,2019-11-02,72
홍천군,홍천읍,2019-11-02,78
영월군,영월읍,2019-11-02,71
화천군,화천읍,2019-11-02,58
태백시,황지동,2019-11-02,70
인제군,인제읍,2019-11-02,60
춘천시,중앙로,2019-11-03,43
춘천시,석사동,2019-11-03,43
양구군,양구읍,2019-11-03,38
원주시,중앙동,2019-11-03,52
원주시,반곡동,2019-11-03,53
원주시,문막읍,2019-11-03,39
강릉시,옥천동,2019-11-03,0
동해시,천곡동,2019-11-03,32
삼척시,남양동,2019-11-03,37
평창군,평창읍,2019-11-03,45
정선군,정선읍,2019-11-03,41
횡성군,횡성읍,2019-11-03,47
고성군,상리,2019-11-03,40
양양군,양양읍,2019-11-03,39
속초시,금호동,2019-11-03,40
철원군,갈말읍,2019-11-03,44
홍천군,홍천읍,2019-11-03,49
영월군,영월읍,2019-11-03,42
화천군,화천읍,2019-11-03,35
태백시,황지동,2019-11-03,40
인제군,인제읍,2019-11-03,35
춘천시,중앙로,2019-11-04,19
춘천시,석사동,2019-11-04,22
양구군,양구읍,2019-11-04,18
원주시,중앙동,2019-11-04,50
원주시,반곡동,2019-11-04,15
원주시,문막읍,2019-11-04,15
강릉시,옥천동,2019-11-04,0
동해시,천곡동,2019-11-04,17
삼척시,남양동,2019-11-04,17
평창군,평창읍,2019-11-04,21
정선군,정선읍,2019-11-04,19
횡성군,횡성읍,2019-11-04,17
고성군,상리,2019-11-04,15
양양군,양양읍,2019-11-04,17
속초시,금호동,2019-11-04,21
철원군,갈말읍,2019-11-04,14
홍천군,홍천읍,2019-11-04,21
영월군,영월읍,2019-11-04,17
화천군,화천읍,2019-11-04,16
태백시,황지동,2019-11-04,22
인제군,인제읍,2019-11-04,19
춘천시,중앙로,2019-11-05,33
춘천시,석사동,2019-11-05,36
양구군,양구읍,2019-11-05,30
원주시,중앙동,2019-11-05,72
원주시,반곡동,2019-11-05,0
원주시,문막읍,2019-11-05,34
강릉시,옥천동,2019-11-05,0
동해시,천곡동,2019-11-05,21
삼척시,남양동,2019-11-05,23
평창군,평창읍,2019-11-05,33
정선군,정선읍,2019-11-05,-1984
횡성군,횡성읍,2019-11-05,40
고성군,상리,2019-11-05,27
양양군,양양읍,2019-11-05,24
속초시,금호동,2019-11-05,25
철원군,갈말읍,2019-11-05,37
홍천군,홍천읍,2019-11-05,34
영월군,영월읍,2019-11-05,32
화천군,화천읍,2019-11-05,22
태백시,황지동,2019-11-05,34
인제군,인제읍,2019-11-05,21
춘천시,중앙로,2019-11-06,50
춘천시,석사동,2019-11-06,50
양구군,양구읍,2019-11-06,38
원주시,중앙동,2019-11-06,51
원주시,반곡동,2019-11-06,32
원주시,문막읍,2019-11-06,45
강릉시,옥천동,2019-11-06,0
동해시,천곡동,2019-11-06,34
삼척시,남양동,2019-11-06,35
평창군,평창읍,2019-11-06,50
정선군,정선읍,2019-11-06,-7487
횡성군,횡성읍,2019-11-06,50
고성군,상리,2019-11-06,41
양양군,양양읍,2019-11-06,36
속초시,금호동,2019-11-06,39
철원군,갈말읍,2019-11-06,49
홍천군,홍천읍,2019-11-06,51
영월군,영월읍,2019-11-06,53
화천군,화천읍,2019-11-06,38
태백시,황지동,2019-11-06,47
인제군,인제읍,2019-11-06,35
춘천시,중앙로,2019-11-07,54
춘천시,석사동,2019-11-07,53
양구군,양구읍,2019-11-07,46
원주시,중앙동,2019-11-07,53
원주시,반곡동,2019-11-07,52
원주시,문막읍,2019-11-07,48
강릉시,옥천동,2019-11-07,0
동해시,천곡동,2019-11-07,28
삼척시,남양동,2019-11-07,33
평창군,평창읍,2019-11-07,50
정선군,정선읍,2019-11-07,46
횡성군,횡성읍,2019-11-07,55
고성군,상리,2019-11-07,43
양양군,양양읍,2019-11-07,37
속초시,금호동,2019-11-07,34
철원군,갈말읍,2019-11-07,53
홍천군,홍천읍,2019-11-07,55
영월군,영월읍,2019-11-07,52
화천군,화천읍,2019-11-07,45
태백시,황지동,2019-11-07,47
인제군,인제읍,2019-11-07,38
춘천시,중앙로,2019-11-08,60
춘천시,석사동,2019-11-08,61
양구군,양구읍,2019-11-08,47
원주시,중앙동,2019-11-08,91
원주시,반곡동,2019-11-08,110
원주시,문막읍,2019-11-08,52
강릉시,옥천동,2019-11-08,0
동해시,천곡동,2019-11-08,37
삼척시,남양동,2019-11-08,36
평창군,평창읍,2019-11-08,57
정선군,정선읍,2019-11-08,50
횡성군,횡성읍,2019-11-08,61
고성군,상리,2019-11-08,36
양양군,양양읍,2019-11-08,39
속초시,금호동,2019-11-08,44
철원군,갈말읍,2019-11-08,124
홍천군,홍천읍,2019-11-08,59
영월군,영월읍,2019-11-08,56
화천군,화천읍,2019-11-08,43
태백시,황지동,2019-11-08,40
인제군,인제읍,2019-11-08,38
춘천시,중앙로,2019-11-09,46
춘천시,석사동,2019-11-09,46
양구군,양구읍,2019-11-09,41
원주시,중앙동,2019-11-09,45
원주시,반곡동,2019-11-09,3
원주시,문막읍,2019-11-09,46
강릉시,옥천동,2019-11-09,0
동해시,천곡동,2019-11-09,19
삼척시,남양동,2019-11-09,21
평창군,평창읍,2019-11-09,48
정선군,정선읍,2019-11-09,37
횡성군,횡성읍,2019-11-09,53
고성군,상리,2019-11-09,23
양양군,양양읍,2019-11-09,24
