지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2019-12-01,37
춘천시,석사동,2019-12-01,40
양구군,양구읍,2019-12-01,33
원주시,중앙동,2019-12-01,38
원주시,반곡동,2019-12-01,43
원주시,문막읍,2019-12-01,43
강릉시,옥천동,2019-12-01,27
동해시,천곡동,2019-12-01,18
삼척시,남양동,2019-12-01,20
평창군,평창읍,2019-12-01,39
정선군,정선읍,2019-12-01,32
횡성군,횡성읍,2019-12-01,53
고성군,상리,2019-12-01,22
양양군,양양읍,2019-12-01,15
속초시,금호동,2019-12-01,20
철원군,갈말읍,2019-12-01,41
홍천군,홍천읍,2019-12-01,51
영월군,영월읍,2019-12-01,42
화천군,화천읍,2019-12-01,33
태백시,황지동,2019-12-01,26
인제군,인제읍,2019-12-01,33
춘천시,중앙로,2019-12-02,22
춘천시,석사동,2019-12-02,20
양구군,양구읍,2019-12-02,19
원주시,중앙동,2019-12-02,16
원주시,반곡동,2019-12-02,21
원주시,문막읍,2019-12-02,22
강릉시,옥천동,2019-12-02,18
동해시,천곡동,2019-12-02,12
삼척시,남양동,2019-12-02,16
평창군,평창읍,2019-12-02,29
정선군,정선읍,2019-12-02,-809
횡성군,횡성읍,2019-12-02,23
고성군,상리,2019-12-02,16
양양군,양양읍,2019-12-02,15
속초시,금호동,2019-12-02,17
철원군,갈말읍,2019-12-02,25
홍천군,홍천읍,2019-12-02,28
영월군,영월읍,2019-12-02,28
화천군,화천읍,2019-12-02,19
태백시,황지동,2019-12-02,27
인제군,인제읍,2019-12-02,17
춘천시,중앙로,2019-12-03,29
춘천시,석사동,2019-12-03,31
양구군,양구읍,2019-12-03,24
원주시,중앙동,2019-12-03,18
원주시,반곡동,2019-12-03,27
원주시,문막읍,2019-12-03,23
강릉시,옥천동,2019-12-03,24
동해시,천곡동,2019-12-03,16
삼척시,남양동,2019-12-03,21
평창군,평창읍,2019-12-03,28
정선군,정선읍,2019-12-03,27
횡성군,횡성읍,2019-12-03,29
고성군,상리,2019-12-03,19
양양군,양양읍,2019-12-03,17
속초시,금호동,2019-12-03,17
철원군,갈말읍,2019-12-03,163
홍천군,홍천읍,2019-12-03,35
영월군,영월읍,2019-12-03,23
화천군,화천읍,2019-12-03,14
태백시,황지동,2019-12-03,-393
인제군,인제읍,2019-12-03,30
춘천시,중앙로,2019-12-04,44
춘천시,석사동,2019-12-04,42
양구군,양구읍,2019-12-04,27
원주시,중앙동,2019-12-04,34
원주시,반곡동,2019-12-04,33
원주시,문막읍,2019-12-04,32
강릉시,옥천동,2019-12-04,-313
동해시,천곡동,2019-12-04,24
삼척시,남양동,2019-12-04,25
평창군,평창읍,2019-12-04,37
정선군,정선읍,2019-12-04,34
횡성군,횡성읍,2019-12-04,40
고성군,상리,2019-12-04,22
양양군,양양읍,2019-12-04,21
속초시,금호동,2019-12-04,22
철원군,갈말읍,2019-12-04,118
홍천군,홍천읍,2019-12-04,120
영월군,영월읍,2019-12-04,32
화천군,화천읍,2019-12-04,22
태백시,황지동,2019-12-04,32
인제군,인제읍,2019-12-04,33
춘천시,중앙로,2019-12-05,23
춘천시,석사동,2019-12-05,24
양구군,양구읍,2019-12-05,17
원주시,중앙동,2019-12-05,55
원주시,반곡동,2019-12-05,20
원주시,문막읍,2019-12-05,20
강릉시,옥천동,2019-12-05,45
동해시,천곡동,2019-12-05,13
삼척시,남양동,2019-12-05,17
평창군,평창읍,2019-12-05,26
정선군,정선읍,2019-12-05,24
횡성군,횡성읍,2019-12-05,21
고성군,상리,2019-12-05,13
양양군,양양읍,2019-12-05,11
속초시,금호동,2019-12-05,15
철원군,갈말읍,2019-12-05,25
홍천군,홍천읍,2019-12-05,95
영월군,영월읍,2019-12-05,24
화천군,화천읍,2019-12-05,16
태백시,황지동,2019-12-05,25
인제군,인제읍,2019-12-05,22
춘천시,중앙로,2019-12-06,35
춘천시,석사동,2019-12-06,39
양구군,양구읍,2019-12-06,29
원주시,중앙동,2019-12-06,63
원주시,반곡동,2019-12-06,33
원주시,문막읍,2019-12-06,27
강릉시,옥천동,2019-12-06,12
동해시,천곡동,2019-12-06,16
삼척시,남양동,2019-12-06,15
평창군,평창읍,2019-12-06,26
정선군,정선읍,2019-12-06,26
횡성군,횡성읍,2019-12-06,32
고성군,상리,2019-12-06,15
양양군,양양읍,2019-12-06,14
속초시,금호동,2019-12-06,15
철원군,갈말읍,2019-12-06,27
홍천군,홍천읍,2019-12-06,37
영월군,영월읍,2019-12-06,25
화천군,화천읍,2019-12-06,25
태백시,황지동,2019-12-06,24
인제군,인제읍,2019-12-06,20
춘천시,중앙로,2019-12-07,39
춘천시,석사동,2019-12-07,44
양구군,양구읍,2019-12-07,37
원주시,중앙동,2019-12-07,119
원주시,반곡동,2019-12-07,50
원주시,문막읍,2019-12-07,36
강릉시,옥천동,2019-12-07,21
