지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2021-04-01,49
춘천시,석사동,2021-04-01,55
춘천시,신사우동,2021-04-01,48
양구군,양구읍,2021-04-01,46
원주시,중앙동,2021-04-01,44
원주시,반곡동,2021-04-01,44
원주시,문막읍,2021-04-01,37
강릉시,옥천동,2021-04-01,62
동해시,천곡동,2021-04-01,58
삼척시,남양동,2021-04-01,54
평창군,평창읍,2021-04-01,55
정선군,정선읍,2021-04-01,58
횡성군,횡성읍,2021-04-01,45
고성군,상리,2021-04-01,42
양양군,양양읍,2021-04-01,43
속초시,금호동,2021-04-01,46
철원군,갈말읍,2021-04-01,39
홍천군,홍천읍,2021-04-01,48
영월군,영월읍,2021-04-01,42
화천군,화천읍,2021-04-01,39
태백시,황지동,2021-04-01,58
인제군,인제읍,2021-04-01,52
춘천시,중앙로,2021-04-02,47
춘천시,석사동,2021-04-02,49
춘천시,신사우동,2021-04-02,45
양구군,양구읍,2021-04-02,46
원주시,중앙동,2021-04-02,43
원주시,반곡동,2021-04-02,43
원주시,문막읍,2021-04-02,41
강릉시,옥천동,2021-04-02,58
동해시,천곡동,2021-04-02,52
삼척시,남양동,2021-04-02,46
평창군,평창읍,2021-04-02,49
정선군,정선읍,2021-04-02,58
횡성군,횡성읍,2021-04-02,46
고성군,상리,2021-04-02,53
양양군,양양읍,2021-04-02,52
속초시,금호동,2021-04-02,56
철원군,갈말읍,2021-04-02,47
홍천군,홍천읍,2021-04-02,48
영월군,영월읍,2021-04-02,42
화천군,화천읍,2021-04-02,43
태백시,황지동,2021-04-02,50
인제군,인제읍,2021-04-02,51
춘천시,중앙로,2021-04-03,25
춘천시,석사동,2021-04-03,30
춘천시,신사우동,2021-04-03,26
양구군,양구읍,2021-04-03,22
원주시,중앙동,2021-04-03,34
원주시,반곡동,2021-04-03,32
원주시,문막읍,2021-04-03,28
강릉시,옥천동,2021-04-03,34
동해시,천곡동,2021-04-03,29
삼척시,남양동,2021-04-03,26
평창군,평창읍,2021-04-03,37
정선군,정선읍,2021-04-03,35
횡성군,횡성읍,2021-04-03,30
고성군,상리,2021-04-03,34
양양군,양양읍,2021-04-03,26
속초시,금호동,2021-04-03,31
철원군,갈말읍,2021-04-03,27
홍천군,홍천읍,2021-04-03,24
영월군,영월읍,2021-04-03,31
화천군,화천읍,2021-04-03,26
태백시,황지동,2021-04-03,30
인제군,인제읍,2021-04-03,20
춘천시,중앙로,2021-04-04,12
춘천시,석사동,2021-04-04,15
춘천시,신사우동,2021-04-04,13
양구군,양구읍,2021-04-04,13
원주시,중앙동,2021-04-04,10
원주시,반곡동,2021-04-04,11
원주시,문막읍,2021-04-04,9
강릉시,옥천동,2021-04-04,20
동해시,천곡동,2021-04-04,19
삼척시,남양동,2021-04-04,18
평창군,평창읍,2021-04-04,19
정선군,정선읍,2021-04-04,13
횡성군,횡성읍,2021-04-04,11
고성군,상리,2021-04-04,16
양양군,양양읍,2021-04-04,17
속초시,금호동,2021-04-04,19
철원군,갈말읍,2021-04-04,13
홍천군,홍천읍,2021-04-04,14
영월군,영월읍,2021-04-04,12
화천군,화천읍,2021-04-04,13
태백시,황지동,2021-04-04,10
인제군,인제읍,2021-04-04,15
춘천시,중앙로,2021-04-05,15
춘천시,석사동,2021-04-05,23
춘천시,신사우동,2021-04-05,16
양구군,양구읍,2021-04-05,15
원주시,중앙동,2021-04-05,16
원주시,반곡동,2021-04-05,17
원주시,문막읍,2021-04-05,15
강릉시,옥천동,2021-04-05,18
동해시,천곡동,2021-04-05,19
삼척시,남양동,2021-04-05,18
평창군,평창읍,2021-04-05,21
정선군,정선읍,2021-04-05,-402
횡성군,횡성읍,2021-04-05,13
고성군,상리,2021-04-05,13
양양군,양양읍,2021-04-05,13
속초시,금호동,2021-04-05,15
철원군,갈말읍,2021-04-05,14
홍천군,홍천읍,2021-04-05,16
영월군,영월읍,2021-04-05,17
화천군,화천읍,2021-04-05,13
태백시,황지동,2021-04-05,15
인제군,인제읍,2021-04-05,12
춘천시,중앙로,2021-04-06,26
춘천시,석사동,2021-04-06,32
춘천시,신사우동,2021-04-06,27
양구군,양구읍,2021-04-06,26
원주시,중앙동,2021-04-06,36
원주시,반곡동,2021-04-06,35
원주시,문막읍,2021-04-06,27
강릉시,옥천동,2021-04-06,29
동해시,천곡동,2021-04-06,28
삼척시,남양동,2021-04-06,21
평창군,평창읍,2021-04-06,35
정선군,정선읍,2021-04-06,30
횡성군,횡성읍,2021-04-06,29
고성군,상리,2021-04-06,24
양양군,양양읍,2021-04-06,20
속초시,금호동,2021-04-06,24
철원군,갈말읍,2021-04-06,33
홍천군,홍천읍,2021-04-06,32
영월군,영월읍,2021-04-06,29
화천군,화천읍,2021-04-06,23
태백시,황지동,2021-04-06,-395
인제군,인제읍,2021-04-06,22
춘천시,중앙로,2021-04-07,34
춘천시,석사동,2021-04-07,36
춘천시,신사우동,2021-04-07,34
양구군,양구읍,2021-04-07,33
원주시,중앙동,2021-04-07,50
원주시,반곡동,2021-04-07,42
원주시,문막읍,2021-04-07,37
강릉시,옥천동,2021-04-07,47
동해시,천곡동,2021-04-07,39
삼척시,남양동,2021-04-07,36
평창군,평창읍,2021-04-07,48
정선군,정선읍,2021-04-07,42
횡성군,횡성읍,2021-04-07,44
고성군,상리,2021-04-07,34
양양군,양양읍,2021-04-07,33
속초시,금호동,2021-04-07,44
철원군,갈말읍,2021-04-07,42
홍천군,홍천읍,2021-04-07,116
영월군,영월읍,2021-04-07,44
화천군,화천읍,2021-04-07,33
태백시,황지동,2021-04-07,38
인제군,인제읍,2021-04-07,27
춘천시,중앙로,2021-04-08,27
춘천시,석사동,2021-04-08,29
춘천시,신사우동,2021-04-08,28
양구군,양구읍,2021-04-08,24
원주시,중앙동,2021-04-08,30
원주시,반곡동,2021-04-08,30
원주시,문막읍,2021-04-08,26
강릉시,옥천동,2021-04-08,117
동해시,천곡동,2021-04-08,28
삼척시,남양동,2021-04-08,27
평창군,평창읍,2021-04-08,33
정선군,정선읍,2021-04-08,26
횡성군,횡성읍,2021-04-08,25
고성군,상리,2021-04-08,24
양양군,양양읍,2021-04-08,24
속초시,금호동,2021-04-08,28
철원군,갈말읍,2021-04-08,29
홍천군,홍천읍,2021-04-08,28
영월군,영월읍,2021-04-08,27
화천군,화천읍,2021-04-08,25
태백시,황지동,2021-04-08,28
인제군,인제읍,2021-04-08,18
춘천시,중앙로,2021-04-09,24
춘천시,석사동,2021-04-09,26
춘천시,신사우동,2021-04-09,28
양구군,양구읍,2021-04-09,24
원주시,중앙동,2021-04-09,26
원주시,반곡동,2021-04-09,27
원주시,문막읍,2021-04-09,22
강릉시,옥천동,2021-04-09,31
동해시,천곡동,2021-04-09,27
삼척시,남양동,2021-04-09,23
평창군,평창읍,2021-04-09,30
정선군,정선읍,2021-04-09,26
횡성군,횡성읍,2021-04-09,23
고성군,상리,2021-04-09,26
양양군,양양읍,2021-04-09,25
속초시,금호동,2021-04-09,27
철원군,갈말읍,2021-04-09,28
홍천군,홍천읍,2021-04-09,27
영월군,영월읍,2021-04-09,24
화천군,화천읍,2021-04-09,25
태백시,황지동,2021-04-09,24
인제군,인제읍,2021-04-09,24
춘천시,중앙로,2021-04-10,34
춘천시,석사동,2021-04-10,41
춘천시,신사우동,2021-04-10,38
양구군,양구읍,2021-04-10,31
원주시,중앙동,2021-04-10,74
원주시,반곡동,2021-04-10,34
원주시,문막읍,2021-04-10,31
강릉시,옥천동,2021-04-10,25
동해시,천곡동,2021-04-10,24
삼척시,남양동,2021-04-10,19
평창군,평창읍,2021-04-10,37
정선군,정선읍,2021-04-10,30
횡성군,횡성읍,2021-04-10,33
고성군,상리,2021-04-10,19
양양군,양양읍,2021-04-10,19
속초시,금호동,2021-04-10,23
철원군,갈말읍,2021-04-10,34
홍천군,홍천읍,2021-04-10,34
영월군,영월읍,2021-04-10,29
화천군,화천읍,2021-04-10,31
태백시,황지동,2021-04-10,17
인제군,인제읍,2021-04-10,28
춘천시,중앙로,2021-04-11,47
춘천시,석사동,2021-04-11,52
춘천시,신사우동,2021-04-11,50
양구군,양구읍,2021-04-11,45
원주시,중앙동,2021-04-11,52
원주시,반곡동,2021-04-11,52
원주시,문막읍,2021-04-11,44
강릉시,옥천동,2021-04-11,42
동해시,천곡동,2021-04-11,32
삼척시,남양동,2021-04-11,25
평창군,평창읍,2021-04-11,51
정선군,정선읍,2021-04-11,37
횡성군,횡성읍,2021-04-11,50
고성군,상리,2021-04-11,32
양양군,양양읍,2021-04-11,36
속초시,금호동,2021-04-11,37
철원군,갈말읍,2021-04-11,40
홍천군,홍천읍,2021-04-11,49
영월군,영월읍,2021-04-11,34
화천군,화천읍,2021-04-11,43
태백시,황지동,2021-04-11,27
인제군,인제읍,2021-04-11,39
춘천시,중앙로,2021-04-12,31
춘천시,석사동,2021-04-12,36
춘천시,신사우동,2021-04-12,32
양구군,양구읍,2021-04-12,31
원주시,중앙동,2021-04-12,34
원주시,반곡동,2021-04-12,27
원주시,문막읍,2021-04-12,31
강릉시,옥천동,2021-04-12,39
동해시,천곡동,2021-04-12,34
삼척시,남양동,2021-04-12,25
평창군,평창읍,2021-04-12,34
정선군,정선읍,2021-04-12,24
횡성군,횡성읍,2021-04-12,30
고성군,상리,2021-04-12,34
양양군,양양읍,2021-04-12,32
속초시,금호동,2021-04-12,40
철원군,갈말읍,2021-04-12,33
홍천군,홍천읍,2021-04-12,34
영월군,영월읍,2021-04-12,24
화천군,화천읍,2021-04-12,28
태백시,황지동,2021-04-12,16
인제군,인제읍,2021-04-12,26
춘천시,중앙로,2021-04-13,9
춘천시,석사동,2021-04-13,12
춘천시,신사우동,2021-04-13,10
양구군,양구읍,2021-04-13,9
원주시,중앙동,2021-04-13,14
원주시,반곡동,2021-04-13,12
원주시,문막읍,2021-04-13,13
강릉시,옥천동,2021-04-13,19
동해시,천곡동,2021-04-13,20
삼척시,남양동,2021-04-13,16
평창군,평창읍,2021-04-13,20
정선군,정선읍,2021-04-13,15
횡성군,횡성읍,2021-04-13,13
고성군,상리,2021-04-13,10
양양군,양양읍,2021-04-13,10
속초시,금호동,2021-04-13,15
철원군,갈말읍,2021-04-13,13
홍천군,홍천읍,2021-04-13,13
영월군,영월읍,2021-04-13,15
화천군,화천읍,2021-04-13,10
태백시,황지동,2021-04-13,10
인제군,인제읍,2021-04-13,9
춘천시,중앙로,2021-04-14,25
춘천시,석사동,2021-04-14,28
춘천시,신사우동,2021-04-14,27
양구군,양구읍,2021-04-14,24
원주시,중앙동,2021-04-14,27
원주시,반곡동,2021-04-14,26
원주시,문막읍,2021-04-14,24
강릉시,옥천동,2021-04-14,24
동해시,천곡동,2021-04-14,20
삼척시,남양동,2021-04-14,19
평창군,평창읍,2021-04-14,33
정선군,정선읍,2021-04-14,29
횡성군,횡성읍,2021-04-14,25
고성군,상리,2021-04-14,20
양양군,양양읍,2021-04-14,18
속초시,금호동,2021-04-14,19
철원군,갈말읍,2021-04-14,29
홍천군,홍천읍,2021-04-14,27
영월군,영월읍,2021-04-14,28
화천군,화천읍,2021-04-14,24
태백시,황지동,2021-04-14,20
인제군,인제읍,2021-04-14,12
춘천시,중앙로,2021-04-15,34
춘천시,석사동,2021-04-15,38
춘천시,신사우동,2021-04-15,39
양구군,양구읍,2021-04-15,29
원주시,중앙동,2021-04-15,49
원주시,반곡동,2021-04-15,34
원주시,문막읍,2021-04-15,29
강릉시,옥천동,2021-04-15,32
동해시,천곡동,2021-04-15,28
삼척시,남양동,2021-04-15,23
평창군,평창읍,2021-04-15,40
정선군,정선읍,2021-04-15,37
횡성군,횡성읍,2021-04-15,37
고성군,상리,2021-04-15,26
양양군,양양읍,2021-04-15,25
속초시,금호동,2021-04-15,31
철원군,갈말읍,2021-04-15,53
홍천군,홍천읍,2021-04-15,34
영월군,영월읍,2021-04-15,33
화천군,화천읍,2021-04-15,28
태백시,황지동,2021-04-15,26
