지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2021-10-01,18
춘천시,석사동,2021-10-01,24
춘천시,신사우동,2021-10-01,17
양구군,양구읍,2021-10-01,14
원주시,중앙동,2021-10-01,22
원주시,반곡동,2021-10-01,21
원주시,문막읍,2021-10-01,20
원주시,지정면,2021-10-01,17
강릉시,옥천동,2021-10-01,28
동해시,천곡동,2021-10-01,20
삼척시,남양동,2021-10-01,24
평창군,평창읍,2021-10-01,19
정선군,정선읍,2021-10-01,17
횡성군,횡성읍,2021-10-01,17
고성군,상리,2021-10-01,20
양양군,양양읍,2021-10-01,24
속초시,금호동,2021-10-01,24
철원군,갈말읍,2021-10-01,22
홍천군,홍천읍,2021-10-01,18
영월군,영월읍,2021-10-01,21
화천군,화천읍,2021-10-01,17
태백시,황지동,2021-10-01,19
인제군,인제읍,2021-10-01,16
춘천시,중앙로,2021-10-02,20
춘천시,석사동,2021-10-02,24
춘천시,신사우동,2021-10-02,20
양구군,양구읍,2021-10-02,24
원주시,중앙동,2021-10-02,26
원주시,반곡동,2021-10-02,24
원주시,문막읍,2021-10-02,22
원주시,지정면,2021-10-02,20
강릉시,옥천동,2021-10-02,26
동해시,천곡동,2021-10-02,16
삼척시,남양동,2021-10-02,18
평창군,평창읍,2021-10-02,25
정선군,정선읍,2021-10-02,22
횡성군,횡성읍,2021-10-02,23
고성군,상리,2021-10-02,20
양양군,양양읍,2021-10-02,17
속초시,금호동,2021-10-02,20
철원군,갈말읍,2021-10-02,26
홍천군,홍천읍,2021-10-02,20
영월군,영월읍,2021-10-02,25
화천군,화천읍,2021-10-02,20
태백시,황지동,2021-10-02,14
인제군,인제읍,2021-10-02,19
춘천시,중앙로,2021-10-03,31
춘천시,석사동,2021-10-03,35
춘천시,신사우동,2021-10-03,25
양구군,양구읍,2021-10-03,26
원주시,중앙동,2021-10-03,26
원주시,반곡동,2021-10-03,25
원주시,문막읍,2021-10-03,23
원주시,지정면,2021-10-03,20
강릉시,옥천동,2021-10-03,32
동해시,천곡동,2021-10-03,26
삼척시,남양동,2021-10-03,25
평창군,평창읍,2021-10-03,24
정선군,정선읍,2021-10-03,1343
횡성군,횡성읍,2021-10-03,23
고성군,상리,2021-10-03,27
양양군,양양읍,2021-10-03,24
속초시,금호동,2021-10-03,28
철원군,갈말읍,2021-10-03,32
홍천군,홍천읍,2021-10-03,24
영월군,영월읍,2021-10-03,23
화천군,화천읍,2021-10-03,25
태백시,황지동,2021-10-03,22
인제군,인제읍,2021-10-03,27
춘천시,중앙로,2021-10-04,35
춘천시,석사동,2021-10-04,35
춘천시,신사우동,2021-10-04,30
양구군,양구읍,2021-10-04,26
원주시,중앙동,2021-10-04,35
원주시,반곡동,2021-10-04,33
원주시,문막읍,2021-10-04,29
원주시,지정면,2021-10-04,26
강릉시,옥천동,2021-10-04,125
동해시,천곡동,2021-10-04,30
삼척시,남양동,2021-10-04,35
평창군,평창읍,2021-10-04,31
정선군,정선읍,2021-10-04,1561
횡성군,횡성읍,2021-10-04,29
고성군,상리,2021-10-04,27
양양군,양양읍,2021-10-04,31
속초시,금호동,2021-10-04,31
철원군,갈말읍,2021-10-04,28
홍천군,홍천읍,2021-10-04,32
영월군,영월읍,2021-10-04,28
화천군,화천읍,2021-10-04,25
태백시,황지동,2021-10-04,24
인제군,인제읍,2021-10-04,27
춘천시,중앙로,2021-10-05,29
춘천시,석사동,2021-10-05,32
춘천시,신사우동,2021-10-05,32
양구군,양구읍,2021-10-05,18
원주시,중앙동,2021-10-05,35
원주시,반곡동,2021-10-05,34
원주시,문막읍,2021-10-05,34
원주시,지정면,2021-10-05,30
강릉시,옥천동,2021-10-05,14
동해시,천곡동,2021-10-05,12
삼척시,남양동,2021-10-05,15
평창군,평창읍,2021-10-05,-494
정선군,정선읍,2021-10-05,-207
횡성군,횡성읍,2021-10-05,35
고성군,상리,2021-10-05,5
