지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2020-10-01,11
춘천시,석사동,2020-10-01,18
춘천시,신사우동,2020-10-01,13
양구군,양구읍,2020-10-01,10
원주시,중앙동,2020-10-01,14
원주시,반곡동,2020-10-01,17
원주시,문막읍,2020-10-01,16
강릉시,옥천동,2020-10-01,27
동해시,천곡동,2020-10-01,15
삼척시,남양동,2020-10-01,16
평창군,평창읍,2020-10-01,21
정선군,정선읍,2020-10-01,13
횡성군,횡성읍,2020-10-01,12
고성군,상리,2020-10-01,17
양양군,양양읍,2020-10-01,16
속초시,금호동,2020-10-01,23
철원군,갈말읍,2020-10-01,14
홍천군,홍천읍,2020-10-01,18
영월군,영월읍,2020-10-01,14
화천군,화천읍,2020-10-01,11
태백시,황지동,2020-10-01,15
인제군,인제읍,2020-10-01,11
춘천시,중앙로,2020-10-02,24
춘천시,석사동,2020-10-02,28
춘천시,신사우동,2020-10-02,25
양구군,양구읍,2020-10-02,18
원주시,중앙동,2020-10-02,26
원주시,반곡동,2020-10-02,23
원주시,문막읍,2020-10-02,24
강릉시,옥천동,2020-10-02,29
동해시,천곡동,2020-10-02,23
삼척시,남양동,2020-10-02,20
평창군,평창읍,2020-10-02,28
정선군,정선읍,2020-10-02,19
횡성군,횡성읍,2020-10-02,22
고성군,상리,2020-10-02,21
양양군,양양읍,2020-10-02,19
속초시,금호동,2020-10-02,25
철원군,갈말읍,2020-10-02,26
홍천군,홍천읍,2020-10-02,30
영월군,영월읍,2020-10-02,17
화천군,화천읍,2020-10-02,19
태백시,황지동,2020-10-02,17
인제군,인제읍,2020-10-02,16
춘천시,중앙로,2020-10-03,32
춘천시,석사동,2020-10-03,35
춘천시,신사우동,2020-10-03,30
양구군,양구읍,2020-10-03,26
원주시,중앙동,2020-10-03,66
원주시,반곡동,2020-10-03,26
원주시,문막읍,2020-10-03,22
강릉시,옥천동,2020-10-03,39
동해시,천곡동,2020-10-03,30
삼척시,남양동,2020-10-03,26
평창군,평창읍,2020-10-03,27
정선군,정선읍,2020-10-03,19
횡성군,횡성읍,2020-10-03,24
고성군,상리,2020-10-03,31
양양군,양양읍,2020-10-03,30
속초시,금호동,2020-10-03,37
철원군,갈말읍,2020-10-03,32
홍천군,홍천읍,2020-10-03,34
영월군,영월읍,2020-10-03,18
화천군,화천읍,2020-10-03,26
태백시,황지동,2020-10-03,24
인제군,인제읍,2020-10-03,26
춘천시,중앙로,2020-10-04,27
춘천시,석사동,2020-10-04,30
춘천시,신사우동,2020-10-04,26
양구군,양구읍,2020-10-04,25
원주시,중앙동,2020-10-04,28
원주시,반곡동,2020-10-04,26
원주시,문막읍,2020-10-04,24
강릉시,옥천동,2020-10-04,43
동해시,천곡동,2020-10-04,30
삼척시,남양동,2020-10-04,30
평창군,평창읍,2020-10-04,31
정선군,정선읍,2020-10-04,34
횡성군,횡성읍,2020-10-04,26
고성군,상리,2020-10-04,27
양양군,양양읍,2020-10-04,27
속초시,금호동,2020-10-04,32
철원군,갈말읍,2020-10-04,28
홍천군,홍천읍,2020-10-04,35
영월군,영월읍,2020-10-04,30
화천군,화천읍,2020-10-04,23
태백시,황지동,2020-10-04,30
인제군,인제읍,2020-10-04,23
춘천시,중앙로,2020-10-05,20
춘천시,석사동,2020-10-05,24
춘천시,신사우동,2020-10-05,23
양구군,양구읍,2020-10-05,18
원주시,중앙동,2020-10-05,25
원주시,반곡동,2020-10-05,22
원주시,문막읍,2020-10-05,18
강릉시,옥천동,2020-10-05,26
동해시,천곡동,2020-10-05,17
삼척시,남양동,2020-10-05,18
평창군,평창읍,2020-10-05,-395
정선군,정선읍,2020-10-05,20
횡성군,횡성읍,2020-10-05,22
고성군,상리,2020-10-05,17
양양군,양양읍,2020-10-05,20
속초시,금호동,2020-10-05,19
철원군,갈말읍,2020-10-05,18
홍천군,홍천읍,2020-10-05,28
영월군,영월읍,2020-10-05,23
화천군,화천읍,2020-10-05,18
태백시,황지동,2020-10-05,16
인제군,인제읍,2020-10-05,19
춘천시,중앙로,2020-10-06,17
춘천시,석사동,2020-10-06,20
춘천시,신사우동,2020-10-06,17
양구군,양구읍,2020-10-06,14
원주시,중앙동,2020-10-06,19
원주시,반곡동,2020-10-06,19
원주시,문막읍,2020-10-06,17
강릉시,옥천동,2020-10-06,22
동해시,천곡동,2020-10-06,16
삼척시,남양동,2020-10-06,16
평창군,평창읍,2020-10-06,22
정선군,정선읍,2020-10-06,-1238
횡성군,횡성읍,2020-10-06,17
고성군,상리,2020-10-06,27
양양군,양양읍,2020-10-06,15
속초시,금호동,2020-10-06,18
철원군,갈말읍,2020-10-06,16
홍천군,홍천읍,2020-10-06,21
영월군,영월읍,2020-10-06,17
화천군,화천읍,2020-10-06,15
태백시,황지동,2020-10-06,-822
인제군,인제읍,2020-10-06,12
춘천시,중앙로,2020-10-07,13
춘천시,석사동,2020-10-07,16
춘천시,신사우동,2020-10-07,14
양구군,양구읍,2020-10-07,15
원주시,중앙동,2020-10-07,14
원주시,반곡동,2020-10-07,16
원주시,문막읍,2020-10-07,13
강릉시,옥천동,2020-10-07,57
동해시,천곡동,2020-10-07,14
삼척시,남양동,2020-10-07,16
평창군,평창읍,2020-10-07,19
정선군,정선읍,2020-10-07,12
횡성군,횡성읍,2020-10-07,11
고성군,상리,2020-10-07,21
양양군,양양읍,2020-10-07,14
속초시,금호동,2020-10-07,130
철원군,갈말읍,2020-10-07,16
홍천군,홍천읍,2020-10-07,19
영월군,영월읍,2020-10-07,12
화천군,화천읍,2020-10-07,15
태백시,황지동,2020-10-07,12
인제군,인제읍,2020-10-07,13
춘천시,중앙로,2020-10-08,11
춘천시,석사동,2020-10-08,15
춘천시,신사우동,2020-10-08,14
양구군,양구읍,2020-10-08,12
원주시,중앙동,2020-10-08,13
원주시,반곡동,2020-10-08,13
원주시,문막읍,2020-10-08,10
강릉시,옥천동,2020-10-08,15
동해시,천곡동,2020-10-08,15
삼척시,남양동,2020-10-08,13
평창군,평창읍,2020-10-08,19
정선군,정선읍,2020-10-08,10
횡성군,횡성읍,2020-10-08,9
고성군,상리,2020-10-08,17
양양군,양양읍,2020-10-08,13
속초시,금호동,2020-10-08,14
철원군,갈말읍,2020-10-08,13
홍천군,홍천읍,2020-10-08,18
영월군,영월읍,2020-10-08,11
화천군,화천읍,2020-10-08,13
태백시,황지동,2020-10-08,13
인제군,인제읍,2020-10-08,12
춘천시,중앙로,2020-10-09,15
춘천시,석사동,2020-10-09,16
춘천시,신사우동,2020-10-09,20
양구군,양구읍,2020-10-09,14
원주시,중앙동,2020-10-09,18
원주시,반곡동,2020-10-09,15
원주시,문막읍,2020-10-09,15
강릉시,옥천동,2020-10-09,22
동해시,천곡동,2020-10-09,22
삼척시,남양동,2020-10-09,19
평창군,평창읍,2020-10-09,22
정선군,정선읍,2020-10-09,16
횡성군,횡성읍,2020-10-09,16
고성군,상리,2020-10-09,17
양양군,양양읍,2020-10-09,19
속초시,금호동,2020-10-09,22
철원군,갈말읍,2020-10-09,11
홍천군,홍천읍,2020-10-09,22
영월군,영월읍,2020-10-09,14
화천군,화천읍,2020-10-09,14
태백시,황지동,2020-10-09,18
인제군,인제읍,2020-10-09,16
춘천시,중앙로,2020-10-10,15
춘천시,석사동,2020-10-10,16
춘천시,신사우동,2020-10-10,16
양구군,양구읍,2020-10-10,16
원주시,중앙동,2020-10-10,18
원주시,반곡동,2020-10-10,18
원주시,문막읍,2020-10-10,16
강릉시,옥천동,2020-10-10,22
동해시,천곡동,2020-10-10,19
삼척시,남양동,2020-10-10,21
평창군,평창읍,2020-10-10,23
정선군,정선읍,2020-10-10,17
횡성군,횡성읍,2020-10-10,14
고성군,상리,2020-10-10,25
양양군,양양읍,2020-10-10,19
속초시,금호동,2020-10-10,24
철원군,갈말읍,2020-10-10,14
홍천군,홍천읍,2020-10-10,21
영월군,영월읍,2020-10-10,16
화천군,화천읍,2020-10-10,14
태백시,황지동,2020-10-10,18
인제군,인제읍,2020-10-10,16
춘천시,중앙로,2020-10-11,18
춘천시,석사동,2020-10-11,23
춘천시,신사우동,2020-10-11,20
양구군,양구읍,2020-10-11,16
원주시,중앙동,2020-10-11,21
원주시,반곡동,2020-10-11,20
원주시,문막읍,2020-10-11,19
강릉시,옥천동,2020-10-11,19
동해시,천곡동,2020-10-11,17
삼척시,남양동,2020-10-11,17
평창군,평창읍,2020-10-11,24
정선군,정선읍,2020-10-11,13
횡성군,횡성읍,2020-10-11,16
고성군,상리,2020-10-11,21
양양군,양양읍,2020-10-11,16
속초시,금호동,2020-10-11,20
철원군,갈말읍,2020-10-11,19
홍천군,홍천읍,2020-10-11,23
영월군,영월읍,2020-10-11,14
화천군,화천읍,2020-10-11,18
태백시,황지동,2020-10-11,-461
인제군,인제읍,2020-10-11,13
춘천시,중앙로,2020-10-12,33
춘천시,석사동,2020-10-12,39
춘천시,신사우동,2020-10-12,35
양구군,양구읍,2020-10-12,30
원주시,중앙동,2020-10-12,38
원주시,반곡동,2020-10-12,34
원주시,문막읍,2020-10-12,30
강릉시,옥천동,2020-10-12,29
동해시,천곡동,2020-10-12,23
삼척시,남양동,2020-10-12,21
평창군,평창읍,2020-10-12,31
정선군,정선읍,2020-10-12,27
횡성군,횡성읍,2020-10-12,32
고성군,상리,2020-10-12,28
양양군,양양읍,2020-10-12,21
속초시,금호동,2020-10-12,108
철원군,갈말읍,2020-10-12,34
홍천군,홍천읍,2020-10-12,36
영월군,영월읍,2020-10-12,33
화천군,화천읍,2020-10-12,28
태백시,황지동,2020-10-12,25
인제군,인제읍,2020-10-12,25
춘천시,중앙로,2020-10-13,34
춘천시,석사동,2020-10-13,38
춘천시,신사우동,2020-10-13,33
양구군,양구읍,2020-10-13,27
원주시,중앙동,2020-10-13,68
원주시,반곡동,2020-10-13,27
원주시,문막읍,2020-10-13,25
강릉시,옥천동,2020-10-13,35
동해시,천곡동,2020-10-13,25
삼척시,남양동,2020-10-13,25
평창군,평창읍,2020-10-13,34
정선군,정선읍,2020-10-13,34
횡성군,횡성읍,2020-10-13,30
고성군,상리,2020-10-13,22
양양군,양양읍,2020-10-13,22
속초시,금호동,2020-10-13,27
철원군,갈말읍,2020-10-13,24
홍천군,홍천읍,2020-10-13,120
영월군,영월읍,2020-10-13,35
화천군,화천읍,2020-10-13,27
태백시,황지동,2020-10-13,32
인제군,인제읍,2020-10-13,27
춘천시,중앙로,2020-10-14,26
춘천시,석사동,2020-10-14,30
춘천시,신사우동,2020-10-14,29
양구군,양구읍,2020-10-14,24
원주시,중앙동,2020-10-14,32
원주시,반곡동,2020-10-14,30
원주시,문막읍,2020-10-14,27
강릉시,옥천동,2020-10-14,35
동해시,천곡동,2020-10-14,29
삼척시,남양동,2020-10-14,26
평창군,평창읍,2020-10-14,25
정선군,정선읍,2020-10-14,24
횡성군,횡성읍,2020-10-14,27
고성군,상리,2020-10-14,30
양양군,양양읍,2020-10-14,30
속초시,금호동,2020-10-14,36
철원군,갈말읍,2020-10-14,26
홍천군,홍천읍,2020-10-14,30
영월군,영월읍,2020-10-14,27
화천군,화천읍,2020-10-14,23
태백시,황지동,2020-10-14,23
인제군,인제읍,2020-10-14,20
춘천시,중앙로,2020-10-15,20
춘천시,석사동,2020-10-15,29
춘천시,신사우동,2020-10-15,23
양구군,양구읍,2020-10-15,20
원주시,중앙동,2020-10-15,26
원주시,반곡동,2020-10-15,27
원주시,문막읍,2020-10-15,24
강릉시,옥천동,2020-10-15,28
동해시,천곡동,2020-10-15,25
삼척시,남양동,2020-10-15,24
평창군,평창읍,2020-10-15,20
정선군,정선읍,2020-10-15,20
횡성군,횡성읍,2020-10-15,24
고성군,상리,2020-10-15,20
양양군,양양읍,2020-10-15,21
속초시,금호동,2020-10-15,25
철원군,갈말읍,2020-10-15,114
홍천군,홍천읍,2020-10-15,26
영월군,영월읍,2020-10-15,22
화천군,화천읍,2020-10-15,22
태백시,황지동,2020-10-15,23
인제군,인제읍,2020-10-15,17
춘천시,중앙로,2020-10-16,15
춘천시,석사동,2020-10-16,34
춘천시,신사우동,2020-10-16,31
양구군,양구읍,2020-10-16,23
원주시,중앙동,2020-10-16,30
원주시,반곡동,2020-10-16,30
원주시,문막읍,2020-10-16,25
강릉시,옥천동,2020-10-16,27
동해시,천곡동,2020-10-16,24
삼척시,남양동,2020-10-16,21
평창군,평창읍,2020-10-16,22
정선군,정선읍,2020-10-16,21
횡성군,횡성읍,2020-10-16,24
고성군,상리,2020-10-16,24
양양군,양양읍,2020-10-16,21
속초시,금호동,2020-10-16,29
철원군,갈말읍,2020-10-16,37
홍천군,홍천읍,2020-10-16,29
영월군,영월읍,2020-10-16,23
화천군,화천읍,2020-10-16,21
태백시,황지동,2020-10-16,20
인제군,인제읍,2020-10-16,18
춘천시,중앙로,2020-10-17,15
춘천시,석사동,2020-10-17,27
춘천시,신사우동,2020-10-17,26
양구군,양구읍,2020-10-17,19
원주시,중앙동,2020-10-17,30
원주시,반곡동,2020-10-17,32
원주시,문막읍,2020-10-17,28
강릉시,옥천동,2020-10-17,25
동해시,천곡동,2020-10-17,20
삼척시,남양동,2020-10-17,20
평창군,평창읍,2020-10-17,22
정선군,정선읍,2020-10-17,24
횡성군,횡성읍,2020-10-17,24
고성군,상리,2020-10-17,19
양양군,양양읍,2020-10-17,19
속초시,금호동,2020-10-17,23
철원군,갈말읍,2020-10-17,22
홍천군,홍천읍,2020-10-17,27
영월군,영월읍,2020-10-17,27
화천군,화천읍,2020-10-17,19
태백시,황지동,2020-10-17,-536
인제군,인제읍,2020-10-17,16
춘천시,중앙로,2020-10-18,15
춘천시,석사동,2020-10-18,31
춘천시,신사우동,2020-10-18,26
양구군,양구읍,2020-10-18,24
원주시,중앙동,2020-10-18,33
원주시,반곡동,2020-10-18,30
원주시,문막읍,2020-10-18,25
강릉시,옥천동,2020-10-18,27
동해시,천곡동,2020-10-18,25
삼척시,남양동,2020-10-18,21
평창군,평창읍,2020-10-18,20
정선군,정선읍,2020-10-18,23
횡성군,횡성읍,2020-10-18,24
고성군,상리,2020-10-18,25
양양군,양양읍,2020-10-18,21
속초시,금호동,2020-10-18,28
철원군,갈말읍,2020-10-18,26
홍천군,홍천읍,2020-10-18,31
영월군,영월읍,2020-10-18,24
화천군,화천읍,2020-10-18,22
태백시,황지동,2020-10-18,16
인제군,인제읍,2020-10-18,20
춘천시,중앙로,2020-10-19,15
춘천시,석사동,2020-10-19,42
춘천시,신사우동,2020-10-19,33
양구군,양구읍,2020-10-19,30
원주시,중앙동,2020-10-19,41
원주시,반곡동,2020-10-19,42
원주시,문막읍,2020-10-19,36
강릉시,옥천동,2020-10-19,45
동해시,천곡동,2020-10-19,37
삼척시,남양동,2020-10-19,33
평창군,평창읍,2020-10-19,-805
정선군,정선읍,2020-10-19,-390
횡성군,횡성읍,2020-10-19,36
고성군,상리,2020-10-19,40
양양군,양양읍,2020-10-19,40
속초시,금호동,2020-10-19,50
철원군,갈말읍,2020-10-19,39
홍천군,홍천읍,2020-10-19,42
영월군,영월읍,2020-10-19,30
화천군,화천읍,2020-10-19,28
태백시,황지동,2020-10-19,-426
인제군,인제읍,2020-10-19,27
춘천시,중앙로,2020-10-20,15
춘천시,석사동,2020-10-20,39
춘천시,신사우동,2020-10-20,30
양구군,양구읍,2020-10-20,29
원주시,중앙동,2020-10-20,49
원주시,반곡동,2020-10-20,48
원주시,문막읍,2020-10-20,39
강릉시,옥천동,2020-10-20,43
동해시,천곡동,2020-10-20,34
삼척시,남양동,2020-10-20,32
평창군,평창읍,2020-10-20,42
정선군,정선읍,2020-10-20,31
횡성군,횡성읍,2020-10-20,41
고성군,상리,2020-10-20,34
양양군,양양읍,2020-10-20,33
속초시,금호동,2020-10-20,42
철원군,갈말읍,2020-10-20,43
홍천군,홍천읍,2020-10-20,40
영월군,영월읍,2020-10-20,33
화천군,화천읍,2020-10-20,28
태백시,황지동,2020-10-20,-391
인제군,인제읍,2020-10-20,29
춘천시,중앙로,2020-10-21,15
춘천시,석사동,2020-10-21,14
춘천시,신사우동,2020-10-21,39
양구군,양구읍,2020-10-21,30
원주시,중앙동,2020-10-21,47
원주시,반곡동,2020-10-21,43
원주시,문막읍,2020-10-21,38
강릉시,옥천동,2020-10-21,109
동해시,천곡동,2020-10-21,29
삼척시,남양동,2020-10-21,26
평창군,평창읍,2020-10-21,37
정선군,정선읍,2020-10-21,30
횡성군,횡성읍,2020-10-21,38
고성군,상리,2020-10-21,32
양양군,양양읍,2020-10-21,27
속초시,금호동,2020-10-21,43
철원군,갈말읍,2020-10-21,43
홍천군,홍천읍,2020-10-21,41
영월군,영월읍,2020-10-21,35
화천군,화천읍,2020-10-21,29
태백시,황지동,2020-10-21,-435
인제군,인제읍,2020-10-21,26
춘천시,중앙로,2020-10-22,15
춘천시,석사동,2020-10-22,51
춘천시,신사우동,2020-10-22,68
양구군,양구읍,2020-10-22,54
원주시,중앙동,2020-10-22,58
원주시,반곡동,2020-10-22,52
원주시,문막읍,2020-10-22,49
강릉시,옥천동,2020-10-22,91
동해시,천곡동,2020-10-22,38
삼척시,남양동,2020-10-22,34
평창군,평창읍,2020-10-22,59
정선군,정선읍,2020-10-22,51
횡성군,횡성읍,2020-10-22,63
고성군,상리,2020-10-22,65
양양군,양양읍,2020-10-22,57
속초시,금호동,2020-10-22,54
철원군,갈말읍,2020-10-22,69
홍천군,홍천읍,2020-10-22,74
영월군,영월읍,2020-10-22,46
화천군,화천읍,2020-10-22,54
태백시,황지동,2020-10-22,39
인제군,인제읍,2020-10-22,62
춘천시,중앙로,2020-10-23,15
춘천시,석사동,2020-10-23,32
춘천시,신사우동,2020-10-23,30
양구군,양구읍,2020-10-23,23
원주시,중앙동,2020-10-23,31
원주시,반곡동,2020-10-23,32
원주시,문막읍,2020-10-23,29
강릉시,옥천동,2020-10-23,37
동해시,천곡동,2020-10-23,35
삼척시,남양동,2020-10-23,32
평창군,평창읍,2020-10-23,32
정선군,정선읍,2020-10-23,29
횡성군,횡성읍,2020-10-23,27
고성군,상리,2020-10-23,44
양양군,양양읍,2020-10-23,32
속초시,금호동,2020-10-23,42
철원군,갈말읍,2020-10-23,28
홍천군,홍천읍,2020-10-23,32
영월군,영월읍,2020-10-23,27
화천군,화천읍,2020-10-23,24
태백시,황지동,2020-10-23,25
인제군,인제읍,2020-10-23,23
춘천시,중앙로,2020-10-24,15
춘천시,석사동,2020-10-24,28
춘천시,신사우동,2020-10-24,26
양구군,양구읍,2020-10-24,25
원주시,중앙동,2020-10-24,29
원주시,반곡동,2020-10-24,25
원주시,문막읍,2020-10-24,25
강릉시,옥천동,2020-10-24,22
동해시,천곡동,2020-10-24,21
삼척시,남양동,2020-10-24,21
평창군,평창읍,2020-10-24,29
정선군,정선읍,2020-10-24,25
횡성군,횡성읍,2020-10-24,26
고성군,상리,2020-10-24,27
양양군,양양읍,2020-10-24,27
속초시,금호동,2020-10-24,26
철원군,갈말읍,2020-10-24,24
홍천군,홍천읍,2020-10-24,33
영월군,영월읍,2020-10-24,27
화천군,화천읍,2020-10-24,22
태백시,황지동,2020-10-24,19
인제군,인제읍,2020-10-24,19
춘천시,중앙로,2020-10-25,15
춘천시,석사동,2020-10-25,33
춘천시,신사우동,2020-10-25,29
양구군,양구읍,2020-10-25,24
원주시,중앙동,2020-10-25,31
원주시,반곡동,2020-10-25,30
원주시,문막읍,2020-10-25,30
강릉시,옥천동,2020-10-25,19
동해시,천곡동,2020-10-25,17
삼척시,남양동,2020-10-25,17
평창군,평창읍,2020-10-25,27
정선군,정선읍,2020-10-25,22
횡성군,횡성읍,2020-10-25,29
고성군,상리,2020-10-25,23
양양군,양양읍,2020-10-25,22
속초시,금호동,2020-10-25,20
철원군,갈말읍,2020-10-25,30
홍천군,홍천읍,2020-10-25,32
영월군,영월읍,2020-10-25,22
화천군,화천읍,2020-10-25,24
태백시,황지동,2020-10-25,16
인제군,인제읍,2020-10-25,19
춘천시,중앙로,2020-10-26,15
춘천시,석사동,2020-10-26,54
춘천시,신사우동,2020-10-26,43
양구군,양구읍,2020-10-26,40
원주시,중앙동,2020-10-26,51
원주시,반곡동,2020-10-26,48
원주시,문막읍,2020-10-26,46
강릉시,옥천동,2020-10-26,33
동해시,천곡동,2020-10-26,29
삼척시,남양동,2020-10-26,25
평창군,평창읍,2020-10-26,37
정선군,정선읍,2020-10-26,36
횡성군,횡성읍,2020-10-26,49
고성군,상리,2020-10-26,33
양양군,양양읍,2020-10-26,36
속초시,금호동,2020-10-26,39
철원군,갈말읍,2020-10-26,50
홍천군,홍천읍,2020-10-26,50
영월군,영월읍,2020-10-26,34
화천군,화천읍,2020-10-26,40
태백시,황지동,2020-10-26,-455
인제군,인제읍,2020-10-26,31
춘천시,중앙로,2020-10-27,15
춘천시,석사동,2020-10-27,70
춘천시,신사우동,2020-10-27,61
양구군,양구읍,2020-10-27,54
원주시,중앙동,2020-10-27,76
원주시,반곡동,2020-10-27,71
원주시,문막읍,2020-10-27,65
강릉시,옥천동,2020-10-27,50
동해시,천곡동,2020-10-27,35
삼척시,남양동,2020-10-27,34
평창군,평창읍,2020-10-27,42
정선군,정선읍,2020-10-27,56
횡성군,횡성읍,2020-10-27,77
고성군,상리,2020-10-27,50
양양군,양양읍,2020-10-27,47
속초시,금호동,2020-10-27,54
철원군,갈말읍,2020-10-27,62
홍천군,홍천읍,2020-10-27,68
영월군,영월읍,2020-10-27,59
화천군,화천읍,2020-10-27,49
태백시,황지동,2020-10-27,38
인제군,인제읍,2020-10-27,47
춘천시,중앙로,2020-10-28,23
춘천시,석사동,2020-10-28,63
춘천시,신사우동,2020-10-28,54
양구군,양구읍,2020-10-28,45
원주시,중앙동,2020-10-28,72
원주시,반곡동,2020-10-28,64
원주시,문막읍,2020-10-28,62
강릉시,옥천동,2020-10-28,73
동해시,천곡동,2020-10-28,60
삼척시,남양동,2020-10-28,57
평창군,평창읍,2020-10-28,-325
정선군,정선읍,2020-10-28,61
횡성군,횡성읍,2020-10-28,65
고성군,상리,2020-10-28,54
양양군,양양읍,2020-10-28,64
속초시,금호동,2020-10-28,221
철원군,갈말읍,2020-10-28,52
홍천군,홍천읍,2020-10-28,141
영월군,영월읍,2020-10-28,65
화천군,화천읍,2020-10-28,47
태백시,황지동,2020-10-28,58
인제군,인제읍,2020-10-28,43
춘천시,중앙로,2020-10-29,31
춘천시,석사동,2020-10-29,37
춘천시,신사우동,2020-10-29,30
양구군,양구읍,2020-10-29,26
원주시,중앙동,2020-10-29,37
원주시,반곡동,2020-10-29,35
원주시,문막읍,2020-10-29,33
강릉시,옥천동,2020-10-29,23
동해시,천곡동,2020-10-29,21
삼척시,남양동,2020-10-29,25
평창군,평창읍,2020-10-29,116
정선군,정선읍,2020-10-29,28
횡성군,횡성읍,2020-10-29,33
고성군,상리,2020-10-29,24
양양군,양양읍,2020-10-29,24
속초시,금호동,2020-10-29,29
철원군,갈말읍,2020-10-29,110
홍천군,홍천읍,2020-10-29,35
영월군,영월읍,2020-10-29,28
화천군,화천읍,2020-10-29,26
태백시,황지동,2020-10-29,24
인제군,인제읍,2020-10-29,24
춘천시,중앙로,2020-10-30,33
춘천시,석사동,2020-10-30,35
춘천시,신사우동,2020-10-30,22
양구군,양구읍,2020-10-30,21
원주시,중앙동,2020-10-30,35
원주시,반곡동,2020-10-30,35
원주시,문막읍,2020-10-30,34
강릉시,옥천동,2020-10-30,23
동해시,천곡동,2020-10-30,17
삼척시,남양동,2020-10-30,19
평창군,평창읍,2020-10-30,26
정선군,정선읍,2020-10-30,21
횡성군,횡성읍,2020-10-30,29
고성군,상리,2020-10-30,23
양양군,양양읍,2020-10-30,23
속초시,금호동,2020-10-30,27
철원군,갈말읍,2020-10-30,29
홍천군,홍천읍,2020-10-30,36
영월군,영월읍,2020-10-30,23
화천군,화천읍,2020-10-30,24
태백시,황지동,2020-10-30,22
인제군,인제읍,2020-10-30,19
춘천시,중앙로,2020-10-31,33
춘천시,석사동,2020-10-31,32
춘천시,신사우동,2020-10-31,30
양구군,양구읍,2020-10-31,28
원주시,중앙동,2020-10-31,35
원주시,반곡동,2020-10-31,32
원주시,문막읍,2020-10-31,33
강릉시,옥천동,2020-10-31,24
동해시,천곡동,2020-10-31,24
삼척시,남양동,2020-10-31,23
평창군,평창읍,2020-10-31,31
정선군,정선읍,2020-10-31,25
횡성군,횡성읍,2020-10-31,38
고성군,상리,2020-10-31,21
양양군,양양읍,2020-10-31,19
속초시,금호동,2020-10-31,27
철원군,갈말읍,2020-10-31,40
홍천군,홍천읍,2020-10-31,37
영월군,영월읍,2020-10-31,23
화천군,화천읍,2020-10-31,27
태백시,황지동,2020-10-31,18
인제군,인제읍,2020-10-31,20
