지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2022-09-01,13
춘천시,석사동,2022-09-01,16
춘천시,신사우동,2022-09-01,12
양구군,양구읍,2022-09-01,9
원주시,중앙동,2022-09-01,15
원주시,반곡동,2022-09-01,19
원주시,문막읍,2022-09-01,13
원주시,지정면,2022-09-01,13
강릉시,주문진읍,2022-09-01,19
강릉시,옥천동,2022-09-01,16
동해시,천곡동,2022-09-01,19
삼척시,남양동,2022-09-01,11
평창군,평창읍,2022-09-01,13
정선군,정선읍,2022-09-01,12
횡성군,횡성읍,2022-09-01,11
고성군,상리,2022-09-01,11
양양군,양양읍,2022-09-01,11
속초시,금호동,2022-09-01,15
철원군,갈말읍,2022-09-01,14
홍천군,홍천읍,2022-09-01,12
영월군,영월읍,2022-09-01,14
화천군,화천읍,2022-09-01,13
태백시,황지동,2022-09-01,10
인제군,인제읍,2022-09-01,10
횡성군,우천면,2022-09-01,0
춘천시,중앙로,2022-09-02,15
춘천시,석사동,2022-09-02,11
춘천시,신사우동,2022-09-02,10
양구군,양구읍,2022-09-02,8
원주시,중앙동,2022-09-02,56
원주시,반곡동,2022-09-02,14
원주시,문막읍,2022-09-02,14
원주시,지정면,2022-09-02,12
강릉시,주문진읍,2022-09-02,22
강릉시,옥천동,2022-09-02,18
동해시,천곡동,2022-09-02,17
삼척시,남양동,2022-09-02,12
평창군,평창읍,2022-09-02,16
정선군,정선읍,2022-09-02,15
횡성군,횡성읍,2022-09-02,8
고성군,상리,2022-09-02,10
양양군,양양읍,2022-09-02,10
속초시,금호동,2022-09-02,15
철원군,갈말읍,2022-09-02,15
홍천군,홍천읍,2022-09-02,11
영월군,영월읍,2022-09-02,14
화천군,화천읍,2022-09-02,10
태백시,황지동,2022-09-02,10
인제군,인제읍,2022-09-02,12
횡성군,우천면,2022-09-02,0
춘천시,중앙로,2022-09-03,11
춘천시,석사동,2022-09-03,10
춘천시,신사우동,2022-09-03,11
양구군,양구읍,2022-09-03,10
원주시,중앙동,2022-09-03,17
원주시,반곡동,2022-09-03,13
원주시,문막읍,2022-09-03,12
원주시,지정면,2022-09-03,14
강릉시,주문진읍,2022-09-03,22
강릉시,옥천동,2022-09-03,17
동해시,천곡동,2022-09-03,16
삼척시,남양동,2022-09-03,10
평창군,평창읍,2022-09-03,18
정선군,정선읍,2022-09-03,17
횡성군,횡성읍,2022-09-03,11
고성군,상리,2022-09-03,10
양양군,양양읍,2022-09-03,9
속초시,금호동,2022-09-03,18
철원군,갈말읍,2022-09-03,13
홍천군,홍천읍,2022-09-03,11
영월군,영월읍,2022-09-03,14
화천군,화천읍,2022-09-03,12
태백시,황지동,2022-09-03,9
인제군,인제읍,2022-09-03,12
횡성군,우천면,2022-09-03,0
춘천시,중앙로,2022-09-04,8
춘천시,석사동,2022-09-04,6
춘천시,신사우동,2022-09-04,9
양구군,양구읍,2022-09-04,8
원주시,중앙동,2022-09-04,51
원주시,반곡동,2022-09-04,10
원주시,문막읍,2022-09-04,11
원주시,지정면,2022-09-04,10
강릉시,주문진읍,2022-09-04,20
강릉시,옥천동,2022-09-04,14
동해시,천곡동,2022-09-04,18
삼척시,남양동,2022-09-04,10
평창군,평창읍,2022-09-04,10
정선군,정선읍,2022-09-04,11
횡성군,횡성읍,2022-09-04,8
고성군,상리,2022-09-04,8
양양군,양양읍,2022-09-04,7
속초시,금호동,2022-09-04,12
철원군,갈말읍,2022-09-04,10
홍천군,홍천읍,2022-09-04,7
영월군,영월읍,2022-09-04,10
화천군,화천읍,2022-09-04,7
태백시,황지동,2022-09-04,5
인제군,인제읍,2022-09-04,7
횡성군,우천면,2022-09-04,0
춘천시,중앙로,2022-09-05,23
춘천시,석사동,2022-09-05,3
춘천시,신사우동,2022-09-05,4
양구군,양구읍,2022-09-05,4
원주시,중앙동,2022-09-05,7
원주시,반곡동,2022-09-05,7
원주시,문막읍,2022-09-05,8
원주시,지정면,2022-09-05,8
강릉시,주문진읍,2022-09-05,19
강릉시,옥천동,2022-09-05,10
동해시,천곡동,2022-09-05,8
삼척시,남양동,2022-09-05,9
평창군,평창읍,2022-09-05,-2911
정선군,정선읍,2022-09-05,9
횡성군,횡성읍,2022-09-05,5
고성군,상리,2022-09-05,4
양양군,양양읍,2022-09-05,5
속초시,금호동,2022-09-05,8
철원군,갈말읍,2022-09-05,6
홍천군,홍천읍,2022-09-05,5
영월군,영월읍,2022-09-05,9
화천군,화천읍,2022-09-05,4
태백시,황지동,2022-09-05,11
인제군,인제읍,2022-09-05,4
횡성군,우천면,2022-09-05,0
춘천시,중앙로,2022-09-06,21
춘천시,석사동,2022-09-06,11
춘천시,신사우동,2022-09-06,9
양구군,양구읍,2022-09-06,7
원주시,중앙동,2022-09-06,11
원주시,반곡동,2022-09-06,9
원주시,문막읍,2022-09-06,9
원주시,지정면,2022-09-06,9
강릉시,주문진읍,2022-09-06,28
강릉시,옥천동,2022-09-06,12
동해시,천곡동,2022-09-06,14
삼척시,남양동,2022-09-06,12
평창군,평창읍,2022-09-06,-5408
정선군,정선읍,2022-09-06,8
횡성군,횡성읍,2022-09-06,9
고성군,상리,2022-09-06,6
양양군,양양읍,2022-09-06,6
속초시,금호동,2022-09-06,11
철원군,갈말읍,2022-09-06,12
홍천군,홍천읍,2022-09-06,8
영월군,영월읍,2022-09-06,10
화천군,화천읍,2022-09-06,9
태백시,황지동,2022-09-06,5
인제군,인제읍,2022-09-06,9
횡성군,우천면,2022-09-06,0
춘천시,중앙로,2022-09-07,19
춘천시,석사동,2022-09-07,19
춘천시,신사우동,2022-09-07,19
양구군,양구읍,2022-09-07,14
원주시,중앙동,2022-09-07,26
원주시,반곡동,2022-09-07,25
원주시,문막읍,2022-09-07,23
원주시,지정면,2022-09-07,21
강릉시,주문진읍,2022-09-07,29
강릉시,옥천동,2022-09-07,21
동해시,천곡동,2022-09-07,17
삼척시,남양동,2022-09-07,14
평창군,평창읍,2022-09-07,21
정선군,정선읍,2022-09-07,22
횡성군,횡성읍,2022-09-07,18
고성군,상리,2022-09-07,16
양양군,양양읍,2022-09-07,17
속초시,금호동,2022-09-07,22
철원군,갈말읍,2022-09-07,27
홍천군,홍천읍,2022-09-07,16
영월군,영월읍,2022-09-07,19
화천군,화천읍,2022-09-07,16
태백시,황지동,2022-09-07,14
인제군,인제읍,2022-09-07,16
횡성군,우천면,2022-09-07,0
춘천시,중앙로,2022-09-08,17
춘천시,석사동,2022-09-08,14
춘천시,신사우동,2022-09-08,15
양구군,양구읍,2022-09-08,11
원주시,중앙동,2022-09-08,26
원주시,반곡동,2022-09-08,23
원주시,문막읍,2022-09-08,17
원주시,지정면,2022-09-08,16
강릉시,주문진읍,2022-09-08,33
강릉시,옥천동,2022-09-08,20
동해시,천곡동,2022-09-08,21
삼척시,남양동,2022-09-08,14
평창군,평창읍,2022-09-08,20
정선군,정선읍,2022-09-08,16
횡성군,횡성읍,2022-09-08,14
고성군,상리,2022-09-08,19
양양군,양양읍,2022-09-08,16
속초시,금호동,2022-09-08,23
철원군,갈말읍,2022-09-08,21
홍천군,홍천읍,2022-09-08,97
영월군,영월읍,2022-09-08,17
화천군,화천읍,2022-09-08,15
태백시,황지동,2022-09-08,16
인제군,인제읍,2022-09-08,14
횡성군,우천면,2022-09-08,0
춘천시,중앙로,2022-09-09,13
춘천시,석사동,2022-09-09,12
춘천시,신사우동,2022-09-09,10
양구군,양구읍,2022-09-09,9
원주시,중앙동,2022-09-09,96
원주시,반곡동,2022-09-09,16
원주시,문막읍,2022-09-09,14
원주시,지정면,2022-09-09,12
강릉시,주문진읍,2022-09-09,29
강릉시,옥천동,2022-09-09,19
동해시,천곡동,2022-09-09,21
삼척시,남양동,2022-09-09,14
평창군,평창읍,2022-09-09,16
정선군,정선읍,2022-09-09,16
횡성군,횡성읍,2022-09-09,11
고성군,상리,2022-09-09,11
양양군,양양읍,2022-09-09,11
속초시,금호동,2022-09-09,18
철원군,갈말읍,2022-09-09,16
홍천군,홍천읍,2022-09-09,13
영월군,영월읍,2022-09-09,15
화천군,화천읍,2022-09-09,11
태백시,황지동,2022-09-09,10
인제군,인제읍,2022-09-09,10
횡성군,우천면,2022-09-09,0
춘천시,중앙로,2022-09-10,13
춘천시,석사동,2022-09-10,12
춘천시,신사우동,2022-09-10,14
양구군,양구읍,2022-09-10,13
원주시,중앙동,2022-09-10,14
원주시,반곡동,2022-09-10,12
원주시,문막읍,2022-09-10,14
원주시,지정면,2022-09-10,13
강릉시,주문진읍,2022-09-10,31
강릉시,옥천동,2022-09-10,18
동해시,천곡동,2022-09-10,19
삼척시,남양동,2022-09-10,16
평창군,평창읍,2022-09-10,16
정선군,정선읍,2022-09-10,14
횡성군,횡성읍,2022-09-10,11
고성군,상리,2022-09-10,15
양양군,양양읍,2022-09-10,14
