지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2022-08-01,17
춘천시,석사동,2022-08-01,11
춘천시,신사우동,2022-08-01,13
양구군,양구읍,2022-08-01,13
원주시,중앙동,2022-08-01,15
원주시,반곡동,2022-08-01,18
원주시,문막읍,2022-08-01,18
원주시,지정면,2022-08-01,20
강릉시,주문진읍,2022-08-01,11
강릉시,옥천동,2022-08-01,21
동해시,천곡동,2022-08-01,27
삼척시,남양동,2022-08-01,22
평창군,평창읍,2022-08-01,4
정선군,정선읍,2022-08-01,21
횡성군,횡성읍,2022-08-01,14
고성군,상리,2022-08-01,10
양양군,양양읍,2022-08-01,14
속초시,금호동,2022-08-01,15
철원군,갈말읍,2022-08-01,9
홍천군,홍천읍,2022-08-01,13
영월군,영월읍,2022-08-01,17
화천군,화천읍,2022-08-01,15
태백시,황지동,2022-08-01,11
인제군,인제읍,2022-08-01,16
춘천시,중앙로,2022-08-02,13
춘천시,석사동,2022-08-02,10
춘천시,신사우동,2022-08-02,9
양구군,양구읍,2022-08-02,9
원주시,중앙동,2022-08-02,10
원주시,반곡동,2022-08-02,10
원주시,문막읍,2022-08-02,13
원주시,지정면,2022-08-02,15
강릉시,주문진읍,2022-08-02,10
강릉시,옥천동,2022-08-02,23
동해시,천곡동,2022-08-02,28
삼척시,남양동,2022-08-02,25
평창군,평창읍,2022-08-02,86
정선군,정선읍,2022-08-02,13
횡성군,횡성읍,2022-08-02,10
고성군,상리,2022-08-02,10
양양군,양양읍,2022-08-02,13
속초시,금호동,2022-08-02,14
철원군,갈말읍,2022-08-02,12
홍천군,홍천읍,2022-08-02,11
영월군,영월읍,2022-08-02,16
화천군,화천읍,2022-08-02,10
태백시,황지동,2022-08-02,4
인제군,인제읍,2022-08-02,12
춘천시,중앙로,2022-08-03,20
춘천시,석사동,2022-08-03,15
춘천시,신사우동,2022-08-03,14
양구군,양구읍,2022-08-03,10
원주시,중앙동,2022-08-03,20
원주시,반곡동,2022-08-03,28
원주시,문막읍,2022-08-03,24
원주시,지정면,2022-08-03,26
강릉시,주문진읍,2022-08-03,6
강릉시,옥천동,2022-08-03,14
동해시,천곡동,2022-08-03,16
삼척시,남양동,2022-08-03,14
평창군,평창읍,2022-08-03,5
정선군,정선읍,2022-08-03,17
횡성군,횡성읍,2022-08-03,16
고성군,상리,2022-08-03,9
양양군,양양읍,2022-08-03,7
속초시,금호동,2022-08-03,12
철원군,갈말읍,2022-08-03,16
홍천군,홍천읍,2022-08-03,13
영월군,영월읍,2022-08-03,19
화천군,화천읍,2022-08-03,16
태백시,황지동,2022-08-03,9
인제군,인제읍,2022-08-03,11
춘천시,중앙로,2022-08-04,33
춘천시,석사동,2022-08-04,23
춘천시,신사우동,2022-08-04,25
양구군,양구읍,2022-08-04,20
원주시,중앙동,2022-08-04,26
원주시,반곡동,2022-08-04,33
원주시,문막읍,2022-08-04,29
원주시,지정면,2022-08-04,32
강릉시,주문진읍,2022-08-04,13
강릉시,옥천동,2022-08-04,21
동해시,천곡동,2022-08-04,22
삼척시,남양동,2022-08-04,18
평창군,평창읍,2022-08-04,12
정선군,정선읍,2022-08-04,29
횡성군,횡성읍,2022-08-04,21
고성군,상리,2022-08-04,13
양양군,양양읍,2022-08-04,17
속초시,금호동,2022-08-04,16
철원군,갈말읍,2022-08-04,106
홍천군,홍천읍,2022-08-04,24
영월군,영월읍,2022-08-04,25
화천군,화천읍,2022-08-04,27
태백시,황지동,2022-08-04,17
인제군,인제읍,2022-08-04,24
춘천시,중앙로,2022-08-05,28
춘천시,석사동,2022-08-05,18
춘천시,신사우동,2022-08-05,19
양구군,양구읍,2022-08-05,17
원주시,중앙동,2022-08-05,18
원주시,반곡동,2022-08-05,25
원주시,문막읍,2022-08-05,23
원주시,지정면,2022-08-05,27
강릉시,주문진읍,2022-08-05,16
강릉시,옥천동,2022-08-05,20
동해시,천곡동,2022-08-05,27
삼척시,남양동,2022-08-05,20
평창군,평창읍,2022-08-05,7
정선군,정선읍,2022-08-05,23
횡성군,횡성읍,2022-08-05,26
고성군,상리,2022-08-05,13
양양군,양양읍,2022-08-05,12
속초시,금호동,2022-08-05,25
철원군,갈말읍,2022-08-05,17
홍천군,홍천읍,2022-08-05,19
영월군,영월읍,2022-08-05,20
화천군,화천읍,2022-08-05,24
태백시,황지동,2022-08-05,15
인제군,인제읍,2022-08-05,18
춘천시,중앙로,2022-08-06,36
춘천시,석사동,2022-08-06,27
춘천시,신사우동,2022-08-06,25
양구군,양구읍,2022-08-06,20
원주시,중앙동,2022-08-06,72
원주시,반곡동,2022-08-06,38
원주시,문막읍,2022-08-06,36
원주시,지정면,2022-08-06,41
강릉시,주문진읍,2022-08-06,20
강릉시,옥천동,2022-08-06,29
동해시,천곡동,2022-08-06,32
삼척시,남양동,2022-08-06,25
평창군,평창읍,2022-08-06,12
정선군,정선읍,2022-08-06,33
횡성군,횡성읍,2022-08-06,26
고성군,상리,2022-08-06,17
양양군,양양읍,2022-08-06,20
속초시,금호동,2022-08-06,24
철원군,갈말읍,2022-08-06,33
홍천군,홍천읍,2022-08-06,25
영월군,영월읍,2022-08-06,25
화천군,화천읍,2022-08-06,25
태백시,황지동,2022-08-06,23
인제군,인제읍,2022-08-06,28
춘천시,중앙로,2022-08-07,39
춘천시,석사동,2022-08-07,27
춘천시,신사우동,2022-08-07,26
양구군,양구읍,2022-08-07,21
원주시,중앙동,2022-08-07,30
원주시,반곡동,2022-08-07,40
원주시,문막읍,2022-08-07,36
원주시,지정면,2022-08-07,40
강릉시,주문진읍,2022-08-07,22
강릉시,옥천동,2022-08-07,29
동해시,천곡동,2022-08-07,37
삼척시,남양동,2022-08-07,29
평창군,평창읍,2022-08-07,13
정선군,정선읍,2022-08-07,34
횡성군,횡성읍,2022-08-07,24
고성군,상리,2022-08-07,24
양양군,양양읍,2022-08-07,22
속초시,금호동,2022-08-07,29
철원군,갈말읍,2022-08-07,34
홍천군,홍천읍,2022-08-07,26
영월군,영월읍,2022-08-07,26
화천군,화천읍,2022-08-07,27
태백시,황지동,2022-08-07,22
인제군,인제읍,2022-08-07,26
춘천시,중앙로,2022-08-08,18
춘천시,석사동,2022-08-08,14
춘천시,신사우동,2022-08-08,14
양구군,양구읍,2022-08-08,10
원주시,중앙동,2022-08-08,17
원주시,반곡동,2022-08-08,23
원주시,문막읍,2022-08-08,31
원주시,지정면,2022-08-08,26
강릉시,주문진읍,2022-08-08,6
강릉시,옥천동,2022-08-08,15
동해시,천곡동,2022-08-08,18
삼척시,남양동,2022-08-08,15
평창군,평창읍,2022-08-08,4
정선군,정선읍,2022-08-08,19
횡성군,횡성읍,2022-08-08,13
고성군,상리,2022-08-08,9
양양군,양양읍,2022-08-08,10
속초시,금호동,2022-08-08,14
철원군,갈말읍,2022-08-08,16
홍천군,홍천읍,2022-08-08,13
영월군,영월읍,2022-08-08,18
화천군,화천읍,2022-08-08,14
태백시,황지동,2022-08-08,11
인제군,인제읍,2022-08-08,12
춘천시,중앙로,2022-08-09,7
춘천시,석사동,2022-08-09,7
춘천시,신사우동,2022-08-09,8
양구군,양구읍,2022-08-09,8
원주시,중앙동,2022-08-09,98
원주시,반곡동,2022-08-09,12
원주시,문막읍,2022-08-09,15
원주시,지정면,2022-08-09,14
강릉시,주문진읍,2022-08-09,4
