0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,49,22,21,13,10,6,-5,6,9,10,9,12,17,15,19,16,20,32,-30,32,24,33,37,27,12,12,16,29,6,18,16,21
춘천시,중앙로,50,24,18,6,7,3,3,3,6,6,7,10,14,14,15,17,19,23,19,18,23,34,37,26,14,10,15,25,23,18,20,19
춘천시,석사동,50,24,18,6,3,3,4,3,7,9,5,13,18,17,17,17,19,20,20,19,24,34,34,20,13,12,16,25,21,21,18,19
춘천시,신사우동,52,22,16,5,3,4,4,5,7,9,6,14,18,16,17,16,18,23,23,20,25,33,38,25,17,14,16,27,24,19,14,18
양구군,양구읍,38,15,14,5,4,3,5,4,7,9,4,10,12,11,11,12,13,18,16,14,19,22,26,15,11,12,11,18,18,14,11,14
원주시,중앙동,110,33,68,59,87,10,52,7,10,11,10,12,18,18,20,23,66,119,21,67,31,48,58,50,12,9,54,29,37,24,18,21
원주시,반곡동,77,34,28,17,6,7,10,6,10,9,8,19,22,23,25,26,29,35,24,27,36,54,59,47,16,15,22,39,42,28,25,25
원주시,문막읍,64,29,25,20,11,7,8,6,9,10,9,14,17,14,18,19,26,32,22,22,28,40,47,37,15,10,16,27,33,25,24,22
원주시,지정면,66,31,25,20,6,7,7,6,9,10,9,13,28,15,16,18,26,34,21,22,27,45,55,42,15,10,17,28,33,22,23,20
강릉시,주문진읍,-56,22,23,13,13,12,8,14,17,15,19,16,21,23,21,18,25,41,-1223,28,28,32,38,30,19,23,23,35,24,20,18,21
강릉시,옥천동,80,19,24,17,11,11,13,13,16,15,16,15,21,20,104,19,22,33,24,23,26,32,31,24,13,16,18,110,25,23,21,21
동해시,천곡동,53,17,26,16,14,9,9,9,13,19,17,11,19,18,15,13,15,28,21,19,21,23,23,20,8,12,18,24,18,16,15,20
삼척시,남양동,37,10,13,15,10,6,7,8,10,9,8,9,11,10,9,10,12,24,15,14,13,17,16,17,7,10,10,17,18,13,10,13
평창군,평창읍,92,27,21,17,9,14,97,14,16,16,19,20,23,22,21,25,25,33,30,31,35,42,48,36,21,21,24,30,28,27,23,108
정선군,정선읍,-35,17,13,9,4,5,-412,5,10,7,11,11,15,13,10,14,18,35,20,21,25,38,42,24,10,10,13,22,-410,19,15,16
횡성군,횡성읍,58,27,18,13,4,5,5,6,9,8,7,14,16,15,16,16,20,27,21,22,28,42,53,33,12,10,15,27,26,22,20,18
고성군,상리,40,29,24,9,6,9,6,5,7,7,7,8,14,15,15,12,12,23,13,13,21,24,24,13,6,9,10,19,12,9,8,14
양양군,양양읍,37,14,22,7,4,4,4,4,8,7,10,8,13,10,11,10,10,25,17,14,20,21,21,13,6,8,8,21,15,12,10,13
속초시,금호동,52,14,27,12,12,6,4,7,12,10,7,6,13,15,14,13,15,32,19,104,19,21,21,17,6,11,11,28,15,11,9,13
철원군,갈말읍,50,18,16,4,6,3,3,4,4,9,5,12,11,11,13,13,20,26,17,16,28,31,35,32,19,17,18,29,21,16,16,24
홍천군,홍천읍,60,18,16,9,4,5,6,6,6,9,7,11,14,15,13,13,18,23,20,103,25,37,44,29,12,12,14,24,24,19,20,19
영월군,영월읍,60,24,18,17,9,6,7,7,8,10,9,14,19,20,19,24,21,34,23,24,26,39,51,30,17,12,15,24,22,19,16,17
화천군,화천읍,46,19,15,4,4,4,5,5,6,8,5,12,16,13,13,13,14,20,19,20,24,28,26,21,15,13,13,23,24,20,16,17
태백시,황지동,38,10,14,9,4,2,6,4,10,7,6,6,13,12,14,14,13,28,15,16,15,16,21,22,8,8,8,27,16,13,12,15
인제군,인제읍,41,18,15,6,6,4,4,4,8,8,6,11,14,13,12,14,14,20,18,18,22,24,29,17,11,10,10,19,19,12,10,14
횡성군,우천면,59,27,18,11,3,4,6,4,5,7,6,10,13,12,12,16,18,33,18,95,23,38,49,36,9,8,13,23,24,19,16,16
