지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2018-08-01,17
춘천시,석사동,2018-08-01,19
원주시,중앙동,2018-08-01,23
원주시,반곡동,2018-08-01,22
강릉시,옥천동,2018-08-01,31
동해시,천곡동,2018-08-01,24
삼척시,남양동,2018-08-01,17
평창군,평창읍,2018-08-01,10
춘천시,중앙로,2018-08-02,26
춘천시,석사동,2018-08-02,29
원주시,중앙동,2018-08-02,26
원주시,반곡동,2018-08-02,143
강릉시,옥천동,2018-08-02,31
동해시,천곡동,2018-08-02,23
삼척시,남양동,2018-08-02,18
평창군,평창읍,2018-08-02,12
춘천시,중앙로,2018-08-03,36
춘천시,석사동,2018-08-03,41
원주시,중앙동,2018-08-03,34
원주시,반곡동,2018-08-03,31
강릉시,옥천동,2018-08-03,41
동해시,천곡동,2018-08-03,32
삼척시,남양동,2018-08-03,29
평창군,평창읍,2018-08-03,18
춘천시,중앙로,2018-08-04,32
춘천시,석사동,2018-08-04,33
원주시,중앙동,2018-08-04,41
원주시,반곡동,2018-08-04,40
강릉시,옥천동,2018-08-04,51
동해시,천곡동,2018-08-04,43
삼척시,남양동,2018-08-04,41
평창군,평창읍,2018-08-04,29
춘천시,중앙로,2018-08-05,20
춘천시,석사동,2018-08-05,23
원주시,중앙동,2018-08-05,32
원주시,반곡동,2018-08-05,31
강릉시,옥천동,2018-08-05,30
동해시,천곡동,2018-08-05,23
삼척시,남양동,2018-08-05,21
평창군,평창읍,2018-08-05,21
춘천시,중앙로,2018-08-06,12
춘천시,석사동,2018-08-06,15
원주시,중앙동,2018-08-06,32
원주시,반곡동,2018-08-06,33
강릉시,옥천동,2018-08-06,27
동해시,천곡동,2018-08-06,23
삼척시,남양동,2018-08-06,16
평창군,평창읍,2018-08-06,14
춘천시,중앙로,2018-08-07,9
춘천시,석사동,2018-08-07,16
원주시,중앙동,2018-08-07,20
원주시,반곡동,2018-08-07,17
강릉시,옥천동,2018-08-07,32
동해시,천곡동,2018-08-07,9
삼척시,남양동,2018-08-07,18
평창군,평창읍,2018-08-07,6
춘천시,중앙로,2018-08-08,20
춘천시,석사동,2018-08-08,27
원주시,중앙동,2018-08-08,36
원주시,반곡동,2018-08-08,30
강릉시,옥천동,2018-08-08,45
동해시,천곡동,2018-08-08,25
삼척시,남양동,2018-08-08,25
평창군,평창읍,2018-08-08,8
춘천시,중앙로,2018-08-09,20
춘천시,석사동,2018-08-09,23
원주시,중앙동,2018-08-09,37
원주시,반곡동,2018-08-09,29
강릉시,옥천동,2018-08-09,38
동해시,천곡동,2018-08-09,21
삼척시,남양동,2018-08-09,19
평창군,평창읍,2018-08-09,13
춘천시,중앙로,2018-08-10,11
춘천시,석사동,2018-08-10,10
원주시,중앙동,2018-08-10,21
원주시,반곡동,2018-08-10,56
강릉시,옥천동,2018-08-10,27
동해시,천곡동,2018-08-10,17
삼척시,남양동,2018-08-10,12
평창군,평창읍,2018-08-10,4
춘천시,중앙로,2018-08-11,12
춘천시,석사동,2018-08-11,13
원주시,중앙동,2018-08-11,17
원주시,반곡동,2018-08-11,167
강릉시,옥천동,2018-08-11,28
동해시,천곡동,2018-08-11,26
삼척시,남양동,2018-08-11,16
평창군,평창읍,2018-08-11,4
춘천시,중앙로,2018-08-12,15
춘천시,석사동,2018-08-12,18
원주시,중앙동,2018-08-12,23
원주시,반곡동,2018-08-12,55
강릉시,옥천동,2018-08-12,30
동해시,천곡동,2018-08-12,28
삼척시,남양동,2018-08-12,21
평창군,평창읍,2018-08-12,11
춘천시,중앙로,2018-08-13,25
춘천시,석사동,2018-08-13,33
원주시,중앙동,2018-08-13,33
원주시,반곡동,2018-08-13,64
강릉시,옥천동,2018-08-13,40
동해시,천곡동,2018-08-13,39
삼척시,남양동,2018-08-13,33
평창군,평창읍,2018-08-13,15
춘천시,중앙로,2018-08-14,28
춘천시,석사동,2018-08-14,33
원주시,중앙동,2018-08-14,35
원주시,반곡동,2018-08-14,29
강릉시,옥천동,2018-08-14,37
동해시,천곡동,2018-08-14,43
삼척시,남양동,2018-08-14,34
평창군,평창읍,2018-08-14,12
춘천시,중앙로,2018-08-15,24
춘천시,석사동,2018-08-15,26
원주시,중앙동,2018-08-15,23
원주시,반곡동,2018-08-15,16
강릉시,옥천동,2018-08-15,38
동해시,천곡동,2018-08-15,33
삼척시,남양동,2018-08-15,30
평창군,평창읍,2018-08-15,24
춘천시,중앙로,2018-08-16,16
춘천시,석사동,2018-08-16,18
원주시,중앙동,2018-08-16,25
원주시,반곡동,2018-08-16,16
강릉시,옥천동,2018-08-16,37
동해시,천곡동,2018-08-16,22
삼척시,남양동,2018-08-16,21
평창군,평창읍,2018-08-16,8
춘천시,중앙로,2018-08-17,14
