지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2021-11-01,35
춘천시,석사동,2021-11-01,29
춘천시,신사우동,2021-11-01,20
양구군,양구읍,2021-11-01,26
원주시,중앙동,2021-11-01,45
원주시,반곡동,2021-11-01,42
원주시,문막읍,2021-11-01,36
원주시,지정면,2021-11-01,29
강릉시,옥천동,2021-11-01,34
동해시,천곡동,2021-11-01,23
삼척시,남양동,2021-11-01,28
평창군,평창읍,2021-11-01,37
정선군,정선읍,2021-11-01,-302
횡성군,횡성읍,2021-11-01,38
고성군,상리,2021-11-01,18
양양군,양양읍,2021-11-01,22
속초시,금호동,2021-11-01,21
철원군,갈말읍,2021-11-01,33
홍천군,홍천읍,2021-11-01,36
영월군,영월읍,2021-11-01,32
화천군,화천읍,2021-11-01,27
태백시,황지동,2021-11-01,30
인제군,인제읍,2021-11-01,25
춘천시,중앙로,2021-11-02,27
춘천시,석사동,2021-11-02,24
춘천시,신사우동,2021-11-02,24
양구군,양구읍,2021-11-02,22
원주시,중앙동,2021-11-02,37
원주시,반곡동,2021-11-02,38
원주시,문막읍,2021-11-02,38
원주시,지정면,2021-11-02,28
강릉시,옥천동,2021-11-02,19
동해시,천곡동,2021-11-02,12
삼척시,남양동,2021-11-02,17
평창군,평창읍,2021-11-02,35
정선군,정선읍,2021-11-02,30
횡성군,횡성읍,2021-11-02,37
고성군,상리,2021-11-02,11
양양군,양양읍,2021-11-02,12
속초시,금호동,2021-11-02,7
철원군,갈말읍,2021-11-02,26
홍천군,홍천읍,2021-11-02,26
영월군,영월읍,2021-11-02,33
화천군,화천읍,2021-11-02,22
태백시,황지동,2021-11-02,23
인제군,인제읍,2021-11-02,18
춘천시,중앙로,2021-11-03,31
춘천시,석사동,2021-11-03,9
춘천시,신사우동,2021-11-03,29
양구군,양구읍,2021-11-03,18
원주시,중앙동,2021-11-03,43
원주시,반곡동,2021-11-03,47
원주시,문막읍,2021-11-03,42
원주시,지정면,2021-11-03,32
강릉시,옥천동,2021-11-03,15
동해시,천곡동,2021-11-03,12
삼척시,남양동,2021-11-03,11
평창군,평창읍,2021-11-03,29
정선군,정선읍,2021-11-03,23
횡성군,횡성읍,2021-11-03,42
고성군,상리,2021-11-03,7
양양군,양양읍,2021-11-03,8
속초시,금호동,2021-11-03,8
철원군,갈말읍,2021-11-03,32
홍천군,홍천읍,2021-11-03,22
영월군,영월읍,2021-11-03,31
화천군,화천읍,2021-11-03,20
태백시,황지동,2021-11-03,-2912
