지역,측정소명,날짜,미세먼지 농도
양양군,양양읍,2019-09-13,13
속초시,금호동,2019-09-13,20
철원군,갈말읍,2019-09-13,12
홍천군,홍천읍,2019-09-13,17
영월군,영월읍,2019-09-13,16
화천군,화천읍,2019-09-13,17
태백시,황지동,2019-09-13,22
인제군,인제읍,2019-09-13,12
춘천시,중앙로,2019-09-14,21
춘천시,석사동,2019-09-14,22
양구군,양구읍,2019-09-14,19
원주시,중앙동,2019-09-14,30
원주시,반곡동,2019-09-14,20
원주시,문막읍,2019-09-14,16
강릉시,옥천동,2019-09-14,22
동해시,천곡동,2019-09-14,21
삼척시,남양동,2019-09-14,22
평창군,평창읍,2019-09-14,26
정선군,정선읍,2019-09-14,22
횡성군,횡성읍,2019-09-14,20
고성군,상리,2019-09-14,21
양양군,양양읍,2019-09-14,16
속초시,금호동,2019-09-14,23
철원군,갈말읍,2019-09-14,20
홍천군,홍천읍,2019-09-14,21
영월군,영월읍,2019-09-14,20
화천군,화천읍,2019-09-14,18
태백시,황지동,2019-09-14,22
인제군,인제읍,2019-09-14,16
춘천시,중앙로,2019-09-15,13
춘천시,석사동,2019-09-15,14
양구군,양구읍,2019-09-15,15
원주시,중앙동,2019-09-15,66
원주시,반곡동,2019-09-15,16
원주시,문막읍,2019-09-15,13
강릉시,옥천동,2019-09-15,22
동해시,천곡동,2019-09-15,15
삼척시,남양동,2019-09-15,18
평창군,평창읍,2019-09-15,19
정선군,정선읍,2019-09-15,18
횡성군,횡성읍,2019-09-15,13
고성군,상리,2019-09-15,17
양양군,양양읍,2019-09-15,13
속초시,금호동,2019-09-15,21
철원군,갈말읍,2019-09-15,10
홍천군,홍천읍,2019-09-15,16
영월군,영월읍,2019-09-15,19
화천군,화천읍,2019-09-15,15
태백시,황지동,2019-09-15,25
인제군,인제읍,2019-09-15,10
춘천시,중앙로,2019-09-16,16
춘천시,석사동,2019-09-16,16
양구군,양구읍,2019-09-16,18
원주시,중앙동,2019-09-16,63
원주시,반곡동,2019-09-16,11
원주시,문막읍,2019-09-16,10
강릉시,옥천동,2019-09-16,16
동해시,천곡동,2019-09-16,14
삼척시,남양동,2019-09-16,12
평창군,평창읍,2019-09-16,19
정선군,정선읍,2019-09-16,16
횡성군,횡성읍,2019-09-16,13
고성군,상리,2019-09-16,18
양양군,양양읍,2019-09-16,13
속초시,금호동,2019-09-16,18
철원군,갈말읍,2019-09-16,13
홍천군,홍천읍,2019-09-16,15
영월군,영월읍,2019-09-16,18
화천군,화천읍,2019-09-16,17
태백시,황지동,2019-09-16,22
인제군,인제읍,2019-09-16,13
춘천시,중앙로,2019-09-17,21
춘천시,석사동,2019-09-17,21
양구군,양구읍,2019-09-17,20
원주시,중앙동,2019-09-17,27
원주시,반곡동,2019-09-17,19
원주시,문막읍,2019-09-17,14
강릉시,옥천동,2019-09-17,23
동해시,천곡동,2019-09-17,14
삼척시,남양동,2019-09-17,14
평창군,평창읍,2019-09-17,21
정선군,정선읍,2019-09-17,21
횡성군,횡성읍,2019-09-17,19
고성군,상리,2019-09-17,21
양양군,양양읍,2019-09-17,18
속초시,금호동,2019-09-17,23
철원군,갈말읍,2019-09-17,22
홍천군,홍천읍,2019-09-17,18
영월군,영월읍,2019-09-17,17
화천군,화천읍,2019-09-17,18
태백시,황지동,2019-09-17,25
인제군,인제읍,2019-09-17,16
춘천시,중앙로,2019-09-18,28
춘천시,석사동,2019-09-18,27
양구군,양구읍,2019-09-18,24
원주시,중앙동,2019-09-18,75
원주시,반곡동,2019-09-18,26
원주시,문막읍,2019-09-18,23
강릉시,옥천동,2019-09-18,34
동해시,천곡동,2019-09-18,27
삼척시,남양동,2019-09-18,27
평창군,평창읍,2019-09-18,29
정선군,정선읍,2019-09-18,28
횡성군,횡성읍,2019-09-18,29
고성군,상리,2019-09-18,33
양양군,양양읍,2019-09-18,27
속초시,금호동,2019-09-18,35
철원군,갈말읍,2019-09-18,32
홍천군,홍천읍,2019-09-18,26
영월군,영월읍,2019-09-18,26
화천군,화천읍,2019-09-18,24
태백시,황지동,2019-09-18,35
인제군,인제읍,2019-09-18,18
춘천시,중앙로,2019-09-19,28
춘천시,석사동,2019-09-19,27
양구군,양구읍,2019-09-19,24
원주시,중앙동,2019-09-19,37
원주시,반곡동,2019-09-19,27
원주시,문막읍,2019-09-19,22
강릉시,옥천동,2019-09-19,32
동해시,천곡동,2019-09-19,27
삼척시,남양동,2019-09-19,25
평창군,평창읍,2019-09-19,-4571
정선군,정선읍,2019-09-19,24
횡성군,횡성읍,2019-09-19,29
고성군,상리,2019-09-19,28
양양군,양양읍,2019-09-19,24
속초시,금호동,2019-09-19,33
철원군,갈말읍,2019-09-19,25
홍천군,홍천읍,2019-09-19,25
영월군,영월읍,2019-09-19,25
화천군,화천읍,2019-09-19,22
태백시,황지동,2019-09-19,29
인제군,인제읍,2019-09-19,19
춘천시,중앙로,2019-09-20,21
춘천시,석사동,2019-09-20,20
양구군,양구읍,2019-09-20,23
원주시,중앙동,2019-09-20,30
원주시,반곡동,2019-09-20,19
원주시,문막읍,2019-09-20,18
강릉시,옥천동,2019-09-20,24
동해시,천곡동,2019-09-20,18
삼척시,남양동,2019-09-20,19
평창군,평창읍,2019-09-20,-4988
정선군,정선읍,2019-09-20,20
횡성군,횡성읍,2019-09-20,22
고성군,상리,2019-09-20,31
양양군,양양읍,2019-09-20,19
속초시,금호동,2019-09-20,24
철원군,갈말읍,2019-09-20,17
홍천군,홍천읍,2019-09-20,21
영월군,영월읍,2019-09-20,20
화천군,화천읍,2019-09-20,18
태백시,황지동,2019-09-20,25
인제군,인제읍,2019-09-20,17
춘천시,중앙로,2019-09-21,18
춘천시,석사동,2019-09-21,21
양구군,양구읍,2019-09-21,19
원주시,중앙동,2019-09-21,63
원주시,반곡동,2019-09-21,13
원주시,문막읍,2019-09-21,13
강릉시,옥천동,2019-09-21,19
동해시,천곡동,2019-09-21,13
삼척시,남양동,2019-09-21,13
평창군,평창읍,2019-09-21,19
정선군,정선읍,2019-09-21,16
횡성군,횡성읍,2019-09-21,17
고성군,상리,2019-09-21,22
양양군,양양읍,2019-09-21,13
속초시,금호동,2019-09-21,23
철원군,갈말읍,2019-09-21,18
홍천군,홍천읍,2019-09-21,18
영월군,영월읍,2019-09-21,15
화천군,화천읍,2019-09-21,17
태백시,황지동,2019-09-21,20
인제군,인제읍,2019-09-21,12
춘천시,중앙로,2019-09-22,5
춘천시,석사동,2019-09-22,4
양구군,양구읍,2019-09-22,7
원주시,중앙동,2019-09-22,14
원주시,반곡동,2019-09-22,4
원주시,문막읍,2019-09-22,8
강릉시,옥천동,2019-09-22,19
동해시,천곡동,2019-09-22,18
삼척시,남양동,2019-09-22,16
평창군,평창읍,2019-09-22,12
정선군,정선읍,2019-09-22,8
횡성군,횡성읍,2019-09-22,6
고성군,상리,2019-09-22,16
양양군,양양읍,2019-09-22,11
속초시,금호동,2019-09-22,23
철원군,갈말읍,2019-09-22,10
홍천군,홍천읍,2019-09-22,8
영월군,영월읍,2019-09-22,7
화천군,화천읍,2019-09-22,13
태백시,황지동,2019-09-22,11
인제군,인제읍,2019-09-22,9
춘천시,중앙로,2019-09-23,16
춘천시,석사동,2019-09-23,16
양구군,양구읍,2019-09-23,15
원주시,중앙동,2019-09-23,59
원주시,반곡동,2019-09-23,10
원주시,문막읍,2019-09-23,9
강릉시,옥천동,2019-09-23,24
동해시,천곡동,2019-09-23,19
삼척시,남양동,2019-09-23,20
평창군,평창읍,2019-09-23,16
정선군,정선읍,2019-09-23,14
횡성군,횡성읍,2019-09-23,14
고성군,상리,2019-09-23,25
양양군,양양읍,2019-09-23,18
속초시,금호동,2019-09-23,33
철원군,갈말읍,2019-09-23,25
홍천군,홍천읍,2019-09-23,16
영월군,영월읍,2019-09-23,13
화천군,화천읍,2019-09-23,17
태백시,황지동,2019-09-23,18
인제군,인제읍,2019-09-23,12
춘천시,중앙로,2019-09-24,23
춘천시,석사동,2019-09-24,24
양구군,양구읍,2019-09-24,18
원주시,중앙동,2019-09-24,178
원주시,반곡동,2019-09-24,21
원주시,문막읍,2019-09-24,17
강릉시,옥천동,2019-09-24,23
동해시,천곡동,2019-09-24,18
삼척시,남양동,2019-09-24,18
평창군,평창읍,2019-09-24,28
정선군,정선읍,2019-09-24,22
횡성군,횡성읍,2019-09-24,25
고성군,상리,2019-09-24,28
양양군,양양읍,2019-09-24,20
속초시,금호동,2019-09-24,34
철원군,갈말읍,2019-09-24,49
홍천군,홍천읍,2019-09-24,19
영월군,영월읍,2019-09-24,-416
화천군,화천읍,2019-09-24,16
태백시,황지동,2019-09-24,22
인제군,인제읍,2019-09-24,13
춘천시,중앙로,2019-09-25,27
춘천시,석사동,2019-09-25,29
양구군,양구읍,2019-09-25,21
원주시,중앙동,2019-09-25,62
원주시,반곡동,2019-09-25,30
원주시,문막읍,2019-09-25,24
강릉시,옥천동,2019-09-25,33
동해시,천곡동,2019-09-25,21
삼척시,남양동,2019-09-25,21
평창군,평창읍,2019-09-25,28
정선군,정선읍,2019-09-25,25
횡성군,횡성읍,2019-09-25,28
고성군,상리,2019-09-25,29
양양군,양양읍,2019-09-25,26
속초시,금호동,2019-09-25,32
철원군,갈말읍,2019-09-25,33
홍천군,홍천읍,2019-09-25,25
영월군,영월읍,2019-09-25,27
화천군,화천읍,2019-09-25,19
태백시,황지동,2019-09-25,29
인제군,인제읍,2019-09-25,20
춘천시,중앙로,2019-09-26,25
춘천시,석사동,2019-09-26,26
양구군,양구읍,2019-09-26,18
원주시,중앙동,2019-09-26,27
원주시,반곡동,2019-09-26,29
원주시,문막읍,2019-09-26,23
강릉시,옥천동,2019-09-26,31
동해시,천곡동,2019-09-26,21
삼척시,남양동,2019-09-26,20
평창군,평창읍,2019-09-26,26
정선군,정선읍,2019-09-26,23
횡성군,횡성읍,2019-09-26,26
고성군,상리,2019-09-26,29
양양군,양양읍,2019-09-26,25
속초시,금호동,2019-09-26,30
철원군,갈말읍,2019-09-26,32
홍천군,홍천읍,2019-09-26,26
영월군,영월읍,2019-09-26,22
화천군,화천읍,2019-09-26,21
태백시,황지동,2019-09-26,24
인제군,인제읍,2019-09-26,16
춘천시,중앙로,2019-09-27,23
춘천시,석사동,2019-09-27,23
양구군,양구읍,2019-09-27,22
원주시,중앙동,2019-09-27,19
원주시,반곡동,2019-09-27,21
원주시,문막읍,2019-09-27,18
강릉시,옥천동,2019-09-27,28
동해시,천곡동,2019-09-27,19
삼척시,남양동,2019-09-27,18
평창군,평창읍,2019-09-27,25
정선군,정선읍,2019-09-27,23
횡성군,횡성읍,2019-09-27,19
고성군,상리,2019-09-27,27
양양군,양양읍,2019-09-27,20
속초시,금호동,2019-09-27,27
철원군,갈말읍,2019-09-27,26
홍천군,홍천읍,2019-09-27,19
영월군,영월읍,2019-09-27,19
화천군,화천읍,2019-09-27,16
태백시,황지동,2019-09-27,27
인제군,인제읍,2019-09-27,17
춘천시,중앙로,2019-09-28,28
춘천시,석사동,2019-09-28,29
양구군,양구읍,2019-09-28,27
원주시,중앙동,2019-09-28,24
원주시,반곡동,2019-09-28,29
원주시,문막읍,2019-09-28,27
강릉시,옥천동,2019-09-28,32
동해시,천곡동,2019-09-28,25
삼척시,남양동,2019-09-28,22
평창군,평창읍,2019-09-28,33
정선군,정선읍,2019-09-28,31
횡성군,횡성읍,2019-09-28,27
고성군,상리,2019-09-28,31
양양군,양양읍,2019-09-28,24
속초시,금호동,2019-09-28,30
철원군,갈말읍,2019-09-28,23
홍천군,홍천읍,2019-09-28,26
영월군,영월읍,2019-09-28,29
화천군,화천읍,2019-09-28,22
태백시,황지동,2019-09-28,34
인제군,인제읍,2019-09-28,21
춘천시,중앙로,2019-09-29,32
춘천시,석사동,2019-09-29,33
양구군,양구읍,2019-09-29,28
원주시,중앙동,2019-09-29,26
원주시,반곡동,2019-09-29,29
원주시,문막읍,2019-09-29,25
강릉시,옥천동,2019-09-29,34
동해시,천곡동,2019-09-29,30
삼척시,남양동,2019-09-29,30
평창군,평창읍,2019-09-29,36
정선군,정선읍,2019-09-29,35
횡성군,횡성읍,2019-09-29,28
고성군,상리,2019-09-29,36
양양군,양양읍,2019-09-29,30
속초시,금호동,2019-09-29,34
철원군,갈말읍,2019-09-29,27
홍천군,홍천읍,2019-09-29,27
영월군,영월읍,2019-09-29,34
화천군,화천읍,2019-09-29,27
태백시,황지동,2019-09-29,34
인제군,인제읍,2019-09-29,22
춘천시,중앙로,2019-09-30,34
춘천시,석사동,2019-09-30,36
양구군,양구읍,2019-09-30,28
원주시,중앙동,2019-09-30,71
원주시,반곡동,2019-09-30,35
원주시,문막읍,2019-09-30,30
강릉시,옥천동,2019-09-30,36
동해시,천곡동,2019-09-30,32
삼척시,남양동,2019-09-30,31
평창군,평창읍,2019-09-30,34
정선군,정선읍,2019-09-30,-391
횡성군,횡성읍,2019-09-30,32
고성군,상리,2019-09-30,33
양양군,양양읍,2019-09-30,22
속초시,금호동,2019-09-30,29
철원군,갈말읍,2019-09-30,32
홍천군,홍천읍,2019-09-30,31
영월군,영월읍,2019-09-30,32
화천군,화천읍,2019-09-30,26
태백시,황지동,2019-09-30,-387
인제군,인제읍,2019-09-30,22
춘천시,중앙로,2019-09-31,0
춘천시,석사동,2019-09-31,0
양구군,양구읍,2019-09-31,0
원주시,중앙동,2019-09-31,0
원주시,반곡동,2019-09-31,0
원주시,문막읍,2019-09-31,0
강릉시,옥천동,2019-09-31,0
동해시,천곡동,2019-09-31,0
삼척시,남양동,2019-09-31,0
평창군,평창읍,2019-09-31,0
정선군,정선읍,2019-09-31,0
횡성군,횡성읍,2019-09-31,0
고성군,상리,2019-09-31,0
양양군,양양읍,2019-09-31,0
속초시,금호동,2019-09-31,0
철원군,갈말읍,2019-09-31,0
홍천군,홍천읍,2019-09-31,0
영월군,영월읍,2019-09-31,0
화천군,화천읍,2019-09-31,0
태백시,황지동,2019-09-31,0
인제군,인제읍,2019-09-31,0
