지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2023-10-01,21
춘천시,신사우동,2023-10-01,21
양구군,양구읍,2023-10-01,15
원주시,중앙동,2023-10-01,24
원주시,반곡동,2023-10-01,27
원주시,문막읍,2023-10-01,20
원주시,지정면,2023-10-01,23
강릉시,주문진읍,2023-10-01,29
강릉시,옥천동,2023-10-01,21
동해시,천곡동,2023-10-01,23
삼척시,남양동,2023-10-01,24
평창군,평창읍,2023-10-01,24
정선군,정선읍,2023-10-01,28
횡성군,횡성읍,2023-10-01,19
고성군,상리,2023-10-01,22
양양군,양양읍,2023-10-01,20
속초시,금호동,2023-10-01,31
철원군,갈말읍,2023-10-01,18
홍천군,홍천읍,2023-10-01,22
영월군,영월읍,2023-10-01,19
화천군,화천읍,2023-10-01,20
태백시,황지동,2023-10-01,25
인제군,인제읍,2023-10-01,20
춘천시,중앙로,2023-10-02,17
춘천시,신사우동,2023-10-02,17
양구군,양구읍,2023-10-02,10
원주시,중앙동,2023-10-02,15
원주시,반곡동,2023-10-02,18
원주시,문막읍,2023-10-02,12
원주시,지정면,2023-10-02,15
강릉시,주문진읍,2023-10-02,16
강릉시,옥천동,2023-10-02,10
동해시,천곡동,2023-10-02,12
삼척시,남양동,2023-10-02,12
평창군,평창읍,2023-10-02,18
정선군,정선읍,2023-10-02,16
횡성군,횡성읍,2023-10-02,14
고성군,상리,2023-10-02,9
양양군,양양읍,2023-10-02,9
속초시,금호동,2023-10-02,15
철원군,갈말읍,2023-10-02,17
홍천군,홍천읍,2023-10-02,14
영월군,영월읍,2023-10-02,13
화천군,화천읍,2023-10-02,15
태백시,황지동,2023-10-02,13
인제군,인제읍,2023-10-02,12
춘천시,중앙로,2023-10-03,16
춘천시,신사우동,2023-10-03,15
양구군,양구읍,2023-10-03,11
원주시,중앙동,2023-10-03,16
원주시,반곡동,2023-10-03,17
원주시,문막읍,2023-10-03,14
원주시,지정면,2023-10-03,17
강릉시,주문진읍,2023-10-03,15
강릉시,옥천동,2023-10-03,11
동해시,천곡동,2023-10-03,17
삼척시,남양동,2023-10-03,13
평창군,평창읍,2023-10-03,15
정선군,정선읍,2023-10-03,13
횡성군,횡성읍,2023-10-03,14
고성군,상리,2023-10-03,12
양양군,양양읍,2023-10-03,8
속초시,금호동,2023-10-03,17
철원군,갈말읍,2023-10-03,17
홍천군,홍천읍,2023-10-03,14
영월군,영월읍,2023-10-03,12
화천군,화천읍,2023-10-03,15
태백시,황지동,2023-10-03,13
인제군,인제읍,2023-10-03,11
춘천시,중앙로,2023-10-04,17
춘천시,신사우동,2023-10-04,15
양구군,양구읍,2023-10-04,10
원주시,중앙동,2023-10-04,18
원주시,반곡동,2023-10-04,28
원주시,문막읍,2023-10-04,16
원주시,지정면,2023-10-04,17
강릉시,주문진읍,2023-10-04,21
강릉시,옥천동,2023-10-04,15
동해시,천곡동,2023-10-04,13
삼척시,남양동,2023-10-04,13
평창군,평창읍,2023-10-04,20
정선군,정선읍,2023-10-04,16
횡성군,횡성읍,2023-10-04,14
고성군,상리,2023-10-04,16
양양군,양양읍,2023-10-04,13
속초시,금호동,2023-10-04,102
철원군,갈말읍,2023-10-04,17
홍천군,홍천읍,2023-10-04,14
영월군,영월읍,2023-10-04,16
화천군,화천읍,2023-10-04,14
태백시,황지동,2023-10-04,15
인제군,인제읍,2023-10-04,14
춘천시,중앙로,2023-10-05,25
춘천시,신사우동,2023-10-05,25
양구군,양구읍,2023-10-05,16
원주시,중앙동,2023-10-05,30
원주시,반곡동,2023-10-05,29
원주시,문막읍,2023-10-05,23
원주시,지정면,2023-10-05,25
강릉시,주문진읍,2023-10-05,25
강릉시,옥천동,2023-10-05,100
동해시,천곡동,2023-10-05,18
삼척시,남양동,2023-10-05,19
평창군,평창읍,2023-10-05,26
정선군,정선읍,2023-10-05,22
횡성군,횡성읍,2023-10-05,23
고성군,상리,2023-10-05,13
양양군,양양읍,2023-10-05,16
속초시,금호동,2023-10-05,25
철원군,갈말읍,2023-10-05,188
홍천군,홍천읍,2023-10-05,24
영월군,영월읍,2023-10-05,22
화천군,화천읍,2023-10-05,26
태백시,황지동,2023-10-05,20
인제군,인제읍,2023-10-05,21
춘천시,중앙로,2023-10-06,15
춘천시,신사우동,2023-10-06,18
양구군,양구읍,2023-10-06,13
원주시,중앙동,2023-10-06,21
원주시,반곡동,2023-10-06,24
원주시,문막읍,2023-10-06,17
원주시,지정면,2023-10-06,18
강릉시,주문진읍,2023-10-06,16
강릉시,옥천동,2023-10-06,26
동해시,천곡동,2023-10-06,14
삼척시,남양동,2023-10-06,16
평창군,평창읍,2023-10-06,20
정선군,정선읍,2023-10-06,18
횡성군,횡성읍,2023-10-06,18
고성군,상리,2023-10-06,11
양양군,양양읍,2023-10-06,12
속초시,금호동,2023-10-06,18
철원군,갈말읍,2023-10-06,16
홍천군,홍천읍,2023-10-06,15
영월군,영월읍,2023-10-06,19
화천군,화천읍,2023-10-06,17
태백시,황지동,2023-10-06,16
인제군,인제읍,2023-10-06,13
춘천시,중앙로,2023-10-07,15
춘천시,신사우동,2023-10-07,14
양구군,양구읍,2023-10-07,11
원주시,중앙동,2023-10-07,18
원주시,반곡동,2023-10-07,20
원주시,문막읍,2023-10-07,15
원주시,지정면,2023-10-07,17
강릉시,주문진읍,2023-10-07,15
강릉시,옥천동,2023-10-07,11
동해시,천곡동,2023-10-07,14
삼척시,남양동,2023-10-07,12
평창군,평창읍,2023-10-07,17
정선군,정선읍,2023-10-07,15
횡성군,횡성읍,2023-10-07,14
고성군,상리,2023-10-07,9
양양군,양양읍,2023-10-07,9
속초시,금호동,2023-10-07,16
철원군,갈말읍,2023-10-07,15
홍천군,홍천읍,2023-10-07,15
영월군,영월읍,2023-10-07,14
화천군,화천읍,2023-10-07,15
태백시,황지동,2023-10-07,14
인제군,인제읍,2023-10-07,13
춘천시,중앙로,2023-10-08,9
춘천시,신사우동,2023-10-08,9
양구군,양구읍,2023-10-08,9
원주시,중앙동,2023-10-08,15
원주시,반곡동,2023-10-08,17
원주시,문막읍,2023-10-08,12
원주시,지정면,2023-10-08,14
강릉시,주문진읍,2023-10-08,14
강릉시,옥천동,2023-10-08,11
동해시,천곡동,2023-10-08,10
삼척시,남양동,2023-10-08,9
평창군,평창읍,2023-10-08,16
정선군,정선읍,2023-10-08,14
횡성군,횡성읍,2023-10-08,11
고성군,상리,2023-10-08,6
양양군,양양읍,2023-10-08,6
속초시,금호동,2023-10-08,14
철원군,갈말읍,2023-10-08,10
홍천군,홍천읍,2023-10-08,12
영월군,영월읍,2023-10-08,11
화천군,화천읍,2023-10-08,11
태백시,황지동,2023-10-08,11
인제군,인제읍,2023-10-08,9
춘천시,중앙로,2023-10-09,9
춘천시,신사우동,2023-10-09,10
양구군,양구읍,2023-10-09,9
원주시,중앙동,2023-10-09,16
원주시,반곡동,2023-10-09,15
원주시,문막읍,2023-10-09,12
원주시,지정면,2023-10-09,14
강릉시,주문진읍,2023-10-09,13
강릉시,옥천동,2023-10-09,9
동해시,천곡동,2023-10-09,9
삼척시,남양동,2023-10-09,10
평창군,평창읍,2023-10-09,12
정선군,정선읍,2023-10-09,12
횡성군,횡성읍,2023-10-09,11
고성군,상리,2023-10-09,8
양양군,양양읍,2023-10-09,10
속초시,금호동,2023-10-09,15
철원군,갈말읍,2023-10-09,11
홍천군,홍천읍,2023-10-09,13
영월군,영월읍,2023-10-09,11
화천군,화천읍,2023-10-09,10
태백시,황지동,2023-10-09,13
인제군,인제읍,2023-10-09,8
춘천시,중앙로,2023-10-10,13
춘천시,신사우동,2023-10-10,13
양구군,양구읍,2023-10-10,12
원주시,중앙동,2023-10-10,18
원주시,반곡동,2023-10-10,18
원주시,문막읍,2023-10-10,16
원주시,지정면,2023-10-10,15
강릉시,주문진읍,2023-10-10,19
강릉시,옥천동,2023-10-10,15
동해시,천곡동,2023-10-10,15
삼척시,남양동,2023-10-10,17
평창군,평창읍,2023-10-10,17
정선군,정선읍,2023-10-10,18
횡성군,횡성읍,2023-10-10,12
고성군,상리,2023-10-10,11
양양군,양양읍,2023-10-10,12
속초시,금호동,2023-10-10,22
철원군,갈말읍,2023-10-10,13
홍천군,홍천읍,2023-10-10,16
영월군,영월읍,2023-10-10,16
화천군,화천읍,2023-10-10,14
태백시,황지동,2023-10-10,18
인제군,인제읍,2023-10-10,14
춘천시,중앙로,2023-10-11,20
춘천시,신사우동,2023-10-11,20
양구군,양구읍,2023-10-11,12
원주시,중앙동,2023-10-11,24
원주시,반곡동,2023-10-11,27
원주시,문막읍,2023-10-11,19
원주시,지정면,2023-10-11,22
강릉시,주문진읍,2023-10-11,21
강릉시,옥천동,2023-10-11,16
동해시,천곡동,2023-10-11,19
삼척시,남양동,2023-10-11,21
평창군,평창읍,2023-10-11,22
정선군,정선읍,2023-10-11,20
횡성군,횡성읍,2023-10-11,21
고성군,상리,2023-10-11,14
양양군,양양읍,2023-10-11,14
속초시,금호동,2023-10-11,24
철원군,갈말읍,2023-10-11,18
홍천군,홍천읍,2023-10-11,20
영월군,영월읍,2023-10-11,16
화천군,화천읍,2023-10-11,17
태백시,황지동,2023-10-11,19
인제군,인제읍,2023-10-11,16
춘천시,중앙로,2023-10-12,20
춘천시,신사우동,2023-10-12,21
양구군,양구읍,2023-10-12,15
원주시,중앙동,2023-10-12,23
원주시,반곡동,2023-10-12,29
원주시,문막읍,2023-10-12,20
원주시,지정면,2023-10-12,23
강릉시,주문진읍,2023-10-12,26
강릉시,옥천동,2023-10-12,19
동해시,천곡동,2023-10-12,21
삼척시,남양동,2023-10-12,20
평창군,평창읍,2023-10-12,-397
정선군,정선읍,2023-10-12,-395
횡성군,횡성읍,2023-10-12,21
고성군,상리,2023-10-12,21
양양군,양양읍,2023-10-12,19
속초시,금호동,2023-10-12,31
철원군,갈말읍,2023-10-12,27
홍천군,홍천읍,2023-10-12,23
영월군,영월읍,2023-10-12,18
화천군,화천읍,2023-10-12,21
태백시,황지동,2023-10-12,23
인제군,인제읍,2023-10-12,17
