지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2021-06-01,35
춘천시,석사동,2021-06-01,39
춘천시,신사우동,2021-06-01,31
양구군,양구읍,2021-06-01,27
원주시,중앙동,2021-06-01,39
원주시,반곡동,2021-06-01,44
원주시,문막읍,2021-06-01,36
강릉시,옥천동,2021-06-01,128
동해시,천곡동,2021-06-01,29
삼척시,남양동,2021-06-01,28
평창군,평창읍,2021-06-01,43
정선군,정선읍,2021-06-01,38
횡성군,횡성읍,2021-06-01,41
고성군,상리,2021-06-01,26
양양군,양양읍,2021-06-01,25
속초시,금호동,2021-06-01,30
철원군,갈말읍,2021-06-01,37
홍천군,홍천읍,2021-06-01,33
영월군,영월읍,2021-06-01,36
화천군,화천읍,2021-06-01,28
태백시,황지동,2021-06-01,34
인제군,인제읍,2021-06-01,28
춘천시,중앙로,2021-06-02,44
춘천시,석사동,2021-06-02,47
춘천시,신사우동,2021-06-02,40
양구군,양구읍,2021-06-02,33
원주시,중앙동,2021-06-02,38
원주시,반곡동,2021-06-02,47
원주시,문막읍,2021-06-02,41
강릉시,옥천동,2021-06-02,40
동해시,천곡동,2021-06-02,36
삼척시,남양동,2021-06-02,35
평창군,평창읍,2021-06-02,49
정선군,정선읍,2021-06-02,-380
횡성군,횡성읍,2021-06-02,45
고성군,상리,2021-06-02,18
양양군,양양읍,2021-06-02,20
속초시,금호동,2021-06-02,22
철원군,갈말읍,2021-06-02,50
홍천군,홍천읍,2021-06-02,42
영월군,영월읍,2021-06-02,39
화천군,화천읍,2021-06-02,37
태백시,황지동,2021-06-02,-387
인제군,인제읍,2021-06-02,36
춘천시,중앙로,2021-06-03,41
춘천시,석사동,2021-06-03,43
춘천시,신사우동,2021-06-03,37
양구군,양구읍,2021-06-03,32
원주시,중앙동,2021-06-03,26
원주시,반곡동,2021-06-03,32
원주시,문막읍,2021-06-03,30
강릉시,옥천동,2021-06-03,31
동해시,천곡동,2021-06-03,24
삼척시,남양동,2021-06-03,26
평창군,평창읍,2021-06-03,29
정선군,정선읍,2021-06-03,27
횡성군,횡성읍,2021-06-03,31
고성군,상리,2021-06-03,15
양양군,양양읍,2021-06-03,14
속초시,금호동,2021-06-03,18
철원군,갈말읍,2021-06-03,38
홍천군,홍천읍,2021-06-03,33
영월군,영월읍,2021-06-03,28
화천군,화천읍,2021-06-03,33
태백시,황지동,2021-06-03,18
인제군,인제읍,2021-06-03,30
춘천시,중앙로,2021-06-04,21
춘천시,석사동,2021-06-04,23
춘천시,신사우동,2021-06-04,22
양구군,양구읍,2021-06-04,21
원주시,중앙동,2021-06-04,20
원주시,반곡동,2021-06-04,23
원주시,문막읍,2021-06-04,23
강릉시,옥천동,2021-06-04,25
동해시,천곡동,2021-06-04,21
삼척시,남양동,2021-06-04,21
평창군,평창읍,2021-06-04,30
정선군,정선읍,2021-06-04,24
횡성군,횡성읍,2021-06-04,22
고성군,상리,2021-06-04,18
양양군,양양읍,2021-06-04,18
속초시,금호동,2021-06-04,22
철원군,갈말읍,2021-06-04,31
홍천군,홍천읍,2021-06-04,21
영월군,영월읍,2021-06-04,22
화천군,화천읍,2021-06-04,21
태백시,황지동,2021-06-04,17
인제군,인제읍,2021-06-04,22
춘천시,중앙로,2021-06-05,37
춘천시,석사동,2021-06-05,39
춘천시,신사우동,2021-06-05,37
양구군,양구읍,2021-06-05,35
원주시,중앙동,2021-06-05,37
원주시,반곡동,2021-06-05,37
원주시,문막읍,2021-06-05,33
강릉시,옥천동,2021-06-05,42
동해시,천곡동,2021-06-05,31
삼척시,남양동,2021-06-05,30
평창군,평창읍,2021-06-05,46
정선군,정선읍,2021-06-05,47
횡성군,횡성읍,2021-06-05,38
고성군,상리,2021-06-05,30
양양군,양양읍,2021-06-05,30
속초시,금호동,2021-06-05,34
철원군,갈말읍,2021-06-05,48
홍천군,홍천읍,2021-06-05,37
영월군,영월읍,2021-06-05,34
화천군,화천읍,2021-06-05,32
태백시,황지동,2021-06-05,35
인제군,인제읍,2021-06-05,37
춘천시,중앙로,2021-06-06,44
춘천시,석사동,2021-06-06,49
춘천시,신사우동,2021-06-06,43
양구군,양구읍,2021-06-06,36
원주시,중앙동,2021-06-06,36
원주시,반곡동,2021-06-06,46
원주시,문막읍,2021-06-06,41
강릉시,옥천동,2021-06-06,51
동해시,천곡동,2021-06-06,46
삼척시,남양동,2021-06-06,44
평창군,평창읍,2021-06-06,54
정선군,정선읍,2021-06-06,65
횡성군,횡성읍,2021-06-06,47
고성군,상리,2021-06-06,31
양양군,양양읍,2021-06-06,34
속초시,금호동,2021-06-06,40
철원군,갈말읍,2021-06-06,54
홍천군,홍천읍,2021-06-06,48
영월군,영월읍,2021-06-06,48
화천군,화천읍,2021-06-06,34
태백시,황지동,2021-06-06,51
인제군,인제읍,2021-06-06,40
춘천시,중앙로,2021-06-07,41
춘천시,석사동,2021-06-07,44
춘천시,신사우동,2021-06-07,38
양구군,양구읍,2021-06-07,38
원주시,중앙동,2021-06-07,23
원주시,반곡동,2021-06-07,41
원주시,문막읍,2021-06-07,35
강릉시,옥천동,2021-06-07,46
동해시,천곡동,2021-06-07,40
삼척시,남양동,2021-06-07,39
평창군,평창읍,2021-06-07,49
정선군,정선읍,2021-06-07,46
횡성군,횡성읍,2021-06-07,39
고성군,상리,2021-06-07,33
양양군,양양읍,2021-06-07,34
속초시,금호동,2021-06-07,41
철원군,갈말읍,2021-06-07,51
홍천군,홍천읍,2021-06-07,41
영월군,영월읍,2021-06-07,39
화천군,화천읍,2021-06-07,36
태백시,황지동,2021-06-07,35
인제군,인제읍,2021-06-07,36
춘천시,중앙로,2021-06-08,30
춘천시,석사동,2021-06-08,32
춘천시,신사우동,2021-06-08,28
양구군,양구읍,2021-06-08,21
원주시,중앙동,2021-06-08,61
원주시,반곡동,2021-06-08,31
원주시,문막읍,2021-06-08,26
강릉시,옥천동,2021-06-08,38
동해시,천곡동,2021-06-08,34
삼척시,남양동,2021-06-08,32
평창군,평창읍,2021-06-08,34
정선군,정선읍,2021-06-08,34
횡성군,횡성읍,2021-06-08,23
고성군,상리,2021-06-08,25
양양군,양양읍,2021-06-08,27
속초시,금호동,2021-06-08,28
철원군,갈말읍,2021-06-08,29
홍천군,홍천읍,2021-06-08,26
영월군,영월읍,2021-06-08,33
화천군,화천읍,2021-06-08,23
태백시,황지동,2021-06-08,31
인제군,인제읍,2021-06-08,21
춘천시,중앙로,2021-06-09,29
춘천시,석사동,2021-06-09,32
춘천시,신사우동,2021-06-09,32
양구군,양구읍,2021-06-09,23
원주시,중앙동,2021-06-09,31
원주시,반곡동,2021-06-09,33
원주시,문막읍,2021-06-09,18
강릉시,옥천동,2021-06-09,44
동해시,천곡동,2021-06-09,31
삼척시,남양동,2021-06-09,30
평창군,평창읍,2021-06-09,35
정선군,정선읍,2021-06-09,34
횡성군,횡성읍,2021-06-09,27
고성군,상리,2021-06-09,26
양양군,양양읍,2021-06-09,26
속초시,금호동,2021-06-09,33
철원군,갈말읍,2021-06-09,32
홍천군,홍천읍,2021-06-09,27
영월군,영월읍,2021-06-09,34
화천군,화천읍,2021-06-09,24
태백시,황지동,2021-06-09,33
인제군,인제읍,2021-06-09,27
춘천시,중앙로,2021-06-10,40
춘천시,석사동,2021-06-10,44
춘천시,신사우동,2021-06-10,39
양구군,양구읍,2021-06-10,35
원주시,중앙동,2021-06-10,38
원주시,반곡동,2021-06-10,43
원주시,문막읍,2021-06-10,35
강릉시,옥천동,2021-06-10,41
동해시,천곡동,2021-06-10,32
삼척시,남양동,2021-06-10,31
평창군,평창읍,2021-06-10,44
정선군,정선읍,2021-06-10,39
횡성군,횡성읍,2021-06-10,36
고성군,상리,2021-06-10,36
양양군,양양읍,2021-06-10,31
속초시,금호동,2021-06-10,38
철원군,갈말읍,2021-06-10,45
홍천군,홍천읍,2021-06-10,35
영월군,영월읍,2021-06-10,38
화천군,화천읍,2021-06-10,32
태백시,황지동,2021-06-10,32
인제군,인제읍,2021-06-10,35
춘천시,중앙로,2021-06-11,25
춘천시,석사동,2021-06-11,25
춘천시,신사우동,2021-06-11,21
양구군,양구읍,2021-06-11,19
원주시,중앙동,2021-06-11,23
원주시,반곡동,2021-06-11,24
원주시,문막읍,2021-06-11,23
강릉시,옥천동,2021-06-11,25
동해시,천곡동,2021-06-11,24
삼척시,남양동,2021-06-11,21
평창군,평창읍,2021-06-11,28
정선군,정선읍,2021-06-11,25
횡성군,횡성읍,2021-06-11,24
고성군,상리,2021-06-11,15
양양군,양양읍,2021-06-11,14
속초시,금호동,2021-06-11,20
철원군,갈말읍,2021-06-11,18
홍천군,홍천읍,2021-06-11,24
영월군,영월읍,2021-06-11,24
화천군,화천읍,2021-06-11,18
태백시,황지동,2021-06-11,14
인제군,인제읍,2021-06-11,20
춘천시,중앙로,2021-06-12,18
춘천시,석사동,2021-06-12,23
춘천시,신사우동,2021-06-12,16
양구군,양구읍,2021-06-12,15
원주시,중앙동,2021-06-12,66
원주시,반곡동,2021-06-12,25
원주시,문막읍,2021-06-12,22
강릉시,옥천동,2021-06-12,20
동해시,천곡동,2021-06-12,21
