지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2019-02-01,54
춘천시,석사동,2019-02-01,55
양구군,양구읍,2019-02-01,48
원주시,중앙동,2019-02-01,57
원주시,반곡동,2019-02-01,58
원주시,문막읍,2019-02-01,41
강릉시,옥천동,2019-02-01,37
동해시,천곡동,2019-02-01,36
삼척시,남양동,2019-02-01,38
평창군,평창읍,2019-02-01,50
정선군,정선읍,2019-02-01,50
횡성군,횡성읍,2019-02-01,49
고성군,상리,2019-02-01,32
양양군,양양읍,2019-02-01,32
속초시,금호동,2019-02-01,34
철원군,갈말읍,2019-02-01,46
홍천군,홍천읍,2019-02-01,57
영월군,영월읍,2019-02-01,52
화천군,화천읍,2019-02-01,45
태백시,황지동,2019-02-01,50
춘천시,중앙로,2019-02-02,64
춘천시,석사동,2019-02-02,72
양구군,양구읍,2019-02-02,52
원주시,중앙동,2019-02-02,69
원주시,반곡동,2019-02-02,66
원주시,문막읍,2019-02-02,52
강릉시,옥천동,2019-02-02,37
동해시,천곡동,2019-02-02,36
삼척시,남양동,2019-02-02,33
평창군,평창읍,2019-02-02,53
정선군,정선읍,2019-02-02,46
횡성군,횡성읍,2019-02-02,55
고성군,상리,2019-02-02,47
양양군,양양읍,2019-02-02,39
속초시,금호동,2019-02-02,44
철원군,갈말읍,2019-02-02,59
홍천군,홍천읍,2019-02-02,61
영월군,영월읍,2019-02-02,54
화천군,화천읍,2019-02-02,47
태백시,황지동,2019-02-02,38
춘천시,중앙로,2019-02-03,47
춘천시,석사동,2019-02-03,54
양구군,양구읍,2019-02-03,46
원주시,중앙동,2019-02-03,51
원주시,반곡동,2019-02-03,47
원주시,문막읍,2019-02-03,35
강릉시,옥천동,2019-02-03,27
동해시,천곡동,2019-02-03,28
삼척시,남양동,2019-02-03,29
평창군,평창읍,2019-02-03,53
정선군,정선읍,2019-02-03,36
횡성군,횡성읍,2019-02-03,56
고성군,상리,2019-02-03,35
양양군,양양읍,2019-02-03,27
속초시,금호동,2019-02-03,35
철원군,갈말읍,2019-02-03,39
홍천군,홍천읍,2019-02-03,50
영월군,영월읍,2019-02-03,42
화천군,화천읍,2019-02-03,43
태백시,황지동,2019-02-03,16
춘천시,중앙로,2019-02-04,84
춘천시,석사동,2019-02-04,86
양구군,양구읍,2019-02-04,72
원주시,중앙동,2019-02-04,78
원주시,반곡동,2019-02-04,84
원주시,문막읍,2019-02-04,63
강릉시,옥천동,2019-02-04,50
동해시,천곡동,2019-02-04,51
삼척시,남양동,2019-02-04,50
평창군,평창읍,2019-02-04,74
정선군,정선읍,2019-02-04,61
횡성군,횡성읍,2019-02-04,56
고성군,상리,2019-02-04,65
양양군,양양읍,2019-02-04,58
속초시,금호동,2019-02-04,67
철원군,갈말읍,2019-02-04,86
홍천군,홍천읍,2019-02-04,78
영월군,영월읍,2019-02-04,73
화천군,화천읍,2019-02-04,73
태백시,황지동,2019-02-04,54
춘천시,중앙로,2019-02-05,83
춘천시,석사동,2019-02-05,86
양구군,양구읍,2019-02-05,79
원주시,중앙동,2019-02-05,126
원주시,반곡동,2019-02-05,97
원주시,문막읍,2019-02-05,69
강릉시,옥천동,2019-02-05,111
