지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2021-12-01,15
춘천시,석사동,2021-12-01,12
춘천시,신사우동,2021-12-01,16
양구군,양구읍,2021-12-01,15
원주시,중앙동,2021-12-01,22
원주시,반곡동,2021-12-01,14
원주시,문막읍,2021-12-01,15
원주시,지정면,2021-12-01,12
강릉시,옥천동,2021-12-01,14
동해시,천곡동,2021-12-01,9
삼척시,남양동,2021-12-01,11
평창군,평창읍,2021-12-01,14
정선군,정선읍,2021-12-01,15
횡성군,횡성읍,2021-12-01,15
고성군,상리,2021-12-01,9
양양군,양양읍,2021-12-01,14
속초시,금호동,2021-12-01,8
철원군,갈말읍,2021-12-01,16
홍천군,홍천읍,2021-12-01,14
영월군,영월읍,2021-12-01,13
화천군,화천읍,2021-12-01,16
태백시,황지동,2021-12-01,12
인제군,인제읍,2021-12-01,13
춘천시,중앙로,2021-12-02,24
춘천시,석사동,2021-12-02,19
춘천시,신사우동,2021-12-02,28
양구군,양구읍,2021-12-02,20
원주시,중앙동,2021-12-02,23
원주시,반곡동,2021-12-02,26
원주시,문막읍,2021-12-02,22
원주시,지정면,2021-12-02,18
강릉시,옥천동,2021-12-02,15
동해시,천곡동,2021-12-02,11
삼척시,남양동,2021-12-02,10
평창군,평창읍,2021-12-02,20
정선군,정선읍,2021-12-02,20
횡성군,횡성읍,2021-12-02,22
고성군,상리,2021-12-02,12
양양군,양양읍,2021-12-02,13
속초시,금호동,2021-12-02,10
철원군,갈말읍,2021-12-02,23
홍천군,홍천읍,2021-12-02,24
영월군,영월읍,2021-12-02,17
화천군,화천읍,2021-12-02,23
태백시,황지동,2021-12-02,94
인제군,인제읍,2021-12-02,18
춘천시,중앙로,2021-12-03,19
춘천시,석사동,2021-12-03,16
춘천시,신사우동,2021-12-03,22
양구군,양구읍,2021-12-03,21
원주시,중앙동,2021-12-03,25
원주시,반곡동,2021-12-03,19
원주시,문막읍,2021-12-03,18
원주시,지정면,2021-12-03,15
강릉시,옥천동,2021-12-03,22
동해시,천곡동,2021-12-03,15
삼척시,남양동,2021-12-03,16
평창군,평창읍,2021-12-03,20
정선군,정선읍,2021-12-03,23
횡성군,횡성읍,2021-12-03,20
고성군,상리,2021-12-03,14
양양군,양양읍,2021-12-03,15
속초시,금호동,2021-12-03,15
철원군,갈말읍,2021-12-03,24
홍천군,홍천읍,2021-12-03,24
영월군,영월읍,2021-12-03,18
화천군,화천읍,2021-12-03,21
태백시,황지동,2021-12-03,17
인제군,인제읍,2021-12-03,18
춘천시,중앙로,2021-12-04,17
춘천시,석사동,2021-12-04,20
춘천시,신사우동,2021-12-04,22
양구군,양구읍,2021-12-04,17
원주시,중앙동,2021-12-04,30
원주시,반곡동,2021-12-04,26
원주시,문막읍,2021-12-04,22
원주시,지정면,2021-12-04,15
강릉시,옥천동,2021-12-04,14
동해시,천곡동,2021-12-04,10
삼척시,남양동,2021-12-04,11
평창군,평창읍,2021-12-04,18
정선군,정선읍,2021-12-04,17
횡성군,횡성읍,2021-12-04,22
고성군,상리,2021-12-04,9
양양군,양양읍,2021-12-04,9
속초시,금호동,2021-12-04,7
철원군,갈말읍,2021-12-04,16
홍천군,홍천읍,2021-12-04,23
영월군,영월읍,2021-12-04,13
화천군,화천읍,2021-12-04,18
태백시,황지동,2021-12-04,10
인제군,인제읍,2021-12-04,14
춘천시,중앙로,2021-12-05,27
춘천시,석사동,2021-12-05,28
춘천시,신사우동,2021-12-05,27
양구군,양구읍,2021-12-05,23
원주시,중앙동,2021-12-05,37
원주시,반곡동,2021-12-05,37
원주시,문막읍,2021-12-05,30
원주시,지정면,2021-12-05,22
강릉시,옥천동,2021-12-05,18
동해시,천곡동,2021-12-05,18
삼척시,남양동,2021-12-05,14
평창군,평창읍,2021-12-05,22
정선군,정선읍,2021-12-05,20
횡성군,횡성읍,2021-12-05,27
고성군,상리,2021-12-05,13
양양군,양양읍,2021-12-05,11
속초시,금호동,2021-12-05,14
철원군,갈말읍,2021-12-05,19
홍천군,홍천읍,2021-12-05,29
영월군,영월읍,2021-12-05,18
화천군,화천읍,2021-12-05,26
태백시,황지동,2021-12-05,14
인제군,인제읍,2021-12-05,17
춘천시,중앙로,2021-12-06,35
춘천시,석사동,2021-12-06,33
춘천시,신사우동,2021-12-06,37
양구군,양구읍,2021-12-06,30
원주시,중앙동,2021-12-06,86
원주시,반곡동,2021-12-06,44
원주시,문막읍,2021-12-06,34
원주시,지정면,2021-12-06,26
강릉시,옥천동,2021-12-06,18
동해시,천곡동,2021-12-06,17
삼척시,남양동,2021-12-06,14
평창군,평창읍,2021-12-06,27
정선군,정선읍,2021-12-06,28
횡성군,횡성읍,2021-12-06,36
고성군,상리,2021-12-06,18
양양군,양양읍,2021-12-06,13
속초시,금호동,2021-12-06,15
철원군,갈말읍,2021-12-06,32
홍천군,홍천읍,2021-12-06,37
영월군,영월읍,2021-12-06,23
화천군,화천읍,2021-12-06,32
태백시,황지동,2021-12-06,16
인제군,인제읍,2021-12-06,25
춘천시,중앙로,2021-12-07,30
춘천시,석사동,2021-12-07,29
춘천시,신사우동,2021-12-07,31
양구군,양구읍,2021-12-07,34
원주시,중앙동,2021-12-07,43
원주시,반곡동,2021-12-07,39
원주시,문막읍,2021-12-07,31
원주시,지정면,2021-12-07,24
강릉시,옥천동,2021-12-07,27
동해시,천곡동,2021-12-07,18
삼척시,남양동,2021-12-07,17
평창군,평창읍,2021-12-07,22
정선군,정선읍,2021-12-07,20
횡성군,횡성읍,2021-12-07,30
고성군,상리,2021-12-07,20
양양군,양양읍,2021-12-07,18
속초시,금호동,2021-12-07,131
철원군,갈말읍,2021-12-07,108
홍천군,홍천읍,2021-12-07,32
영월군,영월읍,2021-12-07,20
화천군,화천읍,2021-12-07,28
태백시,황지동,2021-12-07,21
인제군,인제읍,2021-12-07,20
춘천시,중앙로,2021-12-08,24
춘천시,석사동,2021-12-08,26
춘천시,신사우동,2021-12-08,19
양구군,양구읍,2021-12-08,18
원주시,중앙동,2021-12-08,36
원주시,반곡동,2021-12-08,41
원주시,문막읍,2021-12-08,26
원주시,지정면,2021-12-08,19
강릉시,옥천동,2021-12-08,25
동해시,천곡동,2021-12-08,19
삼척시,남양동,2021-12-08,18
평창군,평창읍,2021-12-08,18
정선군,정선읍,2021-12-08,24
횡성군,횡성읍,2021-12-08,25
고성군,상리,2021-12-08,16
양양군,양양읍,2021-12-08,15
속초시,금호동,2021-12-08,21
철원군,갈말읍,2021-12-08,103
홍천군,홍천읍,2021-12-08,12
영월군,영월읍,2021-12-08,17
화천군,화천읍,2021-12-08,18
태백시,황지동,2021-12-08,19
인제군,인제읍,2021-12-08,14
춘천시,중앙로,2021-12-09,30
춘천시,석사동,2021-12-09,26
춘천시,신사우동,2021-12-09,29
양구군,양구읍,2021-12-09,24
원주시,중앙동,2021-12-09,50
원주시,반곡동,2021-12-09,48
원주시,문막읍,2021-12-09,34
원주시,지정면,2021-12-09,26
강릉시,옥천동,2021-12-09,25
동해시,천곡동,2021-12-09,18
삼척시,남양동,2021-12-09,14
평창군,평창읍,2021-12-09,21
정선군,정선읍,2021-12-09,30
횡성군,횡성읍,2021-12-09,40
고성군,상리,2021-12-09,13
양양군,양양읍,2021-12-09,13
속초시,금호동,2021-12-09,21
철원군,갈말읍,2021-12-09,35
홍천군,홍천읍,2021-12-09,41
영월군,영월읍,2021-12-09,21
화천군,화천읍,2021-12-09,19
태백시,황지동,2021-12-09,18
