지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2017-11-01,52
춘천시,석사동,2017-11-01,49
원주시,중앙동,2017-11-01,69
원주시,반곡동,2017-11-01,64
강릉시,옥천동,2017-11-01,26
동해시,천곡동,2017-11-01,34
삼척시,남양동,2017-11-01,30
평창군,평창읍,2017-11-01,0
춘천시,중앙로,2017-11-02,65
춘천시,석사동,2017-11-02,67
원주시,중앙동,2017-11-02,171
원주시,반곡동,2017-11-02,80
강릉시,옥천동,2017-11-02,78
동해시,천곡동,2017-11-02,48
삼척시,남양동,2017-11-02,44
평창군,평창읍,2017-11-02,0
춘천시,중앙로,2017-11-03,46
춘천시,석사동,2017-11-03,43
원주시,중앙동,2017-11-03,94
원주시,반곡동,2017-11-03,57
강릉시,옥천동,2017-11-03,60
동해시,천곡동,2017-11-03,37
삼척시,남양동,2017-11-03,40
평창군,평창읍,2017-11-03,0
춘천시,중앙로,2017-11-04,48
춘천시,석사동,2017-11-04,55
원주시,중앙동,2017-11-04,50
원주시,반곡동,2017-11-04,48
강릉시,옥천동,2017-11-04,49
동해시,천곡동,2017-11-04,30
삼척시,남양동,2017-11-04,27
평창군,평창읍,2017-11-04,0
춘천시,중앙로,2017-11-05,53
춘천시,석사동,2017-11-05,59
원주시,중앙동,2017-11-05,56
원주시,반곡동,2017-11-05,56
강릉시,옥천동,2017-11-05,34
동해시,천곡동,2017-11-05,26
삼척시,남양동,2017-11-05,22
평창군,평창읍,2017-11-05,0
춘천시,중앙로,2017-11-06,43
춘천시,석사동,2017-11-06,46
원주시,중앙동,2017-11-06,51
원주시,반곡동,2017-11-06,49
강릉시,옥천동,2017-11-06,44
동해시,천곡동,2017-11-06,21
삼척시,남양동,2017-11-06,22
평창군,평창읍,2017-11-06,0
춘천시,중앙로,2017-11-07,50
춘천시,석사동,2017-11-07,49
원주시,중앙동,2017-11-07,85
원주시,반곡동,2017-11-07,59
강릉시,옥천동,2017-11-07,34
동해시,천곡동,2017-11-07,36
삼척시,남양동,2017-11-07,27
평창군,평창읍,2017-11-07,0
춘천시,중앙로,2017-11-08,63
춘천시,석사동,2017-11-08,70
원주시,중앙동,2017-11-08,70
원주시,반곡동,2017-11-08,75
강릉시,옥천동,2017-11-08,58
동해시,천곡동,2017-11-08,40
삼척시,남양동,2017-11-08,44
평창군,평창읍,2017-11-08,0
춘천시,중앙로,2017-11-09,66
춘천시,석사동,2017-11-09,72
원주시,중앙동,2017-11-09,54
원주시,반곡동,2017-11-09,59
강릉시,옥천동,2017-11-09,52
동해시,천곡동,2017-11-09,47
삼척시,남양동,2017-11-09,40
평창군,평창읍,2017-11-09,0
춘천시,중앙로,2017-11-10,51
춘천시,석사동,2017-11-10,50
원주시,중앙동,2017-11-10,52
원주시,반곡동,2017-11-10,53
강릉시,옥천동,2017-11-10,38
동해시,천곡동,2017-11-10,30
삼척시,남양동,2017-11-10,30
평창군,평창읍,2017-11-10,0
춘천시,중앙로,2017-11-11,97
춘천시,석사동,2017-11-11,92
원주시,중앙동,2017-11-11,87
원주시,반곡동,2017-11-11,90
강릉시,옥천동,2017-11-11,52
동해시,천곡동,2017-11-11,36
삼척시,남양동,2017-11-11,32
평창군,평창읍,2017-11-11,0
춘천시,중앙로,2017-11-12,50
춘천시,석사동,2017-11-12,52
원주시,중앙동,2017-11-12,51
원주시,반곡동,2017-11-12,56
강릉시,옥천동,2017-11-12,50
동해시,천곡동,2017-11-12,44
삼척시,남양동,2017-11-12,37
평창군,평창읍,2017-11-12,0
춘천시,중앙로,2017-11-13,52
춘천시,석사동,2017-11-13,51
원주시,중앙동,2017-11-13,51
원주시,반곡동,2017-11-13,53
강릉시,옥천동,2017-11-13,26
동해시,천곡동,2017-11-13,23
삼척시,남양동,2017-11-13,20
평창군,평창읍,2017-11-13,0
춘천시,중앙로,2017-11-14,47
춘천시,석사동,2017-11-14,46
원주시,중앙동,2017-11-14,52
원주시,반곡동,2017-11-14,54
강릉시,옥천동,2017-11-14,43
동해시,천곡동,2017-11-14,32
삼척시,남양동,2017-11-14,35
평창군,평창읍,2017-11-14,0
춘천시,중앙로,2017-11-15,28
춘천시,석사동,2017-11-15,32
원주시,중앙동,2017-11-15,32
원주시,반곡동,2017-11-15,38
강릉시,옥천동,2017-11-15,23
동해시,천곡동,2017-11-15,20
삼척시,남양동,2017-11-15,23
평창군,평창읍,2017-11-15,0
춘천시,중앙로,2017-11-16,36
춘천시,석사동,2017-11-16,40
원주시,중앙동,2017-11-16,28
원주시,반곡동,2017-11-16,33
강릉시,옥천동,2017-11-16,18
동해시,천곡동,2017-11-16,18
삼척시,남양동,2017-11-16,17
평창군,평창읍,2017-11-16,0
춘천시,중앙로,2017-11-17,51
춘천시,석사동,2017-11-17,56
원주시,중앙동,2017-11-17,67
원주시,반곡동,2017-11-17,68
강릉시,옥천동,2017-11-17,27
동해시,천곡동,2017-11-17,27
삼척시,남양동,2017-11-17,22
평창군,평창읍,2017-11-17,-957
춘천시,중앙로,2017-11-18,45
춘천시,석사동,2017-11-18,46
원주시,중앙동,2017-11-18,49
원주시,반곡동,2017-11-18,51
강릉시,옥천동,2017-11-18,34
동해시,천곡동,2017-11-18,27
삼척시,남양동,2017-11-18,30
평창군,평창읍,2017-11-18,39
춘천시,중앙로,2017-11-19,28
춘천시,석사동,2017-11-19,30
원주시,중앙동,2017-11-19,24
원주시,반곡동,2017-11-19,33
강릉시,옥천동,2017-11-19,18
동해시,천곡동,2017-11-19,15
삼척시,남양동,2017-11-19,16
평창군,평창읍,2017-11-19,24
춘천시,중앙로,2017-11-20,41
춘천시,석사동,2017-11-20,49
원주시,중앙동,2017-11-20,37
원주시,반곡동,2017-11-20,41
강릉시,옥천동,2017-11-20,23
동해시,천곡동,2017-11-20,18
삼척시,남양동,2017-11-20,22
평창군,평창읍,2017-11-20,26
춘천시,중앙로,2017-11-21,46
춘천시,석사동,2017-11-21,48
원주시,중앙동,2017-11-21,57
원주시,반곡동,2017-11-21,61
강릉시,옥천동,2017-11-21,20
동해시,천곡동,2017-11-21,21
삼척시,남양동,2017-11-21,18
평창군,평창읍,2017-11-21,35
춘천시,중앙로,2017-11-22,59
춘천시,석사동,2017-11-22,61
원주시,중앙동,2017-11-22,97
원주시,반곡동,2017-11-22,69
강릉시,옥천동,2017-11-22,45
동해시,천곡동,2017-11-22,37
삼척시,남양동,2017-11-22,38
평창군,평창읍,2017-11-22,45
춘천시,중앙로,2017-11-23,32
춘천시,석사동,2017-11-23,36
원주시,중앙동,2017-11-23,144
원주시,반곡동,2017-11-23,41
강릉시,옥천동,2017-11-23,19
동해시,천곡동,2017-11-23,16
삼척시,남양동,2017-11-23,20
평창군,평창읍,2017-11-23,22
춘천시,중앙로,2017-11-24,19
춘천시,석사동,2017-11-24,22
원주시,중앙동,2017-11-24,28
원주시,반곡동,2017-11-24,31
강릉시,옥천동,2017-11-24,16
동해시,천곡동,2017-11-24,14
삼척시,남양동,2017-11-24,17
평창군,평창읍,2017-11-24,18
춘천시,중앙로,2017-11-25,28
춘천시,석사동,2017-11-25,33
원주시,중앙동,2017-11-25,32
원주시,반곡동,2017-11-25,39
강릉시,옥천동,2017-11-25,25
동해시,천곡동,2017-11-25,29
삼척시,남양동,2017-11-25,33
평창군,평창읍,2017-11-25,28
춘천시,중앙로,2017-11-26,32
춘천시,석사동,2017-11-26,41
원주시,중앙동,2017-11-26,31
원주시,반곡동,2017-11-26,35
강릉시,옥천동,2017-11-26,36
동해시,천곡동,2017-11-26,25
삼척시,남양동,2017-11-26,27
평창군,평창읍,2017-11-26,23
춘천시,중앙로,2017-11-27,40
춘천시,석사동,2017-11-27,47
원주시,중앙동,2017-11-27,57
원주시,반곡동,2017-11-27,61
강릉시,옥천동,2017-11-27,44
동해시,천곡동,2017-11-27,33
삼척시,남양동,2017-11-27,31
평창군,평창읍,2017-11-27,40
춘천시,중앙로,2017-11-28,56
춘천시,석사동,2017-11-28,61
원주시,중앙동,2017-11-28,90
원주시,반곡동,2017-11-28,90
강릉시,옥천동,2017-11-28,47
동해시,천곡동,2017-11-28,35
삼척시,남양동,2017-11-28,34
평창군,평창읍,2017-11-28,53
춘천시,중앙로,2017-11-29,48
춘천시,석사동,2017-11-29,54
원주시,중앙동,2017-11-29,72
원주시,반곡동,2017-11-29,72
강릉시,옥천동,2017-11-29,45
동해시,천곡동,2017-11-29,41
삼척시,남양동,2017-11-29,40
평창군,평창읍,2017-11-29,56
춘천시,중앙로,2017-11-30,35
춘천시,석사동,2017-11-30,37
원주시,중앙동,2017-11-30,34
원주시,반곡동,2017-11-30,37
강릉시,옥천동,2017-11-30,20
동해시,천곡동,2017-11-30,18
삼척시,남양동,2017-11-30,20
평창군,평창읍,2017-11-30,-387
춘천시,중앙로,2017-11-31,0
춘천시,석사동,2017-11-31,0
원주시,중앙동,2017-11-31,0
원주시,반곡동,2017-11-31,0
강릉시,옥천동,2017-11-31,0
동해시,천곡동,2017-11-31,0
삼척시,남양동,2017-11-31,0
평창군,평창읍,2017-11-31,0
