지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2018-06-01,30
춘천시,석사동,2018-06-01,39
원주시,중앙동,2018-06-01,52
원주시,반곡동,2018-06-01,47
강릉시,옥천동,2018-06-01,37
동해시,천곡동,2018-06-01,38
삼척시,남양동,2018-06-01,32
평창군,평창읍,2018-06-01,27
춘천시,중앙로,2018-06-02,34
춘천시,석사동,2018-06-02,39
원주시,중앙동,2018-06-02,53
원주시,반곡동,2018-06-02,44
강릉시,옥천동,2018-06-02,44
동해시,천곡동,2018-06-02,50
삼척시,남양동,2018-06-02,40
평창군,평창읍,2018-06-02,34
춘천시,중앙로,2018-06-03,27
춘천시,석사동,2018-06-03,33
원주시,중앙동,2018-06-03,41
원주시,반곡동,2018-06-03,36
강릉시,옥천동,2018-06-03,33
동해시,천곡동,2018-06-03,34
삼척시,남양동,2018-06-03,32
평창군,평창읍,2018-06-03,26
춘천시,중앙로,2018-06-04,38
춘천시,석사동,2018-06-04,45
원주시,중앙동,2018-06-04,55
원주시,반곡동,2018-06-04,48
강릉시,옥천동,2018-06-04,39
동해시,천곡동,2018-06-04,41
삼척시,남양동,2018-06-04,36
평창군,평창읍,2018-06-04,35
춘천시,중앙로,2018-06-05,38
춘천시,석사동,2018-06-05,44
원주시,중앙동,2018-06-05,45
원주시,반곡동,2018-06-05,37
강릉시,옥천동,2018-06-05,41
동해시,천곡동,2018-06-05,43
삼척시,남양동,2018-06-05,37
평창군,평창읍,2018-06-05,36
춘천시,중앙로,2018-06-06,52
춘천시,석사동,2018-06-06,60
원주시,중앙동,2018-06-06,60
원주시,반곡동,2018-06-06,53
강릉시,옥천동,2018-06-06,53
동해시,천곡동,2018-06-06,47
삼척시,남양동,2018-06-06,43
평창군,평창읍,2018-06-06,39
춘천시,중앙로,2018-06-07,51
춘천시,석사동,2018-06-07,58
원주시,중앙동,2018-06-07,81
원주시,반곡동,2018-06-07,67
강릉시,옥천동,2018-06-07,70
동해시,천곡동,2018-06-07,65
삼척시,남양동,2018-06-07,65
평창군,평창읍,2018-06-07,54
춘천시,중앙로,2018-06-08,37
춘천시,석사동,2018-06-08,41
원주시,중앙동,2018-06-08,65
원주시,반곡동,2018-06-08,52
강릉시,옥천동,2018-06-08,54
동해시,천곡동,2018-06-08,53
삼척시,남양동,2018-06-08,58
평창군,평창읍,2018-06-08,42
춘천시,중앙로,2018-06-09,19
춘천시,석사동,2018-06-09,22
원주시,중앙동,2018-06-09,43
원주시,반곡동,2018-06-09,35
강릉시,옥천동,2018-06-09,30
동해시,천곡동,2018-06-09,19
삼척시,남양동,2018-06-09,15
평창군,평창읍,2018-06-09,22
춘천시,중앙로,2018-06-10,6
춘천시,석사동,2018-06-10,5
원주시,중앙동,2018-06-10,16
원주시,반곡동,2018-06-10,10
강릉시,옥천동,2018-06-10,28
동해시,천곡동,2018-06-10,24
삼척시,남양동,2018-06-10,17
평창군,평창읍,2018-06-10,5
춘천시,중앙로,2018-06-11,7
춘천시,석사동,2018-06-11,7
원주시,중앙동,2018-06-11,18
원주시,반곡동,2018-06-11,11
강릉시,옥천동,2018-06-11,28
동해시,천곡동,2018-06-11,20
삼척시,남양동,2018-06-11,19
