지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2022-11-01,38
춘천시,석사동,2022-11-01,34
춘천시,신사우동,2022-11-01,36
양구군,양구읍,2022-11-01,25
원주시,중앙동,2022-11-01,50
원주시,반곡동,2022-11-01,50
원주시,문막읍,2022-11-01,41
원주시,지정면,2022-11-01,42
강릉시,주문진읍,2022-11-01,32
강릉시,옥천동,2022-11-01,35
동해시,천곡동,2022-11-01,30
삼척시,남양동,2022-11-01,20
평창군,평창읍,2022-11-01,41
정선군,정선읍,2022-11-01,32
횡성군,횡성읍,2022-11-01,39
고성군,상리,2022-11-01,26
양양군,양양읍,2022-11-01,27
속초시,금호동,2022-11-01,25
철원군,갈말읍,2022-11-01,44
홍천군,홍천읍,2022-11-01,35
영월군,영월읍,2022-11-01,31
화천군,화천읍,2022-11-01,35
태백시,황지동,2022-11-01,28
인제군,인제읍,2022-11-01,30
횡성군,우천면,2022-11-01,38
춘천시,중앙로,2022-11-02,36
춘천시,석사동,2022-11-02,32
춘천시,신사우동,2022-11-02,34
양구군,양구읍,2022-11-02,23
원주시,중앙동,2022-11-02,45
원주시,반곡동,2022-11-02,53
원주시,문막읍,2022-11-02,44
원주시,지정면,2022-11-02,41
강릉시,주문진읍,2022-11-02,36
강릉시,옥천동,2022-11-02,41
동해시,천곡동,2022-11-02,37
삼척시,남양동,2022-11-02,29
평창군,평창읍,2022-11-02,52
정선군,정선읍,2022-11-02,40
횡성군,횡성읍,2022-11-02,37
고성군,상리,2022-11-02,21
양양군,양양읍,2022-11-02,27
속초시,금호동,2022-11-02,25
철원군,갈말읍,2022-11-02,32
홍천군,홍천읍,2022-11-02,35
영월군,영월읍,2022-11-02,41
화천군,화천읍,2022-11-02,27
태백시,황지동,2022-11-02,24
인제군,인제읍,2022-11-02,30
횡성군,우천면,2022-11-02,41
춘천시,중앙로,2022-11-03,29
춘천시,석사동,2022-11-03,28
춘천시,신사우동,2022-11-03,31
양구군,양구읍,2022-11-03,22
원주시,중앙동,2022-11-03,44
원주시,반곡동,2022-11-03,48
원주시,문막읍,2022-11-03,42
원주시,지정면,2022-11-03,43
강릉시,주문진읍,2022-11-03,41
강릉시,옥천동,2022-11-03,45
동해시,천곡동,2022-11-03,37
삼척시,남양동,2022-11-03,30
평창군,평창읍,2022-11-03,51
정선군,정선읍,2022-11-03,40
횡성군,횡성읍,2022-11-03,55
고성군,상리,2022-11-03,22
양양군,양양읍,2022-11-03,25
속초시,금호동,2022-11-03,25
철원군,갈말읍,2022-11-03,35
홍천군,홍천읍,2022-11-03,36
영월군,영월읍,2022-11-03,39
화천군,화천읍,2022-11-03,30
태백시,황지동,2022-11-03,38
인제군,인제읍,2022-11-03,24
횡성군,우천면,2022-11-03,49
춘천시,중앙로,2022-11-04,23
춘천시,석사동,2022-11-04,21
춘천시,신사우동,2022-11-04,26
양구군,양구읍,2022-11-04,18
원주시,중앙동,2022-11-04,22
원주시,반곡동,2022-11-04,30
원주시,문막읍,2022-11-04,26
원주시,지정면,2022-11-04,25
강릉시,주문진읍,2022-11-04,32
강릉시,옥천동,2022-11-04,27
동해시,천곡동,2022-11-04,20
삼척시,남양동,2022-11-04,24
평창군,평창읍,2022-11-04,37
정선군,정선읍,2022-11-04,28
횡성군,횡성읍,2022-11-04,24
고성군,상리,2022-11-04,17
양양군,양양읍,2022-11-04,22
속초시,금호동,2022-11-04,17
철원군,갈말읍,2022-11-04,28
홍천군,홍천읍,2022-11-04,25
영월군,영월읍,2022-11-04,27
화천군,화천읍,2022-11-04,26
태백시,황지동,2022-11-04,22
인제군,인제읍,2022-11-04,26
횡성군,우천면,2022-11-04,23
춘천시,중앙로,2022-11-05,27
춘천시,석사동,2022-11-05,25
춘천시,신사우동,2022-11-05,29
양구군,양구읍,2022-11-05,19
원주시,중앙동,2022-11-05,28
원주시,반곡동,2022-11-05,35
원주시,문막읍,2022-11-05,29
