0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,39,14,22,-1,13,25,22,25,23,32,16,10,20,-25,13,13,4,22,22,19,19,2,21,18,9,8,9,13,-25,-8,14,22
춘천시,중앙로,54,15,26,18,14,23,25,22,25,24,11,9,16,8,7,12,25,26,30,19,18,22,21,16,5,6,7,9,15,12,21,29
춘천시,석사동,57,16,27,23,16,26,28,24,28,30,10,9,16,7,6,14,26,30,32,21,19,24,23,14,5,5,7,10,15,11,21,31
춘천시,신사우동,48,14,21,18,14,21,22,18,22,27,12,9,14,8,5,13,21,24,27,18,14,20,20,14,4,5,7,8,13,9,16,25
양구군,양구읍,44,13,14,14,13,18,19,17,17,19,12,11,15,7,7,12,16,22,20,17,19,18,17,14,4,3,7,12,15,12,16,23
원주시,중앙동,-11,6,14,11,6,61,13,25,21,24,6,-,46,-752,79,9,21,26,26,17,17,24,28,54,7,8,9,18,15,9,15,24
원주시,반곡동,52,11,21,15,13,25,20,30,29,32,12,5,12,5,5,10,21,30,29,18,12,24,21,11,5,9,12,23,14,7,15,26
원주시,문막읍,54,17,20,17,15,26,22,33,28,33,14,5,15,7,4,9,20,27,24,20,18,25,21,11,5,9,10,20,18,9,14,29
강릉시,옥천동,66,12,56,23,14,25,30,34,20,27,14,14,27,12,43,16,24,23,21,26,19,19,24,17,16,7,8,9,9,48,11,16
동해시,천곡동,49,11,22,16,11,28,21,25,17,16,12,10,25,13,10,12,18,17,15,21,20,17,19,12,20,9,12,12,8,7,14,20
삼척시,남양동,51,13,20,14,12,26,20,25,18,20,12,14,25,12,13,15,17,17,16,20,19,17,18,14,17,8,13,14,11,8,18,24
평창군,평창읍,81,20,24,22,20,29,28,32,32,34,99,15,20,17,15,19,22,26,27,23,18,27,25,58,13,17,19,28,19,15,19,26
정선군,정선읍,-78,10,15,15,10,21,17,25,23,30,14,6,18,9,7,10,95,14,14,11,8,-404,16,12,6,6,8,11,-827,1,5,10
횡성군,횡성읍,44,14,19,16,13,20,18,27,24,30,9,6,10,5,4,11,18,21,24,18,14,22,17,11,4,4,6,14,11,8,8,13
고성군,상리,44,12,18,15,10,19,24,27,19,19,12,13,18,12,12,11,17,17,13,16,11,17,19,15,10,12,5,7,10,6,9,20
양양군,양양읍,43,11,18,15,11,19,19,23,18,19,9,13,22,11,10,13,17,16,16,17,11,16,19,13,11,7,7,7,7,5,9,17
속초시,금호동,74,17,28,26,19,31,32,34,26,100,17,20,27,21,18,16,23,25,21,25,22,21,27,20,21,21,13,12,12,10,14,26
철원군,갈말읍,67,19,28,28,18,28,29,24,28,25,14,12,16,10,8,11,25,30,29,21,98,27,26,19,7,6,5,10,16,12,17,25
홍천군,홍천읍,65,13,23,18,11,23,24,27,24,110,15,11,17,12,10,16,22,22,28,22,20,27,24,16,9,9,9,12,14,13,21,27
영월군,영월읍,66,22,27,20,18,30,23,32,38,29,19,15,24,12,12,15,21,22,24,22,19,25,25,18,12,15,17,25,18,15,18,25
화천군,화천읍,47,14,17,16,12,18,21,18,19,21,12,10,16,8,7,14,18,24,26,17,15,21,19,12,4,9,9,9,14,11,16,20
태백시,황지동,-95,8,16,-405,9,11,15,17,21,24,8,9,16,-,-,10,-409,12,11,10,5,11,13,4,1,2,3,14,4,-411,9,14
인제군,인제읍,39,10,12,14,10,19,20,21,19,18,10,9,14,7,7,11,14,19,16,11,11,17,18,11,5,6,6,6,9,9,13,22
