지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2019-06-01,34
춘천시,석사동,2019-06-01,34
양구군,양구읍,2019-06-01,31
원주시,중앙동,2019-06-01,81
원주시,반곡동,2019-06-01,35
원주시,문막읍,2019-06-01,30
강릉시,옥천동,2019-06-01,26
동해시,천곡동,2019-06-01,30
삼척시,남양동,2019-06-01,27
평창군,평창읍,2019-06-01,32
정선군,정선읍,2019-06-01,27
횡성군,횡성읍,2019-06-01,41
고성군,상리,2019-06-01,36
양양군,양양읍,2019-06-01,27
속초시,금호동,2019-06-01,31
철원군,갈말읍,2019-06-01,45
홍천군,홍천읍,2019-06-01,26
영월군,영월읍,2019-06-01,31
화천군,화천읍,2019-06-01,32
태백시,황지동,2019-06-01,22
인제군,인제읍,2019-06-01,31
춘천시,중앙로,2019-06-02,43
춘천시,석사동,2019-06-02,42
양구군,양구읍,2019-06-02,40
원주시,중앙동,2019-06-02,53
원주시,반곡동,2019-06-02,45
원주시,문막읍,2019-06-02,36
강릉시,옥천동,2019-06-02,35
동해시,천곡동,2019-06-02,38
삼척시,남양동,2019-06-02,40
평창군,평창읍,2019-06-02,43
정선군,정선읍,2019-06-02,29
횡성군,횡성읍,2019-06-02,46
고성군,상리,2019-06-02,31
양양군,양양읍,2019-06-02,34
속초시,금호동,2019-06-02,33
철원군,갈말읍,2019-06-02,37
홍천군,홍천읍,2019-06-02,33
영월군,영월읍,2019-06-02,36
화천군,화천읍,2019-06-02,37
태백시,황지동,2019-06-02,21
인제군,인제읍,2019-06-02,36
춘천시,중앙로,2019-06-03,52
춘천시,석사동,2019-06-03,52
양구군,양구읍,2019-06-03,52
원주시,중앙동,2019-06-03,59
원주시,반곡동,2019-06-03,51
원주시,문막읍,2019-06-03,42
강릉시,옥천동,2019-06-03,54
동해시,천곡동,2019-06-03,53
삼척시,남양동,2019-06-03,52
평창군,평창읍,2019-06-03,49
정선군,정선읍,2019-06-03,40
횡성군,횡성읍,2019-06-03,58
고성군,상리,2019-06-03,53
양양군,양양읍,2019-06-03,53
속초시,금호동,2019-06-03,56
철원군,갈말읍,2019-06-03,39
홍천군,홍천읍,2019-06-03,41
영월군,영월읍,2019-06-03,50
화천군,화천읍,2019-06-03,41
태백시,황지동,2019-06-03,49
인제군,인제읍,2019-06-03,50
춘천시,중앙로,2019-06-04,46
춘천시,석사동,2019-06-04,44
양구군,양구읍,2019-06-04,44
원주시,중앙동,2019-06-04,57
원주시,반곡동,2019-06-04,45
원주시,문막읍,2019-06-04,42
강릉시,옥천동,2019-06-04,56
동해시,천곡동,2019-06-04,63
삼척시,남양동,2019-06-04,65
평창군,평창읍,2019-06-04,55
정선군,정선읍,2019-06-04,46
횡성군,횡성읍,2019-06-04,48
고성군,상리,2019-06-04,48
양양군,양양읍,2019-06-04,54
속초시,금호동,2019-06-04,64
철원군,갈말읍,2019-06-04,35
홍천군,홍천읍,2019-06-04,34
영월군,영월읍,2019-06-04,54
화천군,화천읍,2019-06-04,38
태백시,황지동,2019-06-04,53
인제군,인제읍,2019-06-04,48
춘천시,중앙로,2019-06-05,46
춘천시,석사동,2019-06-05,45
양구군,양구읍,2019-06-05,38
원주시,중앙동,2019-06-05,69
원주시,반곡동,2019-06-05,52
원주시,문막읍,2019-06-05,51
강릉시,옥천동,2019-06-05,45
동해시,천곡동,2019-06-05,42
삼척시,남양동,2019-06-05,46
평창군,평창읍,2019-06-05,40
정선군,정선읍,2019-06-05,34
횡성군,횡성읍,2019-06-05,48
고성군,상리,2019-06-05,34
양양군,양양읍,2019-06-05,40
속초시,금호동,2019-06-05,38
철원군,갈말읍,2019-06-05,47
홍천군,홍천읍,2019-06-05,30
영월군,영월읍,2019-06-05,42
화천군,화천읍,2019-06-05,35
태백시,황지동,2019-06-05,37
인제군,인제읍,2019-06-05,38
춘천시,중앙로,2019-06-06,69
춘천시,석사동,2019-06-06,73
양구군,양구읍,2019-06-06,47
원주시,중앙동,2019-06-06,87
원주시,반곡동,2019-06-06,70
원주시,문막읍,2019-06-06,55
강릉시,옥천동,2019-06-06,43
동해시,천곡동,2019-06-06,39
삼척시,남양동,2019-06-06,45
평창군,평창읍,2019-06-06,53
정선군,정선읍,2019-06-06,42
횡성군,횡성읍,2019-06-06,61
고성군,상리,2019-06-06,36
양양군,양양읍,2019-06-06,33
속초시,금호동,2019-06-06,35
철원군,갈말읍,2019-06-06,58
홍천군,홍천읍,2019-06-06,50
영월군,영월읍,2019-06-06,50
화천군,화천읍,2019-06-06,44
태백시,황지동,2019-06-06,47
인제군,인제읍,2019-06-06,52
춘천시,중앙로,2019-06-07,14
춘천시,석사동,2019-06-07,13
양구군,양구읍,2019-06-07,18
원주시,중앙동,2019-06-07,59
원주시,반곡동,2019-06-07,12
원주시,문막읍,2019-06-07,9
강릉시,옥천동,2019-06-07,26
동해시,천곡동,2019-06-07,17
삼척시,남양동,2019-06-07,18
평창군,평창읍,2019-06-07,19
정선군,정선읍,2019-06-07,11
횡성군,횡성읍,2019-06-07,12
고성군,상리,2019-06-07,24
양양군,양양읍,2019-06-07,25
속초시,금호동,2019-06-07,29
철원군,갈말읍,2019-06-07,15
홍천군,홍천읍,2019-06-07,7
영월군,영월읍,2019-06-07,13
화천군,화천읍,2019-06-07,16
태백시,황지동,2019-06-07,7
인제군,인제읍,2019-06-07,14
춘천시,중앙로,2019-06-08,23
춘천시,석사동,2019-06-08,23
양구군,양구읍,2019-06-08,21
원주시,중앙동,2019-06-08,30
원주시,반곡동,2019-06-08,22
원주시,문막읍,2019-06-08,18
강릉시,옥천동,2019-06-08,32
동해시,천곡동,2019-06-08,29
삼척시,남양동,2019-06-08,28
평창군,평창읍,2019-06-08,27
정선군,정선읍,2019-06-08,21
횡성군,횡성읍,2019-06-08,22
고성군,상리,2019-06-08,28
양양군,양양읍,2019-06-08,27
속초시,금호동,2019-06-08,30
철원군,갈말읍,2019-06-08,19
홍천군,홍천읍,2019-06-08,10
영월군,영월읍,2019-06-08,26
화천군,화천읍,2019-06-08,21
태백시,황지동,2019-06-08,21
인제군,인제읍,2019-06-08,23
춘천시,중앙로,2019-06-09,23
춘천시,석사동,2019-06-09,23
양구군,양구읍,2019-06-09,20
원주시,중앙동,2019-06-09,37
원주시,반곡동,2019-06-09,27
원주시,문막읍,2019-06-09,28
강릉시,옥천동,2019-06-09,31
동해시,천곡동,2019-06-09,24
삼척시,남양동,2019-06-09,24
평창군,평창읍,2019-06-09,26
정선군,정선읍,2019-06-09,18
횡성군,횡성읍,2019-06-09,25
고성군,상리,2019-06-09,19
양양군,양양읍,2019-06-09,21
속초시,금호동,2019-06-09,24
철원군,갈말읍,2019-06-09,22
홍천군,홍천읍,2019-06-09,14
영월군,영월읍,2019-06-09,25
화천군,화천읍,2019-06-09,20
태백시,황지동,2019-06-09,17
인제군,인제읍,2019-06-09,16
춘천시,중앙로,2019-06-10,12
춘천시,석사동,2019-06-10,9
양구군,양구읍,2019-06-10,19
원주시,중앙동,2019-06-10,59
원주시,반곡동,2019-06-10,12
원주시,문막읍,2019-06-10,11
강릉시,옥천동,2019-06-10,18
동해시,천곡동,2019-06-10,14
삼척시,남양동,2019-06-10,17
평창군,평창읍,2019-06-10,25
정선군,정선읍,2019-06-10,10
횡성군,횡성읍,2019-06-10,10
고성군,상리,2019-06-10,14
양양군,양양읍,2019-06-10,14
속초시,금호동,2019-06-10,14
철원군,갈말읍,2019-06-10,10
홍천군,홍천읍,2019-06-10,46
영월군,영월읍,2019-06-10,17
화천군,화천읍,2019-06-10,17
태백시,황지동,2019-06-10,12
인제군,인제읍,2019-06-10,12
춘천시,중앙로,2019-06-11,16
춘천시,석사동,2019-06-11,14
양구군,양구읍,2019-06-11,16
원주시,중앙동,2019-06-11,14
원주시,반곡동,2019-06-11,10
원주시,문막읍,2019-06-11,14
강릉시,옥천동,2019-06-11,19
동해시,천곡동,2019-06-11,17
삼척시,남양동,2019-06-11,17
평창군,평창읍,2019-06-11,18
정선군,정선읍,2019-06-11,12
횡성군,횡성읍,2019-06-11,30
고성군,상리,2019-06-11,14
양양군,양양읍,2019-06-11,16
속초시,금호동,2019-06-11,13
철원군,갈말읍,2019-06-11,15
홍천군,홍천읍,2019-06-11,7
영월군,영월읍,2019-06-11,-818
화천군,화천읍,2019-06-11,12
태백시,황지동,2019-06-11,14
인제군,인제읍,2019-06-11,15
춘천시,중앙로,2019-06-12,30
춘천시,석사동,2019-06-12,28
양구군,양구읍,2019-06-12,20
원주시,중앙동,2019-06-12,36
원주시,반곡동,2019-06-12,29
원주시,문막읍,2019-06-12,19
강릉시,옥천동,2019-06-12,21
동해시,천곡동,2019-06-12,24
삼척시,남양동,2019-06-12,21
평창군,평창읍,2019-06-12,22
정선군,정선읍,2019-06-12,13
횡성군,횡성읍,2019-06-12,29
고성군,상리,2019-06-12,17
양양군,양양읍,2019-06-12,19
속초시,금호동,2019-06-12,18
철원군,갈말읍,2019-06-12,32
홍천군,홍천읍,2019-06-12,20
영월군,영월읍,2019-06-12,24
화천군,화천읍,2019-06-12,21
태백시,황지동,2019-06-12,16
인제군,인제읍,2019-06-12,18
춘천시,중앙로,2019-06-13,38
춘천시,석사동,2019-06-13,36
양구군,양구읍,2019-06-13,32
원주시,중앙동,2019-06-13,56
원주시,반곡동,2019-06-13,45
원주시,문막읍,2019-06-13,40
강릉시,옥천동,2019-06-13,37
동해시,천곡동,2019-06-13,36
삼척시,남양동,2019-06-13,36
평창군,평창읍,2019-06-13,38
정선군,정선읍,2019-06-13,22
횡성군,횡성읍,2019-06-13,44
고성군,상리,2019-06-13,31
양양군,양양읍,2019-06-13,31
속초시,금호동,2019-06-13,35
철원군,갈말읍,2019-06-13,26
홍천군,홍천읍,2019-06-13,30
영월군,영월읍,2019-06-13,37
화천군,화천읍,2019-06-13,30
태백시,황지동,2019-06-13,18
인제군,인제읍,2019-06-13,26
춘천시,중앙로,2019-06-14,34
춘천시,석사동,2019-06-14,31
양구군,양구읍,2019-06-14,23
원주시,중앙동,2019-06-14,88
원주시,반곡동,2019-06-14,39
원주시,문막읍,2019-06-14,33
강릉시,옥천동,2019-06-14,38
동해시,천곡동,2019-06-14,37
삼척시,남양동,2019-06-14,35
평창군,평창읍,2019-06-14,43
정선군,정선읍,2019-06-14,-1226
횡성군,횡성읍,2019-06-14,38
고성군,상리,2019-06-14,31
양양군,양양읍,2019-06-14,33
속초시,금호동,2019-06-14,40
철원군,갈말읍,2019-06-14,111
홍천군,홍천읍,2019-06-14,26
영월군,영월읍,2019-06-14,42
화천군,화천읍,2019-06-14,23
태백시,황지동,2019-06-14,-809
인제군,인제읍,2019-06-14,24
춘천시,중앙로,2019-06-15,32
춘천시,석사동,2019-06-15,27
양구군,양구읍,2019-06-15,25
원주시,중앙동,2019-06-15,43
원주시,반곡동,2019-06-15,35
원주시,문막읍,2019-06-15,30
강릉시,옥천동,2019-06-15,26
동해시,천곡동,2019-06-15,28
삼척시,남양동,2019-06-15,28
평창군,평창읍,2019-06-15,31
정선군,정선읍,2019-06-15,24
횡성군,횡성읍,2019-06-15,30
고성군,상리,2019-06-15,21
양양군,양양읍,2019-06-15,22
속초시,금호동,2019-06-15,24
철원군,갈말읍,2019-06-15,28
홍천군,홍천읍,2019-06-15,21
영월군,영월읍,2019-06-15,32
