지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2020-08-01,15
춘천시,석사동,2020-08-01,17
춘천시,신사우동,2020-08-01,13
양구군,양구읍,2020-08-01,16
원주시,중앙동,2020-08-01,18
원주시,반곡동,2020-08-01,18
원주시,문막읍,2020-08-01,23
강릉시,옥천동,2020-08-01,11
동해시,천곡동,2020-08-01,23
삼척시,남양동,2020-08-01,20
평창군,평창읍,2020-08-01,23
정선군,정선읍,2020-08-01,11
횡성군,횡성읍,2020-08-01,16
고성군,상리,2020-08-01,12
양양군,양양읍,2020-08-01,11
속초시,금호동,2020-08-01,19
철원군,갈말읍,2020-08-01,12
홍천군,홍천읍,2020-08-01,17
영월군,영월읍,2020-08-01,23
화천군,화천읍,2020-08-01,17
태백시,황지동,2020-08-01,10
인제군,인제읍,2020-08-01,17
춘천시,중앙로,2020-08-02,12
춘천시,석사동,2020-08-02,14
춘천시,신사우동,2020-08-02,12
양구군,양구읍,2020-08-02,12
원주시,중앙동,2020-08-02,7
원주시,반곡동,2020-08-02,8
원주시,문막읍,2020-08-02,8
강릉시,옥천동,2020-08-02,10
동해시,천곡동,2020-08-02,14
삼척시,남양동,2020-08-02,15
평창군,평창읍,2020-08-02,13
정선군,정선읍,2020-08-02,4
횡성군,횡성읍,2020-08-02,7
고성군,상리,2020-08-02,16
양양군,양양읍,2020-08-02,12
속초시,금호동,2020-08-02,17
철원군,갈말읍,2020-08-02,11
홍천군,홍천읍,2020-08-02,11
영월군,영월읍,2020-08-02,14
화천군,화천읍,2020-08-02,9
태백시,황지동,2020-08-02,7
인제군,인제읍,2020-08-02,14
춘천시,중앙로,2020-08-03,10
춘천시,석사동,2020-08-03,11
춘천시,신사우동,2020-08-03,11
양구군,양구읍,2020-08-03,7
원주시,중앙동,2020-08-03,13
원주시,반곡동,2020-08-03,16
원주시,문막읍,2020-08-03,17
강릉시,옥천동,2020-08-03,9
동해시,천곡동,2020-08-03,13
삼척시,남양동,2020-08-03,14
평창군,평창읍,2020-08-03,19
정선군,정선읍,2020-08-03,7
횡성군,횡성읍,2020-08-03,12
고성군,상리,2020-08-03,8
양양군,양양읍,2020-08-03,8
속초시,금호동,2020-08-03,17
철원군,갈말읍,2020-08-03,7
홍천군,홍천읍,2020-08-03,12
영월군,영월읍,2020-08-03,20
화천군,화천읍,2020-08-03,8
태백시,황지동,2020-08-03,10
인제군,인제읍,2020-08-03,7
춘천시,중앙로,2020-08-04,16
춘천시,석사동,2020-08-04,23
춘천시,신사우동,2020-08-04,11
양구군,양구읍,2020-08-04,10
원주시,중앙동,2020-08-04,18
원주시,반곡동,2020-08-04,24
원주시,문막읍,2020-08-04,25
강릉시,옥천동,2020-08-04,12
동해시,천곡동,2020-08-04,17
삼척시,남양동,2020-08-04,23
평창군,평창읍,2020-08-04,22
정선군,정선읍,2020-08-04,12
횡성군,횡성읍,2020-08-04,17
고성군,상리,2020-08-04,9
양양군,양양읍,2020-08-04,11
속초시,금호동,2020-08-04,14
철원군,갈말읍,2020-08-04,16
홍천군,홍천읍,2020-08-04,17
영월군,영월읍,2020-08-04,22
화천군,화천읍,2020-08-04,9
태백시,황지동,2020-08-04,14
인제군,인제읍,2020-08-04,10
춘천시,중앙로,2020-08-05,18
춘천시,석사동,2020-08-05,24
춘천시,신사우동,2020-08-05,16
양구군,양구읍,2020-08-05,10
원주시,중앙동,2020-08-05,19
원주시,반곡동,2020-08-05,30
원주시,문막읍,2020-08-05,27
강릉시,옥천동,2020-08-05,8
동해시,천곡동,2020-08-05,17
삼척시,남양동,2020-08-05,18
평창군,평창읍,2020-08-05,18
정선군,정선읍,2020-08-05,8
횡성군,횡성읍,2020-08-05,18
고성군,상리,2020-08-05,6
양양군,양양읍,2020-08-05,8
속초시,금호동,2020-08-05,12
철원군,갈말읍,2020-08-05,19
홍천군,홍천읍,2020-08-05,17
영월군,영월읍,2020-08-05,15
화천군,화천읍,2020-08-05,10
태백시,황지동,2020-08-05,30
인제군,인제읍,2020-08-05,7
춘천시,중앙로,2020-08-06,11
춘천시,석사동,2020-08-06,13
춘천시,신사우동,2020-08-06,9
양구군,양구읍,2020-08-06,6
원주시,중앙동,2020-08-06,13
원주시,반곡동,2020-08-06,15
원주시,문막읍,2020-08-06,19
강릉시,옥천동,2020-08-06,11
동해시,천곡동,2020-08-06,20
삼척시,남양동,2020-08-06,20
평창군,평창읍,2020-08-06,14
정선군,정선읍,2020-08-06,-413
횡성군,횡성읍,2020-08-06,12
고성군,상리,2020-08-06,7
양양군,양양읍,2020-08-06,7
속초시,금호동,2020-08-06,16
철원군,갈말읍,2020-08-06,8
홍천군,홍천읍,2020-08-06,13
영월군,영월읍,2020-08-06,13
화천군,화천읍,2020-08-06,8
태백시,황지동,2020-08-06,-408
인제군,인제읍,2020-08-06,8
춘천시,중앙로,2020-08-07,22
춘천시,석사동,2020-08-07,28
춘천시,신사우동,2020-08-07,20
양구군,양구읍,2020-08-07,14
원주시,중앙동,2020-08-07,107
원주시,반곡동,2020-08-07,29
원주시,문막읍,2020-08-07,26
강릉시,옥천동,2020-08-07,17
동해시,천곡동,2020-08-07,23
삼척시,남양동,2020-08-07,21
평창군,평창읍,2020-08-07,24
정선군,정선읍,2020-08-07,13
횡성군,횡성읍,2020-08-07,28
고성군,상리,2020-08-07,17
양양군,양양읍,2020-08-07,15
속초시,금호동,2020-08-07,24
철원군,갈말읍,2020-08-07,28
홍천군,홍천읍,2020-08-07,26
영월군,영월읍,2020-08-07,20
화천군,화천읍,2020-08-07,17
태백시,황지동,2020-08-07,12
인제군,인제읍,2020-08-07,16
춘천시,중앙로,2020-08-08,13
춘천시,석사동,2020-08-08,14
춘천시,신사우동,2020-08-08,12
양구군,양구읍,2020-08-08,10
원주시,중앙동,2020-08-08,15
원주시,반곡동,2020-08-08,16
원주시,문막읍,2020-08-08,17
강릉시,옥천동,2020-08-08,14
동해시,천곡동,2020-08-08,18
삼척시,남양동,2020-08-08,16
평창군,평창읍,2020-08-08,16
정선군,정선읍,2020-08-08,5
횡성군,횡성읍,2020-08-08,12
고성군,상리,2020-08-08,14
양양군,양양읍,2020-08-08,14
속초시,금호동,2020-08-08,23
철원군,갈말읍,2020-08-08,13
