지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2018-05-01,68
춘천시,석사동,2018-05-01,81
원주시,중앙동,2018-05-01,73
원주시,반곡동,2018-05-01,80
강릉시,옥천동,2018-05-01,64
동해시,천곡동,2018-05-01,63
삼척시,남양동,2018-05-01,56
평창군,평창읍,2018-05-01,60
춘천시,중앙로,2018-05-02,28
춘천시,석사동,2018-05-02,32
원주시,중앙동,2018-05-02,41
원주시,반곡동,2018-05-02,41
강릉시,옥천동,2018-05-02,35
동해시,천곡동,2018-05-02,34
삼척시,남양동,2018-05-02,34
평창군,평창읍,2018-05-02,28
춘천시,중앙로,2018-05-03,17
춘천시,석사동,2018-05-03,22
원주시,중앙동,2018-05-03,26
원주시,반곡동,2018-05-03,33
강릉시,옥천동,2018-05-03,15
동해시,천곡동,2018-05-03,19
삼척시,남양동,2018-05-03,21
평창군,평창읍,2018-05-03,18
춘천시,중앙로,2018-05-04,38
춘천시,석사동,2018-05-04,45
원주시,중앙동,2018-05-04,40
원주시,반곡동,2018-05-04,50
강릉시,옥천동,2018-05-04,60
동해시,천곡동,2018-05-04,41
삼척시,남양동,2018-05-04,40
평창군,평창읍,2018-05-04,40
춘천시,중앙로,2018-05-05,39
춘천시,석사동,2018-05-05,44
원주시,중앙동,2018-05-05,45
원주시,반곡동,2018-05-05,51
강릉시,옥천동,2018-05-05,47
동해시,천곡동,2018-05-05,47
삼척시,남양동,2018-05-05,43
평창군,평창읍,2018-05-05,36
춘천시,중앙로,2018-05-06,19
춘천시,석사동,2018-05-06,20
원주시,중앙동,2018-05-06,20
원주시,반곡동,2018-05-06,22
강릉시,옥천동,2018-05-06,22
동해시,천곡동,2018-05-06,23
삼척시,남양동,2018-05-06,22
평창군,평창읍,2018-05-06,17
춘천시,중앙로,2018-05-07,26
춘천시,석사동,2018-05-07,30
원주시,중앙동,2018-05-07,22
원주시,반곡동,2018-05-07,27
강릉시,옥천동,2018-05-07,20
동해시,천곡동,2018-05-07,17
삼척시,남양동,2018-05-07,16
평창군,평창읍,2018-05-07,21
춘천시,중앙로,2018-05-08,4
춘천시,석사동,2018-05-08,13
원주시,중앙동,2018-05-08,19
원주시,반곡동,2018-05-08,23
강릉시,옥천동,2018-05-08,15
동해시,천곡동,2018-05-08,19
삼척시,남양동,2018-05-08,19
평창군,평창읍,2018-05-08,18
춘천시,중앙로,2018-05-09,8
춘천시,석사동,2018-05-09,16
원주시,중앙동,2018-05-09,18
원주시,반곡동,2018-05-09,26
강릉시,옥천동,2018-05-09,17
동해시,천곡동,2018-05-09,18
삼척시,남양동,2018-05-09,17
평창군,평창읍,2018-05-09,14
춘천시,중앙로,2018-05-10,32
춘천시,석사동,2018-05-10,36
원주시,중앙동,2018-05-10,43
원주시,반곡동,2018-05-10,50
강릉시,옥천동,2018-05-10,38
동해시,천곡동,2018-05-10,35
삼척시,남양동,2018-05-10,29
평창군,평창읍,2018-05-10,37
춘천시,중앙로,2018-05-11,44
춘천시,석사동,2018-05-11,51
원주시,중앙동,2018-05-11,61
원주시,반곡동,2018-05-11,66
강릉시,옥천동,2018-05-11,47
동해시,천곡동,2018-05-11,46
삼척시,남양동,2018-05-11,42
평창군,평창읍,2018-05-11,43
춘천시,중앙로,2018-05-12,27
춘천시,석사동,2018-05-12,34
원주시,중앙동,2018-05-12,38
원주시,반곡동,2018-05-12,39
강릉시,옥천동,2018-05-12,40
동해시,천곡동,2018-05-12,40
삼척시,남양동,2018-05-12,39
평창군,평창읍,2018-05-12,37
춘천시,중앙로,2018-05-13,21
춘천시,석사동,2018-05-13,24
원주시,중앙동,2018-05-13,27
원주시,반곡동,2018-05-13,31
강릉시,옥천동,2018-05-13,36
동해시,천곡동,2018-05-13,27
삼척시,남양동,2018-05-13,22
평창군,평창읍,2018-05-13,22
춘천시,중앙로,2018-05-14,57
춘천시,석사동,2018-05-14,63
원주시,중앙동,2018-05-14,44
원주시,반곡동,2018-05-14,70
강릉시,옥천동,2018-05-14,50
동해시,천곡동,2018-05-14,46
삼척시,남양동,2018-05-14,41
평창군,평창읍,2018-05-14,56
춘천시,중앙로,2018-05-15,74
춘천시,석사동,2018-05-15,79
원주시,중앙동,2018-05-15,31
원주시,반곡동,2018-05-15,50
강릉시,옥천동,2018-05-15,86
동해시,천곡동,2018-05-15,83
