0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,134,24,37,48,45,18,29,35,32,33,34,39,25,35,47,50,39,28,43,42,40,43,53,84,68,30,26,25,49,86,101,51
춘천시,중앙로,150,31,44,48,42,21,31,35,36,41,41,47,33,40,53,66,39,34,43,50,46,49,56,87,85,29,29,35,53,84,114,56
춘천시,석사동,169,35,54,56,44,25,38,38,43,47,40,45,37,49,65,70,42,38,55,51,48,55,67,104,101,32,28,36,55,100,126,62
원주시,중앙동,179,30,49,62,51,22,35,45,39,45,40,38,33,57,79,80,53,36,60,61,58,60,72,110,89,39,34,30,52,108,151,70
원주시,반곡동,174,33,52,63,52,27,37,46,40,44,43,42,36,52,70,81,50,41,59,55,55,59,70,94,81,39,34,31,52,101,135,67
강릉시,옥천동,90,17,24,42,48,10,19,26,22,18,27,27,12,14,21,16,30,16,28,26,23,23,31,70,42,24,16,14,37,77,69,35
동해시,천곡동,84,15,18,34,39,12,20,24,21,16,27,22,13,20,28,22,26,16,28,25,25,23,30,63,37,21,17,13,33,63,56,34
삼척시,남양동,88,16,20,34,42,14,21,27,24,18,25,23,14,19,23,23,30,17,29,29,26,28,32,61,35,24,23,16,32,70,54,34
평창군,평창읍,136,19,33,41,40,17,31,37,32,32,29,69,25,29,36,39,40,24,41,37,40,46,64,85,77,31,23,28,76,83,103,53
