지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2021-05-01,20
춘천시,석사동,2021-05-01,25
춘천시,신사우동,2021-05-01,20
양구군,양구읍,2021-05-01,16
원주시,중앙동,2021-05-01,32
원주시,반곡동,2021-05-01,27
원주시,문막읍,2021-05-01,21
강릉시,옥천동,2021-05-01,25
동해시,천곡동,2021-05-01,21
삼척시,남양동,2021-05-01,21
평창군,평창읍,2021-05-01,33
정선군,정선읍,2021-05-01,28
횡성군,횡성읍,2021-05-01,29
고성군,상리,2021-05-01,8
양양군,양양읍,2021-05-01,14
속초시,금호동,2021-05-01,9
철원군,갈말읍,2021-05-01,24
홍천군,홍천읍,2021-05-01,31
영월군,영월읍,2021-05-01,24
화천군,화천읍,2021-05-01,15
태백시,황지동,2021-05-01,22
인제군,인제읍,2021-05-01,15
춘천시,중앙로,2021-05-02,12
춘천시,석사동,2021-05-02,18
춘천시,신사우동,2021-05-02,15
양구군,양구읍,2021-05-02,15
원주시,중앙동,2021-05-02,16
원주시,반곡동,2021-05-02,15
원주시,문막읍,2021-05-02,12
강릉시,옥천동,2021-05-02,22
동해시,천곡동,2021-05-02,27
삼척시,남양동,2021-05-02,19
평창군,평창읍,2021-05-02,19
정선군,정선읍,2021-05-02,14
횡성군,횡성읍,2021-05-02,14
고성군,상리,2021-05-02,18
양양군,양양읍,2021-05-02,15
속초시,금호동,2021-05-02,24
철원군,갈말읍,2021-05-02,15
홍천군,홍천읍,2021-05-02,14
영월군,영월읍,2021-05-02,11
화천군,화천읍,2021-05-02,14
태백시,황지동,2021-05-02,13
인제군,인제읍,2021-05-02,16
춘천시,중앙로,2021-05-03,24
춘천시,석사동,2021-05-03,30
춘천시,신사우동,2021-05-03,27
양구군,양구읍,2021-05-03,22
원주시,중앙동,2021-05-03,27
원주시,반곡동,2021-05-03,24
원주시,문막읍,2021-05-03,21
강릉시,옥천동,2021-05-03,24
동해시,천곡동,2021-05-03,24
삼척시,남양동,2021-05-03,21
평창군,평창읍,2021-05-03,-809
정선군,정선읍,2021-05-03,24
횡성군,횡성읍,2021-05-03,25
고성군,상리,2021-05-03,19
양양군,양양읍,2021-05-03,15
속초시,금호동,2021-05-03,20
철원군,갈말읍,2021-05-03,111
홍천군,홍천읍,2021-05-03,28
영월군,영월읍,2021-05-03,19
화천군,화천읍,2021-05-03,20
태백시,황지동,2021-05-03,16
인제군,인제읍,2021-05-03,22
춘천시,중앙로,2021-05-04,23
춘천시,석사동,2021-05-04,31
춘천시,신사우동,2021-05-04,25
양구군,양구읍,2021-05-04,22
원주시,중앙동,2021-05-04,37
원주시,반곡동,2021-05-04,34
원주시,문막읍,2021-05-04,28
강릉시,옥천동,2021-05-04,29
동해시,천곡동,2021-05-04,28
삼척시,남양동,2021-05-04,24
평창군,평창읍,2021-05-04,35
정선군,정선읍,2021-05-04,31
횡성군,횡성읍,2021-05-04,30
고성군,상리,2021-05-04,20
양양군,양양읍,2021-05-04,21
속초시,금호동,2021-05-04,23
철원군,갈말읍,2021-05-04,25
홍천군,홍천읍,2021-05-04,34
영월군,영월읍,2021-05-04,26
화천군,화천읍,2021-05-04,17
태백시,황지동,2021-05-04,21
인제군,인제읍,2021-05-04,22
춘천시,중앙로,2021-05-05,33
춘천시,석사동,2021-05-05,37
춘천시,신사우동,2021-05-05,33
양구군,양구읍,2021-05-05,30
원주시,중앙동,2021-05-05,39
원주시,반곡동,2021-05-05,38
원주시,문막읍,2021-05-05,34
강릉시,옥천동,2021-05-05,32
동해시,천곡동,2021-05-05,26
삼척시,남양동,2021-05-05,22
평창군,평창읍,2021-05-05,41
정선군,정선읍,2021-05-05,38
횡성군,횡성읍,2021-05-05,35
고성군,상리,2021-05-05,26
양양군,양양읍,2021-05-05,24
속초시,금호동,2021-05-05,29
철원군,갈말읍,2021-05-05,42
홍천군,홍천읍,2021-05-05,36
영월군,영월읍,2021-05-05,35
화천군,화천읍,2021-05-05,30
태백시,황지동,2021-05-05,26
인제군,인제읍,2021-05-05,38
춘천시,중앙로,2021-05-06,71
춘천시,석사동,2021-05-06,77
춘천시,신사우동,2021-05-06,72
양구군,양구읍,2021-05-06,63
원주시,중앙동,2021-05-06,65
