지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2017-08-01,21
춘천시,석사동,2017-08-01,21
원주시,중앙동,2017-08-01,11
원주시,반곡동,2017-08-01,19
강릉시,옥천동,2017-08-01,38
동해시,천곡동,2017-08-01,25
삼척시,남양동,2017-08-01,34
춘천시,중앙로,2017-08-02,24
춘천시,석사동,2017-08-02,24
원주시,중앙동,2017-08-02,17
원주시,반곡동,2017-08-02,26
강릉시,옥천동,2017-08-02,34
동해시,천곡동,2017-08-02,21
삼척시,남양동,2017-08-02,29
춘천시,중앙로,2017-08-03,18
춘천시,석사동,2017-08-03,22
원주시,중앙동,2017-08-03,13
원주시,반곡동,2017-08-03,22
강릉시,옥천동,2017-08-03,40
동해시,천곡동,2017-08-03,29
삼척시,남양동,2017-08-03,30
춘천시,중앙로,2017-08-04,25
춘천시,석사동,2017-08-04,26
원주시,중앙동,2017-08-04,13
원주시,반곡동,2017-08-04,22
강릉시,옥천동,2017-08-04,37
동해시,천곡동,2017-08-04,26
삼척시,남양동,2017-08-04,41
춘천시,중앙로,2017-08-05,29
춘천시,석사동,2017-08-05,28
원주시,중앙동,2017-08-05,14
원주시,반곡동,2017-08-05,26
강릉시,옥천동,2017-08-05,34
동해시,천곡동,2017-08-05,30
삼척시,남양동,2017-08-05,37
춘천시,중앙로,2017-08-06,22
춘천시,석사동,2017-08-06,23
원주시,중앙동,2017-08-06,11
원주시,반곡동,2017-08-06,20
강릉시,옥천동,2017-08-06,35
동해시,천곡동,2017-08-06,25
삼척시,남양동,2017-08-06,28
춘천시,중앙로,2017-08-07,25
춘천시,석사동,2017-08-07,24
원주시,중앙동,2017-08-07,25
원주시,반곡동,2017-08-07,35
강릉시,옥천동,2017-08-07,27
동해시,천곡동,2017-08-07,20
삼척시,남양동,2017-08-07,26
춘천시,중앙로,2017-08-08,38
춘천시,석사동,2017-08-08,39
원주시,중앙동,2017-08-08,36
원주시,반곡동,2017-08-08,44
강릉시,옥천동,2017-08-08,34
동해시,천곡동,2017-08-08,34
삼척시,남양동,2017-08-08,40
춘천시,중앙로,2017-08-09,31
춘천시,석사동,2017-08-09,31
원주시,중앙동,2017-08-09,30
원주시,반곡동,2017-08-09,38
강릉시,옥천동,2017-08-09,26
동해시,천곡동,2017-08-09,34
삼척시,남양동,2017-08-09,43
춘천시,중앙로,2017-08-10,7
춘천시,석사동,2017-08-10,7
원주시,중앙동,2017-08-10,6
원주시,반곡동,2017-08-10,12
강릉시,옥천동,2017-08-10,15
동해시,천곡동,2017-08-10,16
삼척시,남양동,2017-08-10,20
춘천시,중앙로,2017-08-11,7
춘천시,석사동,2017-08-11,8
원주시,중앙동,2017-08-11,5
원주시,반곡동,2017-08-11,12
강릉시,옥천동,2017-08-11,19
동해시,천곡동,2017-08-11,19
삼척시,남양동,2017-08-11,26
춘천시,중앙로,2017-08-12,12
춘천시,석사동,2017-08-12,13
원주시,중앙동,2017-08-12,8
원주시,반곡동,2017-08-12,15
강릉시,옥천동,2017-08-12,28
동해시,천곡동,2017-08-12,18
삼척시,남양동,2017-08-12,28
춘천시,중앙로,2017-08-13,10
춘천시,석사동,2017-08-13,11
원주시,중앙동,2017-08-13,6
원주시,반곡동,2017-08-13,13
강릉시,옥천동,2017-08-13,26
동해시,천곡동,2017-08-13,19
삼척시,남양동,2017-08-13,26
춘천시,중앙로,2017-08-14,9
춘천시,석사동,2017-08-14,7
원주시,중앙동,2017-08-14,5
원주시,반곡동,2017-08-14,11
강릉시,옥천동,2017-08-14,22
동해시,천곡동,2017-08-14,16
삼척시,남양동,2017-08-14,24
춘천시,중앙로,2017-08-15,8
춘천시,석사동,2017-08-15,5
원주시,중앙동,2017-08-15,4
원주시,반곡동,2017-08-15,10
강릉시,옥천동,2017-08-15,24
동해시,천곡동,2017-08-15,17
삼척시,남양동,2017-08-15,26
춘천시,중앙로,2017-08-16,9
춘천시,석사동,2017-08-16,6
원주시,중앙동,2017-08-16,8
원주시,반곡동,2017-08-16,14
강릉시,옥천동,2017-08-16,17
동해시,천곡동,2017-08-16,13
삼척시,남양동,2017-08-16,18
춘천시,중앙로,2017-08-17,11
춘천시,석사동,2017-08-17,10
원주시,중앙동,2017-08-17,5
원주시,반곡동,2017-08-17,14
강릉시,옥천동,2017-08-17,17
동해시,천곡동,2017-08-17,15
삼척시,남양동,2017-08-17,20
춘천시,중앙로,2017-08-18,19
춘천시,석사동,2017-08-18,19
원주시,중앙동,2017-08-18,19
원주시,반곡동,2017-08-18,25
강릉시,옥천동,2017-08-18,23
동해시,천곡동,2017-08-18,17
삼척시,남양동,2017-08-18,22
춘천시,중앙로,2017-08-19,15
춘천시,석사동,2017-08-19,15
원주시,중앙동,2017-08-19,18
원주시,반곡동,2017-08-19,27
강릉시,옥천동,2017-08-19,27
동해시,천곡동,2017-08-19,24
삼척시,남양동,2017-08-19,28
춘천시,중앙로,2017-08-20,9
춘천시,석사동,2017-08-20,8
원주시,중앙동,2017-08-20,8
원주시,반곡동,2017-08-20,14
